,,×,旅行代理店（従業員）,来客数の動き,・新型コロナウイルスの感染拡大を受けた緊急事態宣言に伴い、首都圏や北海道などが特別警戒都道府県とされたことで、観光需要及びビジネス需要が激減している。当地への航空便や鉄道などは運休、減便が相次ぐこととなったほか、春から夏にかけての各地のイベントなども全てキャンセルとなった。ホテル、土産店、観光バスなどは大きな打撃を受けており、行政の助成金や支払猶予策などで事業継続を図る状況となっている。
,,×,旅行代理店（従業員）,それ以外,・新型コロナウイルスの影響で３か月前と比べて急激な落ち込みがみられる。取扱の全くない状況が３～５月と続いている。
,,×,旅行代理店（従業員）,来客数の動き,・ショッピングモール内の店舗であり、ショッピングモール自体が新型コロナウイルスの影響で５月15日まで休業していたため、その間、営業できなかった。また、５月16日の営業再開後も新規予約はなく、取消しや払戻しのみの対応となっている。
,,×,タクシー運転手,来客数の動き,・新型コロナウイルスの影響で２月28日に北海道知事による緊急事態宣言が発出されてから３か月たつが、売上の前年比は、３月がマイナス40％、４月がマイナス50％、５月がマイナス60％となっており、毎月、1000～1500万円の赤字となっている。５月25日に緊急事態宣言が解除されたが、今のところタクシーは回復しておらず、このままでは資金力のないタクシー会社の倒産が続出することになる。
,,×,タクシー運転手,販売量の動き,・月を追うごとに売上が減少しており、企業存続が危ういレベルにまで達している。救済策の実行も遅過ぎる。
,,×,タクシー運転手,来客数の動き,・ここ３か月、新型コロナウイルスの影響で、外国人観光客や国内観光客の利用、イベント関係の実績がほぼゼロだった。普通タクシーの利用実績も通常の６～７割減である。
,,×,タクシー運転手,販売量の動き,・新型コロナウイルスの感染拡大に伴う外出制限により、多大な影響を受けており、営業収入は前年比35％まで落ち込んでいる。
,,×,タクシー運転手,お客様の様子,・タクシー業界では、今回の新型コロナウイルスの影響もあり、地元客及び観光客の動きについて、全く先のみえない状況となっている。この影響がいつまで続くかも予測できない。
,,×,タクシー運転手,来客数の動き,・緊急事態宣言が発令されたことで、タクシーの稼働状況は前年の50％となっている。今後、経営を持続できるかどうか、危機的なところまできている。
,,×,通信会社（企画担当）,販売量の動き,・営業時間の短縮や来店目的による入店制限を行わざるを得ないため、来客数が前年比30％程度にまで落ち込んだ。
,,×,観光名所（従業員）,来客数の動き,・新型コロナウイルスの影響で、５月は丸々１か月、休業しており、営業活動をできなかった。
,,×,美容室（経営者）,来客数の動き,・新型コロナウイルスに対する自粛として、営業時間を午前中のみに短縮したほか、客同士の間に一定の間隔を確保することを目的とした予約制限を実施している。そのため、来客数及び売上は前年から60％程度の減少となっている。
,,×,美容室（経営者）,来客数の動き,・新型コロナウイルス感染拡大防止のため、５月は自主的に営業時間を短縮した。また、従業員の健康管理を行うために臨時休業を増やしたり、入場制限を行うなど、新しい営業スタイルを取り込んでおり、結果的に来客数が落ち込んだ。
,,×,美容室（経営者）,それ以外,・新型コロナウイルスに係る補償問題など、全ての対応が遅いため、景気は悪くなっている。
,,×,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・新型コロナウイルス感染拡大の影響から、特に旅客の輸送量が激減しており、前年から約90％の減少となっている。
,,×,住宅販売会社（経営者）,お客様の様子,・客の外出が制限されているため、住宅関連では、モデルハウスの訪問営業などをほとんどできず、新規受注を期待できない状況にある。
,,×,住宅販売会社（経営者）,それ以外,・自粛が続いているため、分譲マンションの営業活動も活発にできない状態にある。
"企業
動向
関連

(北海道)",,◎,食料品製造業（従業員）,受注量や販売量の動き,・2020年５月の販売量は前年比プラス４％だったが、３か月前の販売量は同マイナス１％だったため、景気は良くなっている。
,,○,その他サービス業［建設機械リース］（営業担当）,受注量や販売量の動き,・建設現場の動きが想定していたほど止まっていないため、景気はやや良くなっている。
,,□,家具製造業（経営者）,受注量や販売量の動き,・世界的な新型コロナウイルスのまん延により、経済活動が停滞している。北海道においては第２波の影響もあり、家具インテリア産業も大きな影響を受けている。
,,□,建設業（従業員）,受注量や販売量の動き,・年度末にしゅん工した建設工事量が減少していたものの、新年度発注の工事量が多く、不足分を穴埋めできている。
,,▲,金属製品製造業（従業員）,受注量や販売量の動き,・４～５月の受注が前年比で20％程度落ち込んでいる。今後は、一層深刻になると見込まれる。
,,▲,建設業（役員）,受注量や販売量の動き,・公共土木工事については、新年度受注分の着工期を予定どおり迎えつつある。一方、民間建築工事については、新型コロナウイルスの影響により発注企業の活動が停滞しており、着工遅れや新規商談の先送りが一部で発生している。
,,▲,輸送業（営業担当）,受注量や販売量の動き,・北海道と本州間の輸送における新型コロナウイルスの影響は、当初、飲料や生乳関連に限定されていたが、経済活動の停滞に伴い、紙パルプ関連や一般雑貨にも影響が出始めている。
,,▲,司法書士,取引先の様子,・新型コロナウイルスの感染拡大に伴う経済状況の悪化により、不動産業者や建設業者の活動が停滞しており、景気は悪化している。
,,▲,司法書士,取引先の様子,・例年と比較して不動産の売買が少ない。また、新型コロナウイルスの影響により新築工事の受注も少なくなっている。
,,▲,コピーサービス業（従業員）,取引先の様子,・業種にもよるが、外部に金を出さない方針を固めた客が増えてきている。特に保守などの役務について、継続契約が厳しい状況となっている。
,,▲,その他サービス業［ソフトウェア開発］（経営者）,受注量や販売量の動き,・派遣事業での自宅待機が増えてきている。
,,▲,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・５月に入り、売上が前年をやや下回るようになってきている。公共工事関連における新型コロナウイルスの影響は少ないとみられるが、民間設備投資は景気後退により、今後、悪化傾向をたどることになる。
,,▲,その他サービス業［建設機械リース］（支店長）,取引先の様子,・先行きが不透明なことから、設備投資を控える動きがみられる。
,,▲,その他非製造業［鋼材卸売］（従業員）,受注量や販売量の動き,・３か月前の目標受注量は維持しているが、毎月少しずつ受注量が落ち込み始めている。
,,×,食料品製造業（従業員）,受注量や販売量の動き,・５月の売上は前月比で２割減、前年比で３割減となっている。
,,×,通信業（営業担当）,受注量や販売量の動き,・社会的な自粛の影響により、受注量、案件数が明らかに減少している。
,,×,金融業（従業員）,取引先の様子,・新型コロナウイルスの感染拡大により緊急事態宣言が発動されていることで、経済活動が停滞している。また、新型コロナウイルスを要因とする倒産が増加するとともに、非正規雇用の雇止めが発生しており、雇用動向にも厳しさが増している。このため、道内景気は３か月前と比べて悪くなっている。
,,×,司法書士,取引先の様子,・新型コロナウイルスの影響で経済活動の自粛が続き、自宅待機などが増えている結果、不動産取引の成約が減少している。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,－,－,－
,,□,－,－,－
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・緊急事態宣言に伴う自粛により、飲食業やサービス業の求人数が半減している。今後もしばらく厳しい状況が続くことになる。
,,▲,職業安定所（職員）,求人数の動き,・４月の有効求人倍率は0.98倍であり、前年を0.07ポイント下回っている。
,,×,人材派遣会社（社員）,求人数の動き,・これまで堅調に推移していた求人数が減少に転じている。特に景気回復の流れを受けて、業容拡大に向かっていた増員の求人が採用取りやめとなるなど、およそ２割の求人が減少している。一方、採用に苦戦していたコールセンターなどは、採用に当たってハローワークや求人Ｗｅｂサイトを活用するようになってきている。派遣については、休業などで派遣の受入れがストップするなど、急激な変化を受けて、企業の人材ニーズが足踏みとなっている。
,,×,求人情報誌製作会社（編集者）,求人数の動き,・新型コロナウイルスの影響で観光客がゼロの状態となっていること、感染者の増加傾向が続いていることなどから、求人件数は激減している。インバウンドや観光と関係のない業界も求人を控える状況になっている。一方、介護やスーパー、運輸などの求人は反響が良く、堅調に推移している。
,,×,求人情報誌製作会社（編集者）,周辺企業の様子,・新型コロナウイルス感染拡大防止のための緊急事態宣言の発令に伴い、休業している店舗が多く、消費者の自粛行動も進んでいる。経済が正常に動いていないため、景気は悪くなっている。
,,×,求人情報誌製作会社（編集者）,求人数の動き,・例年同時期と比べて、50％程度の出稿量にとどまっている。特に出稿量の落ち込みのひどい業界として、宿泊業の95％減、娯楽業の90％減、飲食業の80％減、ナイトワークの75％減などがある。これらの業界においては、倒産、廃業、閉店が多数みられる。
,,×,職業安定所（職員）,求人数の動き,・４月の有効求人倍率は0.93倍であり、前年を0.14ポイント下回っている。今年１月以降、落ち込み幅が拡大している傾向にある。
,,×,職業安定所（職員）,周辺企業の様子,・新型コロナウイルスの影響で休業要請が行われていることに加えて、客が来ないことから自主的に休業している会社が業種にかかわらず幅広に発生している。緊急事態宣言が解除されても、まだ一定期間は景気の悪い状態が続く。
,,×,学校［大学］（就職担当）,それ以外,・求人数も新卒求職者の動向も最悪の状況にある。政府が明確な対策と行動を示さなければ、秋頃まで事態は悪化し続ける。
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,一般小売店［書籍］（経営者）,単価の動き,・東日本大震災後の販売状況に酷似している。子供たちのために家族が本を買う、あるいは巣籠り状態のために趣味や教養を高めるための簡単な本を買う傾向が強いため、客単価が異常に上昇している。
,,◎,家電量販店（店長）,販売量の動き,・新型コロナウイルスの影響で前半は客の買物も慎重であったが、10万円の給付金が入ることによって客の購買意欲が増しバブルが起きており、前年比で140％になっている。高額なエアコンや、今まで客が買い控えていたような大型テレビなどがよく売れている。ただし、これは一過性のものだとみている。
,,○,一般小売店［医薬品］（経営者）,それ以外,・新型コロナウイルスの影響で消毒液、マスク、その他もろもろの売上が伸びている。そういったものが売上を押し上げている。
,,○,スーパー（店長）,販売量の動き,・来客数は緊急事態宣言解除以降、徐々に落ち着いて前年並みになってきたが、客単価は依然として１割増しの状態が続いている。
,,□,スーパー（経営者）,単価の動き,・５月は新型コロナウイルス感染拡大防止対策で、チラシ等販促を中止したため平均１品単価が上昇したが、来客数は減少し、買上点数も前年割れをしている。しかし、売上高は前年をクリアしている。内食化消費が続いている。政府や自治体からの特別定額給付金や補助金が消費の維持につながっているものとみられる。
,,□,スーパー（店長）,販売量の動き,・売上は前年比108.3％、４月についても全店で前年比108％ということで、余り変わらない状況にある。
,,□,スーパー（営業担当）,単価の動き,・来客数は前年をやや下回るが買上点数が増加しており、まとめ買い需要の傾向は依然として継続されている。来店頻度が下がっても、売上高は伸長している。内食需要の高まりは続いているとみえる。
,,□,コンビニ（店長）,来客数の動き,・さんざん言われている不要不急の外出自粛は身に付いているようである。まだまだ不安感は払拭されていない。
,,□,家電量販店（従業員）,来客数の動き,・時間を短縮して営業活動をしている。巣籠り的な家電品の需要と、出掛けられずに浮いた部分の資金が一時的に家電店に回ってきていることはあるが、この上向きの状況は一時的なものだと想定している。10万円の給付も含めて今後の経済対策がどういう時期にされるのかにより、客の使い道も変わってくると思うので、そういったときの反動減的なものも予想され、一瞬良かったとしても良いとはいえない。
,,□,住関連専門店（経営者）,来客数の動き,・新型コロナウイルスの影響で、中旬まで開店休業の状態であったが、今月の後半になってやっと来客数が増えてきて、売上も少しずつ伸びてきている。
,,□,その他専門店［靴］（従業員）,販売量の動き,・ゴールデンウィークは休業のため、売上がなかった。営業再開後も行楽や旅行需要がないため、全ての靴が売れていない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・前年度からの販売量が減少している。収益は回復しているが減少幅が大きい。
,,□,観光型旅館（スタッフ）,販売量の動き,・現状は変わらない。県独自の宿泊施設支援も打ち出しており、６月中旬以降から宿泊の予約件数が上がってくるのではと推測している。
,,▲,一般小売店［医薬品］（経営者）,単価の動き,・４月は新型コロナウイルス禍による緊張の高まりで特需的な売上があったが、今月はその反動が出ている。さらに、買いだめのなかった客層でも、単価が落ちてきている。特に月末に向けてその傾向が大きくなってきている。
,,▲,百貨店（営業担当）,来客数の動き,・緊急事態宣言解除後の来街、来店の動きはみられるが、県をまたぐ移動や観光客は少なく、戻ってきたとまではいえない。
,,▲,スーパー（経営者）,それ以外,・新型コロナウイルス禍により、通常の販売量とはいえない。
,,▲,スーパー（経営者）,来客数の動き,・新型コロナウイルスの影響でまとめ買いなどが見られたが、最近は緊急事態宣言の解除もあり、来客数は新型コロナウイルスの影響を受ける前の前期比マイナスに戻っている。
,,▲,スーパー（営業担当）,来客数の動き,・新型コロナウイルス関連で外出自粛が発動され、客の行動に変化がある。買物の回数が減り、他の行動も控えた結果、スーパーの客単価は上がっているが来客数は減少している。今後、客単価が下がれば、即売上減少に転ずる。
,,▲,コンビニ（エリア担当）,来客数の動き,・来客数が前年比80％と厳しい状況である。特に週末の低下が著しく、ソフトドリンクやカウンターフーズの販売減の原因となっている。
,,▲,コンビニ（エリア担当）,来客数の動き,・新型コロナウイルス禍により行楽需要はなく、立地にもよるが来客数減を招いている。
,,▲,コンビニ（店長）,来客数の動き,・学校が動いておらず、会社も在宅勤務のところが一部あるため、まだ３か月前の状況には戻っていない。
,,▲,衣料品専門店（経営者）,お客様の様子,・新型コロナウイルスの感染拡大のなか、緊急事態宣言でゴールデンウィークも人出が全然なく、買物客も皆無の状態であった。商品の動きも、マスクの売上が多少増加した程度で他は動きがなく、悲惨な状況である。
,,▲,衣料品専門店（店長）,来客数の動き,・リモートワークや自宅待機の客が急増している。また、世帯収入の減少により、来客数が大幅に減少している。
,,▲,衣料品専門店（総務担当）,来客数の動き,・新型コロナウイルスの影響による営業自粛と来客数の減少により、前年比50％の実績となっている。
,,▲,乗用車販売店（従業員）,販売量の動き,・個人客の受注がかなり減っている。法人客はほとんど減ることはなく、変わらず推移している。
,,▲,乗用車販売店（従業員）,販売量の動き,・市場環境が悪く前年比60％の実績で推移している。新規の来客数は今月に入り少し例年並みに戻りつつあるが、実績につながっていない。買い渋り傾向にある。
,,▲,乗用車販売店（従業員）,来客数の動き,・自粛の影響もあり来客数の戻りがまだ見られない。既存客に関しては、滞在時間が短く、じっくりと代替提案ができない。
,,▲,タクシー運転手,来客数の動き,・最近の客は直行直帰のタクシー利用になっている。例えば、新型コロナウイルス発生前は病院の帰り際、タクシーを待たせた状態で墓参りをする客、買物を済ませ友人宅へ遊びに行く客が多く見られたが、前月からは見受けられない。どうしても必要な区間のみのタクシー利用となっている。
,,▲,通信会社（営業担当）,お客様の様子,・新型コロナウイルスの影響が長引き、飲食店関係者や高齢者ら加入者からの支払にも影響が出始めている。また、工事関連事業も、県外からの関係者が移動を自粛しているため、前月以上に新規客の対応が滞っている。
,,▲,通信会社（営業担当）,お客様の様子,・訪問ができないため、商談ができない。
,,▲,美容室（経営者）,お客様の様子,・客の来店頻度が２～３か月に１回など、これまでよりも１か月くらい延びている。
,,▲,その他サービス［自動車整備業］（経営者）,お客様の様子,・新型コロナウイルス感染拡大防止の経済封鎖の影響で、出歩く人、買物をする人などが極端に減少している。自動車サービス業は直接の影響が少ない業種であるが、客のマインドが低下している。
,,▲,住宅販売会社（経営者）,お客様の様子,・直接接客ができなくなり、受注及び契約締結の進捗がなく受注が伸びない。
,,▲,その他住宅［リフォーム］（従業員）,販売量の動き,・リフォームでは塗装工事が減っている。住宅設備機器の販売では給湯器の交換が減っているが、エアコンを新設、増設する問合せが増えている。
,,×,商店街（代表者）,来客数の動き,・３月より景気の悪化が続いており、特に４～５月は非常に悪い状況になっている。
,,×,商店街（代表者）,お客様の様子,・当県は新型コロナウイルス感染者ゼロの状態が続いているが、感染予防のため人混みや外食、買物を極力控える自粛ムードが続いており、景気は一段と悪くなっている。
,,×,商店街（代表者）,来客数の動き,・自粛要請は解除されたが、学校も再開されていないので景気は下向きのままである。
,,×,一般小売店［医薬品］（経営者）,来客数の動き,・５月の繁華街の状況は毎日が日曜日の静けさと同じである。夕方になると呼び込みの人が僅かに現れるが、客は店の中には入っていっていない。50年、店に立っているが、今回のような状況は初めてである。来客数も新型コロナウイルス発生前の10％しかない。
,,×,一般小売店［酒］（経営者）,販売量の動き,・今月の売上は約８割減となっている。緊急事態宣言が解除にはなったものの、客の観光施設、旅館などはいまだに再開のめどが立たない所がほとんどで、飲食店も短縮営業に加え、予約のみの営業など厳しい状況は何も変わっていない。ほとんどそういった客からの注文はなく、ゴールデンウィーク明けからは少しでも支払額を抑えようと商品の返品依頼が絶えない。本当に厳しい状況である。
,,×,一般小売店［カメラ］（店長）,来客数の動き,・新型コロナウイルスの影響で休業したこともあり、来客数が減少し売上も落ち込んでいる。
,,×,百貨店（売場主任）,来客数の動き,・新型コロナウイルス感染防止のため、今月６日まで食品フロアを除き休業し、その後は時間短縮を行って営業しているものの、来客数はまだ例年の水準には戻っていない。衣料品や高額品等、優先順位が高くないと思われる商品群は依然として動きが鈍い。
,,×,百貨店（買付担当）,それ以外,・緊急事態宣言による休業や営業時間の短縮によるマイナスのほか、不要不急の外出自粛による来客数の減少、消費マインドの低下等、新型コロナウイルス禍によるマイナスは計り知れない。
,,×,百貨店（経営者）,販売量の動き,・中旬から営業自粛要請は解除になり、少しずつ営業時間を戻し、売上は半減から７掛けまで回復してきているがそこまでである。回復にはまだ時間が掛かる。食品は堅調である。
,,×,スーパー（経営者）,お客様の様子,・５月14日に39県の緊急事態宣言が解除されたが、いまだ不安定で不安な状況が続いているため、客は外出を控え、なおかつ買物も控えているという状況である。
,,×,コンビニ（経営者）,来客数の動き,・緊急事態宣言により外出自粛が徹底され、より一層の客足の減少につながり、売上も50％を割り込んでいる。
,,×,コンビニ（経営者）,来客数の動き,・新型コロナウイルスの影響で家にいる人が多くなっている。家族連れでコンビニに行く人はおらず、休日、平日共に来客数がかなり減っている。また、会社関係もほとんどが休みになっている。そういったことから収入がないので、景気はかなり落ち込んでいる。
,,×,コンビニ（経営者）,来客数の動き,・緊急事態宣言解除後も来客数が戻らず、売上が厳しい。
,,×,コンビニ（経営者）,来客数の動き,・新型コロナウイルスの影響で今月は大きく売上が下がっている。複数経営しているが30％以上売上が落ちている。自粛解除後も余り来客数は戻っておらず、店の利益も大幅に下がるとみている。
,,×,コンビニ（経営者）,来客数の動き,・新型コロナウイルスの影響で来客数が減少している。
,,×,コンビニ（エリア担当）,来客数の動き,・新型コロナウイルスの影響により、来客数の減少が顕著に出ている。特に週末の繁華街は影響が大きく、通常期の８割減の店舗も出てきている。また、飲食店街は昼、夜共にほとんど客が来ない状態である。
,,×,コンビニ（エリア担当）,来客数の動き,・新型コロナウイルスの影響で来客数が非常に減っている状況に加え、給料が減っている方が多いので、景気は悪化している。
,,×,衣料品専門店（経営者）,それ以外,・新型コロナウイルスによる自粛のため、来客数が少ない。
,,×,衣料品専門店（経営者）,お客様の様子,・自粛が続くなか、洋服や小物を見たいというところまで、気持ちがいっていない方が多いようである。
,,×,衣料品専門店（店長）,来客数の動き,・新型コロナウイルス騒動により、スーツを着て出張する機会がかなり削減されたため、景気が上向きになってくる気がしない。
,,×,衣料品専門店（店長）,それ以外,・緊急事態宣言が発出されてからは、外出を控える方が増え、買物される方も少なく、３か月前と比較した場合は非常に厳しい状態である。
,,×,乗用車販売店（従業員）,お客様の様子,・土日の客の動きが全くない。新型コロナウイルスの影響がかなり大きいようである。
,,×,乗用車販売店（本部）,お客様の様子,・車両販売においては前年比70％と落ち込みが激しい。辛うじてサービス部門の売上が前年並みだが、先行き不透明が大きい。客から店舗の混雑状況や新型コロナウイルス対策の有無の問合せがとにかく頻繁で、来場を見合わせるという声も多い。
,,×,自動車備品販売店（経営者）,お客様の様子,・新型コロナウイルスの影響で車両が動かないことによって、消耗品、修理関係の落ち込みが著しい。
,,×,住関連専門店（経営者）,販売量の動き,・販売量の動きは、訪問受注量の減による製作物の減ということである。
,,×,住関連専門店（経営者）,来客数の動き,・新型コロナウイルスの影響で来客数、売上共に激減している。
,,×,その他専門店［酒］（経営者）,来客数の動き,・３月以来、新型コロナウイルスの影響でかなり悪い。取引先も営業をやめたり、更に廃業したりという状況になっている。店頭も販売がかなり落ちてきている。また、国や県、地元自治体の救済策も条件や金額の問題、又は対応が遅すぎて現実的ではない。無条件での支払の減免や事業に応じた金額の支援が早急に必要と考える。
,,×,その他専門店［食品］（経営者）,来客数の動き,・当店は食品の専門店で、県外からの来店者が多いのが特徴である。そんななか、県を越えての往来自粛要請がなされ、来客数は３分の１に激減している。
