,,×,コンビニ（店長）,来客数の動き,・期待していたＹＯＳＡＫＯＩソーラン祭りについても来客数は減っている。こうしたなか、近隣に競合店が出店し、来客数は１日当たりで２、３百人、日販ベースで10万円ほど落ち込んでいる。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,家具製造業（経営者）,受注量や販売量の動き,・前月から、前年比を15%ほど上回る状況で受注が推移している。
,,□,食料品製造業（社員）,取引先の様子,・地元のパチンコ店が倒産し、地域企業の減退が予想される。力のある企業と、そうでない企業の格差が拡大している。
,,□,金属製品製造業（統括）,受注量や販売量の動き,・戸建住宅向け商品の販売量は低迷したままである。
,,□,輸送業（営業担当）,取引先の様子,・紙パルプ業界は古紙・油など原材料の高騰も収まり、価格や在庫の調整次第となっている。
,,□,通信業（営業担当）,受注価格や販売価格の動き,・商談数自体は例年並みであるが、顧客の価格に対する要求がシビアであり、景況感としては横ばいと感じる。
,,□,司法書士,取引先の様子,・前月に引き続き、不動産取引、住宅関連、建設関連とも下降気味である。
,,□,その他サービス業［建設機械リース］（支店長）,取引先の様子,・前年と比較して、管内の倒産が増加している。
,,□,その他サービス業［建設機械リース］（支店長）,取引先の様子,・設備投資が少なくなっている。唯一元気なのは福祉系のみである。
,,□,その他非製造業［機械卸売］（従業員）,それ以外,・知事、道議選挙等に伴い、官庁発注が例年と比べて１か月程度遅れている。本格的な発注は８月に入るのではないかと心配される。
,,▲,食料品製造業（団体役員）,受注量や販売量の動き,・消費動向の低迷感が増し、受注や販売量が減少しているなか、量販店バイヤーから納品価格の引下げや、バイヤーの利益確保のための強要が見受けられる。
,,▲,輸送業（支店長）,受注量や販売量の動き,・道内経済は悪いなりに底を突いた感があり、業種によっては、東南アジア・中国向けの輸出に糧を見いだし、工場の稼働率をアップさせ、好業績を勝ち取っているところもあったが、ＳＡＲＳの影響で現地サイドの工場が止まったことにより、契約が延期となる物件もかなり出てきた。このことが物流面にも影響を及ぼしている。
,,▲,金融業（企画担当）,それ以外,・設備資金が低調であるほか、公共投資と住宅投資も低水準である。観光業界はＳＡＲＳの影響から、東南アジアからの観光客の減少が顕著である。
,,▲,司法書士,取引先の様子,・街の中心のビルで、今まで入居者がいなくなることはなかったが、ここへきてかなりの空き数が生じている。
,,×,食料品製造業（経営者）,それ以外,・創業40年近い老舗の会社が相次いで倒産した。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,職業安定所（職員）,求人数の動き,・有効求人倍率は、11か月連続して前年同月を上回っている。
,,□,人材派遣会社（社員）,雇用形態の様子,・道内の中小企業は引き続き、採用の手控え感が強く、派遣についても値引き圧力が強い。大手企業からの雇用調整の相談、民事再生法に関連した雇用に関する相談、自社業務のアウトソーシング化の相談が多く、各企業の経営状況のひっ迫を感じる。
,,□,求人情報誌製作会社（編集者）,雇用形態の様子,・求人広告取扱件数に大幅な変化はみられないものの、相変わらず常用雇用や正社員の求人が少なく、企業の人件費抑制の方向性が感じられる。
,,□,職業安定所（職員）,求職者数の動き,・新規に求職申込をした者の離職理由は、事業主都合離職者が増加して、自己都合辞職者が減少している。また、在職中の求職者と今まで職に就いていなかった者の相談も増加している。
,,□,職業安定所（職員）,求人数の動き,・管内の有効求人倍率は、前年比をやや上回ったものの、相変わらず低い数値で推移している。
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・小売、飲食系の業種が、春に比べて若干勢いをなくしている。
,,▲,新聞社［求人広告］（担当者）,周辺企業の様子,・企業は売上の増加で利益を確保するのではなく、経費の圧縮で利益を確保する傾向が顕著になり、広告出稿マインドが萎縮している。
,,×,＊,＊,＊
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,＊,＊,＊
,,○,百貨店（企画担当）,お客様の様子,・競合店が破産し、その分の客が当店に流れており、上向きである。
,,○,コンビニ（エリア担当）,それ以外,・たばこ増税に向けた特需で、通常月の1.5倍は売上があると見ていたが、通常の給料週と同じような動きであり、25日を境に特需がある。これにより売上の前年比を押し上げてはいるが、来月反動が来るため、どちらとも言えない。
,,○,観光型ホテル（経営者）,来客数の動き,・当業界は、昔から６月は数量的にトップシーズンであり、今年も前年に続き、前年実績を上回っている。去年は関西の客、今年は関東の客の割合が高い。ほとんどで芸者が入り、二次会まで流れ、パブリック部門でも多少の活気がある。
,,○,通信会社（営業担当）,販売量の動き,・ネットワーク関係の受注額が、依然としてベースは低いものの、４月に比べ増加している。
,,□,商店街（代表者）,来客数の動き,・依然として、商店街の衣料、飲食、食品、サービス業では、来客数の減少が続き、競争力の低下が見られる。特に飲食関係の来客数減少はこれまで以上に顕著である。
,,□,百貨店（売場主任）,来客数の動き,・返礼ギフトなどの目的買いの客は、来店し買物をしているが、来客数は減少しており、特に土日の来客数の減少が目立つ。
,,□,百貨店（企画担当）,来客数の動き,・客単価は上昇しているが、その上昇分でカバーしきれないほど来客数が減少している。
,,□,百貨店（広報担当）,販売量の動き,"・業界全体が苦戦している中、ワールドカップ特需のあった前年実績をクリアしており、善戦している。
・お中元商戦も、いろいろな仕掛けが効を奏し、出足が好調で、前年比２けたの伸びである。"
,,□,百貨店（売場担当）,お客様の様子,・今月に入り、ボーナスが出ている企業も多いが、なかなかボーナスを当てにした大きな買物は少なく、月末から始まるクリアランスセールを待って、慎重に買物を控えている。
,,□,百貨店（販促担当）,お客様の様子,"・引き続き、ラグジュアリー部門では、前年比２けた増で伸びているが、中間プライスゾーンに関しては動きが今いちである。
・セールは初日、２日と調子は良いが、長続きせず、売上の２極化が進んでいる。"
,,□,スーパー（経営者）,お客様の様子,・今月に入り、株価の上昇など、マクロ的には明るい材料が多少は見え始めてきているが、一般客の様子は変わっておらず、買物動向にも変化がなく、１品単価の下落が続いているため、売上自体は少なくなっている。
,,□,スーパー（企画担当）,単価の動き,"・夜間の客数が増えたこともあり、今月に入ってから１品単価の落ち込みが大きくなっている。
・来客数は前年並みを維持しているが、売上は前年実績を大きく下回っている。"
,,□,コンビニ（エリア担当）,販売量の動き,・当社の弁当販売数量が、ここ２年続けて前年割れで、回復の兆しが見えない。
,,□,コンビニ（エリア担当）,来客数の動き,・来月からのたばこ増税による駆け込み需要で、後半に入り、たばこのまとめ買いが増え、その分売上は伸びているが、スーパーの長時間営業店が今月も増え、売上全体としては変わらない。
,,□,コンビニ（店長）,来客数の動き,・商品価格が安いスーパーの長時間営業が、じわじわと影響しだしている。特に商品を値下げする夜の時間帯の客が減っている。
,,□,衣料品専門店（店長）,来客数の動き,・父の日は前年並みに来客数があったり、半袖商品が早めに動き出してはいるが、ビジネス衣料全体では良いとは言えない状態である。
,,□,乗用車販売店（経営者）,販売量の動き,"・前年の新型車の反落の影響もあるが、今年は新車・中古車共に受注販売が伸び悩んでいる。
・サービス入庫状況は前年超えで順調に推移している。"
,,□,乗用車販売店（経営者）,来客数の動き,・輸入車の販売では、６～７月は第二需要期として、台数が多く売れるのだが、今年は魅力的な限定車を発売しても、来場はあっても成約に結び付かず、商談時間が長くなる傾向である。
,,□,その他専門店［呉服］（経営者）,お客様の様子,"・農家で、稲作をしている人は、３割減反が響き、購買力の低下が続いている。
・先行き不安や年金問題などで、高額商品が動かない。"
,,□,その他専門店［酒］（営業担当）,販売量の動き,・依然、需要は低迷しているが、販売努力によって上昇している分と、減少している分でプラスマイナス０で推移している。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・必要最低限のものは買うが、今必要の無いものは買わない傾向が続いている。ガソリンスタンドでも特に車にかける費用を抑える傾向が強い。
,,□,高級レストラン（支配人）,販売量の動き,"・レストランは全体的に、前年並みの売上を確保できている。
・宿泊は、サッカーワールドカップの影響分を除けば、前々年並の予約数であり、変わらない。
・宴会は、一般宴会は増えたものの、婚礼が減少し、苦戦している。"
,,□,その他飲食［そば］（経営者）,来客数の動き,・ここ３か月、来客数、単価共に横ばい状態である。５月に閉店した２店舗に今月中旬にコンビニが出店したため、全てのコンビニが出揃い、周りはコンビニだらけである。
,,□,都市型ホテル（経営者）,販売量の動き,・ＳＡＲＳの影響もまだ残っており、延期やキャンセルとなった宿泊やレセプションが戻っていない。一般の宴会などは減少のままで、単価も下がったままであるが、今年前半は婚礼部門で頑張り、その不足分を補い、売上は保っている状態である。
,,□,都市型ホテル（スタッフ）,来客数の動き,"・消費マインドの冷え込みにより、ホテル来館者が減少している上に、外食についても低価格指向が定着し、厳しさが増している。
・質的な部分の充実を図り、付加価値をつけて競争力を磨き、選ばれる商品の提供に一段の努力が必要な段階である。"
,,□,通信会社（経営者）,お客様の様子,・いろんな商品やサービスの低価格化が進んでいるが、消費者は更なる値下がりを待っており、それに伴って購入も待っている状態である。
,,□,遊園地（経営者）,来客数の動き,・梅雨にしては降水量が少なく、団体客も今月にずれ込んだため、前年を若干上回る状況である。ただし、単価は団体客の比率が高い分、２～３％低下している。
,,□,住宅販売会社（経営者）,販売量の動き,・受注状況は前年に比べ104％、３か月前との比較では100％である。
,,▲,商店街（代表者）,お客様の様子,・金がかからず、家族で遊べるイベントはないかという照会が多くなっている。
,,▲,一般小売店［医薬品］（経営者）,お客様の様子,・６月は梅雨時期であり、身体の不調になる人が多いが、今年は空梅雨で、気温も普通で、皆さん調子が良いらしく、具合が悪くなる人が少なく、当店の来客数、販売量、売上などが減少している。
,,▲,スーパー（経営者）,来客数の動き,・既存店の来客数の伸び率が、３か月前と比べ、２～３ポイント下がった状態である。
,,▲,スーパー（経営者）,単価の動き,・当市南部に、中堅スーパーが進出し、南と北で、価格競争が激化している。単価下落が一時期よりは、落ち着いているが、半額は普通、３分の１の価格で特売を行うなど、小売には厳しい状態が続いている。
,,▲,スーパー（店長）,単価の動き,・今までの価格を更に下回っても、商品が動かない状況で、どこまで行けば下げ止まるのか先が見えない。
,,▲,スーパー（店長）,販売量の動き,"・来客数は横ばいで、１人当たり買上点数も減少しており、客単価も低下している。
・客はチラシを持って買い回っており、けして良いとは言えない。"
,,▲,スーパー（店長）,来客数の動き,・２キロ商圏内に競合店が出店し、来客数が10％ほど減少している。
,,▲,スーパー（総務担当）,販売量の動き,"・買上点数が、減少している。
・デフレに慣れていて、少しでも単価が上がると客は離れる。"
,,▲,衣料品専門店（店長）,お客様の様子,・バーゲン的な売り方には非常に反応が良いので、バーゲンの前倒しで売れている。
,,▲,衣料品専門店（店長）,来客数の動き,・夏物バーゲンの時期になり、価格指向で購入する層が急激に増加し、反面価値指向購入層が減少し、売上絶対額確保になっていない。
,,▲,乗用車販売店（経営者）,来客数の動き,・新機種を発表したにかかわらず、来場者数、受注数共に期待外れである。
,,▲,自動車備品販売店（経営者）,お客様の様子,・取引先の整備工場が、車検の仕事を取るため、営業時間を深夜まで延長して操業しており、競争が厳しくなっている。
,,▲,住関連専門店（経営者）,単価の動き,・購入単価が、毎月低下している。また高級品の販売量も減少しており、買い控えはまだまだ厳しい。
,,▲,観光型旅館（経営者）,単価の動き,・人数を追いかけ過ぎると、単価が割れる。割れ過ぎた単価では経費倒れで利益が確保できない。人数だけに偏りすぎては残らないというのが実感である。
,,▲,都市型ホテル（経営者）,来客数の動き,・今月は総会シーズンであり、各団体や企業の総会はあったものの、前年に比べ、来客数は少ない。
,,▲,都市型ホテル（スタッフ）,販売量の動き,・披露宴は、ようやく前年並みに戻っているが、ＳＡＲＳなどの外的要因が一安心しているにもかかわらず、下期の婚礼が去年を大きく下回っている。客が日を選ぶのに慎重である。
,,▲,旅行代理店（従業員）,お客様の様子,・６月は夏休みの家族旅行の申込の問い合わせが多い時期であるが､申込自体が少ない。逆に今月下旬になって、夏休みの旅行のキャンセルが多発している。
,,▲,タクシー運転手,単価の動き,・新規参入企業があり、増車が続いている。
,,▲,通信会社（営業担当）,お客様の様子,・経費節減を主とした質より経費重視のネットワーク構築が増えてきている。
,,▲,美容室（経営者）,単価の動き,・来客数に大きな変化はないが、単価の安い店や商品に集中し、ファミリーカットなど、親子で安くカットできるサービスなどに客が集中している。
,,×,一般小売店［雑貨］（企画担当）,単価の動き,・客単価が下落を続け、来客数の動きも鈍くなっており、景気は悪い方向に動いている。
,,×,スーパー（経営者）,お客様の様子,・給与デフレによる買い控え、必要なものを厳選しての購入、無駄なものは一切買わないという客の様子である。
,,×,スーパー（店長）,競争相手の様子,"・売上が好調だった青果物も、野菜の相場が下がっている。果物はメロンとアメリカンチェリーが売上不振である。さくらんぼは好調であるが、果物全体の売上は低下している。
・競合店が出店しており、その影響が大きい。"
,,×,スーパー（総務担当）,単価の動き,・今月は､加工食品以外の平均単価がほとんどの部門で前年を割り、特に生鮮はマイナス2.3％と大きく割り込んでいる。客単価では、前月より１％、前年より0.8％低下しており、悪い。
,,×,観光型旅館（経営者）,来客数の動き,・前年対比で、３か月連続、来客数と売上が減少している。日帰り客は増えているが、売上を回復させるには至ってない。
,,×,タクシー運転手,来客数の動き,・今月はボーナス支給月であるにもかかわらず、客が少ない。１日20時間くらい流しても、平均20回弱程度しか客を乗せられない。利用客の多かった週末も通常と変わらず少ない。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,食料品製造業（総務担当）,受注量や販売量の動き,・６月はキャンペーンと新製品投入によりそこそこの数量を確保している。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・東京向け出荷は増加しており、東京を除く県外も堅調であるが、県内需要は、飲食店を中心に縮小している。
,,□,食料品製造業（経営者）,受注価格や販売価格の動き,・依然として低価格帯商品へのシフトと集中化が続いている。
,,□,電気機械器具製造業（経営者）,取引先の様子,・ますます受注先の状況がコストだけに集中し、厳しくなっている。ロット数が細切れになり、管理コストが上昇し、採算が取れない状況である。
,,□,建設業（経営者）,受注価格や販売価格の動き,・受注価格に下げ止まり感が出てきており、多少なりともこれ以上悪くはならないという雰囲気である。
,,□,輸送業（従業員）,受注量や販売量の動き,・輸入、特に中国からの輸入量が復調傾向に入っている。
,,□,新聞販売店［広告］（店主）,それ以外,・ある個展の開催にかかわったが、入場者数、売上ともに会場記録となっている。物が売れない時代でも、感動のある所に人は集まるということを実感した。
,,□,その他非製造業［飲食料品卸売業］（経営者）,競争相手の様子,・食品卸業界では、仕入先、取引先というすみ分けが無く、仕入先を同じにして、サービス競争や価格競争を行っているというのが現状である。
,,□,その他企業［企画業］（経営者）,取引先の様子,・住宅会社の受注数が、総数として減少している。会社により凹凸はあるものの、各社共新規受注数が減少している。
,,□,その他企業［管理業］（従業員）,それ以外,・現在、工場が忙しいのは、岩手工場が地震で停止したためである。岩手工場が復旧すれば、通常の状態に戻る。
,,▲,繊維工業（総務担当）,受注量や販売量の動き,・業界全体、特に産地そのものが、前年比受注量が思わしくなく、業界は衰退しつつあり、どこで底を打つかつかめない状況である。
,,▲,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,"・４月以降、役所関係の発注量の削減が目立ち、売上に響いている。
・少ない仕事の中にも、見積競争による売上の減少もある。"
,,▲,電気機械器具製造業（総務担当）,受注量や販売量の動き,・４～５月よりは確実回復しているが、３か月前に比べれば、受注量、売上共にまだ下回っている。
,,▲,建設業（経営者）,それ以外,・各種団体の会合に出席して、前年との違いは、特に懇親会において、会場規模の縮小やコンパニオンの削減、料理の品数を減らすなどして､経費の縮減を図っている。
,,▲,広告代理店（従業員）,競争相手の様子,・価格競争の入札の時に、競争相手の金額が更に下がってきている。
,,▲,コピーサービス業（経営者）,受注価格や販売価格の動き,・受注量に若干の多い少ないはあるが、単価の下落が続いている。値引き競争が以前に比べ激しくなっている。
,,×,＊,＊,＊
"雇用
関連

(東北)",,◎,－,－,－
,,○,人材派遣会社（経営者）,雇用形態の様子,・６月終了時のポリテクセンター研修生からの応募が多い。特に派遣でも可という人が随分いる。
,,○,人材派遣会社（社員）,周辺企業の様子,"・今期に入り、堅調に推移している。
・勝ち組と呼ばれる世界的なシェアを持っている企業からの、継続的な注文が入っている。"
,,○,人材派遣会社（社員）,求人数の動き,・業界によって、ばらつきはあるものの、メーカー、流通、フードサービスに回復の兆しが見られる。
,,□,人材派遣会社（社員）,それ以外,・派遣料金の単価がどんどん下がってきている。派遣料金は、賃金であり、その金額で働いてもいいという人が増えてはいるが、人件費や派遣料金に対するシビアな姿勢の企業が多い。
,,□,新聞社［求人広告］（担当者）,求人数の動き,・５月に続き、今月も求人数が伸びず、低迷している。１～４月にかけての回復傾向が止まっている状態である。
,,□,職業安定所（職員）,求職者数の動き,・雇用保険受給者は減少傾向にあるものの、雇用保険が支給終了となり、その後に一般求職者として再び求職申込をする人が増えており、全体として求職者数が減少していない。
,,□,職業安定所（職員）,求人数の動き,・来春卒業予定の高卒用求人が30％減少している。
,,□,職業安定所（職員）,求職者数の動き,・大型ショッピングセンターのオープンに伴う、パートを中心とした求人が提出され、前年同月比で増加となっているが、求職者数も若干増えている。
,,▲,人材派遣会社（社員）,それ以外,・派遣料金の下げ要請が強く、見直しを迫られている取引先が増えている。
,,▲,新聞社［求人広告］（担当者）,求人数の動き,・求人広告件数が３か月前と比べ、26％減少している。
,,▲,職業安定所（職員）,求職者数の動き,・求職者数も増加に転じ、雇用保険資格決定件数、需給実人員共に増加している。
,,×,アウトソーシング企業（社員）,周辺企業の様子,・委託するよりも、自前でやろうというところが増えてきている。自前でやるところはサービス残業でやるわけで、景気は悪い。
,,×,新聞社［求人広告］（担当者）,周辺企業の様子,・広告代理店の動きがかなりひどくなっている。営業もの、臨時もの問わずである。それだけ消費や小売の動きが少ない。それにより電波、新聞への広告出稿が悪くなっている。
,,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北関東)",,◎,－,－,－
,,○,商店街（代表者）,来客数の動き,・６月は、登山用品、水泳用品の動きが良く、全体ではやや良くなっている。
,,○,コンビニ（経営者）,販売量の動き,・７月からたばこの税金が上昇することを受け、駆け込み需要で来客数が増加している。
,,○,コンビニ（経営者）,競争相手の様子,・６月上旬に強力な競合店がオープンし、１～２割の売上低下を覚悟していたが、対策が功を奏し、３か月前より２、３％上向いている。前年比でも売上が104.5％、来客数が106.5％となっている。
,,○,美容室（経営者）,それ以外,・６月に入り、美容院の設備投資への融資案件が５、６件出てきているので、少しずつ良くなっている。
,,○,設計事務所（所長）,販売量の動き,・５月末に社会福祉法人の仕事の関係で、自治体からの補助金支給の内示が出たので、６月は本格稼動している。
,,□,商店街（代表者）,販売量の動き,・25年間学校内でキャンプ用品を販売しているが、量販店が取り扱っている品は売れなくなっており、前年と比べても販売量が半減である。
,,□,一般小売店［家電］（経営者）,競争相手の様子,・メーカーとの会議において、客全体の地域家電店に占める割合は３割を切ったという報告があり、厳しい状況は変わらない。
,,□,スーパー（店長）,販売量の動き,・来客数は、前年をクリアしているが、客は必要な品以外は購入せず、買上の点からは厳しい状況が続いている。
,,□,スーパー（統括）,単価の動き,・レジ通過客数は多少鈍化し、既存店ベース104～106％で推移している。客単価は98～101％、買上点数は107％、売上高は堅調に推移しているものの、５月に下げ止まった点単価は更に97～98％と下向きになっている。初夏物衣料の動きが鈍く、苦戦している。
,,□,スーパー（販売担当）,来客数の動き,・この数か月の来客数は前年並みを確保しているが、買上単価が低下している。全体でみると、売上は前年の95％程度となっている。
,,□,コンビニ（店長）,お客様の様子,・客は特に必要ない物は購入しない。目新しい、珍しい商品があれば、触手を動かそうという様子に変化はない。
,,□,コンビニ（店長）,単価の動き,・７月１日からのたばこの増税に伴い、売上が上昇している。たばこを除くと売上は苦戦しているので、変わらない。
,,□,衣料品専門店（店長）,販売量の動き,・ボーナス商戦の立ち上がり時期であるが、その気配がない。
,,□,乗用車販売店（販売担当）,来客数の動き,・客の動きが少なく、１万円でも５千円でも、とにかく安い販売店から買うような状況で、厳しい。
