,,□,タクシー運転手,来客数の動き,・ここ３か月、前年に比べて水準が下がっているような状況にあったが、今月に入って若干持ち直しの傾向が出ており、前年並みに回復している。ただし、まだ不透明な状況に変わりはない。
,,□,タクシー運転手,販売量の動き,・競馬開催などの影響で、３か月前と比較して売上が約13.8％の増加となったが、前年との比較ではほぼ横ばいであったため、景気は変わらない。ただ、集計ができていないため、含めなかったが、当地出身のロックバンドのコンサートが27～28日と２日間開かれたため、最終的な売上は伸びているとみられる。
,,□,通信会社（企画担当）,お客様の様子,・新商品を導入し、大規模に宣伝しているにもかかわらず、来客数が想定よりも少ない。
,,□,パチンコ店（役員）,それ以外,・現政権の経済対策の効果で一時的に景気は良くなっているように見えるが、消費税増税までの影響とみられる。
,,□,その他レジャー施設（職員）,お客様の様子,・集客が増えていない。
,,□,美容室（経営者）,お客様の様子,・売上などの数字は、３か月前との比較では同じような状況で推移しているが、商品の売上構成が、若干ではあるが、高品質、高単価の商品に移行してきている。
,,▲,商店街（代表者）,単価の動き,・高額品の売上が減少している。
,,▲,商店街（代表者）,来客数の動き,・今月に関しては、参議院選挙があったため、人の動きが相当悪く、売上も前年の６割であった。
,,▲,百貨店（売場主任）,来客数の動き,・前年と違い、６月下旬から夏のセールをスタートしたため、需要の先取りの影響もあり、７月は厳しい状況にある。ただし、婦人服のパンツ、カットソー関連は前年から５％の増加を維持できている。ただ、全体感として、７月17日にスタートした第２弾のセール以降、大きな伸びがみられない。
,,▲,スーパー（店長）,販売量の動き,・前月は元より、３か月前と比較しても、販売量は３％程度下落している。当月は前年比39.7％であった。
,,▲,衣料品専門店（店長）,競争相手の様子,・月後半になり、販売量が減少している。
,,▲,その他専門店［ガソリンスタンド］（経営者）,単価の動き,・自動車用燃料の価格が乱高下しており、利幅がかなり厳しくなっている。
,,▲,その他専門店［造花］（店長）,お客様の様子,・客の購入量及び購入回数が減少傾向にある。
,,▲,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・本州各空港からの直行便が減少したことから、前年と比較して旅客数が減少している。
,,×,＊,＊,＊
"企業
動向
関連

(北海道)",,◎,＊,＊,＊
,,○,家具製造業（経営者）,受注量や販売量の動き,・住宅に関連して家具などが動き出した。請負物件も活性化しつつある。
,,○,金属製品製造業（役員）,受注量や販売量の動き,・消費税増税を控えて、住宅及び建築工事の駆け込み需要が出てきている。
,,○,建設業（従業員）,受注価格や販売価格の動き,・建築工事では資材の値上がり、労務者不足から工事費が高騰しており、発注者予算と比べて２割程度のかい離が出ている。特に地方の物件では、この傾向が顕著になっている。
,,○,輸送業（支店長）,受注量や販売量の動き,・メーカーへの発注が多くなり、先々の需要が供給を上回ることを懸念する話が久しぶりに出てきた。
,,○,通信業（営業担当）,受注量や販売量の動き,・販売量の増加傾向が顕著でユーザーからの納期要望にこたえられないケースが出てきている。
,,○,金融業（企画担当）,それ以外,・長年続いた閉そく感が払しょくされつつある。建設関連は公共工事の発注が増加しており、コンビニなどの小売店では工事関係者の来店が増加している。観光関連も外国人観光客の増加に加えて、円安により海外から道内に旅行先をシフトする旅行客が増えている。ただし、企業においては、原料や燃料費の値上がりが収益を圧迫している。
,,○,その他非製造業［鋼材卸売］（役員）,受注量や販売量の動き,・道内の開発予算が増加した影響で、当社の扱う商品も販売量が増加している。
,,□,輸送業（営業担当）,取引先の様子,・医薬品、飲料品の本州向け出荷は例年を上回る順調な荷動きであり、６月後半より好調が継続している。関東圏の水不足と猛暑対策の影響とみられる。
,,□,司法書士,取引先の様子,・円安によるガソリンの高騰、諸物価の値上がりなどの要因により、消費意欲が低下している。消費税増税前の建物新築などの駆け込み需要もあまりみられない。
,,□,コピーサービス業（従業員）,取引先の様子,・自動車業界が非常に伸びている。個人消費関連も少しずつ上向きになっている。
,,□,その他サービス業［建設機械リース］（支店長）,取引先の様子,・実態として変化はみられない。乱高下を繰り返す燃料価格や原材料費の高止まりなど、固定経費がかさむなか、企業が収益を上げることができる環境にない。
,,▲,食料品製造業（役員）,受注量や販売量の動き,・受注が落ち込んできている。猛暑のせいと考えられるが、前年以上に落ち込んでいる。
,,×,－,－,－
"雇用
関連

(北海道)",,◎,－,－,－
,,○,人材派遣会社（社員）,求人数の動き,・人材派遣のニーズが底堅く、企業からの求人も増えている。派遣ニーズの増加は企業の業務量の増加と連動しており、企業活動が活発になっているとみられる。求人の増加も、業績拡大に向けた動きととらえられる。しかしながら、企業が求めるスキルは高く、労働者側のスキルアップの努力が足りなければ、派遣においても職に就くことは難しい。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・建築、建設業や介護業界を筆頭に､全業種で求人広告数が前年よりも増加している｡通常、春から夏にかけて､求人数が少なくなる傾向にあるが､今年に関しては、微減はしているが、春の求人数がそのまま推移してきている印象である｡また、他分野の話題ではあるが､旭川市内において、東南アジア系の観光客が増加している。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・住宅関連機器や木材、コンクリート製造などの建築関連の求人が増えている。また、食品製造、加工やそれにともなう物流関連の求人も目立つ。さらに、個人消費の底堅さに加えて、外国人観光客の増加により、観光関連業界全般に活気があり、繁華街を歩く人も久しぶりに増加している。
,,○,職業安定所（職員）,求人数の動き,・新規求人数は前年から19.2％増加し、41か月連続で前年を上回った。月間有効求人数も前年から16.7％増加し、41か月連続で前年を上回った。
,,○,職業安定所（職員）,求人数の動き,・求人数が若干減少している業種も一部であるものの、全体としては増加傾向にある。
,,○,職業安定所（職員）,求人数の動き,・求人数の増加傾向が継続しており、なかでも観光関連の求人が増加している。首都圏からの観光客が増加しており、宿泊業、飲食サービス業では、中途採用時の賃金の上昇もみられるなど、一部の企業ではあるが、景況感に改善がみられる。
,,○,学校［大学］（就職担当）,求人数の動き,・前年に比べて、積極的な採用が多くみられる。
,,□,求人情報誌製作会社（編集者）,周辺企業の様子,・旧商店街の繁華街であった場所に、全国チェーンや大手飲食、サービス業の進出が目白押しで、夕方以降の求人が過熱気味になっている。人手不足が顕著になってきている。
,,□,新聞社［求人広告］（担当者）,求人数の動き,・求人広告の売上が前年比104.3％と当月も前年を上回った。稼ぎ頭の派遣業が微減だったものの、それに続く、運輸、運送、飲食、医療がいずれも20～30％の伸びとなった。そのほかにも、加工製造で60％の増加、土建不動産で40％の増加がみられたが、流通系は30％の減少と大きく落ち込んだ。
,,□,職業安定所（職員）,雇用形態の様子,・６月の新規求人数は前年を5.4％上回った。新規求職者数は前年から10.6％の減少となった。月間有効求人倍率は0.72倍となり、前年の0.64倍を0.08ポイント上回った。しかし、新規求人数のうち、正社員求人の占める割合は44.6％と高く、求人者と求職者の間における職種や労働条件のミスマッチも少なくないことから、依然として厳しい状況にある。
,,▲,人材派遣会社（社員）,求人数の動き,・雇用形態によってばらつきがあるが、全体的に求人数が減っている。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,コンビニ（店長）,来客数の動き,・天候は芳しくないが、売上、来客数共に前年を超えている。３か月前に比べ単価が上がり客の購買力が大きく向上している。
,,○,一般小売店［医薬品］（経営者）,単価の動き,・単価の動きが良くなっており、前年比で100円ほど上昇している。個数はそうでもないが単価が良いので売上は上昇傾向にある。
,,○,スーパー（物流担当）,単価の動き,・チラシ販促強化による価格競争は変わりなく続いているが、来客数の増加までにはいたっていない。そのような状況でも客の購買数、客単価が上がってきており、幾分景気は良くなってきているようである。
,,○,コンビニ（経営者）,販売量の動き,・来客数が前年比99％と伸び悩んでいるが、買上点数が105％、客単価103％と、こちらは良好である。７月に入ってからの天候により、ソフトドリンク、アイスの売上が前年割れをして足を引っ張っているが、全体的な雰囲気は悪くはない。
,,○,コンビニ（エリア担当）,単価の動き,・数量限定プレミアム商品が即完売するなど、品質が良く話題のある商品への購買意欲は確実に向上している。
,,○,家電量販店（店長）,来客数の動き,・前年同月と比べると来客数はやや増えているが、単価の下落があるので、売上は横ばいである。
,,○,家電量販店（店長）,単価の動き,・テレビの需要が下げ止まり、前月あたりから前年の売上に匹敵する数字が出るようになってきており、４Ｋテレビなど、話題の商品で単価が高いものが売れてきている。今月は少し寒いせいでエアコンの需要が伸びていないが、それでも白物家電は冷蔵庫も含めて好調であり、単価も高い。消費税増税を考えて今から買っていくという客も増えつつある。
,,○,乗用車販売店（経営者）,販売量の動き,・新車の受注、販売共に法人需要と新型車効果に支えられ、回復局面に入ったものとみられる。しかし、やはり、エコカー補助金の反動を乗り越えることができず、下げ幅は圧縮傾向にあるものの、前年に対し10％前後の落ち込みとなりそうである。
,,○,乗用車販売店（経営者）,販売量の動き,・新型軽自動車の販売が好調に推移している。
,,○,乗用車販売店（従業員）,販売量の動き,・新型車効果があり、まだまだ販売量が増えている。
,,○,乗用車販売店（従業員）,来客数の動き,・土日の新規来店客が少し増えているようである。
,,○,乗用車販売店（店長）,販売量の動き,・消費税増税の話をきっかけに、新車に乗換えを検討される客が多くなってきている。
,,○,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・販売量が前年を下回らない。特に除染関係で軽油の販売が好調である。
,,○,都市型ホテル（スタッフ）,来客数の動き,・レストラン関係並びにデパート地下のデリカ各店については、利用人員が増加しており、個人消費については少しずつ上がっているという印象を受ける。しかし、今月は参議院選挙の影響を受け、法人関係の利用がストップしており、それが非常に残念である。
,,○,タクシー運転手,販売量の動き,・近距離客が多いけれども、３か月前よりも大変多くの方に乗っていただいている。
,,○,通信会社（営業担当）,お客様の様子,・各企業の業績が向上してきている。
,,○,テーマパーク（職員）,単価の動き,・買上単価は上向き傾向が強く、客の購買意欲の高さがうかがえる。
,,○,観光名所（職員）,単価の動き,・今月は天候不順により船が運航できない日が２日あったため、来客数は減っている。しかし、来店した客に関しては、客単価が伸びている。来客数は減少したが、単価は上昇したということで、どちらともいえない状況が続いている。
,,○,その他サービス［自動車整備業］（経営者）,単価の動き,・参議院選挙が終わり、来客数、販売額、単価のいずれも好調である。特に即決率が上がってきており、顧客の意識の変化がうかがえる。
,,□,商店街（代表者）,お客様の様子,・良いとき、悪いとき、良い業種、悪い業種のばらつきが大きい。客からは「給料が上がらないのに物価が上がって良いことは何もない。これならばデフレの方がまし」といった声が聞かれるようになっている。
,,□,商店街（代表者）,販売量の動き,・一部にお中元商戦の効果が見られるという店もあるが、全体的には梅雨明けが遅れていることもあってか来街者は伸び悩み、まだら模様の景況である。
,,□,商店街（代表者）,来客数の動き,・はっきりした天候はないが、雨の少ない日が続いている。飲食、ビヤガーデン等はプラスになっているが、物販等の販売に少し陰りが出てきている。客単価は中央都市のように伸びておらず、来客数も客単価同様、横並びか少し低下しているような状況である。
,,□,一般小売店［書籍］（経営者）,販売量の動き,・地方では昇給の厳しさや雇用の不安定が引き続きある。全体的には良いムードだが、消費マインドには直接結び付いていない。また、地方公務員が給与削減になっていることも大きい。
,,□,一般小売店［医薬品］（経営者）,お客様の様子,・選挙の月は繁華街に人は来ないと言われているとおり、参議院選挙があったので非常に静かである。
,,□,一般小売店［医薬品］（経営者）,単価の動き,・客単価がかなり落ちている。来客数も若干減少しているが、それ以上に客単価の下落が大きい。これは、全般的に客が出費を抑えているということではなく、一部の高額なまとめ買いをする客が失われたためである。よって、一概に全般的な景気悪化と捉えることはできない。今のところ景気は横ばいとみられる。
,,□,一般小売店［寝具］（経営者）,販売量の動き,・ここ数年、客の寝具に対する反応もいまいちである。この寒さと長雨のなか営業して回っても販売に繋がらない。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・高額商品の販売は横ばいで推移しているものの、低価格商品の販売量は減少傾向が続いている。
,,□,百貨店（企画担当）,販売量の動き,・今月だけでみれば、夏のセールを前月に前倒ししたため、厳しい状況ではあるが、２か月総体では、流れは変わらず推移している。お中元商戦も各販売チャネルにより好不調はあるものの、ほぼ横ばいである。店頭から無店舗販売へと、消費者の購買動向の変化も徐々に出てきている。
,,□,百貨店（経営者）,販売量の動き,・夏物クリアランスが盛り上がらない。フリー客や、クリアランスの勢いで購入する客が減少している。
,,□,スーパー（経営者）,来客数の動き,・梅雨明けが遅れており少し減速気味であるが、特に変化は無い。
,,□,スーパー（経営者）,単価の動き,・１品平均単価は、食品値上げ等の浸透や、今の天候不順による冷菓及び飲料品の伸び悩み、農産品の単価上昇等もあり、５か月ぶりに前年をやや超えている。他方、既存店の来客数と買上点数は共に前年を若干割っている。それでも１品単価の上昇でどうにか売上は前年並みの推移で済んでいる。ただ、客の食品等への支出には慎重さがうかがえる。
,,□,スーパー（経営者）,お客様の様子,・食品の原価の値上がりやガソリン等の値上げにより、依然として客の節約志向に変わりはない。
,,□,スーパー（店長）,販売量の動き,・来客数は前年並みで推移しているが、買上点数が前期割れで95％台となっている。必要なもの以外買わない防衛型の消費になっている。
,,□,スーパー（店長）,お客様の様子,・６月の既存店客数、単価、点数、１品単価はいずれも前年比ほぼ100％の実績である。ただし、日曜日が前年より１日多いことを考えると、この数値は実質98％の実績である。客の買物行動に大きな変化は見られない。
,,□,スーパー（店長）,来客数の動き,・来客数と買上点数の推移を見ても変わっていない。
,,□,スーパー（店長）,単価の動き,・客は商品を吟味して、必要なものしか買わない傾向がある。客単価が上がらず、厳しい状況が続いている。
,,□,スーパー（店長）,お客様の様子,・客の買上点数が変わらない。
,,□,コンビニ（経営者）,お客様の様子,・来客数、客単価共に前年割れが続き、依然厳しい状況である。昨今の禁煙ブームか節約か、たばこの売上が減少している。また、悪天候の日が多く、アイスクリーム等の売上減が響いている。
,,□,コンビニ（エリア担当）,来客数の動き,・惣菜や生鮮品などの販売増加により、客単価は前年を上回っているが、一方で天候不順で来客数は前年を下回って推移している。
,,□,コンビニ（エリア担当）,来客数の動き,・梅雨明けが遅れていることもあるが、週末の来店数の伸長がみられない。
,,□,コンビニ（店長）,販売量の動き,・景気上向きの実感があまりないことに加え、今月から一部食料品の値上げが始まっている。
,,□,衣料品専門店（経営者）,お客様の様子,・顧客には解雇や退職者が多い。当社でも退職者の中途採用を募集したが、40歳以上の応募が多く集まった。失業者がいかに多いかを物語っている。
,,□,衣料品専門店（経営者）,来客数の動き,・固定客に代わり、行き場を失った新規客の来店はあるが、固定客の穴は埋められず、総合的にマイナスである。
,,□,衣料品専門店（経営者）,お客様の様子,・夏物のセールの盛り上がりも今一つで、まとめ買いの客が少ない。
,,□,衣料品専門店（総務担当）,販売量の動き,・世間ではアベノミクスと騒がれているが、一般消費者には景気回復の実感はなく、購買活動が活発になっているとは考えられない。
,,□,家電量販店（店長）,販売量の動き,・今月前半は気温も暑くなり、季節商材の販売が順調に推移したが、中旬からの天候不順で販売が鈍化している。
,,□,住関連専門店（経営者）,販売量の動き,・小規模な店なので、来客数も少ないし、それに伴い売上も少ない状態が続いている。旧態依然に仕事をしているせいではないかと思っている。
,,□,その他専門店［パソコン］（経営者）,販売量の動き,・現在の状況では商品の動きに大きな変化は見られない。商品の動きが大きくなれば単価を値引かれるため、トータルでは良いとはいえない。
,,□,その他専門店［酒］（経営者）,販売量の動き,・お中元ギフト関連は例年よりもスタートが早かったが、売上はほぼ例年並みである。飲食店の販売量はここにきて苦しい。前半は天候にも恵まれ良かったが、後半は豪雨の影響が大きく、被害が少なくない地域では飲食店への客足が急に鈍くなっている。この影響が売上に大きく響くとみている。
,,□,その他専門店［靴］（従業員）,販売量の動き,・梅雨が明けず気温が上がらないため、サンダル等の夏物商材の動きが止まっている。大手は夏物クリアランスを開始しているため、追随せざるを得ない。売上、利益共に減少が見込まれる。
,,□,その他専門店［酒］（営業担当）,来客数の動き,・参議院選挙もあり、地元の飲食店に影響が出ている。仙台や東京等、都市部は特に影響がないので、そちらに重点的に営業を掛けた結果、前年と同じくらいの売上で落ち着きそうである。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・大雨災害等により、当初期待していたアロハやポロシャツといった夏物があまり動いていない。これから暑くなるにしろ完全に出鼻をくじかれてしまった。
,,□,その他専門店［ガソリンスタンド］（営業担当）,単価の動き,・原油価格と為替の動向で、仕入れ価格が小刻みに上昇してきており、それに対応した末端市場への価格転嫁が遅れているため、粗利益が減少してきている。企業の収益が圧迫されてきている。また、店頭価格の上昇により夏休みに入ってからの燃料消費に消費者の節約意識が出てき始めている。
,,□,高級レストラン（経営者）,来客数の動き,・復興需要も落ち着き、あまり良い材料が見当たらない。
,,□,一般レストラン（経営者）,販売量の動き,・来客数は前年を割っており、やや悪い状態が続いている。
,,□,一般レストラン（経営者）,来客数の動き,・春から初夏にかけて徐々に景気が上向いているような感覚があったが、７月に入り、来客数が滞る日が目立っており、足踏み状態である。まだまだ財布のひもは固いようである。
,,□,一般レストラン（経営者）,来客数の動き,・月初は比較的良かったものの、参議院選挙の影響もあり、連休明けなどもあまり良くなく、可もなく不可もなくといったような状態である。
,,□,観光型ホテル（経営者）,来客数の動き,・震災復興の団体客は完全に無くなっている。活動しているのは週末３日くらいで、ウィークデーは非常に厳しい。なお、料金へのこだわりは少なくなってきている。
,,□,観光型旅館（経営者）,来客数の動き,・７月単月では売上が落ち込んでいるが、数か月の範囲で見ると特に景気の流れに変化はない。
,,□,都市型ホテル（スタッフ）,販売量の動き,・宴会や結婚式には大きな変更は無いが、７月に入り長雨が続いており、客の出足が非常に鈍くなっている。また、ビールの消費量にも微妙に影響している。天候が良かったり悪かったりの繰り返しで、ここにきて春と同じような状況になっている。
,,□,都市型ホテル（スタッフ）,お客様の様子,・客室部門は、例年夏休みに入るとファミリーを中心とした海水浴客でにぎわうが、現時点で梅雨も明けず天候不順が続き、それに伴い予約も伸びない。逆に、キャンセルや日程変更が見受けられる。
,,□,都市型ホテル（スタッフ）,販売量の動き,・婚礼は相変わらず低迷しているが、法要関連が伸びており、予算達成の第一要因となっている。レストラン、宿泊に関しては３か月前からギリギリ予算達成の状態である。
,,□,都市型ホテル（スタッフ）,お客様の様子,・客からはあまりお金を使いたくないという話が結構聞かれる。
,,□,旅行代理店（店長）,お客様の様子,・ゴールデンウィークのころと比べて、特段の様子の変化はみられない。
,,□,旅行代理店（従業員）,お客様の様子,・客の販売動向に変化が見られない。
,,□,タクシー運転手,単価の動き,・ますます乗り控えが目立ってきている。
,,□,タクシー運転手,来客数の動き,・目的地の方にできるだけ歩いて、運賃を節約する客の様子がよく見られる。
,,□,通信会社（営業担当）,来客数の動き,・来客数が極端に減っており、売上も前年比３割くらい低下している。
,,□,通信会社（営業担当）,お客様の様子,・顧客の購買意欲、設備投資意欲に前向きな改善は見られず、変化は無い。
,,□,通信会社（営業担当）,お客様の様子,・顧客との商談においても、報道されているような好況感は全くうかがえない。円安差益にわく電機、自動車や、株高の恩恵を得られる証券、金融系、復興事業に支えられる土建業等の一部の業種以外は、以前の状況と変わらないのが現実である。
,,□,通信会社（営業担当）,お客様の様子,・顧客訪問の際も「状況は変わっていない」という話を聞く。
,,□,美容室（経営者）,単価の動き,・客単価は２月くらいからほとんど変わらない。いろいろやってはいるが、上乗せという部分はなかなか難しく、客の財布の締め具合に変わりはない。
,,□,美容室（経営者）,お客様の様子,・「食品もガソリン代も値上がりしているので、今日は車ではなく歩いて来た」という客がいた。皆、できる範囲で節約しているようである。
,,□,設計事務所（経営者）,お客様の様子,・住宅の新築の仕事が続いている状況だが、まだ罹災された方の移転新築が大半を占めている。
,,□,住宅販売会社（経営者）,販売量の動き,・相変わらず消費税増税前の駆け込みもあり、受注量は安定している。ただし、建築単価が上昇しているため、客単価は変わらないが建築規模が若干縮小している。
,,□,その他住宅［リフォーム］（従業員）,来客数の動き,・受付件数は前年を下回っており、問い合わせ自体も増えていない。
,,▲,商店街（代表者）,お客様の様子,・関東以西が早々と梅雨明けしたのに対して、長雨が続き、夏休みに入った子供達の元気も今一つで、親子連れの買物客もやや少ない。
,,▲,百貨店（売場主任）,来客数の動き,・来客数が減っている。また、クリアランスは盛り上がりに欠け、だらだらとした状態が続いている。
