,,×,一般小売店［土産］（店員）,単価の動き,・原油高により土産商品もかなり値上げしてきた。客にとっては１点当たりの商品が高くなったため、購入数を減らす傾向にあり、それが客単価の低下につながっている。
,,×,スーパー（店長）,お客様の様子,・様々な食品の値上げが相次いでおり、客の財布のひもが確実に固くなっている。
,,×,高級レストラン（スタッフ）,競争相手の様子,・新規に２店のホテルレストランが開業したため、昼食、夕食共に客が流れ、来客数の減少が顕著となっている。料理の味やサービスに自信はあっても、客の低単価志向に歯止めが掛かってこない状況である。
,,×,スナック（経営者）,来客数の動き,・送別会シーズンであるにもかかわらず、繁華街が寂しく、ここ２～３年のなかで一番状況が悪かった。
,,×,通信会社（企画担当）,お客様の様子,・移動体通信キャリアの選択に対し、品質や機能を落としてでも価格を重視する度合いが強くなってきたため、業界全体としての収益が大きく減少している。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,－,－,－
,,□,輸送業（営業担当）,取引先の様子,・取引先の生産、製造に大きな変化がみられない。
,,□,司法書士,取引先の様子,・土地の売買取引、個人住宅の建築が減少傾向にあり、当分の間はこの傾向が続く。
,,□,その他サービス業［建設機械リース］（支店長）,取引先の様子,・活気のある取引先とそうではない取引先が明白になってきた。
,,▲,食料品製造業（団体役員）,受注価格や販売価格の動き,・価格改定し、諸々の生産コスト上昇分を価格に転嫁した結果、取引先からの受注量の減少傾向や、他企業の安価商品を求める傾向が強まっている。また、消費者の購買動向をみると、生活防衛意識は更に強まっており、食品や光熱費の出費を極力抑えている。
,,▲,食料品製造業（役員）,受注価格や販売価格の動き,・前月に引き続き原材料価格が高騰しているものの、価格改定がイメージどおり進んでおらず、価格のギャップが更に拡大している。
,,▲,家具製造業（経営者）,受注量や販売量の動き,・経済的な要因により、消費マインドが冷え込んでいる。とりわけ、耐久消費財としての家具は不要不急のため買い控えられている。
,,▲,出版・印刷・同関連産業（役員）,取引先の様子,・中小企業、地場企業に対して貸し渋りが強くなっているとの話が多くなっている。実際に地場を代表する企業が倒産した。
,,▲,輸送業（支店長）,取引先の様子,・決算期を迎え、資材や燃料費の高騰、資金繰りの悪化による倒産等がみられるようになってきた。特に地場の建設土木や建築資材等の会社で多く発生している。
,,▲,通信業（営業担当）,取引先の様子,・３か月前と比較して、業績の低下、費用削減の再強化などの話を取引先から聞く機会が増えている。
,,▲,金融業（企画担当）,それ以外,・設備投資は大手製造業の大型投資やオフィスビル、道外資本のホテル建設などが下支えしているが、道内企業の投資意欲は乏しい。また、前年後半からの住宅着工の減少が、設備工事業者や家具製造・販売業者にマイナスの影響を及ぼしている。個人消費は生活必需品の値上がりから節約志向が強い。総じて景気は停滞感が強い。
,,▲,その他非製造業［鋼材卸売］（役員）,取引先の様子,・客先である施工業者からの受注は決定しているものの、改正建築基準法の影響で許認可が遅れるとともに、材料の値上がりや品薄状態がみられ、着工が大幅に遅れている。完成時期は変わらないため、高い材料を購入したり、残業や外注に頼らざるを得ず、収益が上がらない状況にある。
,,×,＊,＊,＊
"雇用
関連

(北海道)",,◎,－,－,－
,,○,学校［大学］（就職担当）,求人数の動き,・２～３月に大学３年生及び短大１年生を対象とした就職説明会が学内や各就職情報誌主催で開催された。前年と比べて参加企業が増えており、企業の採用意欲がうかがえる。ただ、学生の動きが鈍いことが気懸かりである。
,,□,人材派遣会社（社員）,採用者数の動き,・当社への求人ニーズ、派遣ニーズは増加しているが、企業の採用基準は高く、なかなか採用されない。企業も中途半端な人材の採用は手控えており、即戦力の人材以外に人件費を使う考えはないようである。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・前年及び３か月前と比較しても、求人広告、出稿業種・業態にさほど変化がみられない。
,,□,職業安定所（職員）,求人数の動き,"・春が近づき、企業の生産活動が増加する時期に当たるが、新規求人の出足が鈍い。ただ、年度を通しての新規求人数が初めて1,900件を上回るなど、明るい部分もある。"
,,□,職業安定所（職員）,求人数の動き,・有効求人倍率は８か月連続して前年を下回っているなど、雇用環境は厳しい状況が続いている。
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・際立ったプラス材料があるのは、コールセンターや道外の請負・派遣業の求人程度である。飲食、建設、貨物物流、病院・医療、コンビニエンスストア、小売、いずれも前年の水準に届いていない。
,,▲,新聞社［求人広告］（担当者）,求人数の動き,・３月の求人広告売上は前年比86％であった。ただし、前年は特需があったため、実際には一昨年と同じ程度の売上である。特需の要因となった流通系の落ち込みが激しく、前年比67％となっているほか、派遣も１割程度落ち込んでいるが、看護師、福祉・介護等の医療関係の求人は良く、前年比135％と売上を伸ばしている。
,,▲,職業安定所（職員）,求人数の動き,・２月の有効求人倍率は0.44倍で、３か月連続で前年を下回っている。また、新規求人数は前年から17.7％減少している。
,,▲,職業安定所（職員）,求職者数の動き,・倒産した地場大手の住宅メーカー及び関連企業で大量解雇が発生しており、札幌、夕張、滝川で緊急総合相談会を開催した。
,,×,＊,＊,＊
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,＊,＊,＊
,,○,一般小売店［酒］（経営者）,販売量の動き,・今月はプライベートブランドの酒が発売になり、売上が上がっている。
,,○,一般小売店［雑貨］（企画担当）,来客数の動き,・今月は暖かい日が多いなど天候に恵まれ、来客数が伸び荷動きも良くなっている。
,,○,スーパー（経営者）,お客様の様子,・気温が上昇して灯油代の負担が少なくなってきたこともあり、客の消費マインドには変化がみられる。
,,○,コンビニ（経営者）,単価の動き,・来客数はあまり増えていないものの、客単価は前月比で２ポイント上昇している。それに伴い売上も１ポイント上昇している。
,,○,コンビニ（エリア担当）,販売量の動き,・３月に入り、売上高は前年比で微増となっている。
,,○,高級レストラン（支配人）,来客数の動き,・客単価は低下しているものの、来客数の伸びにより売上は前年をクリアできる。今後の予約状況も悪くない。
,,○,観光型ホテル（経営者）,来客数の動き,・ツアー客と送別会需要で金土日はほぼ満館であり、入込は前年比15％増である。ただし、平日は「安近短」の客で補っている状態であり、売上は５％増にとどまっている。
,,○,通信会社（営業担当）,販売量の動き,・今月に入ってから徐々に携帯電話の販売が上向いており、久しぶりに新記録が出そうな勢いである。
,,□,一般小売店［茶］（経営者）,販売量の動き,・後半は気温も暖かくなり、前月よりは来客数が増えてきたものの、売上総額をみると例年並みである。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・例年であればもう少し販売量が伸びる時期であるが、カメラの新製品が出そろってもやや停滞気味のままである。写真関係もデジタルカメラプリントが伸びてはいるものの、フィルム現像のマイナスをカバーしきれない。
,,□,百貨店（売場主任）,お客様の様子,・上旬は肌寒かったこともあり、例年より春物衣料の動きは遅い。マザーニーズなどモチベーション需要の客は、来店はしているものの、必要な物以外は買わないという傾向が強くみられる。
,,□,百貨店（販促担当）,お客様の様子,・来客数の減少に歯止めが掛からない。また特選品、宝飾品など高額商品の動きが依然として悪い。春物衣料の動向も前年と同じような推移である。
,,□,百貨店（営業担当）,お客様の様子,・引き続き生活防衛意識が強い。特に、衣料品は「後回し」の対象になっている様子で、春の新作を打ち出しても、全くと言っていいほど反応が無い。
,,□,百貨店（売場担当）,お客様の様子,・百貨店の強みである年度末のオケージョンニーズ需要への期待も、大きなピークを迎えぬまま終わってしまった感じである。ここ１年は、ショッピングセンターなど競合店の出店により、状況は非常に厳しくなっている。３月を迎え、様々な仕掛けで動員をかけた結果、部分的には効果がみられたものの、手持ちに買い足す客が多いなど客の買い方に大きな変化はみられない。
,,□,百貨店（経営者）,販売量の動き,・３月に入り天候が温暖になり、また卒業式や就職のニーズもあり春物に動きが出始めたものの、必要最小限の購入にとどまり、まとめ買いの動きは少ない。
,,□,スーパー（経営者）,来客数の動き,・既存店の来客数は若干プラス、客単価は若干マイナスだが、全体的には安定している。
,,□,スーパー（店長）,単価の動き,・既存店の売上、来客数共に前年同月をクリアしたものの、３月は前年比で日曜日が１日多いため、来客数の前期比100％は実質的な前期割れである。客の来店頻度の低下が主な原因になっている。
,,□,スーパー（店長）,単価の動き,・一般食品の値上がりにより１品単価は上がっているが、買上点数は減少しており、トータルの売上では大きな変化が無い。
,,□,スーパー（店長）,販売量の動き,・来客数は前年並みに推移しているものの、メーカー商品の相次ぐ値上げにより客の購買姿勢は「必要な物しか買わない」というものであり、業績が低迷している。
,,□,スーパー（店長）,お客様の様子,・年末商戦から３か月経過するが、その時と変わらず、かに、えびなどの高単価商品は売れない。その反面、惣菜部門の50円、60円のばら販売が好調であるような状況から、景気が良くなっているとは言えない。
,,□,スーパー（店長）,単価の動き,・来客数は前年比で２～３％程度増加しているものの、客単価は逆に低下しており、仕上がりとしての売上はほぼ変わらない。各種商品の値上がりが影響し、買上点数が少なくなっていることが客単価低下の原因となっている。
,,□,スーパー（総務担当）,単価の動き,・野菜を除き、食肉、養殖水産品など生鮮品の単価が上がり始め、販売点数が前年割れするなど苦戦している。加工食品も単価は上昇しているが、販売点数は横ばいで推移している。１品単価のアップに対して買上点数は前年に及ばず、全体的に消費の傾向は変わらない。
,,□,コンビニ（店長）,来客数の動き,・特に週末は、郊外のスーパーなどでセールを打つため、中心部からの人の流出が顕著である。それ以外の日も低空飛行のままである。
,,□,衣料品専門店（経営者）,お客様の様子,・依然として周囲にはパート労働者が多く、身分が不安定である。パート労働法の改正で待遇が改善されるかに注目しているが、現時点では収入減少に伴う買い控えがあり、小売業は厳しい状況が続いている。
,,□,衣料品専門店（経営者）,販売量の動き,・この時期にしては販売量も来客数も少なく、良くなっているとはとても言えない。
,,□,家電量販店（店長）,販売量の動き,・新生活需要の多い月であるが、例年と比べるとその動きには若干の陰りがみられる。一方でテレビの販売単価が上がっており、売上総額では前年並みになっている。ただし、客の様子をみると、財布のひもは固いままのようである。
,,□,家電量販店（従業員）,お客様の様子,・社会的に移動のシーズンでもあり、まとめ買いはあるものの、点数は必要最小限という客が多い。
,,□,乗用車販売店（経営者）,販売量の動き,・自動車の最需要期にもかかわらず販売が低迷している。暫定税率問題やガソリン高騰など不透明要素が多く、買い控えが顕著である。
,,□,その他専門店［呉服］（経営者）,販売量の動き,・客の話では生活費が掛かり増しになっているほかに、「葬式などが多い」ために出費がかさんでいるとのことであり、販売に結び付かない。
,,□,その他専門店［パソコン］（経営者）,単価の動き,・仕入れと販売価格のバランスが良くない。高い仕入価格でも低い販売価格を強いられている。
,,□,一般レストラン（経営者）,来客数の動き,・物価上昇の影響があるのか客単価が伸び悩んでいるなど相変わらずの状況であり、特にディナータイムは著しく来客が少なく、レストランでお金を使うという雰囲気は減っている。
,,□,都市型ホテル（スタッフ）,単価の動き,・官公庁を中心に歓送迎会の受注は順調であるが、ほぼ例年並みである。宿泊は、大型のコンベンションも無く、観光客の動向にも大きな動きは無い。郊外に立地するホテルが経営破綻により営業停止になるなど、業界の淘汰が進んでいる。
,,□,都市型ホテル（スタッフ）,販売量の動き,・一般宴会は、卒業式、歓送迎会のシーズンを迎え好調であるが、婚礼、宿泊、レストランの各部門は低迷が続いている。
,,□,都市型ホテル（スタッフ）,お客様の様子,・当館自体の来客数、売上は前年を上回っているが、競合他社は苦戦している状況であり、業界全体としての景況は不透明な状況である。
,,□,美容室（経営者）,来客数の動き,・来客数は前年並みに落ち着いてきているが、売上は少し下回る状態が続いている。
,,▲,商店街（代表者）,お客様の様子,・ポイント３倍セールや割引セールの日に客が集中し、それ以外の日は極力買物を控えるという傾向が強まっている。
,,▲,一般小売店［スポーツ用品］（経営者）,販売量の動き,・価格競争が激しいなか、中高生も価格に対して敏感である。インターネットの安売りに客が流れている。
,,▲,一般小売店［医薬品］（経営者）,お客様の様子,・前月に引き続き出足は良くなかったが、決算セールに入ってから客足が増え、売上は前年並みになっている。このような動きから、客は安い物を上手に買おうという節約意識が高まっているとみられる。
,,▲,スーパー（経営者）,販売量の動き,・株安、円高に加えガソリン、灯油の高騰もあって消費者の心理は冷え込んでいる。食料品価格の値上げに関する報道が増えるにつれて、客の心理は更にマイナスに振れている。来客数に変化は無いが、このところ販売量が極端に低下し始めている。
,,▲,スーパー（店長）,お客様の様子,・中国産食品を始め、客には商品品質に対する不信感がある。また、メーカー品の値上げが相次ぎ、客の買い控えがみられる。
,,▲,コンビニ（エリア担当）,来客数の動き,・客単価は前年並みに推移しているものの、来客数がやや少なくなっている。
,,▲,コンビニ（エリア担当）,来客数の動き,・客単価は前年並みであるが、来客数の減少が売上低下に大きく影響している。
,,▲,衣料品専門店（店長）,販売量の動き,・入学、卒業対応のスーツの動きが例年に比べて良くない。生活防衛型のスタイルを反映しているようである。
,,▲,衣料品専門店（店長）,販売量の動き,・スーツは、入学式、入社式などのフレッシャーズ需要が高まってきているものの、前年と比較すると１人当たりの買上点数は大幅に減少している。
,,▲,乗用車販売店（経営者）,販売量の動き,・４月から自賠責が引き下げられること、暫定税率の行方が不透明なことなどから模様眺めの客が多く、商談も長引いている。不振だった前年の３月を更に下回る販売状況である。その中では、ガソリン価格の高騰を背景に、低燃費のコンパクトカーの売行きが堅調である。
,,▲,乗用車販売店（経営者）,販売量の動き,・今が最大の需要期であるにもかかわらず、ガソリン価格やその他の物価上昇もあり、需要期らしい動きが無く芳しくない状況である。
,,▲,乗用車販売店（経営者）,お客様の様子,・震災復興需要も一巡し、ガソリン代に象徴される経費高騰が取引先の経営を圧迫している。特に建設土木関連の業種が厳しいようである。
,,▲,乗用車販売店（経営者）,お客様の様子,・国会が混乱している状況のなか、一部メディアで「３月は車を買うのは待ったほうが得策」との報道もあり、登録台数は前年を大きく下回る見込みである。
,,▲,乗用車販売店（従業員）,販売量の動き,・車を買換えるサイクルが、以前よりも長くなってきている。
,,▲,住関連専門店（経営者）,販売量の動き,・来客数が減少し、中級以上の商品の売行きが悪くなっている。
,,▲,その他専門店［化粧品］（経営者）,来客数の動き,・法をかいくぐるように、いずれも売場面積が１万平方メートル以下の大型商業施設が郊外に３店同時に開業し、中心市街地は来客数の減少に苦しんでいる。それ以外にも客は経済状況に不安を抱えている様子である。
,,▲,その他専門店［酒］（営業担当）,販売量の動き,・年度末を迎える取引先は流通在庫を絞るため、月末に向けての注文が減速している。また、業界内外で各種商品の値上げに伴う買い控えがみられるようである。ビール、焼酎に加え、清酒の値上げも散見される。どの酒類も足並みがそろわず、販売は苦戦している。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,それ以外,・暫定税率の期限切れが迫る状況のなかで、月末にかけて買い控えの影響で販売数量は激減している。また、翌月以降は月末在庫分に暫定税率分の負担が発生するため、収益を圧迫する懸念材料となっている。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,お客様の様子,・暫定税率の問題では何の進展も無く、客の買い控えがみられる。４月以降の体制も見通しが立たず、業界は非常に深刻な事態になっている。
,,▲,一般レストラン（スタッフ）,来客数の動き,・中国産冷凍ギョウザ問題があってから外食の利用を控えるような動きがあり、２月以降は来客数が減少している。
,,▲,観光型旅館（経営者）,来客数の動き,・前月に引き続き来客数は前年を下回るが、減少幅が少し大きくなっている。企画物の集客は中部地方の客を中心に比較的堅調であるが、地元や近県からの一般団体客が極端に少ない。
,,▲,都市型ホテル（経営者）,単価の動き,・送別会の最需要期であるが、来客数の減少とともに、客単価も前年比で９％程度低下している。
,,▲,都市型ホテル（スタッフ）,お客様の様子,・既存の利用客は会社負担での利用が少なくなり、あらゆる部分で個人負担が多くなっているとのことである。そのような状況からしてホテルの利用は厳しくなっており、接待などでの利用はみられなくなっている。
,,▲,タクシー運転手,来客数の動き,・最近の客は、電車やバスなど公共の交通機関が終わらないうちに帰宅しようとしている。また、その後の時間でも自転車で移動している人が増えているなど、とにかく乗客が少ない状況である。
,,▲,通信会社（営業担当）,お客様の様子,・客は新規導入に不安を持っており、導入コストの検討に慎重な様子である。
,,▲,観光名所（職員）,来客数の動き,・来客数が減少している。ガソリン高の影響があるのか、土日に車で来るフリー客が特に減少している。
,,▲,遊園地（経営者）,来客数の動き,・中旬までは天候に恵まれていたにもかかわらず、客の反応が良くなかった。ようやく動きが出てきたのは下旬になってからである。
,,×,商店街（代表者）,来客数の動き,・来店するのは必要に迫られた客だけであり、不景気も最たるものになっている。
,,×,商店街（代表者）,お客様の様子,・来客数、客単価が同時に低下しているなど、少なくとも周辺の状況は一段と厳しさを増している。2002～2003年当時を思い出させるような不気味さがあり、事態は深刻になっている。
,,×,百貨店（経営者）,来客数の動き,・近隣競合店のリニューアルオープン、及び郊外型商業施設のオ－プンなど、競合が激しくなっていることなどから来客数の減少がみられる。また客単価も低下しているため、状況は厳しくなっている。
,,×,コンビニ（経営者）,それ以外,・前年同月比で来客数が４％、売上が７％の大きなダウンとなっている。
,,×,コンビニ（経営者）,お客様の様子,・来客数は維持できているものの、目立つように陳列した商品でも衝動買いはほとんど見られなくなっており、客の買い渋りのため売上は上がらない。
,,×,衣料品専門店（経営者）,来客数の動き,・市内の通行量が少なく、それに比例して来客数も少ない。市内ではどこでも、誰に聞いても景気が悪いという話ばかりであり、一段と景気が悪くなっている。
,,×,衣料品専門店（店長）,来客数の動き,・フレッシュマン商戦の時期であるにもかかわらず、来客数が伸びてこない。最近は成人式や就職活動の時に購入したスーツで卒業式や入社式に臨む人が増えているようであり、「お祝いだからスーツを新調する」という気運は低下している。
,,×,自動車備品販売店（経営者）,お客様の様子,・需要期であるが前年より仕事量が減少している。ディーラーなどの取引先でも「入庫はしているものの、例年に比べ落ち込んでいる」とのことである。
,,×,その他専門店［酒］（経営者）,お客様の様子,・円高や株式市場の不安定さ、政治混迷など、消費者は大いに不安を抱えている。それらが原因となり、酒類の消費量は減少傾向にある。
,,×,高級レストラン（経営者）,お客様の様子,・景気の悪化を懸念する報道が増え、皆がその方向に向かいあらゆるものを抑制している。サブプライムローン問題などは直接的に関係の無いような人も含めて、悪い方向に向かっている。
,,×,一般レストラン（経営者）,競争相手の様子,・市場で会う同業者の話では「来客数がかなり減っている」と深刻な様子であり、出口のみえない悪循環に入っているようである。当店では前年同月並みの売上を確保できそうであるが、それでも忙しい日と暇な日の差が激しくなっている。
,,×,一般レストラン（経営者）,来客数の動き,・下旬になってやや持ち直しの動きがみられたことが望みではあるものの、月全体でみると「送別会をやらない」という話も聞かれるなど、３か月前より明らかに悪くなっている。
,,×,旅行代理店（従業員）,単価の動き,・前年の３月と比べると、国内旅行、海外旅行共に減っている。東北では灯油の使用量が多いため、その価格高騰が影響したような様子もうかがえる。
,,×,タクシー運転手,販売量の動き,・初乗り運賃を超えると「その手前で降ろしてもらえばよかった」と客に言われるほど、遠距離の利用は少ない。遠距離の客はチケット利用がほとんどであり、現金で支払う客はいないなど、景気は悪くなっている。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・県内、首都圏共に雪が積もらない程度の穏やかな寒さが残り、清酒の需要が維持され、出荷が好調である。
,,□,農林水産業（従業者）,受注価格や販売価格の動き,・米価の見通しは依然として暗いものの、転作奨励金などの増額がある。
,,□,食料品製造業（経営者）,競争相手の様子,・仙台市内の有名で人気のあった牛タン屋が今月限りで閉店するという話があるなど、原料高が経営を圧迫している状態が続いている。
,,□,木材木製品製造業（経営者）,受注価格や販売価格の動き,・住宅部材の需要は、引き続き弱いままである。
,,□,電気機械器具製造業（営業担当）,取引先の様子,・取引先では一過性の受注が多く、安定した仕事量の確保はできていないところが多い。
,,□,コピーサービス業（経営者）,受注量や販売量の動き,・年度末であるが、忙しさは前年と同じ程度である。数値的にも前年度並みで推移しており、官需、民需共に大きな変化は無い。
,,▲,農林水産業（従業者）,受注価格や販売価格の動き,・前年の桃、りんごの収入は例年の85～90％にとどまったため、農機具販売店のセールスマンによると、今年の販売は今一つとのことである。
,,▲,食料品製造業（経営者）,受注価格や販売価格の動き,・売上については前年をやや上回っているが、原材料や資材等の値上がりで利益ベースでは厳しい。４月以降は原料が大きく値上がりするため、更に厳しくなる。
