,,▲,観光型ホテル（経営者）,単価の動き,・来客数が継続的に落ち込んでいることに加えて、インターネット商品を含めて、全体の宿泊単価が低下傾向にある。
,,▲,旅行代理店（従業員）,単価の動き,・サービス業全体で、安価な商品造成が目立つが、必ずしも需要喚起にはつながっていない。逆に消費者の値ごろ感を下げ、収益性を悪くしている傾向にある。
,,▲,観光名所（職員）,来客数の動き,・海外客、国内客とも利用が減少している。円高や国内景気の低迷が原因であり、来客数は３か月前の40.8％にとどまっている。
,,▲,美容室（経営者）,お客様の様子,・本来、白髪染めは髪が伸びてくると目立つため、客の来店周期が短いものであるが、最近は髪が伸びても我慢する客がかなり増えている。全体的にパーマ、カットなども客の来店周期が長くなっている。
,,▲,設計事務所（所長）,お客様の様子,・個人住宅に関しては、全く動きがみられない。問い合わせ件数も激減しているが、たとえ問い合わせがあっても、その後の反応が鈍く、受注につながらない。
,,×,商店街（代表者）,お客様の様子,・前年もそうだったが、消費者の購買意欲が更に低下している。季節商材の価格を下げても客の反応が悪く、セールを行っても反応が鈍い。まさにデフレスパイラルに入り込んだように感じる。
,,×,タクシー運転手,来客数の動き,・新年会などでのタクシー利用の増加を期待したが、週末の人出が前年よりも少なく、売上も前年を10％程度下回っている。
,,×,住宅販売会社（経営者）,販売量の動き,・住宅の着工数が大幅に減少している。今後の回復見通しが立たないほどの厳しい状況にある。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,金融業（企画担当）,それ以外,・観光業、スーパー・百貨店など、個人消費関連の業界は不振である。また将来不安から住宅建築が減少基調にあり、関連業界の家具製造業、製材業なども厳しい。一方、土木建設業、家電販売、乗用車販売は景気対策効果が持続していることから堅調に推移している。持ち直しているのは一部の業界にとどまるが、全体的にはやや良くなっている。
,,○,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・受注額が前年を上回っており、３か月前よりもプラス幅が拡大している。
,,□,家具製造業（経営者）,受注量や販売量の動き,・首都圏の百貨店や大手ハウジングメーカーからの受注が底堅くなりつつあるものの、請負物件については、いまだに需要が低迷している。
,,□,金属製品製造業（役員）,受注量や販売量の動き,・前年実績と比べて受注量及び販売量が減少しており、数か月前と比べて景気が上向きになっているとは感じられない。
,,□,輸送業（営業担当）,取引先の様子,・前年の製紙業界は前年比20％の減産となるなど、100年に１度の激震の年であったが、今年は各工場の操業率の変化があるものの、全体では前年並みで推移している。
,,□,通信業（営業担当）,取引先の様子,・多くの取引先から、景況浮揚のきっかけが全く見えないとの話を聞いている。また政府の景気対策の遅れや消極性もあり、景況感は悪いままの状態が継続している。
,,□,その他非製造業［鋼材卸売］（役員）,取引先の様子,・公共事業を行っている一部の業界は活況だが、それ以外の業界の仕事量は極端に少なく、消耗資材ですら都度の購入となっている。特に建築関連の落ち込みが目立っている。
,,▲,食料品製造業（団体役員）,受注量や販売量の動き,・低価格の食料品や衣料品等の消費ニーズは強いものの、周辺の製造業の受注量をみると、前年を10％ほど下回っている。
,,▲,食料品製造業（役員）,受注量や販売量の動き,・受注量の減少傾向が続いており、１週間先の製造予定を埋めることもできない。
,,▲,出版・印刷・同関連産業（役員）,受注価格や販売価格の動き,・今まで以上に価格に対する目が厳しくなっている。
,,▲,建設業（従業員）,競争相手の様子,・これまでの建築工事の入札では、官民を問わず、建設会社が低価格応札に殺到していたが、最近は低価格で受注する余力を失ったのか、入札しない会社が増えている。
,,▲,司法書士,取引先の様子,・企業の売上減少などに伴い、給与が横ばい、もしくは減少していることから、長期間の支払が必要な土地の売買や住宅の新築などを先送りする傾向が続いている。
,,▲,その他サービス業［ソフトウェア開発］（経営者）,取引先の様子,・業務の縮小を始めている。未確定案件が反故になるケースが増え、受注が確定するまで作業に入れないため、最小限の人員しか残せない状況となっている。
,,×,食料品製造業（経営者）,受注量や販売量の動き,・年明け後の荷動きが過去最低となっている。
,,×,司法書士,取引先の様子,・住宅新築の話が少なく、その前提となる土地売買もみられない。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,＊,＊,＊
,,□,求人情報誌製作会社（編集者）,求人数の動き,・小売販売関係の求人は微減だが、飲食・製造関係は微増で推移している。全体としては前年並みとなっている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・前年に比べて求人件数が微増しているが、決定率の低下によるリピート求人の多さが大きな要因の１つに上げられる。前月や前々月と同様にコールセンターの求人は目に見えて増えているが、その影響で他業種の事務系の応募率が低下している。飲食店の求人は前年11月ごろに底を打っている。
,,□,新聞社［求人広告］（担当者）,求人数の動き,・募集広告の売上をみると、前年比89％となっており、前月の72％よりは改善したものの、相変わらず前年割れが続いている。特に稼ぎ頭である派遣の落ち込みが厳しく、前年比52％と半減している。そのほか、飲食が前年比57％、土建不動産が前年比70％と大きく減少している。一方で、医療系が前年比130％、流通・環境衛生が前年比120％と伸びた職種もみられたが、派遣の落ち込みがそれ以上に大きく、ばん回できなかった。
,,□,職業安定所（職員）,求人数の動き,・12月の有効求人倍率は0.34倍で前年から0.01ポイント低下し、14か月連続で前年を下回った。ただ、新規求人数は前年を1.8％上回り、わずかではあるが増加した。
,,□,職業安定所（職員）,求人数の動き,・12月の新規求人数は前年を0.4％下回った。新規求職者数は前年を4.5％下回った。月間有効求人倍率は0.35倍となり、前年の0.37倍を0.02ポイント下回った。
,,□,学校［大学］（就職担当）,周辺企業の様子,・就職環境において、例年であれば今年度の卒業生と来年度の卒業生の動きが交錯する時期であるが、企業側の2010年採用は多くが終わっており、大学側としては求人紹介などの指導すべき情報が少ない。
,,▲,職業安定所（職員）,求人数の動き,・新規求人数は前年から10.1％減少し、２か月ぶりに前年を下回った。月間有効求人数は前年から7.7％減少し、38か月連続で前年を下回った。
,,▲,職業安定所（職員）,求人数の動き,・12月の新規求人数は前年を30.7％下回った。有効求人倍率も0.32倍と前年を0.09ポイント下回り、30か月連続で前年を下回った。
,,×,人材派遣会社（社員）,求人数の動き,・優秀な人材がいれば採用を考える、いわゆる潜在求人は多数存在するが、どの企業も表向きは採用を完全に手控えている。役所からの受託事業で企業に求人の有無を確認しているが、確認した８割の企業で求人はないという回答であった。企業経営の厳しさが読み取れる。
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,－,－,－
,,○,商店街（代表者）,販売量の動き,・消費マインドに下げ止まりが感じられ、初売りでは、必要な物であれば高価な商品でも売れている。
,,○,百貨店（経営者）,お客様の様子,・売上、買上客数共に、前年に比べて上昇傾向にある。
,,○,衣料品専門店（店長）,お客様の様子,・１品単価は低迷しているものの、来客数が増加傾向にあり、買上点数も徐々に回復している。
,,○,家電量販店（店長）,販売量の動き,・初売りで来客数が増加したため、３か月前に比べ販売量が増加している。
,,○,乗用車販売店（経営者）,それ以外,・環境対応車への減税と補助金の効果で、新車の販売台数は好調に推移している。
,,○,高級レストラン（支配人）,競争相手の様子,・市内の複数ホテルの撤退が報道されたものの、来客数がわずかに増加している。
,,□,商店街（代表者）,お客様の様子,・新型インフルエンザの影響により、子供向けイベントが中止されたため、例年の売上を下回る店舗が発生している。
,,□,一般小売店［医薬品］（経営者）,来客数の動き,・季節要因はあるが需要は安定しており、来客数、客単価共に３か月前と変わらない。消費者には、節約志向の強い客層と余裕のある客層の二極化が見られる。
,,□,一般小売店［雑貨］（企画担当）,来客数の動き,・個人消費は、景気の他に気温や季節、行事など影響を受けるが、前年の秋以降は景気が悪化して消費マインドが動いていない。
,,□,百貨店（企画担当）,販売量の動き,・大晦日から降り続いた雪の影響で、初売りの売上は例年を下回るものの、以降は前年の売上を上回る日が増えている。全体的な売上は前年割れとなるものの、マイナス幅の縮小や買上点数が回復するなど、明るい兆しも見えている。
,,□,百貨店（経営者）,来客数の動き,・天候の影響やデフレ傾向が続いているため、客単価、来客数共に低迷している。
,,□,百貨店（売場担当）,来客数の動き,・大雪など天候の影響は少ないものの、入学式や卒業式向けのフォーマルウェア需要に盛り上がりがなく、来客数、客単価、売上共に例年を下回っている。
,,□,百貨店（経営者）,単価の動き,・クリアランスセールに先駆けて、前月から冬物プレセールを実施しているが、消費者は単品買いの傾向が強く、客単価も低迷している。
,,□,百貨店（販促担当）,来客数の動き,・百貨店販売の大部分を占める婦人服や特選ブティックの売上が、数か月横ばいで推移している。
,,□,スーパー（経営者）,お客様の様子,・まとめ買いにより買上点数は増加するものの、雪による出控えが影響して、来客数が低迷している。
,,□,スーパー（営業担当）,お客様の様子,・悪天候や寒波の影響により、客足の悪い日が多く、売上が低迷している。また、光熱費等が家計を圧迫して、不要不急な買物を控える傾向が続いている。
,,□,コンビニ（経営者）,単価の動き,・20～30代を中心に昼食代の節約が続いており、来客数、客単価共に前年を下回っている。
,,□,衣料品専門店（経営者）,お客様の様子,・防寒衣料を値引きしたため、来客数は増えたものの、購買には慎重な姿勢が続いている。
,,□,衣料品専門店（経営者）,単価の動き,・冬物バーゲンにより、来客数は回復しているものの、客単価は低迷している。
,,□,衣料品専門店（経営者）,来客数の動き,・景気にかかわらず１月の売上は低調であり、来客数は低迷している。
,,□,衣料品専門店（店長）,販売量の動き,・冬物のセールを通じて、安くても必要な物以外は買わない消費者の意思が感じられ、販売量は低迷している。
,,□,衣料品専門店（総務担当）,販売量の動き,・降雪があり防寒衣料や小物の販売量が増加したものの、消費の活性化にはつながらず、全体的な販売量、売上共に低迷している。
,,□,乗用車販売店（経営者）,販売量の動き,・減税や補助金の効果により、環境対応車を中心に新車の販売台数が前年を上回っているものの、低価格車など車種に限定的な状況は変わらない。
,,□,乗用車販売店（経営者）,販売量の動き,・国や県の補助金が延長されることになり、今後の新車販売にも効果が期待できるが、中古車販売の売上は低迷している。
,,□,乗用車販売店（経営者）,販売量の動き,・初売りの受注台数は前年を上回っているものの、全体的には前年並みの売上で推移している。
,,□,乗用車販売店（経営者）,お客様の様子,・新車販売台数は好調なものの、車検代や修繕費を節約する消費者の様子がみられ、売上は低迷している。
,,□,その他専門店［呉服］（経営者）,お客様の様子,・消費者は生活防衛意識が強く、我慢できる物は買い控える様子が続いている。
,,□,その他専門店［酒］（経営者）,お客様の様子,・新年会のピークには注文も増加したが、それ以降はケース発注や高額商品の売上が低迷しており、消費者の買い控えは相変わらず続いている。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・消費者は、所得の減少や周囲の状況から買物を控えており、例年に比べて販売量が低迷している。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・景気後退で石油製品の販売量は減少しており、仕入価格の上昇で適正な利益確保ができないことから、厳しい経営が続いている。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・販売量はあるものの、市場価格の変動で利益が薄く、厳しい経営が続いている。
,,□,一般レストラン（経営者）,それ以外,・宴会の売上は前年を上回るものの、規模の縮小や客単価の低下が続いている。
,,□,一般レストラン（スタッフ）,来客数の動き,・新型インフルエンザの感染が減っており、３か月前に比べて来客数は増加している。
,,□,観光型ホテル（スタッフ）,それ以外,・法人客、個人客共に景気の先行きに不安があり、３か月前に比べて来客数、客単価共に低迷している。
,,□,都市型ホテル（スタッフ）,お客様の様子,・宿泊客、新年会の予約状況共に例年並みで推移している。
,,□,旅行代理店（店長）,販売量の動き,・新婚旅行の受注により海外旅行の売上は好調だったものの、国内旅行は近距離で低価格な案件が多いため、売上は低迷している。
,,□,通信会社（営業担当）,来客数の動き,・消費者の先行き不安から、消費は低迷している。
,,□,通信会社（営業担当）,販売量の動き,・携帯電話の新規購入が低迷している。
,,□,観光名所（職員）,販売量の動き,・台湾からの入込で来客数は増加しているものの、客単価が低いため、売上は前年並みで推移している。
,,□,遊園地（経営者）,来客数の動き,・期間限定の営業をしたが、寒波により三が日の来客数は低迷したものの、成人の日の連休で前年並みの売上を確保している。新型インフルエンザの流行は一服している。
,,□,美容室（経営者）,来客数の動き,・来客数、売上共に前年を下回る傾向が続いている。
,,□,設計事務所（経営者）,お客様の様子,・時期的な要因もあるが、前月と同様に受注量は低迷している。
,,▲,商店街（代表者）,販売量の動き,・寒波による交通機関への影響から、初売りの来客数が例年を下回り、各店とも売上は苦戦している。
,,▲,商店街（代表者）,来客数の動き,・強い雪の日が続き、商店街の来客数は減少している。一部で売上の良い飲食店があるものの、物販の店では特に衣料品店の売上が落ち込んでいる。
,,▲,商店街（代表者）,来客数の動き,・初売り以降は出控えているのか、商店街の通行人はまばらである。
,,▲,一般小売店［書籍］（経営者）,単価の動き,・政権交代後の経済不安が広がり、企業倒産や雇用環境の悪化が続いて、売上が落ち込んでいる。
,,▲,一般小売店［酒］（経営者）,来客数の動き,・来客数に動きがなく、静かな状況が続いている。
,,▲,一般小売店［医薬品］（経営者）,来客数の動き,・天候の影響と消費者の買い控えから、来客数、買上点数共に前年を下回っている。
,,▲,一般小売店［カメラ］（店長）,販売量の動き,・一段と低価格志向が強まっており、販売量、売上共に落ち込んでいる。
,,▲,百貨店（売場主任）,販売量の動き,・福袋や初売りの売上は良いものの、前月にセールを前倒しした反動でクリアランスの来客数が低迷し、主力商品の売上が例年を割り込んだため、全体では厳しい状況である。
,,▲,百貨店（広報担当）,それ以外,・消費者の節約志向や買い控えは続いており、クリアランスセールの前倒しや例年を上回る降雪なども影響して、厳しい営業状況は続いている。
,,▲,スーパー（店長）,来客数の動き,・競合店との価格競争は続いており、消費者が低価格商品を買い回りしているため、来客数、売上共に減少している。
,,▲,スーパー（総務担当）,来客数の動き,・客単価の前年割れに下げ止まりが感じられるものの、来客数、買上点数共に前年を下回っている。
,,▲,コンビニ（経営者）,単価の動き,・来客数は前年並みで推移しているものの、客単価の下落と正月三が日の天候が影響して、売上は前年を下回っている。
,,▲,コンビニ（エリア担当）,来客数の動き,・オフィス街や繁華街などの中心部にある店舗では、来客数、客単価共に落ち込んでおり、競合する店舗も状況は変わらない。
,,▲,コンビニ（エリア担当）,単価の動き,・高価格帯の商品は売れず、買上点数、客単価共に落ち込んだままである。
,,▲,衣料品専門店（店長）,単価の動き,・初売りには例年並みの来客数があるものの、消費者は買物の予算を引下げており、より安い物を買う傾向がみられる。
,,▲,衣料品専門店（店長）,来客数の動き,・来客数の減少に歯止めがかからず、特にビジネス小物の売上が激減している。
,,▲,家電量販店（店長）,単価の動き,・来客数は前年並みで推移しているものの、３か月前に比べて１品単価、売上共に低下している。
,,▲,乗用車販売店（経営者）,販売量の動き,・環境対応車への減税や補助金と新型車投入の効果により、登録台数の増加で２年前の販売台数を上回っているものの、補助金の延長決定で新車の受注は当初の見込みを下回っている。
,,▲,乗用車販売店（従業員）,販売量の動き,・環境対応車への減税や補助金の効果が薄れて、販売台数は減少している。
,,▲,住関連専門店（経営者）,販売量の動き,・住宅着工数の低迷や新入学用机の価格上昇により、販売量が前年を下回っている。また、低価格品が主流の一部店舗に客が流れている。
,,▲,住関連専門店（経営者）,販売量の動き,・初売りの催事以降も、１品単価、来客数共に低下が続いており、学習机やひな人形の販売量は前年を下回っている。
,,▲,その他専門店［パソコン］（経営者）,販売量の動き,・消費者の購買意欲は低く、３か月前に比べて販売量に動きがない。
,,▲,その他専門店［食品］（経営者）,販売量の動き,・初売りの販売量が前年を大きく下回っており、全体的な売上が落ち込んでいる。
,,▲,その他専門店［靴］（経営者）,お客様の様子,・３か月前に比べて、消費者は一段と価格に厳しくなっている。同じ商品であれば他店と比較してから購入する様子がうかがえる。
,,▲,その他専門店［酒］（営業担当）,来客数の動き,・新年会や成人式などの需要は一段落したものの、飲食店の売上が低迷して、受注が減少している。
,,▲,一般レストラン（支配人）,来客数の動き,・消費者の財布のひもは固く、夜の来客数は大幅に落ち込んでいる。
,,▲,その他飲食［弁当］（スタッフ）,来客数の動き,・老舗ホテルが倒産しており、中心市街地への客足は３か月前に比べて減少傾向にある。
,,▲,観光型ホテル（経営者）,来客数の動き,・正月の利用も地元客に限られ、県外客や新規客の来館がないため、館内消費や売上は例年を大幅に下回っている。周囲のホテルも同じような状況である。
,,▲,都市型ホテル（経営者）,販売量の動き,・大きな宴会受注による宴会や宿泊の売上はあるものの、全体では前年の売上を下回っている。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・消費者を取り巻く環境は厳しさを増しており、必要な物しか購入しない傾向が強まっている。新年会の受注が前年を下回り、ランチタイムやデパートの総菜売場では来客数、客単価共に低下している。
,,▲,都市型ホテル（スタッフ）,お客様の様子,・オフシーズン対策として、ネット予約価格をビジネスホテル並みに設定したものの、レストラン部門を除いて稼動率が落ち込んでいる。
,,▲,都市型ホテル（スタッフ）,お客様の様子,・法人の会合は、経費削減の要請や参加者が予定を下回ることが多く、受注件数の増加が売上につながらない。
,,▲,旅行代理店（従業員）,販売量の動き,・海外旅行は販売量が回復しているものの、売上は前年を下回っている。
,,▲,タクシー運転手,単価の動き,・料金を比較してから、乗るタクシーを決める客が増えている。
,,▲,タクシー運転手,来客数の動き,・新年会の人出に期待したが、乗客数は前年の半分以下で推移している。景気の底打ちは感じられない。
,,▲,その他サービス［自動車整備業］（経営者）,来客数の動き,・消費者は低価格志向が強く、赤字覚悟の原価割れ特価キャンペーンには来客数が増えるものの、売上が落ち込んでいる。
,,×,一般小売店［茶］（経営者）,それ以外,・必要な物でも低価格品を探して購入しており、安売りにも来客数は減少している。
,,×,一般小売店［医薬品］（経営者）,それ以外,・季節的に風邪薬の購入客は増加しているものの、必要な回数分だけを購入するため、買上点数、客単価共に前年を割り込んでいる。
,,×,スーパー（経営者）,単価の動き,・来客数、販売量、客単価共に前年を割り込んでいる。
,,×,スーパー（経営者）,お客様の様子,・消費者の財布のひもは固く、生活防衛意識が強まっている。
,,×,スーパー（店長）,お客様の様子,・来客数、１品単価共に前年を下回り、売上が大幅に落ち込んでいる。特に１品単価の下落は歯止めがかからない。
,,×,スーパー（店長）,販売量の動き,・消費者の節約志向が強まり、低価格品の販売量は前年並みで推移しているものの、高額商品の販売量が前年を割り込んでいる。
,,×,スーパー（店長）,来客数の動き,・天候の影響もあり、悪かった前月を上回って来客数が落ち込んでいる。
,,×,住関連専門店（経営者）,来客数の動き,・半月ほどの限定営業となったが、来客数、売上共に前年を下回っている。
,,×,高級レストラン（経営者）,来客数の動き,・お昼に法人客の利用はあるものの、夕方以降は来客数、売上共に落ち込みが続いている。消費者の財布のひもは一段と固くなっている。
,,×,一般レストラン（経営者）,来客数の動き,・外食が敬遠される傾向にあり、３か月前に比べて売上は落ち込んでいる。
,,×,一般レストラン（経営者）,競争相手の様子,・同業者の話では、売上の悪い店だと例年の30～50％に落ち込んでいる。
,,×,観光型旅館（経営者）,来客数の動き,・平日だけでなく、お正月や週末にも空室が発生しており、前月に比べて来客数が減少している。
,,×,観光型旅館（経営者）,来客数の動き,・来客数、客単価、館内売店の販売量共に例年を下回っている。
,,×,タクシー運転手,販売量の動き,・繁華街の至る所に客待ちのタクシーが駐車しているものの、乗客が少ないため売上は悪化している。
,,×,美容室（経営者）,来客数の動き,・当業界全体の景気が落ち込んでおり、３か月前と変わらない。
,,×,住宅販売会社（従業員）,販売量の動き,・介護施設などの受注は好調なものの、戸建住宅の新規受注が落ち込んだままである。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,食料品製造業（総務担当）,受注量や販売量の動き,・３か月前に比べて、低価格商品の受注量が多少改善している。
,,○,木材木製品製造業（経営者）,受注価格や販売価格の動き,・住宅部材の需給バランスが調整され、販売価格が改善されている。
,,○,金属工業協同組合（職員）,受注量や販売量の動き,・電子デバイスや電気部品の一部で引き合いが増えており、注文しても入荷しにくくなっている。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・商材の販売価格を引下げられないため、売上が前年を下回っている。
,,□,土石製品製造販売（従業員）,それ以外,・ボーナスや給与の減額など、企業経営は厳しく、景気は低迷している。
