,,○,求人情報誌製作会社（編集者）,,・前年５月から求人件数が増加しており、今月に入っても伸び続けている。,
,,○,求人情報誌製作会社（編集者）,,"・求人の広告件数が増加している。
・建設業はやや増加程度だが、製造業、貨物、飲食等、ほとんどの業種で大きく伸びている。",
,,○,新聞社［求人広告］（担当者）,,・業種によっては悪いところもあるが、総体的には、良くなっている。,
,,□,人材派遣会社（社員）,,・相変わらず、正社員の欠員の後に派遣スタッフという依頼はあるが、これは景気回復の要因にはならない。,
,,□,求人情報誌製作会社（編集者）,,・求人募集広告の出稿状況は業界によってばらつきがある。スナック・クラブ、土木・建築は総じて減少している。,
,,▲,－,－,,
,,×,－,－,,
,,,,,,
　２．東北,,,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,,
分野,,景気の現状判断,業種・職種,景気の現状に対する判断理由,,
"家計
動向
関連

(東北)",,◎,家電量販店（総務担当）,,・エアコンや除湿器、冷蔵庫の売上が好調である。,
,,○,商店街（代表者）,,・客数が増加しており、購買意欲が徐々に上向いている。,
,,○,百貨店（売場主任）,,・紳士衣料は変わらないものの、ミセス層が自分の物を買うようになってきている。,
,,○,衣料品専門店（店長）,,・スーツや礼服といった高額商品がようやく売れるようになってきている。,
,,○,インテリア専門店（統括）,,・来客数が前月同様、増加している。,
,,○,乗用車販売店（従業員）,,・軽自動車の販売が好調である。,
,,○,テーマパーク（職員）,,・利用客の予約が順調である。,
,,○,タクシー運転手,,"・以前のように２時間も空車で走ることがなくなっている。
・タクシーチケットの利用が増加している。",
,,○,住宅販売会社（経営者）,,・久しぶりに住宅受注が増加し、取引先の業者も若干良くなっている。,
,,□,百貨店（総務担当）,,・客単価が上がらず、特に、紳士服関係がなかなか売れない。,
,,□,百貨店（売場主任）,,・来客数は回復基調にあるが、買上客数が来客数の伸びに一致しておらず、売上増加につながらない。,
,,□,百貨店（企画担当）,,・客数が前年比80％台で推移している。,
,,□,スーパー（企画担当）,,・客は必要な分だけ購入する傾向にあり、高額商品が売れず、単価の低下傾向が続いている。,
,,□,衣料品専門店（経営者）,,・衣替えの制服をキャンセルする企業が多く、購入も必要最小限とする傾向にある。,
,,□,高級レストラン（スタッフ）,,・家族連れや女性客は回復傾向にあるが、相変わらず法人需要が少ない。,
,,□,高級レストラン（スタッフ）,,・イベント効果から売上が伸びているが、単価が低く、利益につながらない。,
,,□,観光型ホテル（経営者）,,・従来、選挙の月は、入込数、売上とも悪いが、今月は入込数が１割減少したものの、売上は例年並みとなった。,
,,□,観光型ホテル（スタッフ）,,・予約状況が３か月前のレベルに戻っている。,
,,□,都市型ホテル（スタッフ）,,・客数や結婚式の件数に変化がない。,
,,□,都市型ホテル（スタッフ）,,・これまでみられた利用客の増加傾向が止まっており、消費単価も低下傾向にある。,
,,□,美容室（経営者）,,・ボーナス時期なのに、売上が伸び悩んでいる。,
,,▲,百貨店（企画担当）,,・選挙の影響から消費動向が止まっている。,
,,▲,スーパー（従業員）,,・客数が減少傾向にある。,
,,▲,スーパー（店長）,,・２～３か月前までみられた客数の増加が止まっており、また、客単価は依然として前年割れが続いている。,
,,▲,コンビニ（エリア担当）,,・キャンペーンなどの販売促進の効果がなくなっており、客単価も低下している。,
,,▲,インテリア専門店（店長）,,・来客数が減少し、単価も低下しており、売上増につながらない。,
,,▲,観光型ホテル（経営者）,,・売上の減少傾向が続いており、特に今月は前年を大きく下回っている。,
,,▲,住宅販売会社（従業員）,,・６月は選挙のせいか、客の動向が悪い。,
,,×,スーパー（企画担当）,,"・売上が伸びないため、人件費をかけてもうけにならない時間延長販売を行ったり、他社と競合してチラシを出したりという状況になっている。
・同業の主力企業も、売上は軒並み前年割れとなっている。",
,,×,乗用車販売店（経営者）,,・来客が全くなく、今月の販売台数はほとんどゼロに近い。,
,,×,一般レストラン（経営者）,,"・４、５月は前年比５％程度の落ち込みだったが、６月に入り売上が急に落ち込んでいる。
・客数は変わらないが、客単価が低下している。",
,,×,スナック（経営者）,,・４月までは良かったが、常連客が異動したせいか５、６月は非常に悪い。,
"企業
動向
関連

(東北)",,◎,－,－,,
,,○,電気機械器具製造業（従業員）,,・パソコン向け部品の生産が増加している。,
,,○,広告代理店（従業員）,,・広告の出稿量が増加している。,
,,□,木材木製品製造業（経営者）,,・住宅向け需要増がみられたものの、価格面では厳しい状況が続いている。,
,,□,電気機械器具製造業（従業員）,,・話はあるが、具体的な受注につながらない。,
,,□,広告代理店（従業員）,,・受注のペースに大きな変化はない。,
,,□,輸送業［航空貨物］（従業員）,,・貨物の取扱量に大きな変化がない。,
,,▲,食料品製造業（経営者）,,・選挙や公務員倫理規程等の影響で、取引先の飲食関係は厳しさを増している。,
,,▲,食料品製造業（従業員）,,・５月下旬から６月中旬にかけて、予想以上に出荷・販売が減少している。,
,,▲,食料品製造業（従業員）,,・選挙の影響か、出荷・販売とも伸び悩んでいる。,
,,▲,電気機械器具製造業（経営者）,,・半導体設備関係の部品加工が増加傾向にあるものの、組立受注は減少傾向にある。,
,,×,－,－,,
"雇用
関連

(東北)",,◎,人材派遣会社（社員）,,・求人依頼が、かなり安定的に入ってきている。,
,,○,人材派遣会社（社員）,,・大きな仕事が増えてきている。,
,,○,新聞社［求人広告］（担当者）,,・求人広告が回復基調にある。,
,,□,人材派遣会社（社員）,,・勤務曜日・時間の規制が大幅緩和となり、その影響で受注が増加したが、実質的な需要増までには至っていない。,
,,▲,アウトソーシング企業（社員）,,・ＩＴ関連は伸びているが、その分減少している業界もあり、全体的には悪くなっている。,
,,×,－,－,,
,,,,,,
　３．関東,,,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,,
分野,,景気の現状判断,業種・職種,景気の現状に対する判断理由,,
"家計
動向
関連

(関東)",,◎,＊,＊,,
,,○,衣料品専門店（統括）,,"・客の買上点数が増加している。
・１人当たり、１品当たりの単価も若干上昇している。",
,,○,家電量販店（店長）,,・パソコン関係が好調なのに加え、今年の夏は比較的湿度も高く、梅雨でも気温がさほど下がらないので、季節品関係が非常によく売れている。,
,,○,一般レストラン（支配人）,,・客数、客単価が徐々に上昇しつつある。,
,,○,スナック（経営者）,,・新規の客が増えてきた。,
,,○,旅行代理店（従業員）,,・２か月前と比べて、客の購買意欲が高まっている。,
,,○,その他サービス［語学学校］（営業担当）,,・客数は変わらないが、個人の高額契約が増加している。景気が良い業種の客が確実に増加している。,
,,○,その他サービス［フィットネスクラブ］（支配人）,,・客の消費意欲の高まりが、売上高によって確認できる。,
,,□,一般小売店［精肉］（従業員）,,・ギフト商品が売れ出す時期だが、今年はまだはっきりとした動きがない。,
,,□,百貨店（販売促進担当）,,・６月は前年より雨天が４日多く、春に爆発的人気だったデニムのようなヒット商品もなかった。また、お中元ギフトの売上や父の日セールの客単価が低下するなど、一般消費は低調である。,
,,□,百貨店（売場主任）,,"・秋冬物は比較的健闘していたが、付加価値がつけにくい春夏物に関しては、他の業態との差別化がはかりにくいため、苦戦している。
・お中元も苦戦しており、明るい兆しはみられない。",
,,□,スーパー（統括）,,・客数は増加しているが、客単価、買上点数、商品１点当たりの単価が低下しているため、売上全体では変わらない。,
,,□,スーパー（店長）,,・３か月前の客数と比較しても、悪い状態で変わらない。客単価も92％と現在とほとんど変わらず、景気は悪い状態のまま変わらない。,
,,□,高級レストラン（経営者）,,・売上はそれほど変わっておらず、周りの状況をみても良くなる材料がない。,
,,□,都市型ホテル（スタッフ）,,・宴会、宿泊の需要は特に変わっていない。,
,,□,その他レジャー施設［アミューズメント］（職員）,,・売上、客数が増加していない。,
,,□,その他レジャー施設［アミューズメント］（職員）,,・ホームページ上で客から寄せられる電子メール等の意見で、余暇が取れないため来場につながらないという回答が数多く寄せられている。,
,,□,タクシー運転手,,・売上は伸び悩んでいる。ただし、金曜日の売上は多少増加している。,
,,□,その他サービス［学習塾］（経営者）,,・去年より単価を下げないと、同じ客は申し込んでくれない。,
,,□,住宅販売会社（従業員）,,・展示場への来場数の増加、減少ともに見受けられない。状況はそれほど変わっていない。,
,,▲,商店街（代表者）,,・梅雨入り後の天候の悪化で、平日は中心街を訪れる客、街の人通りが、全くないという状況である。,
,,▲,乗用車販売店（従業員）,,・他社あるいは他店舗の商品と比較している人が多く、なかなか受注に結びつかない。,
,,▲,高級レストラン（支配人）,,"・食堂部門の売上、利用客数、単価は横ばい状態である。
・宴会部門は受注が低迷している。
・以前から当店を利用している株主総会のうち３件は、経費削減のため自社ビル内で開催した。
・料理の単価も低下している。",
,,▲,ゴルフ場（支配人）,,"・ゴルフ場のプレー代金はますます割引が進んでいる。
・地元会員の会社が２件倒産しており、７～９月の予約が非常に不安である。",
,,▲,旅行代理店（従業員）,,"・見積件数、問い合わせ件数が極端に減少している。
・団体旅行の受注件数も少ない。",
,,▲,その他サービス［学習塾］（経営者）,,・前年に比べて入塾希望者が減少している。,
,,×,百貨店（買付担当）,,"・20代のヤングゾーンでは、平日の売上が前月よりも多少戻ってきたのに対し、週末は土曜日の天候が悪かった影響で売上は増加していない。
・客はＴシャツなど安いものしか購入せず、まとめ買いも少ない。
・１品単価、客単価ともに低下している。
・ミセス層の売上は好調である。",
"企業
動向
関連

(関東)",,◎,－,－,,
,,○,精密機械器具製造業（経営者）,,・規格部門はやや良くなっている。特に旋盤仕事の工場などで、既に手一杯のところもある。ただし、技術力がないところは暇なところが多く、取引先によって繁閑の差が激しい。,
,,○,輸送業（統括）,,・実車率が良くなっている。,
,,○,その他企業［情報サービス］（従業員）,,・客の設備投資について、若干改善の動きが出てきている。見積件数も増えている。,
,,○,その他企業［物品リース］（従業員）,,・大きな設備投資は少ないが、設備投資を控えていた会社が徐々に更新などを行うようになっている。,
,,□,電気機械器具製造業（経営者）,,・業況は１、２か月好調だったが、ここに来て上昇ペースは足踏み状態である。,
,,□,その他製造業［プラスチック製品］（経営者）,,・問い合わせ件数は増えているが、受注量は横ばいである。,
,,□,広告代理店（従業員）,,・仕事量、売上はほとんど変わっていない。,
,,□,その他企業［情報サービス］（従業員）,,・引き合いが増えて対応できない状況であり、景気の良い状態が続いている。,
,,▲,＊,＊,,
,,×,＊,＊,,
"雇用
関連

(関東)",,◎,－,－,,
,,○,人材派遣会社（社員）,,"・４月から求人数が増加している。
・企業の求人意欲が強く、景気は回復しつつある。",
,,□,人材派遣会社（社員）,,・販売員に対する派遣需要は、良好商品、お中元商品などの売場で活発だが、それ以外では振るわず横ばい状態である。,
,,□,人材派遣会社（社員）,,・合併や統合による人員削減が行われる一方で、ＩＴ分野などでは雇用の拡大があり、二極化が見受けられる。,
,,▲,＊,＊,,
,,×,－,－,,
,,,,,,
　４．東海,,,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,,
分野,,景気の現状判断,業種・職種,景気の現状に対する判断理由,,
"家計
動向
関連

(東海)",,◎,－,－,,
,,○,百貨店（販売促進担当）,,・紳士服が動き出し、お中元ギフトもまずまずの成績で動いている。,
,,○,百貨店（売場主任）,,・一般衣料その他はまだ低迷しているが、高額品等一部の商品に動きが出始めている。,
,,○,スーパー（店長）,,・客の買上点数が増加し、衝動買いも増加してきている。,
,,○,スーパー（店長）,,・客数の増加とともに客単価、買上点数も上昇増加傾向にあり、食料品は依然好調で推移している。,
,,○,乗用車販売店（従業員）,,・受注状況が良い。,
,,○,高級レストラン（スタッフ）,,・法人客がその後個人客としてリピート利用してくれるケースが増加している。,
,,○,一般レストラン（スタッフ）,,・客が店内にいる時間が長くなり、客単価も上昇している。,
,,○,スナック（経営者）,,・客の間でここ２、３年、ボーナスの話題が出なかったが、今年は少し上がったという明るい話が出ている。,
,,○,スナック（経営者）,,・忙しい日と暇な日の売上の差が激しいが、忙しい日は人通りも多い。,
,,○,観光型ホテル（スタッフ）,,・宿泊、宴会の利用が全体で前年比３～４％増加してきている。,
,,○,都市型ホテル（スタッフ）,,・宴会場の問い合わせが少しずつ多くなってきている。,
,,○,都市型ホテル（スタッフ）,,・2000年の６月ということで、婚礼の件数が前年比で２倍あった。,
,,○,パチンコ店（店長）,,・少しずつ個々の消費金額、稼働金額が伸びている。,
,,○,美容室（経営者）,,・客の話や様子では、前回のボーナスに比べて今回のボーナスではかなりゆとりを持っているようである。,
,,○,住宅販売会社（従業員）,,・所得や資金の少ない人も動き出している。消費意欲がアップしている。,
,,□,一般小売店［生花］（経営者）,,・客数は減少していないが、客単価がやや落ちている。,
,,□,一般小売店［土産］（経営者）,,・客単価は依然として低い一方で、来店客数は増加している。,
,,□,百貨店（販売促進担当）,,・需要が分散していて、消費が全体的に上昇しているとは考えにくい。,
,,□,スーパー（店長）,,・客の買物状況をみていると、贈答品の単価や件数を減らすことが続いている。,
,,□,スーパー（店長）,,・選挙でギフト関係の需要が落ちている。,
,,□,コンビニ（店長）,,・客単価が上がらず売上が停滞気味である。,
,,□,乗用車販売店（従業員）,,・やや良くなったと思っても長続きしない状況が続いている。,
,,□,テーマパーク（職員）,,・６月は週末の天候が悪く、客の動きが鈍かった。,
,,□,旅行代理店（従業員）,,・最近６か月は徐々に上向き傾向にあり、３か月前と比較するとさほど変わった様子はない。,
,,□,タクシー運転手,,・営業回数、深夜の仕事に上昇の兆しがみられない。名古屋駅ビルのホテル利用客が増えていることだけが好材料になっている。,
,,□,タクシー運転手,,・６月は天候不順でタクシー利用者が多く、忙しかったが、４月と比較するとあまり変わっていない。,
,,□,タクシー運転手,,・夜の繁華街で人がいても乗車してもらえず、空車の数がなかなか減らない状況が続いている。,
,,▲,百貨店（企画担当）,,・来客数、客単価とともに大きく前年を下回り、特に現金での買上が激減している。,
,,▲,百貨店（売場主任）,,・前月に引き続き来客数は大幅に減少しており、当初期待していたお中元商戦も非常に悪い状況にある。,
,,▲,スーパー（店長）,,・６月は雨の日が多く、来客数の減少が顕著に現れている。,
,,▲,コンビニ（エリア担当）,,・雑貨を中心に低迷していたが、食品についても売上が減少している。,
,,▲,家電量販店（店員）,,・ボーナスシーズンの需要期ではあるが、高額商品が３か月前、１年前と比べて売れていない。,
,,▲,乗用車販売店（経営者）,,・需要期にもかかわらず来客数が増加せず、購入行動がより慎重になり、平均単価、予算が低下している。,
,,▲,乗用車販売店（従業員）,,・売上ベースで考えると、やはり２、３か月前と比べて落ち込みが激しい。,
,,▲,一般レストラン（スタッフ）,,・毎年ゴールデンウィーク後には売上が落ちているが、今年の落ち込み方は今までにない落ち込み方である。,
,,▲,テーマパーク（職員）,,・ゴールデンウィークを平均レベルで楽しんだ後の、経済的な余力があまり感じられない。,
,,▲,ゴルフ場（経営者）,,・値引き競争はますます激しくなっているが、来場者数は全く増加していない。,
,,×,－,－,,
"企業
動向
関連

(東海)",,◎,税理士,,・全体的に、大会社を始めとして、中小企業も景気が良い。,
,,○,電気機械器具製造業（営業担当）,,・見積の引き合いが次第に多くなっている。,
,,□,輸送業（エリア担当）,,・毎年この時期は企業を中心とした引っ越しの需要が発生するが、今年は前年比70％程度で企業の転勤控えがうかがえる。,
,,□,輸送業（エリア担当）,,・半導体関係、ハイテク関係の貨物量は非常に伸びているが、その他の特に医療関係、商社関係等の貨物量が伸び悩んでいる。,
,,□,経営コンサルタント,,・法務局での問い合わせや人数がそれほど増加していない。,
,,▲,食料品製造業（企画担当）,,・し好品の販売状況がやや不振である。,
,,×,－,－,,
"雇用
関連

(東海)",,◎,求人情報誌製作会社（編集者）,,・採用の面で、３か月前に比べて、大手企業だけでなく中小企業の景気回復も感じられる。,
,,○,求人情報誌製作会社（編集者）,,・通信業界や金融業界及び一部のサービス業で非常に活発な動きが見受けられる。,
,,○,新聞社［求人広告］（担当者）,,・６月に入り再び雇用が回復し、特に建設業や製造業、アウトソーシングを中心に雇用が増加している。,
,,□,人材派遣会社（社員）,,・ＩＴ関連の一部の雇用は良いが、全体的にはほとんど傾向は変わっていない。,
,,▲,人材派遣会社（社員）,,・３か月前に比べて派遣の需要が少しとまり、取引先からも仕事が減少しているといった話をよく聞く。,
,,▲,アウトソーシング企業（エリア担当）,,・自動車関連を除き全般的に下降している。特に最近は中高年の求職相談が目立ってきている。,
,,×,－,－,,
,,,,,,
　５．近畿,,,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,,
分野,,景気の現状判断,業種・職種,景気の現状に対する判断理由,,
"家計
動向
関連

(近畿)",,◎,－,－,,
,,○,乗用車販売店（営業担当）,,・来客数が徐々に増加している。,
,,○,乗用車販売店（営業担当）,,・販売台数が増加している。,
,,○,一般レストラン（スタッフ）,,・予約件数は増加していないが、前向きな問い合わせ等が増加している。,
,,○,旅行代理店（営業担当）,,・毎月、客数が増加しており、予約も前年を上回る分野が出てきている。,
,,○,タクシー運転手,,"・入社５、６年目とみられるサラリーマンの深夜の乗車が増加している。
・タクシーチケットやクレジットカードの利用が増加している。",
,,○,タクシー運転手,,・街中を回ると客が立っていることが多くなってきた。,
,,○,美容室（経営者）,,"・業界にもよるが、客からボーナスが出た話や、海外旅行の話も少し聞かれるようになっている。
・来店サイクルが今までよりは上がっている。",
,,○,その他住宅［情報誌］（編集者）,,・住宅の売行きが比較的順調に推移している。,
,,○,その他住宅［展示場］（従業員）,,・住宅展示場の来場者数が増加している。,
,,□,商店街（代表者）,,・前半久しぶりに客数が増加し、商店街の売上も伸びたが、中ごろから客数が減少し変わらなくなっている。,
,,□,百貨店（売場主任）,,・紳士服は全般的に苦戦状況である。特にヤングが低迷している。婦人服はまずまず順調に推移している。,
,,□,百貨店（売場主任）,,・前年割れの傾向が続いている。,
,,□,スーパー（経理担当）,,・既存店の売上前年比が悪い状況は変わらない。,
,,□,スーパー（経理担当）,,"・買上点数が依然増加しない。
・客は安い店を探している状況が続いている。",
,,□,コンビニ（店長）,,・客は考えながら買物をしており、客単価は低いままである。,
,,□,その他専門店［時計］（経営者）,,・購買意欲はかなり高まっており、良い方向に向かっているが、３か月の差で目に見えて購買を増加させているというにはまだ無理があり、３か月前とあまり変わらない。,
,,□,一般レストラン（スタッフ）,,・売上が変わらない。,
,,□,観光型旅館（経営者）,,・釣り人口が増加し、客数も伸びているが、食事や土産物の客単価は上昇していない。,
,,□,都市型ホテル（スタッフ）,,・春先と比べ、宿泊、宴会ともあまり変化がない。,
,,□,都市型ホテル（スタッフ）,,・客数は安定しているが、相変わらず客単価は低い状態で、勢いはまだ感じられない。,
,,□,観光名所（経理担当）,,・売上が横ばいである。,
,,□,住宅販売会社（営業担当）,,・３か月前と比べて引き合いは変わっていない。,
,,▲,スーパー（経理担当）,,・買上個数が増加せず、し好品の動きが鈍い。消費者は安さだけを求めている状態である。,
,,▲,コンビニ（エリア担当）,,・既存店の１日当たりの平均販売額が減少している。,
,,▲,家電量販店（店員）,,・客数が減少している。,
,,▲,自動車備品販売店（営業担当）,,・３か月前より20％以上売上が減少している。,
,,▲,一般レストラン（スタッフ）,,"・淡路花博等の効果はあまり大きく現れず、飲食関係の需要が伸びていない。
・いったんみられた回復基調にやや陰りがうかがわれる。",
,,▲,スナック（経営者）,,"・望みの持てる公務員のボーナス時期であるにもかかわらず、全く動きがみられない。
・梅雨による影響もみられる。",
,,▲,競輪場（職員）,,・入場者数、客単価ともこの３か月間で最悪である。,
,,▲,住宅販売会社（従業員）,,・展示場の来場者数が３か月前よりやや減少している。,
,,×,商店街（代表者）,,・人通りが少なく、売上が伸びない。,
,,×,その他専門店［宝石］（経営者）,,・来客数、広告に対する反応、ローンの審査結果などがますます悪化している。,
,,×,その他専門店［薬］（経営者）,,・買上点数が減少し、関連商品でも必要でなければ購入しない。,
,,×,競輪場（職員）,,・客の高齢化による購入額の低下などによって売上額が落ち込んでいる。,
,,×,美容室（店長）,,・予約が入らない。,
"企業
動向
関連

(近畿)",,◎,広告代理店（従業員）,,・マンションの分譲が阪神間で相次ぎ、チラシ、パンフレットなどの広告料の増加につながっている。,
,,◎,会計事務所（職員）,,・全般的にうみ出しが終わり、これから前向きに改善していく雰囲気が漂っている。,
,,○,一般機械器具製造業（経営者）,,・受注残が増加している。,
,,○,電気機械器具製造業（経営者）,,・引き合いが受注につながる傾向が出てきている。,
,,○,経営コンサルタント,,"・注文が２割ほど増加している。
・各業種の得意先でも受注が増加している様子がみられる。",
,,□,一般機械器具製造業（経営者）,,・引き合い、受注ともまだまだ低調である。,
,,□,その他製造業［金属製品］（経営者）,,・新しい引き合いが少し出てきているが、あまり変化はない。,
,,□,その他製造業［紙加工品］（経営者）,,・受注の状況に変化がない。,
,,□,広告代理店（営業担当）,,・広告の引き合い等は悪くはないが、一時のような伸びはなく、やや停滞している。,
,,□,輸送業（営業所長）,,・物流はあまり動いていない。,
,,□,司法書士,,・企業のリストラを目的にした依頼が依然目立つが、今月は新たに事業を興す内容のものもあった。,
,,□,その他企業［ネジ］（団体役員）,,・生産数量は横ばいである。,
,,▲,繊維工業（経営者）,,・販売先の状況がやや悪化しており、現在抱えている受注もやや減少している。,
,,▲,電気機械器具製造業（経営者）,,・取引先など周囲の景気変動の影響により、やや悪化している。,
,,×,繊維工業（経営者）,,・企業信用の悪化の噂が多く、プラスの話が少ないため、商売について前向きに取り組むより、保守的になる経営者が多い。,
,,×,その他企業［ゴム製プラスチック製履物］（団体役員）,,・出荷が減少している。,
"雇用
関連

(近畿)",,◎,人材派遣会社（社員）,,・正社員のリストラ傾向が一段落し、景気の先行現象として派遣社員を増員する企業が増加している。,
,,◎,求人情報誌製作会社（編集者）,,・求人マーケット全体の動向は前年比20.6％増と高い伸びを示している。,
,,○,人材派遣会社（経営者）,,・派遣依頼件数が大幅な増加で推移している。,
,,○,人材派遣会社（社員）,,・求人活動が活発になっている。,
,,□,人材派遣会社（経営者）,,・６月は４～６月期の期末であるため、７月以降の受注が出てきているが、６月末で終わるものもかなりあり、全体としては横ばいである。,
,,▲,アウトソーシング企業（経理担当）,,・得意先数があまり変わらず、手間がかかるところが多く、コスト高になる。,
,,×,－,－,,
,,,,,,
　６．九州,,,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,,
