,,□,美容室（経営者）,お客様の様子,・スタッフが減った一方で、来客数が減少しなかったため、売上には変化がみられなかった。ただ、物販売上はネットショッピングで購入する客が増えている分、売上が減少している。
,,□,住宅販売会社（経営者）,お客様の様子,・株式市況が安定していることもあり、客の様子は余り変わらない。
,,□,住宅販売会社（経営者）,お客様の様子,・分譲マンションのモデルルームへの来客数に余り大きな変化はない。ただ、客の様子をみると、じっくりと部屋を見て、時間を掛けて購入を検討している。
,,▲,スーパー（店長）,競争相手の様子,・市内のスーパーマーケットの価格競争が激化しており、各店の売上状況が悪くなってきている。
,,▲,スーパー（役員）,来客数の動き,・５月は前年と比べて、ゴールデンウィークの日並びが悪かったこと、気温が低く推移したことの影響で、月初めから畜産品、飲料品、飲料系日配品、酒類などの商材やアウトドア系部門が苦戦している。ゴールデンウィーク後も、前年と比べて最高気温が平均1.5度も下回っていることから、来客数の減少が続いており、ここ数か月で最も厳しい状況にある。
,,▲,コンビニ（エリア担当）,お客様の様子,・例年よりも気温が低いことの影響もあるが、天候が良い日も客の購入量が増えてこない。
,,▲,コンビニ（エリア担当）,来客数の動き,・ゴールデンウィークの悪天候の影響で行楽地の動きが悪く、来客数が大きく減少している。
,,▲,衣料品専門店（店長）,競争相手の様子,・夏に向けての在庫の積込みが明らかに少なくなっており、これから売上を伸ばしていこうという体制ではなくなっている。
,,▲,その他専門店［ガソリンスタンド］（経営者）,販売量の動き,・原油価格高騰に伴う石油製品価格の上昇により、客の１回当たりの購入量が少なくなっている。
,,▲,タクシー運転手,来客数の動き,・国内観光客、外国人観光客共、来客数がややマイナスとなっている。同業他社も同様の状況のようである。
,,▲,タクシー運転手,競争相手の様子,・前年と比べて稼働状況が落ちてきている。同業他社の稼働状況も落ち込んでいるようである。
,,▲,観光名所（従業員）,来客数の動き,・５月初めのゴールデンウィークが悪天候であったため、利用客が伸びなかった。ゴールデンウィーク後は、天候に恵まれたにもかかわらず、弱い動きが継続しており、25日時点の利用客数は前年比95％となっている。
,,▲,パチンコ店（役員）,単価の動き,・原油価格の上昇に伴い様々な商材で価格が上昇しており、景気はやや悪くなっている。
,,▲,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・ゴールデンウィーク時の天候悪化に伴う欠航の影響に加えて、全体的に輸送量の動きが鈍いこともあり、例年と比較して減少傾向で推移している。
,,×,コンビニ（エリア担当）,単価の動き,・これまで売上は来客数ほどの落ち込みがみられなかったものの、５月の売上は来客数に応じた落ち込みとなった。
,,×,観光型ホテル（役員）,来客数の動き,・ゴールデンウィークの客足は例年にないほど鈍かった。また、５月全体としても国内客の動きが悪く、売上が減少している。
,,×,タクシー運転手,販売量の動き,・これまで売上は前年比で微減と表現していたが、減少という表現に変更せざるを得ないほどの落ち込みとなってきた。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,食料品製造業（従業員）,受注量や販売量の動き,・５月の販売量は前年比プラス８％となっており、３か月前の前年比プラス３％と比べて上向いている。
,,○,建設業（役員）,受注量や販売量の動き,・４月の年度始めから現場のフル稼働状態が続いている。工事の進捗状況に大幅な遅れもなく、出来高が順調に積み上がっている。
,,○,輸送業（支店長）,受注量や販売量の動き,・建材など、国内からの移入や輸入が本格的に増えてきている。
,,○,コピーサービス業（従業員）,受注価格や販売価格の動き,・自動車業界の需要が好調である。電気自動車の市場投入の情報も入ってきており、そのための設備投資の動きも見込めるようになってきている。
,,□,家具製造業（経営者）,受注量や販売量の動き,・大都市は別として、地方都市の景気は良くない。政治、経済共に閉塞感から抜け出せないなかで、外国人観光客は増加しているが、その恩恵を受ける業種は限られている。
,,□,建設業（従業員）,受注価格や販売価格の動き,・建設業の処理能力を超える量の仕事の発注があるが、交付金を受けた農業施設工事などは採算性が悪く、必ずしも適正な利益が得られていない。
,,□,通信業（営業担当）,受注量や販売量の動き,・受注量は引き続き堅調で、やや良い景況感が持続している。方向性としては良い意味での横ばいとなっている。
,,□,金融業（従業員）,取引先の様子,・原材料価格や人件費の上昇が企業業績の重荷になっている。また、エネルギー価格の高止まりから個人消費に節約志向がみられるが、堅調に推移している外国人観光客による消費が道内景気を下支えしており、３か月前と横ばいで推移している。
,,□,司法書士,取引先の様子,・土地、建物の不動産取引が停滞している。建物の建築は例年の同時期と比較して、件数がやや少ない。
,,□,その他サービス業［建設機械リース］（営業担当）,受注量や販売量の動き,・荷動きがやや活発になってきている。
,,□,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・４月までは前年比で10％以上の上昇率を示してきたが、５月に入り前年並みに落ち着いてきている。
,,▲,食料品製造業（従業員）,受注量や販売量の動き,・徐々に売上が落ちてきている。前年比でも５％以上落ちている。
,,▲,司法書士,取引先の様子,・例年と比較して、不動産の売買、建物の新築、増築工事が少ない。
,,▲,司法書士,取引先の様子,・不動産の引き合いなどはあるが、成約には結び付いていない。買手が慎重で、なかなか取引が進まない状況にある。
,,▲,その他非製造業［鋼材卸売］（従業員）,受注量や販売量の動き,・３か月前と比較すると売上が悪くなっている。ただ、当初予測していた数値どおりの結果であり、上乗せにつながるようなプラスアルファの売上が伸び悩んでいる。
,,×,－,－,－
"雇用
関連

(北海道)",,◎,－,－,－
,,○,人材派遣会社（社員）,求人数の動き,・引き続き求人数が増加傾向にある。特に営業職の求人は求人数全体の３割を超えており、企業において業績を拡大したいという意欲がいまだに強い。しかしながら、採用意欲が旺盛であるにもかかわらず、採用に当たっては妥協することはなく、一定のスキルを有していない人材は提案しても不採用となる。一方、求職者も売手市場ということを認識しており、容易に入社を決めず、求職者と求人企業のミスマッチが続いている。企業は人材確保が進まないことで、業績拡大のチャンスを逃すことにリスクを感じているようである。
,,○,新聞社［求人広告］（担当者）,周辺企業の様子,・観光面で外国人観光客の入込が順調に推移していること、基幹産業である農業で農産物が順調に生育していること、大型の商業施設などの建設プロジェクトが動いていることなどから、景気はやや良くなっている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・雇用形態や業種、職種を問わず、表面的には求人件数に大きな変化はみられないが、人手不足感は全職種に根強く潜在している。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・全体的にパート、アルバイトの採用意欲が低下している。特に小売業の採用意欲が低下している。ただし、観光シーズンということもあり、ホテル業界など、観光関連の業界では比較的採用意欲が高い。運輸業界は大手企業の採用意欲は依然として高いが、中小企業の採用意欲は低い傾向にある。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・人手が欲しいと考えている企業は相変わらず多いが、どのように募集しても採用できないと考える企業が多い。とりあえず繁忙期だけ乗り越えることができれば、後はどうにかなるだろうと考えている企業が目立つようになってきている。
,,□,職業安定所（職員）,求人数の動き,・月間有効求職者数が６年６か月連続で前年を下回り、月間有効求人数は１年３か月連続で前年を上回ったことから、有効求人倍率は1.01倍と８年２か月連続で前年を上回った。
,,□,職業安定所（職員）,求人数の動き,・新規求人数は３か月ぶりに増加したが、有効求人数は３か月連続で減少している。
,,□,職業安定所（職員）,求人数の動き,・４月の有効求人倍率は1.00倍であり、前年を0.05ポイント上回り、高い水準で推移している。
,,□,職業安定所（職員）,求人数の動き,・原因が分析できていないが、４月の新規求職申込者が増加している。
,,□,学校［大学］（就職担当）,求人数の動き,・最近のガソリン価格高騰は消費者にとって良いことではないが、個人消費を縮小させるほどではない。企業の新卒採用活動は全般的に積極的であり、今年も学生側の売手市場が続いている。生命保険や住宅販売など、ノルマのきつい業界や勤務時間が長い外食産業が敬遠されているが、そのほかは全体的に学生とのマッチングがスムーズにスタートしている。
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・前年、一昨年の同時期と比べて求人件数が減少している。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,－,－,－
,,○,一般小売店［医薬品］（経営者）,販売量の動き,・月末のイベントにより新規客の来店があったものの、全体的な来客数は減少気味である。反面、販売量は前年比105％と良い動きをしている。
,,○,一般小売店［酒］（経営者）,販売量の動き,・ゴールデンウィーク期間中に祭りがあり、今年は例年以上に観光客が訪れたことで、土産品の販売量が好調である。また、天候が良くなったことで、週末は特に、飲食店への販売量が増えている。
,,○,百貨店（営業担当）,来客数の動き,・来客数は前年を上回る数値で推移している。そのため、百貨店への関心は薄れていないとみている。
,,○,コンビニ（店長）,来客数の動き,・冬に比べれば来客数、売上共に増加しているものの、ゴールデンウィークの天候が悪く、売上を大きく落としている。その後も売上は思ったほど回復していないため、例年に比べて厳しい月となっている。
,,○,観光型旅館（スタッフ）,販売量の動き,・予約申込件数が増加している。
,,○,旅行代理店（店長）,販売量の動き,・問合せ件数が増加しており、国内旅行、海外旅行共に予約件数が増えている。
,,○,観光名所（職員）,お客様の様子,・ゴールデンウィークは数字的にかなりのマイナスとなっている。ただし、その他の天候の良い日は県外からの来客数が多く、何かしらの商品を購入している。乗船客数自体は落ちているが、売上は好調に推移している。
,,○,競艇場（職員）,来客数の動き,・様々なイベントの効果か、４月以降は来客数が増加している。
,,○,美容室（経営者）,単価の動き,・全ての数字が前年を下回っているなか、客単価は前年並みに戻ってきている。景気は多少回復傾向にあるのではないか。
,,○,その他サービス［自動車整備業］（経営者）,販売量の動き,・問合せ件数が30％近く増加し成約率も好調である。また、価格も高水準を維持している。
,,□,商店街（代表者）,販売量の動き,・天候に恵まれてまずまずの人出となり、夏物商材に動きはあったものの、販売単価は伸びていない。また、飲食店においても来客数は好調であるものの、客単価の低下がみられている。商店街全体として、この業種や店が良いといった特筆できるところがない。
,,□,商店街（代表者）,来客数の動き,・来客数及び来街者数は、天候に大きく左右されている。土日のイベントや天候の良い日などは沢山の人が出てきているが、買物に関してはなかなか単価の上昇が図れていない。
,,□,商店街（代表者）,来客数の動き,・ゴールデンウィークや休日のイベントは、例年どおりの来街者数となっている。ゴールデンウィークは特に県外の旅行客が目立ったものの、商店街の売上増加にはつながっていない。
,,□,一般小売店［寝具］（経営者）,販売量の動き,・前年と比較して、布団の仕立てはおろか２次製品の動きも悪い。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・低価格商材の厳しい状況が続いているものの、高額商材の動きが良く、売上を確保している。
,,□,百貨店（営業担当）,お客様の様子,・景気が大きく落ち込んでいるわけではないが、前年の売上を確保するのが難しい状況である。客の様子も、生活必需品の落ち込みはないものの、高級雑貨の動きはかなり鈍い。
,,□,百貨店（買付担当）,お客様の様子,・なじみ客はまとめ買いをするため客単価が高いが、それ以外の客は低単価傾向が継続している。
,,□,百貨店（経営者）,販売量の動き,・高額商材は堅調に推移しているものの、夏に向けたファッション雑貨、リビングアイテムの動きが鈍い。日々の気温の差が大きく、今一つ購買行動につながらないことも原因の一つである。
,,□,スーパー（経営者）,単価の動き,・ゴールデンウィークが非常に悪く、10日以降から戻し始めたものの、平均１品単価は前年を下回っており、購入点数も前年割れが続いている。さらに、来客数の推移も芳しくなく、消費動向は依然厳しさが続いている。
,,□,スーパー（総務担当）,販売量の動き,・来客数は前年並みで推移しているものの、販売点数及び客単価が伸びている。
,,□,コンビニ（エリア担当）,来客数の動き,・今月はゴールデンウィークの影響を引きずって低調であり、厳しい状況が続いている。
,,□,衣料品専門店（経営者）,販売量の動き,・中学、高校の夏物制服は順調であるが、法人関係の夏物は今一つである。
,,□,衣料品専門店（店長）,お客様の様子,・消費者のマインドが天候の変化と連動してなかなか安定していない。その影響か、本来盛り上がってくるはずの商品も低調に推移している。
,,□,衣料品専門店（店長）,販売量の動き,・天候が安定しているため、メンズはクールビズ商材が好調であり、レディースは半袖、カットソーが好調に推移している。
,,□,家電量販店（従業員）,来客数の動き,・この時期は、運動会などの行事や田植に人手が取られて来客数が減少する。今年は好天に恵まれたため、更にその傾向が強い。
,,□,住関連専門店（経営者）,来客数の動き,・今月の販売量は少なかったが、高額商材が売れて販売額を押し上げたため、売上は多少伸びている。ただし、ゴールデンウィークの来客数は減少している。
,,□,住関連専門店（経営者）,来客数の動き,・来客数が若干減少しているものの、ネット販売が好調のため、全体的な売上は前年並みとなっている。
,,□,その他専門店［食品］（経営者）,販売量の動き,・陽気となり人の動きも活発になるだろうと予測していたが、今一つ動きが鈍い。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・大口の受注があり、今月は例年よりも売上が増加している。ただし、単発的なものであるため、それがなければ減少傾向であることは否めず、このことから景気が良いとはいえない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・５月は灯油の販売量が前年を上回ったものの、軽油は前年を下回っている。そのため全体としては横ばいの推移ではあるが、仕入単価の上昇に伴う末端価格への転嫁にはタイムラグがあり、収益が減少してきている。今後の価格変動によっては大きな影響が出る可能性がある。
,,□,その他小売［ショッピングセンター］（統括）,来客数の動き,・年初の勢いからは落ち着いているものの、依然として来客数は順調に推移している。
,,□,一般レストラン（経営者）,来客数の動き,・３か月前と比べても、来客数に特に大きな変化はない。
,,□,一般レストラン（経営者）,来客数の動き,・ゴールデンウィーク明けからの来客数が例年にない減少幅となっている。給料日である25日以降は盛り返しているものの、全体的に財布のひもが固く、余り景気の良くない状況が続いている。
,,□,観光型ホテル（スタッフ）,単価の動き,・１人当たりの総消費単価が落ちている。
,,□,観光型旅館（経営者）,来客数の動き,・ゴールデンウィーク後は動きが鈍くなるが、例年どおりの状況であり、売上も平年並み若しくは微減となっている。
,,□,都市型ホテル（スタッフ）,お客様の様子,・一般宴会については、忘年会、新年会と来客数が振るわない状況が、ゴールデンウィーク期間中も天候に左右されるなど継続しており、連休終了後も客の動きは今一つである。
,,□,旅行代理店（経営者）,販売量の動き,・今月は特に個人旅行の売上が振るわないものの、３か月前と比較しても極端に景気が悪くなっているというわけではない。
,,□,通信会社（営業担当）,お客様の様子,・前年度決算では黒字企業が多いと聞いているが、少子高齢化により消費者は投資よりも貯蓄型に移行しており、各社とも対策をしている様子である。
,,□,通信会社（営業担当）,単価の動き,・様々な物の物価が上昇したことで、客の財布のひもはより固くなっている。そのため、消費は横ばいとなっている。
,,□,通信会社（営業担当）,お客様の様子,・客の設備投資意欲に変化が見受けられない。
,,□,通信会社（営業担当）,お客様の様子,・加入促進イベントや広告を展開したが、思ったほど反応はなかった。特にイベントについては、来場者数が予想を大きく下回り、広告への問合せも10件程度となっている。
,,□,通信会社（営業担当）,お客様の様子,・コスト削減の要求が増えている。
,,□,観光名所（職員）,お客様の様子,・遠方の客の売上は上昇し、景気の回復が見受けられるが、一方地元客は依然として購入に対して慎重な行動が見受けられる。
,,□,美容室（経営者）,単価の動き,・ヘッドスパやパックなどのオプションメニューを利用する客が多く、単価が良くなっている。
,,□,住宅販売会社（経営者）,お客様の様子,・消費税率の再引上げを意識した客も出てきており、年内着工希望に伴って受注予約も取れてきている。
,,□,その他住宅［リフォーム］（従業員）,来客数の動き,・リフォーム工事の問合せ件数は前月並みで推移している。
,,▲,商店街（代表者）,来客数の動き,・商店街に空き店舗ではなく空き地が増えている。
,,▲,一般小売店［書籍］（経営者）,販売量の動き,・競合店がリニューアルのために閉店していた時期は多少の微増となっていたが、開店後はすぐに元に戻っている。全体的なパイに変化はなく、なかなか厳しい状況である。
,,▲,一般小売店［医薬品］（経営者）,来客数の動き,・ゴールデンウィークには多くの人出があったものの、今年はなぜか来客数も売上も減少し、前年同時期と比較して30％ほど減少している。理由が全く分からず困っている。
,,▲,一般小売店［医薬品］（経営者）,来客数の動き,・来客数の前年比が大幅に落ち込んでいる。高単価客と低単価客との２極化が顕著に表れており、価格に敏感な客層の来店が非常に減少している。相談のみの客も多く、低価格帯の商品でも高いと言われるなど、客の財布のひもが固くなっていることを実感している。
,,▲,百貨店（売場主任）,単価の動き,・来客数の変動は少ないが、衣料品、身の回り品共に、購入単価の低下がみられる。母の日、父の日のギフト需要もモノからコト消費へのシフトが顕著である。
,,▲,スーパー（店長）,来客数の動き,・来客数の減少が続いている。一番悪かった３月との比較ではやや回復傾向にあるものの、来店頻度の減少が続いている。
,,▲,スーパー（営業担当）,単価の動き,・来客数が前年比98.9％、購入単価97.8％と、客に節約や買い控えの兆しがみえている。
,,▲,コンビニ（経営者）,単価の動き,・毎年恒例のセールの影響で来客数が微増しているものの、客単価の落ち込みにより、売上が伸び悩んでいる。
,,▲,コンビニ（経営者）,単価の動き,・客は目的買いが多く、衝動買いはほとんどみられていない。
,,▲,コンビニ（経営者）,来客数の動き,・ゴールデンウィーク後半の来客数の動きが悪く、月末までに巻き返すことができていない。
,,▲,コンビニ（エリア担当）,来客数の動き,・来客数は前年比で６ポイントのマイナス、客単価も0.5％の減少と厳しい状況である。
,,▲,コンビニ（エリア担当）,来客数の動き,・気温上昇のタイミングと花見やお祭りの時期がずれたことで、人出が減少している。また、東北地方では県によって人口減少率の前年差が大きく、来客数動向に影響している。
,,▲,コンビニ（店長）,単価の動き,・超高齢化により客の高齢者の比率が高まっており、所得が減っているため、可処分所得も減少している。
,,▲,衣料品専門店（経営者）,販売量の動き,・なじみ客中心の売上のため、単価は上昇しているものの、販売量は大きく落ち込んでいる。なじみ客以外の来客数も減少しており、全体の売上は前年を５％下回っている。
,,▲,衣料品専門店（店長）,お客様の様子,・ゴールデンウィークまでは非常に好調であったが、それ以降は、クールビズ関連の商材、スラックス、サマーフォーマルなどの動きが鈍い。購入単価は前年を維持しているものの、特売チラシには余り反響がない。消費が停滞しているのではないか。
,,▲,衣料品専門店（総務担当）,来客数の動き,・来客数と購入点数が減少している。
,,▲,乗用車販売店（経営者）,販売量の動き,・需要期が過ぎて受注量は下向きになってきている。前年と比較しても80％強である。
,,▲,乗用車販売店（経営者）,販売量の動き,・受注量が減少傾向にある。　
,,▲,乗用車販売店（従業員）,販売量の動き,・低金利クレジットキャンペーンで販売量が伸びていた３月までと比較して、販売量が大幅に落ち込んでいる。
,,▲,乗用車販売店（本部）,販売量の動き,・ここ数か月、販売量は横ばい若しくは若干の減少で推移している。ただし、新型車の発売を控えて来客数自体は伸びているため、今後に期待している。また、一方でサービス収益の減少傾向が続いている。
,,▲,その他専門店［酒］（経営者）,販売量の動き,・前年の改正酒税法の反動で落ち込みが大きい。ただし、その他にも実質的に売上減少の大きい要因があると受け止めている。早急に手を打って売上減に対応する予定である。
,,▲,その他専門店［靴］（従業員）,販売量の動き,・小学校の運動会シーズンであるが、あえて運動会用に購入していないのか、他社で購入しているのかは分からないが、子供靴の落ち込みが大きい。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・天候が安定しない影響で、来客数及び販売量の前年同月比が減少している。
,,▲,一般レストラン（経営者）,それ以外,・来客数の減少もあるが、原材料の値上がりが激しく、カニは通常の倍の値段となっている。また、ゴミ袋なども50％の値上がりとなっており、景気が悪いことを実感している。
,,▲,一般レストラン（経営者）,競争相手の様子,・同業他社も売上が伸び悩んでいると聞いている。取引のある業者からも嘆きの声を聞くため、景気が良くなっているとはいえない。
,,▲,一般レストラン（経営者）,来客数の動き,・県外からの客と地元客とでは、飲食に使う単価が違っており、地元客は節約気味である。地元客で潤わないと景気が良いとは実感できない。
,,▲,観光型ホテル（経営者）,来客数の動き,・ゴールデンウィーク明けの来客数が例年よりも悪く、月末までその影響を受けている。
,,▲,都市型ホテル（スタッフ）,販売量の動き,・企業中心の宴会は順調に推移しているものの、個人利用中心のレストラン及び宿泊は前年を下回っている。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・宴会部門では、例年どおりに総会や懇親会などの受注があったが、数、人数共に前年に届いていない。宿泊部門は前年並みであるが、レストラン部門は来客数減少が響いて前年を下回っており、特に和食レストランの個室の減少が顕著である。
,,▲,遊園地（経営者）,来客数の動き,・５月初旬の天候が良くなかったため、好調であった前年と比較して来客数は大きく減少している。その後は少し回復したものの、落ち込み分をカバーするまでには至っていない。
