,,□,高級レストラン（スタッフ）,販売量の動き,・前年並みの売上となったが、夜は早い時間帯の予約客が中心で、フリー客が少なかった。飲食店のランチ価格帯は、地方よりも当地域の方が安いが、当地域では価格競争が進み、安いメニューから先に売れている。また、札幌圏と十勝圏の飲食業界では、北海道フード特区事業の影響で加工食品に勢いがある。
,,□,高級レストラン（スタッフ）,来客数の動き,・世論では新政権の経済政策などの景気対策の効果で回復の兆しがあるように報道されているが、現実の身の回りの動向に変わりはない。
,,□,スナック（経営者）,来客数の動き,・今月は相当天候に左右された。
,,□,タクシー運転手,来客数の動き,・問い合わせの件数や注文数が前年並みの実績であった。
,,□,通信会社（企画担当）,お客様の様子,・春の新商品に対する評価が一部商品を除き想定よりも低く、想定された客の新規獲得数に至っていない。
,,□,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・厳冬期が続く中、気候の悪化やしけ、さらに流氷の影響もあり、継続して輸送量が減少している。
,,□,住宅販売会社（従業員）,単価の動き,・変化がみられない。
,,▲,スーパー（役員）,来客数の動き,・２か月連続の大雪となり、客の外出が少なくなっている。特に商圏の広い大型店の売上が苦戦している。
,,▲,タクシー運転手,来客数の動き,・ここ３か月の動きとして、前年12月、１月については受注状況の改善がみられるなど、上向き傾向にあったが、今月に入って受注状況の動きが落ち着きを取り戻しており、前月よりも受注件数がやや減っている。現状では、まだはっきりとした上向き傾向とは言えない。
,,▲,タクシー運転手,販売量の動き,・２月に入ってイベントが少なくなり、タクシーの売上も徐々に落ち込んできた。３か月前と比較すると、約1.3％の減少である。また、前年と比較しても、売上が約4.9％の減少であるため、やや悪くなっている。
,,▲,観光名所（従業員）,来客数の動き,・３か月前の利用客数は前年比で約130％、東日本大震災前の前々年比で約117％であった。一方、２月の利用客数は、25日現在で前年比こそ約127％となっているが、震災前の前々年比では約90％と減少している。
,,▲,パチンコ店（役員）,単価の動き,・原油の値上がりによるダメージが大きい。飲食業界では、野菜の高騰による利益率の低下も響いてきている。
,,▲,美容室（経営者）,来客数の動き,・年末年始を過ぎ、例年２月は停滞期となる。
,,×,コンビニ（エリア担当）,販売量の動き,・明らかに消費者の支出が減少している。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,家具製造業（経営者）,受注量や販売量の動き,・住宅産業の活況につられて、家具インテリア産業も上向いている。
,,○,建設業（従業員）,取引先の様子,・政権交代による公共事業増大の一環で、医療施設の耐震化に対する交付金支給に期待して、耐震診断や建て替えの引き合いが増えている。
,,○,通信業（営業担当）,受注量や販売量の動き,・スマートフォンへの乗換え需要に加えて、その他のシステム及びＩＴ投資も今後の成長への期待含みで案件が増加傾向を示しており、景況感は回復しつつある。
,,○,コピーサービス業（従業員）,受注量や販売量の動き,・公共事業関連の企業の受注状況が伸びている。
,,○,その他非製造業［鋼材卸売］（役員）,受注量や販売量の動き,・取引先である鉄工関連の仕事量は増加傾向にある。一般消耗品の販売量はまだ少なめだが、中型案件に相当する機械設備の納入が予想以上であったことから、景気は良くなっている。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・荷動きが悪い。
,,□,食料品製造業（団体役員）,それ以外,・寒波や大雪の影響で生鮮品の値上がり、暖房費の高騰など、消費者の負担増で節約思考が強まっており、景況は良くない。また、為替の影響により、輸入製品、加工原料、燃油等の高騰が生じており、製造コストが上昇している。個人消費は商品価格の値上がりが先行していることから、消費は節約思考となり後退している。観光客の動向については、海外からの来訪が期待できる状況にある。
,,□,輸送業（営業担当）,取引先の様子,・東北向けの震災復興貨物の今年度分は３月で終了となるが、次年度も北海道より相当量のコンクリート製品の出荷が予定されている。
,,□,輸送業（支店長）,受注量や販売量の動き,・当社の取扱量は、貨物の種類によりばらつきがみられるものの、全体では前年と変わらない。３か月前と比べると季節的に扱う量は落ちているが、例年と比較しても横ばいといえる。
,,□,金融業（企画担当）,それ以外,・設備投資は医療福祉施設の新増設やメガソーラーの建設で底堅い。各地の冬のイベントは、中国圏の春節と日程がほぼ重なったことから、東南アジア諸国の観光客でにぎわった。しかし、例年にない大雪と寒波で商店街の客足が鈍っているほか、流通業にもマイナスが生じている。
,,□,司法書士,取引先の様子,・不動産取引並びに建築業関連ともに、一時的には上向き状態にあったが、最近に至っては停滞気味の状態が続いている。
,,□,司法書士,取引先の様子,・株高、円安など、景気に対する状況が変化しているが、期待だけであり、実際には変化がみられない。
,,□,その他サービス業［建設機械リース］（支店長）,取引先の様子,・円安による原油高騰の影響が深刻である。特に運送業者は燃料費の高騰を運賃に転嫁できず、物量が増えたとしても恩恵を受けづらい状況にある。業種にかかわらず原材料費、資材価格の高騰による停滞感は否めない。
,,▲,食料品製造業（役員）,受注量や販売量の動き,・２月は通常月より稼働日が少ないにもかかわらず、生産調整のために工場稼動を休止せざるを得ない日があり、受注量が落ち込んできている。
,,▲,司法書士,取引先の様子,・例年であれば、春先から住宅建設のための土地の売買が増加する時期であるが、売買事例が減少したままである。
,,▲,その他サービス業［ソフトウェア開発］（経営者）,受注価格や販売価格の動き,・受注案件の数は増えているようだが、条件は一向に改善されない。また、小規模のもの、短納期のものが多く、本格的な投資の気配はまだ感じられない。大手も景気が良くなりそうな気配を感じつつも、まだ様子見と言った感が否めない。
,,×,－,－,－
"雇用
関連

(北海道)",,◎,＊,＊,＊
,,○,人材派遣会社（社員）,求人数の動き,・求人が増加傾向にある。求人の中でも正社員の求人が増えており、前月比で20％弱の増加を示している。また、政権交代の影響から、ここ10年ほど需要のなかった建設技術者の問い合わせが目立ってきた。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・スキルやクオリティのミスマッチはあるものの、求人広告入稿件数は前年比で12％の増加となり、求人が売手市場になってきつつある。
,,○,求人情報誌製作会社（編集者）,周辺企業の様子,・政権交代前は先行き不安感が強かったが､政権交代後の現在は先行きに対しての期待感が強くなっており､前向きな印象を受ける｡求人広告数についても前年と比較して増えている。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・公共事業への期待感と大雪の影響からか、建設系と貨物輸送で求人の活発な状況が続いており、いつもの年よりも早い動きを感じる。コンビニやスーパー、衣料品など個人消費関連も堅調に推移している。福祉介護の募集はもう一段上がっており、ニーズの高さを感じる。
,,○,職業安定所（職員）,求人数の動き,・新規求人数は前年比で8.6％増加しており、36か月連続で前年を上回った。また、月間有効求人数も前年比で11.0％増加しており、36か月連続で前年を上回った。
,,□,人材派遣会社（社員）,雇用形態の様子,・雇用形態として直接雇用が増えている。ただし、給与水準がアップしているとは言い切れず、景気としては横ばいで推移している。
,,□,新聞社［求人広告］（担当者）,求人数の動き,・前年と比較して募集広告の件数が258件増加しており、売上で35％の増加と大幅に増えた。毎月約７割のクライアントが入れ替わっており、幅広い裾野から出稿がある。特に地元企業からの出稿が増えており、医療、小売が売上の上位を占めた。また、公共事業投資を反映して、土建不動産、運輸の求人が前年比で８～９割増えている。
,,□,職業安定所（職員）,それ以外,・１月の管内の有効求人倍率は、0.62倍と前年を0.10ポイント上回り、管内としては高い水準となっている。
,,□,職業安定所（職員）,雇用形態の様子,・１月の新規求人数は前年から9.6％の増加となった。新規求職者数は前年から0.5％の増加となった。月間有効求人倍率は0.73倍となり、前年の0.59倍を0.14ポイント上回った。新規求人数のうち、正社員求人の占める割合は48.6％と、求人者と求職者との間における職種や労働条件のミスマッチも少なくないことから、依然として厳しい状況にある。
,,▲,－,－,－
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,－,－,－
,,○,商店街（代表者）,来客数の動き,・各商店とも売上は若干上昇し、明るくなってきているようである。春の気候と同様で一進一退しているが、少しずつ良くなっている。
,,○,一般小売店［書籍］（経営者）,販売量の動き,・郊外のロードサイド集積に対する車の量は若干ながら増えており、郊外の売上、集積は伸びている。一方で、街なかはなかなか厳しい。基本的には催事によって売上が伸びる状況が続いている。
,,○,一般小売店［医薬品］（経営者）,販売量の動き,・雪が続き来客数の動きは良くなかったが、販売量は増えている。出てくることができるときにまとめて買物をしているようで、１日多かった前年と大体同じくらいの数字になると見込んでいる。
,,○,百貨店（売場担当）,販売量の動き,・前年比では良くなっているが、前年は降雪により大打撃を受けた年であるため、前々年比では決して良くなく、90％を切っている状況である。２月は百貨店にとって強みであるオケージョンの月である。また、今年の降雪量は前年と比較しても少なく、春物ファッションの立ち上がりも売れ筋が非常に明確であるため、反応は良く上々である。
,,○,コンビニ（経営者）,販売量の動き,・前月も販売量に注目したが、今月も同様のデータが出ている。特に天候の悪い時には、遠方のスーパーに行かずに近くの店舗で買物をすませている様子がはっきり出ている。そのおかげで売上、買上点数共に伸びている。
,,○,衣料品専門店（店長）,お客様の様子,・天候に左右され、冬物商材と春物商材の売行きにばらつきが出ているが、商品価値と価格を照らし合わせ、ワンランク上の商品を購入する傾向が強くなってきている。
,,○,家電量販店（店長）,お客様の様子,・白物家電にやや持ち直しの傾向が見られる。特に洗濯機、冷蔵庫、高級クリーナー等々の購入が以前よりも増えている。
,,○,乗用車販売店（経営者）,販売量の動き,・エコカー補助金終了直後の反動減も落ち着き、新型車効果もあり、新車販売が上向いてきている。
,,○,乗用車販売店（経営者）,販売量の動き,・軽自動車を中心に、豪雪にもかかわらず初売りから継続して売行きが好調である。３、４月の前倒しではないか。
,,○,住関連専門店（経営者）,販売量の動き,・初売りから契約数は伸びてきているので、若干上向きとみられるが、まだまだ厳しさは変わらない。前年度と比較すれば、少し懐が寒くなってきているようである。
,,○,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・政権交代による期待感が少しずつ出ているようである。また、実際に売上を伸ばしている企業もあり、制服受注につながっている。
,,○,その他小売［ショッピングセンター］（統括）,販売量の動き,・売上高の前年比の伸び率が、３か月前と比べアップしている。
,,○,高級レストラン（経営者）,お客様の様子,・皆が何となく景気が良くなっていくと思っていて、少しずつ財布のひもも緩んできているのではないか。経済も活性化してきているようである。
,,○,高級レストラン（支配人）,来客数の動き,・年度末に向けて、食事会や宴席の本数が増えてきている。日中の動きも主婦層を中心に来客数が増えている。
,,○,観光型ホテル（スタッフ）,お客様の様子,・株高に加え、今後はデスティネーションキャンペーンも控えている。一時の風評被害等による不安よりも期待に対する声が大きくなっており、催しなど今まで控えていたものが、少しずつだが増加している。
,,○,都市型ホテル（スタッフ）,お客様の様子,・過去にないほどの豪雪となっており、車の通行も歩くのも大変である。当社のショッピングセンターのレストラン部門が良かったが、どうやら客は１か所に集中して、あまり大きな動きをすることがないようである。土産も必然的にそこで買い、総菜も買うなど、完結型で当社が使われているようである。売上が落ちるかと予想されたこの豪雪だが、とんとんかそれ以上を保っているという状況である。
,,○,通信会社（営業担当）,来客数の動き,・新政権に代わって自民党の主導になり、徐々に景気が上向きになっているようである。ガソリンの高騰などは気になるが、おおむね前に向かって進んでいるようであり、来客数も前年以上に活況を呈している。
,,○,テーマパーク（職員）,単価の動き,・前月に比べ来客数の伸び率は向上し、単価の伸び率は更に上昇している。
,,○,その他サービス［自動車整備業］（経営者）,お客様の様子,・来客数、販売額共に増加している。見積件数や１件当たりの金額も増加している。
,,□,商店街（代表者）,来客数の動き,・寒さが続いており、その影響がかなりある。
,,□,商店街（代表者）,販売量の動き,・週末ごとの降積雪に客足も遠のき、押しなべて苦戦続きである。
,,□,商店街（代表者）,来客数の動き,・寒さが厳しく、商店街には活気がない。
,,□,商店街（代表者）,お客様の様子,・２月に入り、長びく寒波や積雪の影響から消費がやや停滞していることに加え、野菜中心に価格が高騰しており、飲食店、スーパーが特に苦戦している。全体的に消費動向が弱い。
,,□,一般小売店［医薬品］（経営者）,来客数の動き,・今年は前年と比較にならないほど雪が多く、その雪も氷点下で凍る日が続き、歩く人が非常に不便を感じているようで、街には人が本当に出てこなくなっている。来客数は非常に少ないが、その分、何とか単価で震災前と同じような経営を維持しているというのが現状である。
,,□,百貨店（売場主任）,お客様の様子,・例年にない降雪、低温と悪天候が続いたため、日により来客数に幅があり、シニア層の来店が少なくなっている。ギフト関連や入学、卒業、新生活など、目的を持った客の来店により、総体的にみるとほぼ計画どおりの動きとなっている。
,,□,百貨店（総務担当）,販売量の動き,・前半は比較的販売量も好調に推移したが、中旬以降は天候、特に雪や気温の影響で、販売量及び来客数が落ち込んでいる。
,,□,百貨店（企画担当）,販売量の動き,・前半はバレンタイン需要など前年を５％上回ったが、後半は降雪量が多く、足元が悪くなり、シニア層の買上の落ち込みが顕著となっている。一部輸入品の値上げもあり、値上げ後の動向が懸念されたが、値上げ数日後にはほぼ前年並みに回復している。
,,□,百貨店（営業担当）,販売量の動き,・売上は引き続き前年を上回るペースであるが、特に大きく伸びているわけではなく、堅調に推移している。しかし、特選ブランド品の売上が良いことが目立つ一方で、物産展は苦戦している。
,,□,百貨店（買付担当）,販売量の動き,・当地においては、積雪量及び気温の低下の影響もあり、冬物処分が図られている。
,,□,百貨店（経営者）,お客様の様子,・前年と比較すれば降雪の影響が少なく改善しているが、直近状況は変わっていない。来客数は増えず、珍しい催事や人気催事、美術、宝飾といった高額品は高水準で推移するものの、デイリー性の強い商品が厳しい。特に食品の生鮮の推移が厳しい。
,,□,スーパー（経営者）,来客数の動き,・前年に比べ降雪が少なく来客数は多いものの、買上点数が減少している。また、競争で価格は低下している。２月は営業日が前年よりも１日少ないのもダメージになっている。
,,□,スーパー（経営者）,単価の動き,・１品単価の推移は変わらないが、買上点数の伸びが鈍化してきた。買上客数の伸びも１年で最も低い。競合店の新規出店もあるが、その他の店舗の伸びも鈍化してきている。
,,□,スーパー（店長）,販売量の動き,・集客状況は安定しているが、買上点数、１品単価、客単価の減少で売上ダウンの流れは変わっていない。買物における客の倹約傾向が続いている。
,,□,スーパー（店長）,単価の動き,・今年は寒さが厳しく、前年に比べカイロ等の暖房用品や鍋物食材が好調である。灯油タンクは売切れとなっている。来客数は変わらない。
,,□,スーパー（物流担当）,販売量の動き,・生鮮商品、ドライ商品の動きは良くなってきているが、大きな要因は特売商品の動きであり、本来の定番商品の動きは変わらない。円安が進み、冬期の石油価格の上昇は直接消費に影響し、客の動きはより価格の安いもの、価格の安い特売商品へと動いている。
,,□,コンビニ（エリア担当）,来客数の動き,・既設店舗の来客数の前年割れが継続している。
,,□,コンビニ（エリア担当）,来客数の動き,・来客数のトレンドに変化が無く、前年を下回る状況が続いている。
,,□,コンビニ（エリア担当）,競争相手の様子,・自他含めて新規出店が増えており、競争は激化している。
,,□,コンビニ（エリア担当）,単価の動き,・相変わらずたばこの前年割れが継続している。それに伴い単価も微減している。
,,□,衣料品専門店（経営者）,来客数の動き,・大雪や低温の日が多かったため、来客数が大きく減少し、売上も低迷している。
,,□,衣料品専門店（経営者）,単価の動き,・入札等々では価格破壊的な落札価格で利益を度外視した風潮が見られる。
,,□,衣料品専門店（経営者）,来客数の動き,・本当に人が出てこない。来客数が少なすぎる。
,,□,衣料品専門店（店長）,来客数の動き,・このところの寒さで春物を含めて服に客の目が向いていないのか、服の買換えや買足し、特にこの時期は買換えに動きがいくところだが、まだそんなに動いていない状況である。景気が上向きになっているとは判断しかねる。寒さが足を引っ張っているのは事実である。
,,□,衣料品専門店（店長）,来客数の動き,・フレッシャーズ客の来店は増えているが一般の客は減少しているため、トータルでみると来客数は前年並みである。
,,□,衣料品専門店（総務担当）,販売量の動き,・週末の度に降雪があり、来客数の減少につながる要因はあったが、この時期売れていい品目が売れないといったこともあり、景気が改善されている様子はうかがえない。
,,□,家電量販店（店長）,来客数の動き,・景気の底は脱したようだが、すぐに改善することも考えられない。
,,□,家電量販店（店長）,単価の動き,・当県の場合、震災の追加の賠償金が出ているので、こちらでの買物が若干見受けられるが、売上を押し上げるには至っていない。長期的には新政権の経済対策に対する期待感が持てるという話は客からも聞くので、期待はしている。
,,□,乗用車販売店（経営者）,販売量の動き,・年度末商戦に突入し、客は少しずつ店頭に戻りつつある。しかし、今月の大雪の影響を受けて思ったほど増えず、新車の受注販売共に、２、３か月前と比べて減少幅は縮小しつつあるものの、前年に比べ20％前後ダウンする見通しである。
,,□,乗用車販売店（経営者）,お客様の様子,・最近の流れは間違いなく良い方向に向かっているのだろうが、当市ではその改善の流れが感じられない。その原因は当市での建設ならびに土木業界の脆弱化にあるのではないか。今更だが、この業界の景気のけん引力は大きい。
,,□,乗用車販売店（店長）,販売量の動き,・直近３か月、販売量は前年比７～８割と低水準で推移している。サービス収益は前年並みを何とか維持している。
,,□,その他専門店［食品］（経営者）,販売量の動き,・冬期間のガソリン、灯油のコストアップ、電力会社の値上げ申請などで消費者の意識が明らかにマイナスになっている。そのため、来客数も販売量も落ち込んでいる。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・震災復興需要で、建設関連需要が前年を大幅に上回っているにもかかわらず、燃料油需要は前年比95％程度と前年割れが続いている。
,,□,一般レストラン（経営者）,来客数の動き,・３か月前も悪かったので、変わらない。
,,□,一般レストラン（経営者）,来客数の動き,・弱含みの状況は続いているが、下げ止まっているようでもあり、何ともいえない一進一退の状態である。しばらく今のような状態が続き、やがて上向いてくれればいいが、今のところはまだ回復している様子はうかがえない。
,,□,一般レストラン（経営者）,お客様の様子,・年明けから続いている静かな流れが継続している。具体的な景気復興へ向けての政策や、今後のＴＰＰにおける地元農家の不安感なども影響しているようである。
,,□,都市型ホテル（スタッフ）,販売量の動き,・デパート地下の総菜販売は、好調な百貨店に支えられ、単価は下落しているものの利用人員の増加により増収となっている。しかし、ホテル内のレストランに関しては、総じて単価は下落しており、商品ベースにおいてもその傾向がはっきりしている。新年会は規模が縮小しており、同じ仕事をしても実入りが少なく、売上が減少している。
,,□,都市型ホテル（スタッフ）,それ以外,・現金収入の外販事業が定着し、県内の自治体、団体主催イベントへの飲食出店依頼が増え、売上も前年比250％と驚異的に伸びている。しかし、売れ残り等廃棄処分の製品も多く、人件費及び諸経費など収支を精査する必要がある。柱となる一般宴会の法人利用は伸び悩んでいる。
,,□,都市型ホテル（スタッフ）,来客数の動き,・被災地の特需で、宿泊、レストラン、会合等全ての部門で来客数が増加していた状況が落ち着き、今年に入ってからの来客数は前年を下回り始めているが、売上自体は極端な落ち込みはなく、来月以降の予約状況も前年に近い状況で推移している。
,,□,旅行代理店（経営者）,販売量の動き,・個人旅行の動きが落ち着いてきている。また、円安に振れて旅行業界は多少収益性が悪くなってきている。グアムでの通り魔事件の影響もあり、先行きが分からないというのが本音である。
,,□,旅行代理店（店長）,お客様の様子,・年度末３月の個人の海外旅行の受注が前年比250％である。また、販売系会社を中心に、社員全員やインナーインセンティブとしての海外旅行や沖縄、北海道といったロング方面のオーダーが相次いでおり、予算も高めである。
,,□,タクシー運転手,来客数の動き,・雪が降ればその時は忙しくなるが、雪がやむとこれまでどおりの状況である。雪が降ると車の数もかなり少なくなるし、それと同時に車も持ち出す人が多いので、状況がつかめないでいる。
,,□,タクシー運転手,来客数の動き,・昼も夜も客足が非常に少ない。客の節約している状況がよく見える。
,,□,通信会社（営業担当）,競争相手の様子,・金融緩和の影響が果たして消費者へ還元されるかの見通しがまだ立たない。過去の家計のマイナス分が賃金上昇に繋がるのは夏以降がカギとみられ、実際はまだ景気については変わっていない。
,,□,通信会社（営業担当）,お客様の様子,・景気回復傾向との声はあるが、身の回りで良くなっている実感はない。
,,□,通信会社（営業担当）,お客様の様子,・政権交代後約２か月が経過しているが、株価は上昇傾向にあるものの、客の様子からは景気改善の兆しはみられない。
,,□,通信会社（営業担当）,お客様の様子,・顧客の設備投資意欲に変化はみられない。
,,□,通信会社（営業担当）,お客様の様子,・客との商談においても一部の報道にあるような好況感はない。地場企業のほとんどは好況感を感じていないどころか、むしろ円安のデメリットがあるようである。
,,□,通信会社（営業担当）,お客様の様子,・豪雪の影響もあって客の購買意欲が生活必需品に偏っており、テレビ、通信への支出は優先順位が低いため、新規加入者も停滞している。２月は一段落した状態で客の動きに変化が見られない。
,,□,観光名所（職員）,来客数の動き,・天候不順により、ＪＲ等の交通機関を利用して訪れた客は少なくなっている。しかし、団体客の利用が増加したため、来客数は前年同時期を上回っている。
