,,▲,高級レストラン（スタッフ）,販売量の動き,・毎年４～５月は売上が減少するが、今年は例年に比べて、やや悪くなっている。今年はゴールデンウィークが長めで、節約疲れの反動なのか、遠出する客も多いようであり、期間中の予約も少ない。前月まで堅調だった中国人観光客は鳴りを潜め、ランチは天候不順の影響もあって前年実績に達しなかった。
,,▲,旅行代理店（従業員）,販売量の動き,・国内旅行については、取扱人員が前年比117％となったものの、販売額は前年比91％にとどまっている。海外旅行については、取扱人員が前年比60％、販売額が前年比50％となっている。国内旅行、海外旅行ともに販売額の低廉が目立っている。
,,▲,旅行代理店（従業員）,販売量の動き,・４月の販売額は、国内旅行が前年比94％、海外旅行が前年比67％となっており、前年割れの状況が続いている。
,,×,スナック（経営者）,来客数の動き,・４月になってから、来客数が大きく減少している。前年比では３割程度の減少となっており、景気はあまり良くない。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,家具製造業（経営者）,受注量や販売量の動き,・個人消費及び法人需要ともに活性化してきた。
,,○,金属製品製造業（経営者）,受注量や販売量の動き,・少しずつ客の方から仕事が入るようになってきた。
,,○,金属製品製造業（役員）,受注量や販売量の動き,・住宅着工件数が増えていることもあり、前年比でみると、受注金額及び出荷台数ともに微増ではあるが増えている。
,,○,建設業（従業員）,受注量や販売量の動き,・新年度予算による公共建築工事の発注はまだ少ないが、民間の建築工事の見積の引き合いが増えている。
,,○,通信業（営業担当）,受注量や販売量の動き,・受注量や販売量が増加している。さらにこのところ引き合い件数も増加してきており、景況感の回復を少しは感じるようになってきた。
,,○,司法書士,取引先の様子,・雪が解けて気分的にも開放感が感じられるなか、若干ではあるが取引の引き合い件数が増えてきている。しかしながら、新築住宅よりも中古住宅、中古マンションなど値ごろ感のある物件の動きが多く、本格的な景気回復の感じはない。
,,□,食料品製造業（団体役員）,それ以外,・天候不順の影響で農水産物の価格が高騰しており、低価格商品へのシフトが進んでいる。消費意欲の後退により、高級し好品の受注減少がみられる。
,,□,食料品製造業（役員）,受注量や販売量の動き,・３か月前に比べて、受注量や販売量は増えているが、これは例年のことである。前年と比較すると、販売量は約１割の減少となっており、厳しい状況が続いている。
,,□,輸送業（営業担当）,取引先の様子,・飲料業・製紙業・飼料業に大きな変化はみられない。一方、生乳については、例年、春休みの影響で給食用牛乳の出荷が少ないため、生産過剰となるが、道内乳業メーカーの処理能力アップにより円滑に推移している。また、ゴールデンウィークを控え、清涼飲料の出荷量が増加している。
,,□,金融業（企画担当）,それ以外,・自動車・家電販売業界は堅調に推移している。土木建設業も比較的堅調に推移していたが、徐々に経済対策効果が薄れ、手持ち工事が少なくなっている。住宅着工は低水準ながらも、マンションの在庫調整が進み、持ち直している。雇用・所得環境は依然として厳しいため、スーパーなどでは安売り競争に陥っている。
,,□,司法書士,取引先の様子,・不動産売買等は低調である。建物の建築も、年度替わりという点を考慮しても、停滞している。
,,□,その他サービス業［建設機械リース］（支店長）,取引先の様子,・燃料価格の上昇により、運送業、建設業、農業等からの不満の声が上がっている。
,,□,その他非製造業［鋼材卸売］（役員）,受注量や販売量の動き,・建築関連の仕事量が少ない影響をまともに受けており、上昇の兆しが感じられない。
,,▲,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・今月の受注額を前年比でみると、３か月前よりも減少している。
,,×,その他サービス業［ソフトウェア開発］（経営者）,受注量や販売量の動き,・４月以降、同業他社も含めた業界全体の仕事量が急激に減っている。
"雇用
関連

(北海道)",,◎,＊,＊,＊
,,○,人材派遣会社（社員）,求人数の動き,・行政官庁から求人開拓の事業を受託しているが、３か月前に比べて、パート・アルバイトなどの求人は増加傾向にある。中途採用についても、求めるスキルの質は依然と高いが、求人はやや増えている。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・製造業も含めた派遣業からの求人依頼が若干だが増加している。ただ、飲食・小売業の求人件数は年明けから大きな変化はみられない。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・前年に比べて、求人件数が22％ほど増加している。特に、福祉・介護事業と清掃・ビルメンテナンス・警備関連事業など、事業者向けサービス業の一部が大きく増加している。また、コールセンターや派遣、道内外の業務請負など受託系の事業も、ここ数か月と同様に前年比で増加傾向にある。
,,○,職業安定所（職員）,求人数の動き,・１月よりは２月、２月よりは３月とわずかずつではあるが、新規求人数が増加している。
,,□,職業安定所（職員）,求人数の動き,・新規求人数は前年を8.0％上回り、２か月連続で前年を上回った。月間有効求人数は前年を6.6％上回り、２か月連続で前年を上回った。
,,□,職業安定所（職員）,求人数の動き,・３月の管内における月間有効求人倍率は0.36倍となっており、前月と変わらなかった。
,,□,職業安定所（職員）,雇用形態の様子,・新規求人数は前年を1.0％上回り、新規求職者数は前年を10.3％を下回り、月間有効求人倍率は0.41倍となり、前年を0.04ポイント上回ったが、新規求人数のうち、パート求人数の増加が目立っており、正社員の求人の動きが非常に不安定である。
,,□,学校［大学］（就職担当）,採用者数の動き,・本学における求人件数は、前年が前年比で約30％の減少であったが、今年も現時点では前年比で約15％の減少となっており、増加を望むのは困難な状況にある。とりわけ、道内企業については、採用数を若干名とする求人票も多くみられ、１人の場合を始めとして採用数があまり多くないという実態がうかがえ、企業の厳選採用を顕著に示している。
,,▲,＊,＊,＊
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,－,－,－
,,○,商店街（代表者）,販売量の動き,・客単価は低迷しているものの、３か月前に比べると来客数が回復している。
,,○,商店街（代表者）,来客数の動き,・天候不順の影響で春物衣料や物販の動きは悪いものの、東北新幹線の延伸を見越した飲食関係の出店が活発になっており、中心街区の空店舗が埋まりつつある。
,,○,百貨店（企画担当）,単価の動き,・気温の低下や天候不順の影響で来客数は低迷しているものの、３か月前に比べて客単価が回復している。
,,○,百貨店（広報担当）,来客数の動き,・低温や天候不順の影響で衣料品が苦戦するものの、来客数、客単価共に３か月前に比べて上向いている。
,,○,百貨店（営業担当）,来客数の動き,・来客数が２か月続けて前年を上回っている。
,,○,百貨店（売場担当）,お客様の様子,・価格に対してシビアな消費者は依然として多いものの、我慢や買い控えの反動から、消費マインドは３か月前に比べて回復している。
,,○,百貨店（経営者）,お客様の様子,・目的買いや単品買いの傾向が続いているものの、３か月前に比べて客単価が上向いている。
,,○,百貨店（販促担当）,来客数の動き,・好調な食品やリビングの催事に加えて、ミセス部門と特選部門の来客数が今月に入って増加している。
,,○,衣料品専門店（経営者）,販売量の動き,・低調ではあるものの、３か月前に比べて来客数、販売量共に増加している。
,,○,衣料品専門店（店長）,お客様の様子,・買い控えて我慢していた消費者が買物に走っており、３か月前に比べて来客数は増加している。
,,○,家電量販店（店長）,販売量の動き,・地上デジタル放送に対応したテレビの需要により、テレビ部門の売上が増えている。
,,○,乗用車販売店（経営者）,販売量の動き,・前年に比べて、販売量は期待通りに推移している。
,,○,住関連専門店（経営者）,お客様の様子,・消費者が不景気に慣れたため、生活が落ち着いて消費が回復している。
,,○,高級レストラン（支配人）,お客様の様子,・天候不順の影響はあるが、前年の来客数を上回る日が増えている。
,,○,都市型ホテル（経営者）,来客数の動き,・天候不順や降雪の影響で、観光スポットの開花が例年に比べて伸びているため、ランチ客や宿泊客の増加につながっている。
,,○,都市型ホテル（スタッフ）,販売量の動き,・宿泊部門をリニューアルして営業を再開したため、３か月前に比べて売上は増加している。
,,○,タクシー運転手,販売量の動き,・中心街区では工事箇所が増えており、３か月前に比べて乗客が増加している。
,,○,通信会社（営業担当）,販売量の動き,・携帯電話の季節需要が終わり、新規契約は低迷しているものの、例年に比べて機種変更の需要が増えている。
,,○,その他住宅［リフォーム］（従業員）,お客様の様子,・大規模なリフォームの問い合わせが増加している。
,,□,商店街（代表者）,お客様の様子,・新入学や新社会人を対象にプレミアム付商品券の発売とポイント倍増セールを行っており、商店街全体の売上は前年を上回っている。
,,□,一般小売店［医薬品］（経営者）,お客様の様子,・花粉症の影響で来客数は増加するものの、全体的な売上は低迷している。
,,□,一般小売店［医薬品］（経営者）,来客数の動き,・来客数、客単価、販売量共に回復しているものの、例年並みの水準である。　
,,□,一般小売店［医薬品］（経営者）,単価の動き,・消費マインドは低調なものの、来客数、客単価共に３か月前から変わらない。
,,□,一般小売店［カメラ］（店長）,単価の動き,・高額品の動きは鈍いものの、低価格品が好調なため売上は前月並みで推移している。
,,□,百貨店（売場主任）,お客様の様子,・肌寒い日が続いているため、この時期でもスプリングコートが売れているが、カジュアル衣料の売上は低迷している。
,,□,百貨店（経営者）,来客数の動き,・低温の影響で衣替えが進まず、季節商材の売上が低迷している。
,,□,百貨店（経営者）,単価の動き,・婦人服などの衣料品は、気温低下の影響で依然として厳しい売上が続いている。
,,□,スーパー（経営者）,販売量の動き,・デフレの影響で、客単価、売上共に低迷している。
,,□,スーパー（経営者）,単価の動き,・数か月前には１品単価に改善の動きがみられたものの、再び低迷している。
,,□,スーパー（経営者）,お客様の様子,・子ども手当や農業者戸別所得補償制度による消費マインドの変化はみられるものの、依然として生活防衛型の消費が続いている。
,,□,スーパー（店長）,来客数の動き,・近隣に大型ディスカウント店が出店したため、価格競争が厳しくなり、週末を中心に来客数が低迷している。
,,□,スーパー（店長）,お客様の様子,・依然として客単価が低迷している。
,,□,スーパー（店長）,販売量の動き,・珍しい商品や付加価値のある商品への消費マインドが回復しており、買上点数は回復傾向にある。一方、天候不順で高騰した野菜を値引き販売しても、利益商材の買物につながらず、客単価が低迷している。
,,□,スーパー（総務担当）,単価の動き,・低価格品の目的買いで来客数は回復しているものの、客単価、買上点数共に低迷している。
,,□,スーパー（営業担当）,単価の動き,・競合店がチラシ特売を強化して、消費者は買い回りをしているため、曜日にかかわらず１品単価が低迷している。
,,□,コンビニ（経営者）,お客様の様子,・依然として好調なプライベートブランド商品に加えて、ナショナルブランド商品の販売が回復傾向にあるため、来客数、客単価共に前年並みに回復している。
,,□,コンビニ（エリア担当）,来客数の動き,・天候不順の影響で、季節商材の売上が例年に比べて低迷している。
,,□,コンビニ（エリア担当）,来客数の動き,・天候不順の影響もあり、来客数は低迷している。
,,□,コンビニ（エリア担当）,お客様の様子,・キャンペーン等の企画販売には消費者の反応もあるが、消費マインドは依然として弱い。
,,□,衣料品専門店（経営者）,来客数の動き,・低温の日が多い影響で、春物衣料への需要、来客数共に低迷している。
,,□,衣料品専門店（店長）,来客数の動き,・降雪や低温の日が続いているため、春物衣料の購入動機は弱く、来客数は低迷している。
,,□,衣料品専門店（総務担当）,単価の動き,・高価なゴルフ用品などし好品の動きが悪く、先行き不安から消費者の節約は続いている。
,,□,家電量販店（店長）,単価の動き,・安い製品を求める消費者の買い回りが顕著なため、商品単価が低迷している。
,,□,乗用車販売店（経営者）,販売量の動き,・エコカー減税や補助金制度が延長された影響で、好調な販売が続いている。
,,□,乗用車販売店（経営者）,販売量の動き,・エコカー購入補助金の効果は続いており、販売台数は３か月前と変わらない。
,,□,乗用車販売店（経営者）,お客様の様子,・新車や季節商材の販売は前年を下回るものの、サービス入庫が回復傾向にあるため、例年並みの売上で推移している。
,,□,乗用車販売店（従業員）,販売量の動き,・降雪の時期が終わり、例年並みの販売量で推移している。
,,□,住関連専門店（経営者）,単価の動き,・同業者の閉店セールなどに客が流れており、１品単価の低迷から抜け出せない。　
,,□,その他専門店［呉服］（経営者）,来客数の動き,・農家が農繁期に入り、来客数は低迷している。
,,□,その他専門店［酒］（営業担当）,販売量の動き,・低価格な商品しか動かないため、消費は停滞している。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・新入社員の減少や天候不順による春夏物の動きが悪い一方で、競合社との値下げ競争が激しく、売上、収益共に低迷している。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・石油製品の価格上昇による販売量の落ち込みと、天候不順による季節商材の販売時期がずれ込んでいるため、売上が低迷している。
,,□,その他専門店［ガソリンスタンド］（営業担当）,単価の動き,・メーカーからの売値が日ごとに変動するため、厳しい店舗経営が続いている。
,,□,高級レストラン（経営者）,来客数の動き,・前年に比べると来客数は増加しているものの、収益が改善していない。
,,□,一般レストラン（スタッフ）,単価の動き,・特売日に来客数が増えるものの、客単価は低迷している。
,,□,その他飲食［弁当］（スタッフ）,来客数の動き,・平日の集客は見込めるものの、週末は客が郊外に流れるため、全体的な来客数は低迷している。
,,□,観光型ホテル（スタッフ）,単価の動き,・来客数の減少は下げ止まりつつあるが、デフレの影響で客単価が低迷している。
,,□,都市型ホテル（スタッフ）,それ以外,・各部門とも売上予算には届かないものの、前年を上回って推移している。
,,□,都市型ホテル（スタッフ）,お客様の様子,・レストランの利用客や法人の宴会利用は前年を上回っており、恒例行事を中止する情報は届いていない。
,,□,旅行代理店（店長）,販売量の動き,・海外旅行の売上が前年を大幅に下回るものの、修学旅行などの団体旅行や個人旅行は前年の売上を上回っている。
,,□,旅行代理店（従業員）,お客様の様子,・販売単価は低迷しているものの、旅行の受注状況は回復傾向にある。
,,□,タクシー運転手,来客数の動き,・歓送迎会や花見に期待したものの、売上は依然として低迷している。
,,□,通信会社（営業担当）,お客様の様子,・企業に対する景気のヒアリングでは、百貨店業界を除くと現状維持の回答が多い。
,,□,美容室（経営者）,来客数の動き,・来客数は前年を下回って推移している。
,,□,美容室（経営者）,来客数の動き,・入学シーズンの来客数は、例年に比べて減少傾向にある。
,,□,その他サービス［自動車整備業］（経営者）,それ以外,・取引先の倒産や廃業が続いており、会社や社員を維持するために厳しい経営が続いている。
,,□,設計事務所（経営者）,お客様の様子,・住宅関係の計画はあるものの、受注につながっていない。
,,▲,商店街（代表者）,販売量の動き,・天候不順や野菜価格の高騰が影響して、商店街では３か月前に比べて売上が落ち込んでいる。
,,▲,一般小売店［書籍］（経営者）,単価の動き,・可処分所得が減少しており、消費マインドは低迷している。
,,▲,一般小売店［スポーツ用品］（経営者）,来客数の動き,・ワールドカップのグッズ販売は前回大会ほどの盛り上がりがなく、前年に比べて店頭販売の売上が落ち込んでいる。
,,▲,一般小売店［雑貨］（企画担当）,来客数の動き,・個人消費の低迷に加えて、天候不順や気温の低い日が続き、春物商戦の売上は前年を割り込んでいる。
,,▲,スーパー（店長）,来客数の動き,・消費者は必要以上の買物を控えているため、３か月前に比べて来客数が減少している。
,,▲,コンビニ（経営者）,来客数の動き,・天候不順で消費者ニーズがつかみきれず、朝の入店や新入社員などの来店が減少して、来客数が前年を割り込んでいる。
,,▲,コンビニ（経営者）,来客数の動き,・雇用環境の悪化に加え、天候不順が続いているため、来客数が減少している。
,,▲,家電量販店（店長）,販売量の動き,・駆け込み需要の影響で、メーカーでは液晶テレビの生産が間に合わず、店頭の販売台数が落ち込んでいる。
,,▲,乗用車販売店（経営者）,販売量の動き,・エコカー購入補助金や新車投入による受注残があるため、新車販売は前年を上回っているものの、来客数、受注共に前年を下回っている。
,,▲,自動車備品販売店（経営者）,販売量の動き,・エコカー購入補助金による買換えが進み、定期点検や車検の入庫が減少したため、サービスの売上が例年を下回っている。
,,▲,住関連専門店（経営者）,販売量の動き,・競合店との低価格競争が続く一方で、家具を少しずつ買い揃える消費者が増えているため、中間価格帯の家具は動きが悪くなっている。
,,▲,その他専門店［パソコン］（経営者）,販売量の動き,・固定的な得意客はいるものの、前年に比べて需要は減少している。
,,▲,その他専門店［酒］（経営者）,お客様の様子,・野菜価格の高騰が消費者の買い控えを強めており、取引先の飲食店には耐えきれずに閉店に追い込まれる店が増えている。
,,▲,その他専門店［食品］（経営者）,来客数の動き,・天候不順に加えて、先行き不安から消費者が節約志向を強めており、３か月前に比べて来客数が減少している。
,,▲,その他専門店［靴］（経営者）,お客様の様子,・値下げ商品は動くものの、消費者の財布のひもは一段と固くなっている。
,,▲,一般レストラン（経営者）,来客数の動き,・天候不順の影響で、お昼の時間帯でも来客数が減少している。
,,▲,一般レストラン（経営者）,販売量の動き,・売上が大きく落ち込む日があり、全体的な客単価、販売量共に３か月前に比べて減少している。
,,▲,一般レストラン（支配人）,来客数の動き,・３か月前に比べて、ランチ、ディナー共にフリー客が減少している。
,,▲,観光型ホテル（経営者）,来客数の動き,・ゴールデンウィークを前にした消費者の節約志向や団体客の減少が影響して、来客数は例年を下回っている。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・レストラン部門では時間帯や曜日による繁閑の差が大きく、宿泊部門では直前の予約が常態化するなど、運営管理が一段と難しくなっている。
,,▲,競艇場（職員）,来客数の動き,・前年に比べて来場者数が減少している。
,,▲,住宅販売会社（従業員）,販売量の動き,・戸建の受注件数、着工件数共に全国平均を下回っている。
,,×,商店街（代表者）,お客様の様子,・得意客の来店はあるものの、フリーの来客数は落ち込んだままである。
,,×,商店街（代表者）,販売量の動き,・天候不順と低温のため、商店街には人通りがみられない。
,,×,一般小売店［酒］（経営者）,販売量の動き,・今月に入り、来客数、売上共に落ち込んでいる。
,,×,衣料品専門店（店長）,来客数の動き,・天候不順のため、いまだにコートの需要があり、春物の売上が例年を下回っている。
,,×,一般レストラン（経営者）,来客数の動き,・企業の接待などで来客数はあるものの、個人客の来店が減少している。
,,×,観光型旅館（経営者）,来客数の動き,・低価格競争が強まり、宿泊客が減少しているため、売上は前年を下回る過去に例のない悪い状況になっている。
,,×,遊園地（経営者）,来客数の動き,・季節外れの雪や寒さが影響して、来客数が前年を大幅に下回っている。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,食料品製造業（経営者）,受注量や販売量の動き,・売上が前年を上回って推移している。
,,○,木材木製品製造業（経営者）,受注価格や販売価格の動き,・住宅着工が比較的堅調なため、部材の販売単価、収益性共に改善している。
,,○,出版・印刷・同関連産業（経理担当）,受注量や販売量の動き,・売上が前年を上回り、増加に転じている。
,,○,土石製品製造販売（従業員）,受注量や販売量の動き,・３か月前に比べて、セメント価格や受注量が少しずつ回復している。
,,○,一般機械器具製造業（経理担当）,受注量や販売量の動き,・為替が比較的円安で推移し、自動車部品の受注が計画値を上回って推移している。
,,○,電気機械器具製造業（営業担当）,取引先の様子,・一部の取引先では、３か月前に比べて受注量が増えている。
,,○,電気機械器具製造業（企画担当）,受注価格や販売価格の動き,・半導体関連の需要が増加したため、３か月前に比べて製品価格が上昇している。
,,○,建設業（企画担当）,受注量や販売量の動き,・着工を延期されていた工事が再び動き始め、工事の指名件数や出件数が増加している。
,,○,通信業（営業担当）,取引先の様子,・取引先は業務効率化への方針を強めており、コスト削減の意識は弱まっている。
,,○,金融業（広報担当）,取引先の様子,・製造業への業況調査では、操業が上向いているとの回答が得られている。
,,○,経営コンサルタント,取引先の様子,・取引先の機械器具製造会社ではホームページ更新のための広告宣伝費を計上するなど、積極的な投資の動きがみられる。
,,○,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・２月ごろから売上が前年を上回って推移している。
,,○,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・高価格品と低価格品とで需要が二極化する傾向は続いているものの、首都圏向けの出荷は回復しており、出荷量が前年を上回っている。
,,○,金属工業協同組合（職員）,受注量や販売量の動き,・中小企業緊急雇用安定助成金を利用する企業は明らかに減少している。
,,□,農林水産業（従業者）,受注価格や販売価格の動き,・前年の果物が全般的に豊作で、販売価格が例年を大幅に下回っているため、農家の経営は厳しい状況が続いている。
,,□,農林水産業（従業者）,受注量や販売量の動き,・直売用の米の売行きが悪いため、在庫を抱えている。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・天候不順の影響はあるものの、受注量は回復傾向にある。
,,□,食料品製造業（総務担当）,競争相手の様子,・販売促進費が増える一方で販売価格が低下しており、収益は低迷している。
,,□,建設業（経営者）,受注量や販売量の動き,・住宅版エコポイントの効果もあり、リフォーム工事の受注が少しずつ出てきている。
,,□,輸送業（経営者）,受注量や販売量の動き,・取引先の物流は、横ばいで推移している。
