,,▲,百貨店（売場主任）,来客数の動き,・５月は非常に気温が低く、肌寒い日が多く、雨も多かったことから、来客数が大きく減少した。また、春物や夏物の動きが非常に鈍く、特に半袖やスカート関連の商品の動きが厳しかった。
,,▲,スーパー（店長）,販売量の動き,・２～４月にかけて、微増ではあるが、順調に売上が伸びていたが、５月はゴールデンウィーク明けから売上不振となった。自社競合も含めた他店の強力な売出し攻勢が要因として挙げられる。
,,▲,コンビニ（エリア担当）,単価の動き,・天候不順により農家需要が減少している。また、低温が続いたことで、前年と比較して、飲料水やアイスクリームなどの夏型商材の販売量が大きく減少している。
,,▲,家電量販店（経営者）,販売量の動き,・エコポイント制度の対象製品の変更に伴う３月の駆け込み需要が落ち着き、小休止的な動きとなっている。
,,▲,家電量販店（店員）,来客数の動き,・５月中旬から来客数が激減しており、エコポイント効果が出ていなかった。また、気温が上がらないことから、白物商品への関心も薄い。
,,▲,家電量販店（地区統括部長）,販売量の動き,・サッカーワールドカップ需要が期待外れで、薄型テレビの販売量が予想を大きく下回っている。
,,▲,その他専門店［医薬品］（経営者）,単価の動き,・年金の支給月とそうでない月の売上に格差が出てきた。
,,▲,旅行代理店（従業員）,販売量の動き,・５月の販売額は国内旅行で前年比76％、海外旅行で94％となっており、前年割れが依然として続いている。期待していたゴールデンウィークの宿泊券も販売量が伸びずに終わった。
,,▲,タクシー運転手,来客数の動き,・ゴールデンウィークなどの影響から、５月は１年間で最もタクシーの売上が落ち込む月であるが、今年は例年よりもマイナス幅が大きくなっている。４月と比べてもマイナス幅は拡大している。
,,▲,美容室（経営者）,来客数の動き,・今年は天候不順の影響で、低温と風の強い日が多く、全般的に外出が控えられている。
,,▲,住宅販売会社（経営者）,お客様の様子,・客が経済の先行きに対して不信感、不安感を持っている様子がうかがえる。
,,▲,住宅販売会社（従業員）,競争相手の様子,・競合他社のマンションの販売在庫数量が、実際には公表されているよりもかなり多いようであり、その在庫を処分するため、新たに大幅な値引きを始めたデベロッパーがある。
,,×,＊,＊,＊
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,家具製造業（経営者）,受注量や販売量の動き,・高級品にも一定の需要が回復しつつある。
,,○,金属製品製造業（経営者）,取引先の様子,・周りの企業にも少しずつ仕事が出てきている。
,,○,金属製品製造業（役員）,受注量や販売量の動き,・前年と比べて、受注量が若干増えている。
,,○,建設業（従業員）,受注量や販売量の動き,・新年度予算による公共工事や年内しゅん工を目的とした民間工事の見積引き合いや着工により、建設業界の景気は若干上向いている。
,,○,通信業（営業担当）,受注量や販売量の動き,・販売量が明らかに回復傾向にある。
,,○,司法書士,取引先の様子,・新築住宅、マンション等の新規物件の着工率が増加するような気配は見いだせないが、引き続き中古物件の取引が主体となって全体の落ち込みをカバーしている。
,,□,食料品製造業（団体役員）,受注量や販売量の動き,・全国的な天候不順や牛肉の口蹄疫の影響等から、生鮮商品への不安定要素が強まっている。
,,□,食料品製造業（役員）,受注量や販売量の動き,・ゴールデンウィーク前後は瞬間的に良かったが、その後が続かず、３か月前と比べてもほとんど変わらない状況にある。
,,□,輸送業（営業担当）,取引先の様子,・前年の農産物の不作により、営業倉庫の在庫は減少しているが、本州向け輸送は順調である。５月19日に発表された農産物の作況は天候不順により７日から10日遅れている。
,,□,金融業（企画担当）,それ以外,・政策効果に支えられた自動車及び家電の売行きは堅調である。一方、土木建設業界は景気対策効果が薄れている。住宅着工は増加傾向にあるが、水準は低い。個人消費は雇用・所得環境が厳しく、低価格志向が強い。観光関連はゴールデンウィーク中はにぎわったが、宿泊単価が低下しており、全体としては横ばいで推移している。
,,□,司法書士,取引先の様子,・不動産取引については、若干上向いており、建物の建築にも多少の伸びがみられる。
,,□,その他非製造業［鋼材卸売］（役員）,取引先の様子,・販売先の仕事量が少ない。
,,▲,出版・印刷・同関連産業（従業員）,受注価格や販売価格の動き,・自社の受注量や客の動きが鈍い。
,,▲,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・今月の受注額を前年比でみると、３か月前よりも下回っている。
,,×,＊,＊,＊
"雇用
関連

(北海道)",,◎,新聞社［求人広告］（担当者）,求人数の動き,・４月は募集広告の売上が前年を若干下回ったものの、５月は前年比139％と大幅に伸びた。ここまで大きく前年を上回ったのは数年ぶりであった。規模の大きな農産物加工の派遣が息を吹き返したのが大きい。他の業種もほとんどが前年比で30％を超えるプラスとなっている。今まで人手不足であっても、様子見で求人を抑え気味だったものが、景気の上向きに後押しされて人員補充に踏み出している。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・農作業の活発化に伴い、人材派遣業者からの求人が増加している。製造業についても、正社員採用の意欲が感じられる。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・求人件数は前年に比べて20％ほど増加している。特にここのところ上向きになっていたコールセンターの求人は、新規会社の参入や既存会社の業務拡大により、更に増加傾向にある。ただ、タクシー適正化・活性化法の影響か、旅客運送の求人は目立って減少している。
,,○,職業安定所（職員）,求人数の動き,・新規求人数が7.9％増加し、３か月連続で前年を上回った。また、月間有効求人数は9.8％増加し、３か月連続で前年を上回った。
,,○,職業安定所（職員）,求人数の動き,・求人数は前年に比べて増加しているが、全体としてみれば依然として厳しい数字である。一方で、新規求職者は前年から減少し、就職者数は前年から増加している。
,,□,職業安定所（職員）,求人数の動き,・管内の月間有効求人倍率が0.3倍台で低迷が続いている。
,,□,職業安定所（職員）,雇用形態の様子,・４月の新規求人数は前年を13.6％上回った。一方、新規求職者数は前年を0.7％上回った。月間有効求人倍率は0.42倍となり前年の0.37倍を0.05ポイント上回った。
,,▲,人材派遣会社（社員）,雇用形態の様子,・正社員の求人は微減で推移している一方で、パート・アルバイトの求人は前年を下回ってはいるものの増加傾向にあり、企業の業績の悪さを示している。
,,▲,学校［大学］（就職担当）,周辺企業の様子,・就職情報サイトが主催する合同企業説明会について、2011年卒業生を対象とするイベントを訪ねてみると、出展企業数減少に反して、未内定学生の参加数の多さに驚かされる。こうしたイベントは９月末日まで開催が予定されているが、現時点の参加企業の動きは内定辞退に伴う補充採用対応であると聞いており、この３月から継続して説明会に参加し、内定を得られなかった学生にとっては、更に高いハードルを超えなければならない厳選採用に向かうことになる。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,－,－,－
,,○,商店街（代表者）,来客数の動き,・天候が人出を左右するものの、景気の悪化が底を打ち、消費者の買い控えが弱まっているため、売上が前年を上回る店舗もある。
,,○,一般小売店［医薬品］（経営者）,販売量の動き,・必要とする商品は確実に売れるようになっており、３か月前に比べて販売量は増えている。
,,○,百貨店（企画担当）,お客様の様子,・本格的な回復とは言えないものの、海外ブランドに動きがあり、前年の売上を上回るブランドも出ている。
,,○,百貨店（営業担当）,お客様の様子,・低迷していた海外ブランド品や紳士ブランドショップへの来客数が、今月に入り回復してきている。
,,○,百貨店（販促担当）,来客数の動き,・衣料品部門では、顧客のニーズに合わせた提案販売を行っており、礼服や季節衣料の販売量が増加している。また、食料品部門では、特売商品に力を入れているため、売上が良くなっている。
,,○,スーパー（店長）,販売量の動き,・気温の上昇に伴い季節商材の需要が増加したため、来客数、売上共に前年を上回っている。
,,○,衣料品専門店（経営者）,販売量の動き,・客単価の前年割れは続いているものの、販売量は前年を10％上回っている。
,,○,衣料品専門店（店長）,来客数の動き,・バーゲンへの消費者の反応が良く、３か月前に比べて30～40代のビジネス客が増えている。
,,○,乗用車販売店（経営者）,お客様の様子,・エコカー購入補助金の追い風が続いており、新車部門では来客数、販売台数共に増加傾向にある。
,,○,乗用車販売店（従業員）,販売量の動き,・自治体のエコカー購入補助金の効果で、前年に比べて新車の販売台数が増加している。
,,○,高級レストラン（経営者）,お客様の様子,・２年前の水準には届いていないものの、来店客の様子や売上は良くなっている。
,,○,高級レストラン（支配人）,来客数の動き,・同業社の進出や撤退により、消費者が注目しているため、数か月前から来客数が増加している。
,,○,一般レストラン（経営者）,来客数の動き,・客単価は低迷しているものの、来客数が例年を大幅に上回っている。
,,○,観光型旅館（スタッフ）,来客数の動き,・宿泊単価や売店を含めた館内売上が低迷しているものの、３か月前に比べて個人の宿泊客は増加している。
,,○,都市型ホテル（スタッフ）,来客数の動き,・客単価は低迷しているものの、リニューアル工事で売り止めにしていた宿泊部門やレストラン部門の営業再開により、来客数が増加している。
,,○,都市型ホテル（スタッフ）,それ以外,・一般宴会の受注は厳しい状況にあるが、委託業務を一部内製化した効果と高単価な法要の受注があり、売上、損益共に大幅に改善している。
,,○,都市型ホテル（スタッフ）,お客様の様子,・利用客が増加しており、売上が前年を上回っている。
,,□,商店街（代表者）,販売量の動き,・値下げした効果でゴールデンウィークの来客数が増加した飲食店はあるが、月間では例年並みの売上で推移している。
,,□,商店街（代表者）,来客数の動き,・東北新幹線の延伸に伴う一部の観光業や飲食業では活発な動きがみられるものの、消費者は不況感から抜け出ていないため、消費の盛り上がりにはつながってない。
,,□,商店街（代表者）,お客様の様子,・にぎわいが感じられるようになっているが、天候不順の影響で売上は不安定である。
,,□,一般小売店［医薬品］（経営者）,お客様の様子,・ゴールデンウィーク中は観光客でにぎわうものの、中旬以降は繁華街が閑散としており、売上は低迷している。
,,□,一般小売店［カメラ］（店長）,来客数の動き,・販売量、客単価共に回復傾向が続いている。
,,□,百貨店（売場主任）,お客様の様子,・天候不順が続いており、手持ちの衣服に合わせやすいジャケットなどの単品買いが多く、売上が低迷している。
,,□,百貨店（広報担当）,それ以外,・天候不順の影響で個人消費が低調なため、来客数、売上共に低迷している。
,,□,百貨店（経営者）,お客様の様子,・天候不順の影響で、衣料品の販売量が低迷している。必要な物以外は購入しない買い方が戻りつつあり、ゴールデンウィーク後に顕著に見られる。
,,□,スーパー（経営者）,来客数の動き,・野菜価格が安定しているものの、１品単価、来客数共に低迷している。
,,□,スーパー（総務担当）,単価の動き,・客単価、売上共に前年を割り込んでいるものの、来客数や買上点数は前年並みで推移している。
,,□,コンビニ（経営者）,単価の動き,・来客数は低迷しているものの、低価格商品に加えて単価の高い商品の動きも良くなっており、客単価が前年並みに回復している。
,,□,コンビニ（エリア担当）,お客様の様子,・来客数が前年を下回っており、売上が低迷している。
,,□,衣料品専門店（経営者）,来客数の動き,・春夏物の衣料は需要が低迷しており、来客数は伸びていない。
,,□,衣料品専門店（店長）,お客様の様子,・消費者が買い控えに疲れたため、来客数は回復してきているが、１品単価、客単価共に低迷している。
,,□,衣料品専門店（店長）,販売量の動き,・寒い日が続いているため、夏物衣料の売上は低迷している。
,,□,衣料品専門店（総務担当）,販売量の動き,・買上点数、客単価共に低迷している。
,,□,家電量販店（店長）,販売量の動き,・来客数、販売量共に低迷している。
,,□,家電量販店（店長）,お客様の様子,・商品の比較に慎重かつ研究熱心な消費者が多く、財布のひもが固いこともあり、買上までには時間がかかっている。
,,□,乗用車販売店（経営者）,販売量の動き,・エコカー購入補助金が延長されたため、環境対応車を中心に販売台数は堅調に推移している。
,,□,乗用車販売店（経営者）,販売量の動き,・自治体が実施するエコカー購入補助金の締切りが近づき、軽自動車を中心に駆け込み需要が続いている。
,,□,住関連専門店（経営者）,お客様の様子,・消費者は、より小さく安い物を選択する傾向があるため、売上の増加にはつながらない。
,,□,その他専門店［呉服］（経営者）,販売量の動き,・呉服は買い控えが続いており、なかなか販売には結び付かない。
,,□,その他専門店［パソコン］（経営者）,単価の動き,・利益率が改善されていないため、受注量が増えても厳しい状況は変わらない。
,,□,その他専門店［酒］（経営者）,販売量の動き,・天候不順が影響しており、ビールなどの販売量が低迷している。
,,□,その他専門店［酒］（営業担当）,販売量の動き,・ゴールデンウィーク前に駆け込み需要があったため、ゴールデンウィーク明けは販売量が低迷している。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・天候不順の影響により夏物商材の動きが悪く、一方では海外縫製工場で人出不足問題があり、製品の納入遅れや在庫不足が発生している。
,,□,その他専門店［ガソリンスタンド］（営業担当）,競争相手の様子,・都市部にある石油元売系列の店舗で閉店が相次いでおり、不採算店の淘汰が進んでいる。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・週末ごとに販売価格が変動するため、来客数は安定しないが、販売量は横ばいで推移している。
,,□,一般レストラン（経営者）,来客数の動き,・ゴールデンウィーク後は特に客の出足が悪く、内食の傾向が強くなっている。
,,□,一般レストラン（経営者）,来客数の動き,・ゴールデンウィークは来客数が落ち込んだものの、全体的には前年並みで推移している。
,,□,一般レストラン（支配人）,来客数の動き,・夜の来客数は依然として前年を下回るものの、今月に入って昼の来客数が前年を上回るようになっている。
,,□,その他飲食［弁当］（スタッフ）,来客数の動き,・市街地中心部への人出は少なくなっている。
,,□,観光型ホテル（経営者）,来客数の動き,・ゴールデンウィークの予約は例年並みにあるものの、宿泊を伴う会合が減少しており、全体的には宿泊客が低迷している。
,,□,観光型ホテル（スタッフ）,単価の動き,・来客数は持ち直しているものの、依然として価格にシビアな消費者が多いため、売上は一進一退が続いている。
,,□,旅行代理店（店長）,販売量の動き,・修学旅行を中心に団体旅行の販売量が前年を上回る一方で、個人旅行の販売量は国内外を問わず前年を下回っている。
,,□,タクシー運転手,単価の動き,・ゴールデンウィーク中の売上は持ち直しているが、中旬以降は前月並みの売上と低迷している。
,,□,タクシー運転手,お客様の様子,・首都圏へ帰る乗客の様子から、地方都市駐在の支店や事業所が減少している。
,,□,通信会社（営業担当）,販売量の動き,・同業者と比較しても、来客数、受注量共に低迷している。
,,□,通信会社（営業担当）,お客様の様子,・来店客の対応からは、一向に景気の回復を感じられない。
,,□,テーマパーク（職員）,お客様の様子,・価値が認められる商品へは需要が増えて、高速道路料金の引下げ効果でゴールデンウィークの来客数は増加しているが、全体的な消費者の動向は３か月前と変わっていない。
,,□,遊園地（経営者）,来客数の動き,・大型イベントの影響はあるが、ゴールデンウィークの天候が安定しており、前年並みの来客数を確保している。
,,□,美容室（経営者）,来客数の動き,・来客数、売上共に低迷している。
,,□,美容室（経営者）,来客数の動き,・消費者の低価格志向は強く、できる事は自宅で済ませているため、美容室への来店間隔は延びる傾向にある。
,,□,その他サービス［自動車整備業］（経営者）,お客様の様子,・特売チラシやクーポン券などの企画は集客に効果があるものの、消費者の節約志向が続いているため、定価販売品の売上にはつながらない。
,,□,設計事務所（経営者）,お客様の様子,・リフォーム物件の受注はあるものの、新築一戸建ての受注は低迷している。
,,□,住宅販売会社（従業員）,販売量の動き,・新規受注が低迷しており、受注残が２か月分程度しか確保できていない。
,,▲,一般小売店［酒］（経営者）,販売量の動き,・前月から商品の動きが悪くなり、３か月前に比べて販売量は減少している。
,,▲,一般小売店［スポーツ用品］（経営者）,お客様の様子,・サッカーワールドカップへの消費者の関心が低く、関連商品の売上が予想を下回っている。
,,▲,一般小売店［医薬品］（経営者）,来客数の動き,・客単価はやや持ち直しているものの、３か月前に比べて来客数が減少している。
,,▲,一般小売店［雑貨］（企画担当）,来客数の動き,・消費者の節約志向に加えて、低温の日が続いているため、季節商材の売上が前年を下回っている。
,,▲,百貨店（経営者）,来客数の動き,・天候不順が続いて、桜の開花がゴールデンウィークにずれ込んでおり、買物客の減少や季節商材の売上不振につながっている。
,,▲,百貨店（売場担当）,来客数の動き,・３か月前に比べて来客数が減少しており、催事の売上は予算を割り込んでいる。
,,▲,スーパー（経営者）,単価の動き,・１品単価、販売量共に３か月前に比べて落ち込んでいる。
,,▲,スーパー（経営者）,お客様の様子,・高速道路料金引下げ効果があり、ゴールデンウィーク中の来客数が前年並みで推移するものの、ガソリン価格の上昇で買い回りの客は減少している。
,,▲,スーパー（店長）,販売量の動き,・消費者の買い控えに加えて、低温が続いているため、販売量は前年を下回っている。
,,▲,スーパー（店長）,単価の動き,・買上点数は回復しているものの、競合店との価格競争で消費者の買い回りが多く、１品単価、来客数共に前年を割り込んでいる。
,,▲,スーパー（営業担当）,単価の動き,・特売日以外は消費者の買い控えが続き、競合店がチラシ特売を強化しているため、客単価、売上共に３か月前に比べて落ち込んでいる。
,,▲,コンビニ（経営者）,来客数の動き,・店舗周辺の事業所が閉鎖や移転しており、通勤時間帯の来客数が減少している。また、客単価は開店以来の最低水準に落ち込んでいる。
,,▲,コンビニ（経営者）,販売量の動き,・地域の雇用環境が厳しいため、来客数、販売量共に３か月前に比べて減少している。
,,▲,家電量販店（店長）,販売量の動き,・３月のエコポイントの駆け込み需要が影響して、依然として製品が品薄で、また納期にも時間がかかるため、消費者の買い控えにつながっている。
,,▲,乗用車販売店（経営者）,販売量の動き,・エコカー購入補助金や環境対応車の新車投入によるプラス要素はあるものの、リコール問題やガソリン価格の上昇に加えて天候不順による農作物への影響など、消費者の先行き不安が続いているため、来客数、販売台数共に低下している。
,,▲,乗用車販売店（経営者）,販売量の動き,・例年に比べて販売台数が減少している。
,,▲,住関連専門店（経営者）,来客数の動き,・天候不順や建設業の談合問題の影響で、消費が落ち込んでいる。
,,▲,住関連専門店（経営者）,単価の動き,・３か月前に比べて、販売量、１品単価共に低下している。
,,▲,その他専門店［食品］（経営者）,販売量の動き,・天候の回復に伴う消費マインドの変化に期待したものの、むしろ購買意欲は弱くなっている。
,,▲,一般レストラン（スタッフ）,単価の動き,・再び消費者の低価格志向が強まり、客単価が低下している。
,,▲,都市型ホテル（経営者）,来客数の動き,・高速道路料金引下げの効果でゴールデンウィークの宿泊客は増加したものの、ゴールデンウィーク明けの宿泊客が激減しており、３か月前の悪い状況に戻っている。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・曜日配列と天候に恵まれて、ゴールデンウィークの利用者は前年を上回るものの、全体的な売上は前年並みに落ち込んでいる。依然として消費者の財布のひもは固く、値ごろ感のある商品提供が求められている。
,,▲,タクシー運転手,来客数の動き,・乗客からは仕事が減っているなど暗い話が多い。一方、タクシーの減車計画が実施されても、適正なタクシー台数には程遠いため、売上の回復にはつながらない。
,,▲,観光名所（職員）,来客数の動き,・来客数の前月割れが２か月続いている。
,,▲,美容室（経営者）,来客数の動き,・以前に比べて得意客の来店間隔が延びている。
,,×,商店街（代表者）,来客数の動き,・今月に入り商店街の通行客が全く見られなくなっている。
,,×,一般小売店［書籍］（経営者）,販売量の動き,・ゴールデンウィーク後は消費マインドが落ち込んでおり、来客数、客単価共に低下している。
,,×,コンビニ（エリア担当）,来客数の動き,・来客数、客単価共に前年を下回っている。
,,×,一般レストラン（経営者）,来客数の動き,・天候不順の影響で、農作物価格が高騰しており、来客数の減少にもつながっている。
,,×,観光型旅館（経営者）,来客数の動き,・ゴールデンウィーク以降は宿泊客が激減しており、来客数が前年を大幅に下回っている。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,木材木製品製造業（経営者）,受注価格や販売価格の動き,・住宅部材の需給バランスが良くなり、販売価格が改善している。
,,○,一般機械器具製造業（経理担当）,受注量や販売量の動き,・海外の景気回復に伴い、自動車部品の輸出が増加しており、期首に設定した予算を大幅に上回っている。
,,○,電気機械器具製造業（営業担当）,取引先の様子,・大手企業の受注が続いている影響で、中小企業の受注量はやや増加している。
,,○,電気機械器具製造業（企画担当）,受注価格や販売価格の動き,・製品価格が上昇しており、経営状況が良くなっている。
,,○,建設業（経営者）,受注量や販売量の動き,・住宅版エコポイントの効果があり、住宅の増築やリフォーム工事の受注が増えている。
,,○,建設業（企画担当）,受注量や販売量の動き,・耐震工事や設備改装の案件が増加しており、３か月前に比べて工事の届出件数が増えている。
,,○,通信業（営業担当）,取引先の様子,・受注が増加して売上が上向いている。
,,○,広告業協会（役員）,それ以外,・新聞広告は受注が低迷しているものの、テレビのスポット広告は受注が回復してきている。
,,○,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・３か月続けて、受注量が前年を上回っている。
,,□,農林水産業（従業者）,受注価格や販売価格の動き,・果物の販売価格低下で前年が収入減となったため、古い農機具を修理して使い、新規購入をあきらめる農家が増えている。
