,,▲,美容室（経営者）,来客数の動き,・来店周期が全体的に短くなってきているなかで、特に年金生活者の動きが顕著になっている。ただ、各種値上げが続き、可処分所得が少なくなってきているため、消費意欲は衰退してきている。
,,▲,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・観光シーズンがほぼ終了したことに加えて、公共工事の減少により輸送量が大きく落ち込んでいる。
,,▲,住宅販売会社（役員）,競争相手の様子,・競合他社の分譲マンションの契約率にばらつきが出てきている。販売物件ごとの好不調がはっきりとしており、前年の同時期のようにどの物件でも売れるということはみられない。
,,×,商店街（代表者）,来客数の動き,・燃料価格がわずかながら下がってはいるが、11月からの電気料金の値上げにより苦しい胸の内を開かす商店主が多い。また、当地では、暖房器具の使用などにより冬季の電気料金が大きく増加するため、前年以上に外出を控える住民が増えている。例年であれば、冬物衣料や冬物商材の購入のため、高齢者向けの無料バスの乗降客が増えてくる傾向にあるが、今年については減少している。
,,×,百貨店（売場主任）,お客様の様子,・10月の段階で来年の消費税増税の判断時期が近づいたことをきっかけに客の財布のひもが固くなっている。また、11月に入ってからも、電気料金が上がったこと、前年に比べて暖かい日が続いていることから、コートやジャケットの販売量が前年の90％台前半で推移している。また、12月に総選挙が行われることもあり、非常に厳しい状況にある。
,,×,百貨店（売場主任）,来客数の動き,・お歳暮ギフトの動きが鈍く、取扱件数も減っている。
,,×,タクシー運転手,来客数の動き,・例年であれば、11月は雪の降る日が数日あるが、今年は例年よりも暖かく、雪の降る日が少なかったため、タクシーの利用客が前年より大幅に減っており、売上も大きく減少した。
,,×,タクシー運転手,販売量の動き,・利用客の減少に歯止めがかからない。
,,×,タクシー運転手,販売量の動き,・11月の売上は、３か月前と比較して13.7％の落ち込みとなった。特に夜間の利用客が減っており、前年と比較しても約５％の減少であった。例年であれば、年末に向かって忘年会なども行われ始める時期であるが、今年は全く動きがない。
,,×,通信会社（企画担当）,販売量の動き,・札幌圏の店舗で想定したほど新商品が客に受け入れられていない。
,,×,住宅販売会社（経営者）,単価の動き,・消費税増税後は半年程度で売上が回復するとみていたが、いまだに消費税増税に対する客の反応が厳しい。特に自動車、住宅などの値がかさむ商材は影響が大きい。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,家具製造業（経営者）,受注量や販売量の動き,・来年に向けて請負物件に対する需要が旺盛になってきた。一方で、個人消費は必ずしも堅調とは言い難い。全体としてはまだら模様だが11月はまずまずの状態で推移した。
,,○,その他サービス業［ソフトウェア開発］（経営者）,受注量や販売量の動き,・需給バランスからみれば、需要がかなり増えており、人材の供給などが追いつかない状況になってきているなど、景気の改善が急速に進んでいるようにみられる。ただし、条件面の改善はほとんど進んでいない。発注者は国内で条件面を改善するよりも、海外で安価な引受先を求める傾向にあり、この構図が変わらない限り、利益は大手の元請に蓄積される一方で、下請の経営環境はより厳しさを増すことになる。
,,○,その他非製造業［鋼材卸売］（役員）,受注量や販売量の動き,・客先の仕事量が確保されているためか、売上は好調だが、同業他社との競争が厳しくなっており、利益率の低下が懸念される。
,,□,食料品製造業（従業員）,受注量や販売量の動き,・販売量は前年を若干上回っている程度であり、３か月前と比べてもほとんど動きは変わらない。
,,□,建設業（従業員）,受注量や販売量の動き,・工事の引き合いは引き続きあるが、配置人員及び協力会社の不足から、新たな物件の取扱が困難な状況にある。
,,□,輸送業（営業担当）,取引先の様子,・新聞の発行部数が減っていることで、新聞巻取紙の生産調整が行われている。ただし、その対策として産業用紙の生産が増えており、国内外への輸送が行われている。一方、バター、脱脂粉乳については、引き続き生乳不足の影響により生産量が落ちこんでいる。国としても緊急輸入を行うなどの対応を進めているが、年末のクリスマス商戦など、需要期に入ってきているなかで菓子メーカーも困っている状況にある。
,,□,金融業（企画担当）,それ以外,・個人消費は身近な食品や日用品の価格が上昇していることで消費者の節約志向が強い。建設関連は資材価格の高騰と人手不足で工事の進ちょく遅れがみられる。設備投資は病院などの新増設がみられるが、中小企業の動きは慎重である。観光は外国人観光客が増加しているが、道内客が低迷している。
,,□,司法書士,取引先の様子,・不動産取引や建物の新築などの動きがやや下向きになっている。地方都市の景気が後退しているためとみられる。
,,□,コピーサービス業（従業員）,取引先の様子,・取引先の経費削減志向はまだまだ変わっておらず、購買意欲も変わらないまま推移している。
,,▲,食料品製造業（経営者）,受注量や販売量の動き,・年末の大切な書き入れ時に総選挙が行われることになったため、例年に比べて外食関係の荷動きが悪い。
,,▲,金属製品製造業（従業員）,受注量や販売量の動き,・前年と比べると、住宅着工率及び建築確認申請の動きが依然として厳しい状況にある。
,,▲,建設業（従業員）,受注量や販売量の動き,・消費税増税前に駆け込みで着工した建築工事や年度初めに着工した建築工事が竣工を迎えている一方で、新規着工の工事が少ないため、仕事量が漸減している。
,,▲,輸送業（支店長）,取引先の様子,・港湾における在庫の回転率が低下しており、明らかな下降線を描いている。道内の建築需要が苦戦したまま冬場を迎えており、スポット需要も期待できないため、前年と比べて取扱量の大幅な減少が避けられない状況にある。
,,▲,司法書士,取引先の様子,・土地の売買が多少上向きであるが、建物の増改築や新築が減少している。
,,▲,司法書士,取引先の様子,・来年の消費税増税が延期されたことはプラス材料だが、地方においては現政権の経済対策による効果がみられない状況が続いており、先行きも不透明なため、不動産投資や建物の新築は減少している。当地はこれから降雪期に入り、不動産取引の減少する時期となるため、景気回復は難しい状況にある。
,,▲,その他サービス業［建設機械リース］（支店長）,取引先の様子,・数か月前まで安定した受注を確保していた建設業者も、ここに来て受注量に格差が出始めている。総選挙の影響も懸念される。
,,▲,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・10月から売上が前年割れの状況となっている。
,,×,－,－,－
"雇用
関連

(北海道)",,◎,－,－,－
,,○,職業安定所（職員）,求人数の動き,・新規求人数は前年から1.6％増加し、57か月連続で前年を上回った。月間有効求人数も前年から4.9％増加し、57か月連続で前年を上回った。
,,□,人材派遣会社（社員）,求人数の動き,・求人数が増えている傾向にあるが、人気のない求人ばかりで需要と供給のバランスが悪い。求人側は思うような採用ができず、求職者側は希望するところに就職できない状況にある。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・求人件数の伸びが鈍化しつつあり、正規、非正規ともに頭打ちの状況になってきている。
,,□,新聞社［求人広告］（担当者）,求人数の動き,・募集広告の売上が前年から微減している。売上構成比の高い、派遣、医療関係は売上が２～３割伸びているが、他業種が軒並み前年を下回り、全体の足を引っ張った。特に、小売、飲食、環境衛生が落ち込んだ。
,,□,職業安定所（職員）,雇用形態の様子,・10月の新規求人数は前年を5.3％下回った。新規求職者数は前年を10.0％下回った。月間有効求人倍率は0.89倍となり、前年の0.85倍を0.04ポイント上回った。しかし、新規求人のうち正社員求人の占める割合は45.3％と相変わらず低く、求人者と求職者との間における職種や労働条件のミスマッチも少なくないことから依然として厳しい状況にある。
,,□,職業安定所（職員）,求人数の動き,・新規求人数が11か月連続で前年を上回り、月間有効求人数が20か月連続で前年を上回るなど、求人数の増加傾向が続いているが、増加幅がやや低下してきていることが懸念材料となっている。
,,▲,人材派遣会社（社員）,求人数の動き,・３か月前に比べて、求人数の前年からの伸び率が鈍化している。しかしながら、正社員の求人数は前年の２倍強に増加しているなど、企業の人材不足感は拡大している。一方、求職者に仕事を見つけようという強い意志が感じられない。就職をあきらめているのか、もっと良い求人が出てくるのを待っているのか判断が難しい。
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・求人広告が前年と比較して少なくなっている｡また、市長選に続き、総選挙が行われるため、年末に向けてやや停滞しそうな気配がある｡
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・求人件数が減少し始めている。深刻な人手不足の業種以外は景気の先行き不透明感から求人を控えている。年末の総選挙の影響で飲食店や小売に影響が出てくることも懸念される。
,,▲,職業安定所（職員）,求人数の動き,・更新求人が依然と高めに推移しているものの、新規求人数が３か月ぶりに減少しており、産業全体的に求人数が減少している。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,タクシー運転手,販売量の動き,・毎日の売上は以前と変わらず、むしろ少し良くなっている。
,,○,一般小売店［寝具］（経営者）,販売量の動き,・10月は好景気であったが一過性のものであり、今月は商品の動きが止まっている。客の冬物商材に対する購買意欲は今一つである。
,,○,衣料品専門店（店長）,来客数の動き,・今年初めて開催したイベントが要因となって来客数が大幅に伸びているが、商品単価は下がっている。景気回復という実感はない。
,,○,都市型ホテル（経営者）,販売量の動き,・大型宴会場の一部リニューアルに伴い、宴会部門は婚礼の受注増などにより増収となっている。ただし、個人客中心のレストラン、個人客の宿泊などについては減収となっており、総合的にみればやや良くなっているという状況である。
,,○,テーマパーク（職員）,来客数の動き,・来客数が前年を上回り、４月から停滞傾向だった客の動きが良くなりつつある。
,,○,美容室（経営者）,販売量の動き,・３か月前より来客数が伸びている。また、新しい自宅用のシャンプーを導入したところ、販売量がかなり増加している。
,,○,その他サービス［自動車整備業］（経営者）,販売量の動き,・販売量、販売単価共に堅調であり、前年同期を５％ほど上回って推移している。
,,□,商店街（代表者）,販売量の動き,・寒さを迎える時期であるが、前年と比較して、衣料品にしても生活雑貨にしても動きが今一つであるとの声を聞く。飲食関係においても単価下落は続いているようである。ただし、前年は地元プロ野球球団の効果があったため、消費税増税の影響だけとはいえない。
,,□,商店街（代表者）,来客数の動き,・商店街を歩いている人が少ない。
,,□,商店街（代表者）,お客様の様子,・８月下旬の長雨以降、消費動向が盛り上がらないまま年末を迎えそうである。特に買い回り品については、購入に慎重な態度がうかがえる。
,,□,一般小売店［書籍］（経営者）,販売量の動き,・政府が発表する数字と、地方の実態経済で感じている消費者心理の間には大きなギャップがある。また、消費税増税、燃料その他の価格高騰もあり消費者心理が上向きになっていない。
,,□,一般小売店［スポーツ用品］（経営者）,単価の動き,・個人客の消費の動きが非常に悪い。前にも増して不要なものは購入しなくなっている。
,,□,一般小売店［医薬品］（経営者）,お客様の様子,・売上が前年比105％となっている。ただし、３か月前も良かったため状況は変わらない。
,,□,一般小売店［医薬品］（経営者）,来客数の動き,・３か月前の８月と比較して、客単価は低下しているものの、来客数の増加でカバーしており、全体として横ばいを維持している。８月は消費税増税後の落ち込みから大きく回復した月である。この11月もその水準を維持したことから、消費税増税の影響は脱したという評価に変わりはない。
,,□,百貨店（売場主任）,お客様の様子,・来客数は前年並みであるが、目的買いが多く購買数が少ない。生活防衛型のスタイルが定番化されている。
,,□,百貨店（総務担当）,販売量の動き,・このところ、価格よりも商品の価値によって客の購買基準が決まる傾向が続いている。そのため、安くすれば売れるというわけではなく客単価が上がらない状況である。
,,□,百貨店（営業担当）,お客様の様子,・前年の地元プロ野球球団優勝セールの反動により、今月の売上は前年を下回っている。しかし、それを除くと衣料品やお歳暮の受注などは堅調に推移しており、景気自体の落ち込みはみられない。
,,□,百貨店（営業担当）,お客様の様子,・買い回り品の動きが鈍い。
,,□,百貨店（買付担当）,お客様の様子,・顧客の冬物の動きは良いものの、フリー客の動きはあまり良くない。
,,□,百貨店（売場担当）,来客数の動き,・来客数は前年より上回っているものの、フリー客の伸び悩みがずっと続いている。顧客の客単価は上昇し売上も増加しているが、新規顧客の獲得ができずに足踏みをしている。当社クレジットカードの獲得数も前年割れの状況が何か月も続き、回復の傾向はみられていない。今季で国内ライセンス契約の切れるブランドは絶好調であるが、そういった予見があるブランド以外は相変わらず厳しい冬物商戦となりそうである。
,,□,百貨店（経営者）,販売量の動き,・高級時計や耐久消費財などの高額商材は低調な推移であり、季節商材アイテムもその売上をカバーするには至っていない。主要顧客層となるシニア、シルバー層の購買動向は引き続き鈍いままである。
,,□,百貨店（経営者）,お客様の様子,・コート類の動きが鈍いなど冬物の衣料品の動きは全体的に低調である。また、高額商材に対する動きも依然として低調である。さらに、来客数も減少傾向が続いていることに加えて買上率も低調であり、客の慎重な買い方に変化はない。
,,□,スーパー（経営者）,単価の動き,・11月は販促強化で消費喚起に努めている。そのため、１品平均単価、来客数、買上点数が前月並みとなり、売上はなんとか前年比プラスとなっている。
,,□,コンビニ（エリア担当）,来客数の動き,・来客数の前年比がマイナス５～６％のトレンドに変化がない。
,,□,コンビニ（エリア担当）,来客数の動き,・消費税率10％への引上げの先送りによる来客数、客単価の回復を期待したが、効果はみられていない。
,,□,コンビニ（エリア担当）,来客数の動き,・クリスマス商戦、年末年始へ向かって上昇していく気配がない。
,,□,衣料品専門店（経営者）,販売量の動き,・お歳暮商戦の出足が鈍く低調である。
,,□,衣料品専門店（総務担当）,来客数の動き,・来客数、客単価共に前年比90％の状態が数か月続いており、買上点数を増加させても前年未達の状態である。全体的に消費者に購買意欲がみられない。
,,□,家電量販店（店長）,来客数の動き,・来客数がなかなか戻らない状況に変化はない。
,,□,乗用車販売店（経営者）,販売量の動き,・消費税増税前の駆け込み需要による反動減が続いている。また、消費税増税や物価高に対して所得の増加が追い付いていないため、消費に慎重な様子がうかがえる。
,,□,乗用車販売店（従業員）,販売量の動き,・世の中の予想では消費税増税から６か月くらいで景気が戻るとされていたが、現在でもなかなか販売量は伸びていない。
,,□,乗用車販売店（従業員）,来客数の動き,・ここ２～３か月、土日の来客数がかなり少ない。他のメーカーでも当社と変わりない様子である。
,,□,住関連専門店（経営者）,来客数の動き,・客単価は若干上がっているものの、８月以降はなかなか来客数が伸びない状況が続いている。まだまだ耐久消費財が回復するような兆しはみえない。
,,□,住関連専門店（経営者）,単価の動き,・消費税増税以来、客が金銭的に非常にシビアになっており、安いものを求める傾向にある。
,,□,その他専門店［パソコン］（経営者）,単価の動き,・秋口になり、部分的に仕入単価を値上げする業者が目立ち始めている。そのため、販売価格と仕入価格のバランスが悪くなり市場も厳しくなってきている。
,,□,その他専門店［靴］（従業員）,販売量の動き,・降雪、積雪がなく、長靴やスノートレーニングシューズなどの冬物商材が売れない。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・色々な業種の事業所を訪問しているが、売上が伸びて受注量が増えたという話は全く聞かない。また、当社への注文も減少している。労働人口が減少していることも影響しているのではないか。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・石油製品価格の高止まりがやや緩和されたとはいえ、まだまだ高値感があり消費者の節約志向に変化はない。冬物商材も高額商材が敬遠され、また、従来の購入先以外にインターネット上の商品価格が顧客の購入時の比較対象になっており、販売価格が低下してきている。そのため総じて収益が減少し続けている。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・販売価格の変動や天候の変化など様々な要因があるものの、販売量の前年比に変化はみられない。
,,□,高級レストラン（経営者）,来客数の動き,・来客数は下げ止まりの悪い状態のままで停滞している。また、忘年会でもあまり良い受注はない。これから特に総選挙もあるので、あまり良くなる要因は見当たらない。
,,□,一般レストラン（経営者）,販売量の動き,・販売量の動きをみても特に変動はない。
,,□,一般レストラン（経営者）,来客数の動き,・今月は前半がとても悪かったものの、後半になり大口の宴会などが入ったため、結果としてはやや良いという状況である。ただし、客からは良い話は聞かれない。
,,□,観光型ホテル（経営者）,来客数の動き,・我々の業界は休日が多いほど有利である。しかし、今月は祝休日が12日もあった割には団体客が少なくその分を個人客で補っているため、宿泊人数はあまり伸びていない。
,,□,観光型旅館（経営者）,来客数の動き,・今年の紅葉は色づき始めるのが１週間から10日ほど早く、11月の前半でほぼ終わってしまったため、紅葉目当ての来客数が減少する時期が早まった。そのため、中旬以降は平日の予約が大幅に減り始めており、12月の予約状況では休日は満室であるが平日はがらがらといういつものパターンに戻っている。
,,□,観光型旅館（スタッフ）,来客数の動き,・11月終わりまでの大型団体旅行があり、集客は順調である。
,,□,都市型ホテル（スタッフ）,販売量の動き,・アフターデスティネーションキャンペーンにおいて、当地への来訪者はそれほど多くなかった。新幹線の稼働率はそれほど落ちてはいないようであるが、街が人でにぎわっておらず客が宴会をしてくれないため、全体的に冷たい雰囲気となっている。
,,□,都市型ホテル（スタッフ）,来客数の動き,・宿泊、一般宴会、婚礼共に好調な月である。レストランは前年並みとなっているが、クリスマスディナー、ディナーショー、おせちの予約状況は前年と比較して少し落ち込んでいるようである。
,,□,旅行代理店（経営者）,販売量の動き,・円安の影響が客に表れ始めており、海外旅行が極端に少なくなっている。そのため、少し景気が良くない感じの販売量となっている。
,,□,旅行代理店（従業員）,お客様の様子,・客は購入金額、商品内容を慎重に検討している。また、高額商材の売上も減少している。
,,□,タクシー運転手,お客様の様子,・総選挙が始まることで、ますます人出も客足も少なくなっている。
,,□,通信会社（営業担当）,お客様の様子,・消費税増税、円安、物価高、天候不順による不安材料と、突然の総選挙という政治不安定がますます消費低迷につながっており、消費者は節約意識が高くなり購買を控えている。また、賃金上昇も地方は蚊帳の外であり、景況感に陰りを感じている現状は変わらない。
,,□,通信会社（営業担当）,販売量の動き,・10月以降各種物資の値上げがあり、アベノミクスの効果をみても国内総生産は２期連続で低迷している。一時期は景気改善との報道があったがやはりそうではない。
,,□,通信会社（営業担当）,お客様の様子,・客の設備投資意欲に変化はみられない。
,,□,通信会社（営業担当）,お客様の様子,・新規加入客数は増加しているが、これまで減少傾向にあった解約客数がやや増加しており、トータルでみるとほとんど変化はない。
,,□,通信会社（営業担当）,お客様の様子,・建設業以外の顧客は相変わらず経費削減要求が高く、売上も伸びていない。
,,□,遊園地（経営者）,来客数の動き,・比較的気温が高く３連休は２回とも天候が崩れずにすんだ。また、イベントも奏功しており、来客数は前年より20％の増加となり順調である。ただし、税抜き単価は弱含んでいる。
,,□,美容室（経営者）,来客数の動き,・引き続き再来店率が前年比95％で推移している。４月ごろから前年比ベースはほぼ横ばいの状態が続いている。
,,□,住宅販売会社（経営者）,販売量の動き,・受注残はあるものの宅地の販売数が停滞しており、全体的にみて売上は伸びていない。
,,▲,商店街（代表者）,来客数の動き,・今年４月の消費税増税の影響がいまだに残っており消費の停滞を招いている。また、今年はまだ雪が降っておらず、例年冬場に入り雪が降ると売れる靴、コート関連の需要が減少している状況である。
,,▲,一般小売店［カメラ］（店長）,販売量の動き,・高額商材の動きが鈍く売上額の回復が全くみられない。また低価格商材の販売量も鈍くなっている。
,,▲,百貨店（経営者）,販売量の動き,・物産展の買上単価が下がっている。消費税増税以降の回復基調から一転して生活防衛意識が高まっているようである。
,,▲,スーパー（経営者）,単価の動き,・既存店の来客数が微減しており、客単価も下降傾向である。
,,▲,スーパー（店長）,販売量の動き,・来客数の伸び率より売上の伸び率が悪い状況である。買上点数が減少傾向にあり、客は必要なもの以外は買わない生活防衛型の消費になっている。
,,▲,スーパー（営業担当）,販売量の動き,・来客数はほぼ前年並みであるものの買上点数は減少している。消費者が必要なものしか買わない状況が続いている。
,,▲,スーパー（営業担当）,お客様の様子,・前月と同じく、来客数、買上点数共に既存店で下回っている。また、競合各社もばらつきはあるものの同様の傾向がみられている。消費税増税後８か月が経過しているが、地方では景気が良くなっているという実感は全くない。
,,▲,コンビニ（経営者）,来客数の動き,・今月は続けて２回の販促セールを行った。しかし、セール中は来客数が増加したものの、終了と同時に減少している。また、今月は販促セールの効果で買上点数は増加したが、１か月間のトータルでみると売上増加とまではならなかった。
,,▲,コンビニ（経営者）,来客数の動き,・客単価は前年比100%を維持しているが、来客数が前年比90%まで落ち込んでいる。
,,▲,コンビニ（エリア担当）,それ以外,・当社のブランド力が低下しており、既存店、新店共に売上が悪い。
,,▲,コンビニ（エリア担当）,来客数の動き,・来客数が全く回復しておらず、回復する兆しもみえない。
,,▲,コンビニ（店長）,来客数の動き,・消費税率10％への引上げが先送りされたものの、将来に対する不安と今年の景気の悪さから、更に買い控えが進んでいる。お金を使わないようなムードが顕著に表れている。
,,▲,コンビニ（店長）,来客数の動き,・県全体でコンビニの売上前年比が落ち込んでおり、複数経営している当店でも半分の店舗で今月に入り売上の前年比が５～７％減少している。競合店や周囲の状況に変化はなく、客の購買意欲が落ちていることがうかがえる。また、価格競争ではコンビニよりスーパーやドラッグストアへの需要が高まってきているのではないだろうか。
