,,▲,高級レストラン（スタッフ）,来客数の動き,・レストランの来客数が前年比で10％程度減少している。連休が飛び飛びだったためか、にぎわいがなかった。
,,▲,旅行代理店（従業員）,販売量の動き,・９月の取扱額は、国内旅行が前年比94.6％、海内旅行が前年比106.0％となっている。海外旅行が若干前年を上回っているものの、国内旅行が前年を下回っており、３か月前と比べると状況は悪くなっている。
,,▲,タクシー運転手,来客数の動き,・前年との比較で注文数が減少している。特に観光客のオーダーが激減している。さらに、問い合わせ件数、見積件数も減少している。
,,▲,通信会社（企画担当）,販売量の動き,・自社の通信端末の売行きが競合他社に比べて悪いとともに、価格競争になりつつあることで利益を上げにくくなっている。
,,▲,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・９月に入り２度の大きな台風被害があった影響から、多くのツアーがキャンセルとなり、利用客数が予約を大幅に下回った。
,,×,家電量販店（経営者）,販売量の動き,・地上デジタル放送への完全移行後のテレビ関連商品の急激な落ち込みが顕著である。
,,×,家電量販店（店長）,単価の動き,・エコポイント制度の終了後、客単価が上がらず、厳しい状況が続いている。
,,×,家電量販店（地区統括部長）,販売量の動き,・地上デジタル放送への完全移行後、それまでの需要の先取りの反動で、テレビを中心に落ち込みが続いている。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,食料品製造業（団体役員）,それ以外,・農作物の順調な生育や、サンマ、イカ、ブリ等の水産物の豊漁により、景況感は前年より格段に上向いている。原油価格の円高による恩恵もみられる。
,,○,家具製造業（経営者）,受注量や販売量の動き,・東日本大震災以降、保留になっていた東北の物件が少しずつ動き始めている。また、首都圏などの大都市の消費マインドも回復しつつある。
,,○,通信業（営業担当）,受注価格や販売価格の動き,・３か月前と比較して、ユーザーや商談先からの価格に対する要求度合いが弱まっている。わずかではあるが、販売量も回復傾向にある。
,,○,金融業（企画担当）,それ以外,・原材料価格の上昇が一服し、収益面が改善している。東日本大震災後、大きく落ち込んだ観光客も徐々に回復してきている。住宅着工も低金利を追い風に増加している。水準は低いが景気は持ち直している。
,,○,その他非製造業［鋼材卸売］（役員）,受注量や販売量の動き,・原材料の値上げが続いているため、企業の収益性は厳しい状況であるが、プラント業界を中心に活況な業種の販売額が増加している。
,,□,食料品製造業（役員）,受注量や販売量の動き,・３か月前に比べると受注量は若干増加しているが、例年、受注の増える時期であり、前年として比較して、それほどの変化はみられない。
,,□,輸送業（営業担当）,取引先の様子,・製紙業、医薬品、飼料、肥料関係に大きな変化はみられないが、飲料品は低調である。また、台風12号及び15号の影響で農産物に影響が出ている。
,,□,司法書士,取引先の様子,・建物の建築関連の動きが予想以上に悪く、これに伴い土地取引も低い水準で推移している。
,,□,司法書士,取引先の様子,・依然として景気回復の状況にはなく、さらに、円高対策などにも具体策が見えない。住宅エコポイントの効果で新築着工が伸びているが、いつまで続くか様子見をしている客先が多く、不動産の取引も横ばい状態にある。
,,□,コピーサービス業（従業員）,受注量や販売量の動き,・客先からの受注金額の規模がさほど例年と変わらない。
,,□,その他サービス業［建設機械リース］（支店長）,取引先の様子,・地元大手企業の倒産や事業譲渡が続いている。
,,▲,金属製品製造業（役員）,受注量や販売量の動き,・受注金額及び受注量が少し落ちてきている。住宅に関しては少し上向きであるが、官庁及び民間物件の落ち込みが大きい。
,,▲,輸送業（支店長）,受注量や販売量の動き,・全国的な長雨の影響もあるが、貨物の取扱数量が落ちてきた。円高の影響により輸出貨物が伸び悩んでいるが、輸入貨物も減少傾向にある。国内貨物は復興予算が決まらないこともあり、低調に推移している。特に建築土木関連の鋼材、木材が伸びてこない。
,,×,建設業（従業員）,取引先の様子,・建築鉄骨製作業界では秋口からの仕事がほとんどなく、道内老舗の複数社がすでに破産宣告している。自主廃業を検討している会社も多いと聞いている。
,,×,司法書士,取引先の様子,・例年に比べて土地の売買、建物の新築着工が減少している。
,,×,その他サービス業［ソフトウェア開発］（経営者）,受注量や販売量の動き,・東日本大震災の影響なのか、円高が原因なのかは分からないが、10月以降の受注量が激減している。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,求人情報誌製作会社（編集者）,求人数の動き,・７～８月に引き続き、求人件数は順調に増加している。携帯電話系を中心としたコールセンターや、道外自動車部品工場等への業務請負に伴う求人が特に目立っている。
,,○,新聞社［求人広告］（担当者）,求人数の動き,・９月の募集広告の売上は前年比114.3％であり、引き続き好調を維持している。農業関連の派遣が前年比145％と全体を底上げしたほか、同じく農業関連の運輸、運送も前年比121％となり、農繁期に伴う求人が例年になく多かった。前月まで落ち込みが大きかった飲食店関係も前年比103％と何とか踏みとどまった。そのほか、環境衛生、土建不動産で前年比120％を超えた。
,,○,職業安定所（職員）,求人数の動き,・新規求人数は前年を13.0％上回り、19か月連続で前年を上回った。また、月間有効求人数も前年を12.0％上回り、19か月連続で前年を上回った。
,,□,人材派遣会社（社員）,求職者数の動き,・20代の新規登録者がここ２か月ほど急増しており、若年者の雇用環境が悪くなっている。ただし、求人が減少しているのではなく、恐らく若年者のスキルが低下し、採用に至らないため、失職状況にあるとみられる。職業訓練などの対策を打たなければ、中高年だけではなく若年者の失職者が増え、失職期間が長期化することが懸念される。
,,□,人材派遣会社（社員）,求人数の動き,・前月と比べて、求人数にさほど変化がない。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・７～８月と製造業の求人数増加に伴い、業種全体で人手不足感があったが、今月は求人数の増加が頭打ちとなっている。
,,□,職業安定所（職員）,求職者数の動き,・在職者の求職が目立っている。労働条件の悪化が理由とみられる。
,,□,職業安定所（職員）,雇用形態の様子,・求人者と求職者の間における職種や労働条件のミスマッチも少なくないことから、依然として厳しい状況にある。
,,□,職業安定所（職員）,それ以外,・管内の求人倍率は0.45倍と前年を0.06ポイント上回ったが、依然として低水準で推移している。
,,□,学校［大学］（就職担当）,周辺企業の様子,・日々、企業からの求人が寄せられており、一見、経済の活性化が進んでいるようにみられるが、求人の理由については、欠員補充や採用予定数を満たしていないための追加募集が多い。しかしながら、これまでに求人のなかった企業からの求人も寄せられている状況にあり、一概に景気を不安視するまでには至らない。
,,▲,＊,＊,＊
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：（財）東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,都市型ホテル（スタッフ）,販売量の動き,・宴会、宿泊共に客が動き出している。ただし、観光目的の客はいまだ少ない。
,,◎,住宅販売会社（経営者）,販売量の動き,・当地域では、市町村合併に伴う特例債を活用した公共建築物の工事が活発になっており、現場を支える業者が不足するほど忙しくなっている。住宅の受注、着工についても前年を上回っている。
,,○,商店街（代表者）,お客様の様子,・天候等のマイナス要因はあったものの、物販、飲食、サービス共に堅調で、消費マインドは上昇している。
,,○,商店街（代表者）,来客数の動き,・客足は徐々に伸びてきているものの、震災特需も落ち着き、物販、飲食共に低価格品に集中している。
,,○,一般小売店［医薬品］（経営者）,お客様の様子,・台風などによる急激な気温の変化で体調を崩し、風邪をひく人が非常に多くなっている。
,,○,百貨店（企画担当）,単価の動き,・海外ブランドだけでなく、家具やじゅうたんなどの高額なリビング商材を購入する客が増えているなど、引き続き高額商品が好調となっている。また、美術工芸品も徐々に動き始めてきており、結果として１人あたりの購買単価も上昇している。しかしながら、来客数の増加率が売上額の増加率より低いことが気掛かりである。
,,○,百貨店（経営者）,来客数の動き,・気温の低下もあり、消費が急激に活発になってきている。アパレルを中心とした取引先の商品量も震災前に戻り、客も選択肢が増え買物を楽しんでいる様子がうかがえる。宝飾、服飾雑貨の高額品なども前年以上に動いている。
,,○,コンビニ（経営者）,販売量の動き,・売上は117％と好調を持続している。なかでも、買上点数が3.01と、初めて３点台に乗り、客の購買意欲が上向きになっている様子がうかがえる。
,,○,衣料品専門店（店長）,来客数の動き,・残暑の終わりが分かりやすいこともあって、秋物のスーツを求める客の動きが例年より良くなっており、後半から伸びてきている。単価もそこそこの商品が売れている。
,,○,衣料品専門店（店長）,お客様の様子,・今すぐ着用できる商品へのニーズが高まってきているなか、９月の残暑予報を基に商品投入の調整を実施してきた結果、買上率が上がり、業績向上に結び付いている。
,,○,乗用車販売店（経営者）,販売量の動き,・新車供給が正常に近づき、受注残も解消しつつある。震災から半年が経過し、新車を買い控えていた客も動き始めている。
,,○,住関連専門店（経営者）,販売量の動き,・震災以降、耐久消費財の需要は減退していたが、チラシで企画を打ち出したところ目標を９割方達成している。震災前の状況に戻りつつある。
,,○,高級レストラン（経営者）,来客数の動き,・震災の影響はなくなりつつあり、３か月前との比較では良くなってきているが、前年比では依然として悪い。
,,○,高級レストラン（支配人）,単価の動き,・震災特需の波が明らかにきている。ホテルにおける宿泊、宴会、レストランでの接待などで顕著になっている。
,,○,観光型ホテル（経営者）,来客数の動き,・復興支援で東北地方に全国から旅行客が来ており、入込客数は前年比20％増となっている。
,,○,都市型ホテル（経営者）,来客数の動き,・宿泊に関しては、若干下がっているものの３か月前とほぼ変わらない。料飲施設についても変わらない。宴会については、東日本大震災の影響で遅れていた学校、県、市の異動に伴う歓迎会の開催が非常に多くなっている。相対的には３か月前より上向いているが、これはあくまでも特需だと考えている。
,,○,都市型ホテル（スタッフ）,お客様の様子,・前月に引き続き、宿泊、レストラン、宴会共に売上は前年を上回っている。
,,○,旅行代理店（従業員）,販売量の動き,・４～６月に予定されていた修学旅行が移行してきているため、全体的に伸びている。
,,○,通信会社（営業担当）,お客様の様子,・震災の影響から徐々に回復してきている。
,,○,通信会社（営業担当）,販売量の動き,・３か月前の販売量があまり良くなかったこともあるが、例年に比べても今月の販売量はまずまずである。
,,○,遊園地（経営者）,来客数の動き,・高温や台風上陸があったが、震災復興イベントの会場になったこともあり、来客者数は今年初めて前年を９％上回っている。ただし、単価は下がっており、売上は微増である。また、学校、団体は戻りつつある。
,,○,その他サービス［自動車整備業］（経営者）,販売量の動き,・例年９月は落ち込む時期だが、今年は前月に続いて来客数、販売額共に好調である。
,,□,商店街（代表者）,来客数の動き,・イベント等を多くしかけたものの、台風など荒天の日が多く、客足は今一つとなっている。
,,□,商店街（代表者）,お客様の様子,・ここ半年程度、飲料、日用品、雑貨は前年並みもしくはプラスとなっているが、文房具、書籍、化粧品等の不急な商品は落ち込みが続いている。
,,□,一般小売店［医薬品］（経営者）,来客数の動き,・平日の来客は悪くないものの、ここ１、２か月、売出し期間の売上は前年を割る状態が続いている。客の動きがいまいちつかめない。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・販売量、売上共に横ばいで推移しているものの、高額商品の動きが鈍い。
,,□,百貨店（売場主任）,お客様の様子,・震災特需で売れたアイテムの動きは大分落ち着いてきている。婦人服を中心にファッション全般の動きが良い傾向にある。雑貨ではバッグの動きが好調である。
,,□,百貨店（営業担当）,販売量の動き,・震災特需が継続しており、売上は前年比２けた増が続いている。気温も平年並みになり、秋物の動きも良い。ブランド品、高級時計など今まで不調だった商品にも動きが見られるようになってきている。
,,□,百貨店（売場担当）,来客数の動き,・９月２度の３連休は共に好調な推移となっている。月の後半の台風は来客数に大きな影響を与えたものの、特に２度目の３連休は気温、天候に恵まれ、秋物の動きは２けたの伸びとなるなど絶好調となっている。秋物はトレンドのポンチョやマントへの反応が大きい。また、人気の食品催事への客足も良くなっている。
,,□,百貨店（販促担当）,来客数の動き,・辛うじて前年は確保できているが、仕掛けによる売りまわしができていない。特に、秋のファッションの打ち出しを強化しているが、その効果は薄くなっている。
,,□,スーパー（経営者）,単価の動き,・平均単価は、加工食品等の値上げなどもあり、横ばいで推移している。買上点数も低下することなく推移しており、全体としてはそれほど悪くない。前年比の伸び率は前月とほぼ同じ水準である。
,,□,コンビニ（エリア担当）,来客数の動き,・来客数は安定しており、前年比増となっている。主力商材も比較的堅調に推移しており好調といえる。ただし、福島の店舗に関しては伸長が鈍化してきており、地域間格差が顕著になってきているような印象がある。
,,□,コンビニ（エリア担当）,お客様の様子,・前半は天候不順が続いたものの、たばこの値上げ効果に加え、ファーストフード品の販売数も伸びており、全体的には好調な売上を維持している。
,,□,コンビニ（エリア担当）,来客数の動き,・前年はたばこ増税に伴う駆け込み需要があったため、前年割れを想定していたが、被災地を中心に来客数の伸長が見られ、売上高は５％増となっている。
,,□,衣料品専門店（経営者）,販売量の動き,・衣料品全般で仕入値の高騰や在庫の減少が続いており、得意先でも景気回復まで新規購入を見合わせている状況である。
,,□,衣料品専門店（店長）,来客数の動き,・来客数は天候に左右される面が大きく、前半は厳しかったものの、後半は気温も低下し伸びている。
,,□,衣料品専門店（総務担当）,販売量の動き,・ゴルフ用品等、高額商品が不振である。また、季節の端境期において寒暖の変化が大きくなっており、アパレル商品の販売量も不振となっている。
,,□,家電量販店（店長）,販売量の動き,・復興需要も一段落し、安定している。
,,□,乗用車販売店（経営者）,販売量の動き,・エコカー購入補助金の終了により受注、販売共に大反落となった前年と比較すると、受注面では復旧需要及び新型車に支えられ、約倍増の状況となっている。また、販売面ではメーカーの優先配車等により、前年比120％前後の伸びとなっている。しかしながら、個人、法人共に客の様子から見ると、本格的な回復とは言い難い。
,,□,乗用車販売店（経営者）,単価の動き,・新車の販売はエコカーやハイブリッドカー、燃費の良い軽自動車しか動いていない。価格が安いことが購入の条件のように見受けられる。
,,□,乗用車販売店（経営者）,販売量の動き,・若干ではあるが、エコカーや軽自動車を中心に動きが見られる。
,,□,乗用車販売店（経営者）,販売量の動き,・来客数も前年並みに戻り、それに伴い販売量も下がってきている。震災特需も一服感がある。
,,□,住関連専門店（経営者）,販売量の動き,・売上が前年を下回っている。
,,□,その他専門店［パソコン］（経営者）,競争相手の様子,・震災の影響で特需のあった業者だけが潤っている状況は変わらない。
,,□,その他専門店［酒］（経営者）,販売量の動き,・２度の３連休にイベントが集中したため、被災地からも含め観光客が多く訪れ、土産物などを中心に販売量も動いている。しかし、飲食店なども連休以外は静かでにぎわいが安定するにはほど遠い。
,,□,その他専門店［酒］（営業担当）,単価の動き,・売場の動きは相変わらず単価の安いものが中心で、低価格商品への一極集中が進んでいる。飲食店も厳しい状況が続いているが、地元の常連客を中心に客足が少し戻ったようである。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・作業服メーカーの値上げが今月から一斉に始まり、現場はかなり混乱している。しかも今までにない大幅な値上げとなり、一部の客からはかなりの不満が出ている。駆け込み受注も多少はあったが目立つものではなく、今後の売行きに影響が出そうでこちらのほうが心配である。
,,□,その他専門店［ガソリンスタンド］（営業担当）,お客様の様子,・震災以降、需要の減退傾向が続いている。客はなるべく安い必要な物だけを選び購入する傾向が強くなっている。また、当地域は農業で収入を得ている人が多いため、例年収穫時期にはそれなりの燃料需要があったが、今年は福島第一原子力発電所事故の影響で販売が低調で、かつ単価安に歯止めが掛からない。また、県外からの観光客の落ち込みが顕著であるとともに、放射線を避けて県外移住する人が増えており、影響が出ている。
,,□,その他専門店［ガソリンスタンド］（営業担当）,単価の動き,・週末ごとに単価が変わるが、それが思うような価格になっていない。
,,□,一般レストラン（経営者）,来客数の動き,・消費者は景気に敏感であり、値引きをすると客足も伸びる。３か月前と比べ、良くなったわけでも悪くなったわけでもなく、小康状態である。
,,□,一般レストラン（経営者）,競争相手の様子,・同業者は良くない状況が続いており、全体的な景気は変わらないものの、当店では良い傾向が続いている。
,,□,観光型ホテル（スタッフ）,お客様の様子,・遠方からの客は依然として少ない。また、宿泊を伴う会合などは控える様子が見られる。
,,□,都市型ホテル（スタッフ）,販売量の動き,・宿泊部門はコンクールや大会等の開催により稼働率は高い。レストランもランチタイムを中心に順調に推移しているが、低価格販売のため利益率は悪い。一般の宴会は予想を下回っている。
,,□,タクシー運転手,単価の動き,・乗り控えがひどくなっている。
,,□,タクシー運転手,販売量の動き,・３か月前と変わらない。
,,□,通信会社（営業担当）,お客様の様子,・３か月と比べ、景気は特に改善していない。
,,□,通信会社（営業担当）,お客様の様子,・客は依然として新規投資に消極的である。
,,□,競艇場（職員）,お客様の様子,・常連客が多数を占めており、客に大きな変化は見られない。また、購買単価も変わらない。全体的な売上は上向きであるものの、大きな流れにはなっていない。
,,□,美容室（経営者）,単価の動き,・ここ３か月、客単価が前年比９割の状況が続いている。
,,▲,一般小売店［書籍］（経営者）,来客数の動き,・震災特需もやや収まってきており、消費マインドも一層厳しくなっている。全体的に厳しさが増している。
,,▲,一般小売店［酒］（経営者）,販売量の動き,・消費者は連休の旅行などにお金を使っているためか、売上が芳しくない。
,,▲,一般小売店［雑貨］（経営者）,来客数の動き,・厳しい残暑や台風等の荒天により、買物客が減少している。また、消費者の買いたいものと商品がマッチしていないようであり、秋物商戦は大変苦戦している。
,,▲,一般小売店［スポーツ用品］（経営者）,来客数の動き,・客足も悪く、店頭での販売状況が悪くなっている。
,,▲,一般小売店［寝具］（経営者）,販売量の動き,・震災による特需が落ち着いてきている。
,,▲,百貨店（経営者）,単価の動き,・高額商品の売上が不振である。
,,▲,スーパー（経営者）,販売量の動き,・４月以降上がってきていた数字が、多少下がっている。おそらく、被災者の失業保険等が切れる時期に近づいているからではないかと見ている。
,,▲,スーパー（経営者）,来客数の動き,・台風や水害などの影響もあり、前年と比べて来客数が減少している。
,,▲,スーパー（経営者）,お客様の様子,・１万平方メートルを超す大型の競合店がオープンしたため、客の買い回りが進み、競合状態が厳しくなっている。
,,▲,スーパー（店長）,単価の動き,・同じような商品であれば単価の低い商品を購入する客が目立っている。来客数は微減で推移している。
,,▲,スーパー（店長）,競争相手の様子,・震災復興特需に陰りが見えはじめている。商圏内の競合店も、設備を含め完全復旧している。さらに、大型量販店がディスカウント業態へ変更しており、競争の激化で単価、来客数共に減少し、業績に影響が出ている。
,,▲,スーパー（店長）,販売量の動き,・７、８月は順調であった売上が、９月に入り低迷している。競合他社の状況も同様で、打開すべくチラシ価格を下げて集客を図っているが、客は不要不急の商品は買わなくなってきている。
,,▲,スーパー（営業担当）,販売量の動き,・食品の放射能汚染問題が、秋果実や牛肉、米などの販売量に影響を及ぼしている。
,,▲,スーパー（販促担当）,販売量の動き,・食品を取り巻く環境が大きく変わってきており、特に放射能汚染の影響が拡大してきている。米に関しては安全が確認されるまでの期間が長く、前年度米の在庫が不足で需給のバランスが崩れたために、売上が大きく落ち込んでいる。また、客の買物動向では東北産のものを避けている傾向が見られる。
,,▲,コンビニ（経営者）,お客様の様子,・来客数は前年並みであるが、客単価が低下傾向にあり、前年割れしている。その要因としては、震災特例で延期されていた税金等の納付時期となり、消費を抑えていることが挙げられる。
,,▲,コンビニ（経営者）,単価の動き,・たばこ増税から一巡し、前年比でみると客単価の伸長が鈍ってきている。また、買上点数も下降気味である。
,,▲,コンビニ（店長）,単価の動き,・消費はやや冷え込んでいるように見受けられる。
,,▲,衣料品専門店（経営者）,単価の動き,・例年であれば、秋物のニットやジャケットなど、高単価の商品が売れる時期であるが、今年は今着られるＴシャツなど、低単価の商品しか動いていない。
,,▲,衣料品専門店（店長）,来客数の動き,・秋物は立ち上がったが、なかなか寒くならなかったり、天候不順で来客数は少ない。
,,▲,家電量販店（店長）,販売量の動き,・地上デジタル放送移行に伴う特需に代わる商品がない状態のなかで、販売量を始め、全てにおいて数字が下がっている。
,,▲,乗用車販売店（従業員）,販売量の動き,・販売量が伸びない。
,,▲,住関連専門店（経営者）,単価の動き,・仏具等の細かいものは多少さばけているが、高単価商品の動きが止まっている。
,,▲,その他専門店［食品］（経営者）,販売量の動き,・７月に農産物の放射能汚染問題が発生して以来、月を重ねるごとに販売量が落ち込んでいる。東北の農産物への消費者の拒否反応が過剰になっているようである。
,,▲,一般レストラン（経営者）,来客数の動き,・順調に伸びていた来客数は盆明けからブレーキがかかり、今月はかなり減少している。
,,▲,一般レストラン（経営者）,お客様の様子,・当地域では震災の影響も少し落ち着いてきているものの、今月は市議会議員選挙があったため地域全体が選挙ムード一色となり、夜の飲食を控える傾向がうかがえる。
