,,○,その他非製造業［機械卸売］（従業員）,取引先の様子,・鉄骨加工工場では、相変わらず受注残を抱え、忙しさが続いている。大型ショッピングセンター、大型ビル、自動車メーカーの工場増築と、大手加工業者は来春までの仕事を持っている。中小物件は鋼材価格の上昇に伴う価格調整が難しく苦労しているが、加工単価は多少改善されてきた。
,,□,金属製品製造業（統括）,受注量や販売量の動き,・受注額が予定金額に届かない状況が続いている。
,,□,輸送業（支店長）,受注量や販売量の動き,・前月に鋼材等の道内への入荷が多少落ち込み始めたため、このまま落ちるのではないかと危惧を抱いていたが、それ以上の落ち込みにはならず、ことのほか底堅い動きになっている。また、コンテナでの輸入貨物は相変わらず順調に推移している。
,,□,通信業（営業担当）,受注量や販売量の動き,・ここ数か月間、受注量、問い合わせ量ともに変化が僅少に推移しており、景況感としては悪くはない水準での横ばい傾向と感じる。
,,□,金融業（企画担当）,それ以外,・設備資金は低調である。建設業界は災害復旧工事もあるが、全体としては厳しさが続いている。灯油価格、野菜価格の高騰もあり、個人消費も弱い動きとなっている。
,,▲,食料品製造業（経営者）,受注量や販売量の動き,・暖冬の影響で年末ギフトの盛り上がりに欠けており、例年以上に動きが悪い。また、一般消費では暖冬と野菜の価格が高いことの影響で鍋需要が減退しており、海産物の荷動きが悪くなっている。
,,▲,食料品製造業（団体役員）,受注量や販売量の動き,・原油価格の高騰は、原材料や資材等の価格へ大きく影響してきているが、販売価格へ転嫁できない状況にあり、企業の利益率は大きく減少している。また、従業員の削減と人件費の抑制に取り組んでいる企業が増加し、雇用環境はより厳しくなっている。年末需要期に向かう11月期であるが、受注量や販売量の動きは鈍く、景気動向に明るさは感じられない。
,,▲,輸送業（営業担当）,取引先の様子,・貨物量は計画通りに推移しているものの、原油の高騰からメーカーの原材料費が増え、物流費の削減要請がみられる。また、車両の燃料油は8.2％の値上げとなっている。
,,×,＊,＊,＊
"雇用
関連

(北海道)",,◎,－,－,－
,,○,求人情報誌製作会社（編集者）,求人数の動き,・依然として全業種にわたって好調さを持続している。特にコールセンター、業務請負、人材派遣という業務や人材のアウトソーシング向けの募集が対前年を大幅に上回っている。
,,○,職業安定所（職員）,求人数の動き,・コールセンターの新設やスーパーの新規出店などにより、新規求人数が増加したため、月間有効求人倍率が前年を0.14ポイント上回る0.56倍となった。ただし、新規求人に占めるパートの割合が40％を超えてパートへのシフトが進んでいる。
,,○,学校［大学］（就職担当）,求人数の動き,・最近、求人依頼が多くきている。通年採用、秋採用そして中途採用と採用形態は異なっているが、採用動向が好転していると思う。企業からは、売上が好調で出店計画に伴って社員を確保したいと聞いている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・本州方面の派遣、又は請負の求人件数の増加が著しく、地元の求人はその陰になっている感じが否めない。
,,□,職業安定所（職員）,求人数の動き,・求職者の減少から求人倍率は改善傾向にあるが、新規求人は２か月連続で減少している。
,,□,職業安定所（職員）,求人数の動き,・求人数は増加傾向にあるものの、実感として地元で働けるような求人は増加していない。
,,▲,人材派遣会社（社員）,周辺企業の様子,・流通業界においては売上、利益とも縮小気味であり、生保業界では契約数の低下、印刷業界では売上の低下、カード業界では顧客獲得数の低下がみられるほか、ソフト業界においては利益確保が難しく、建設業界においても元気がなく、押しなべてどの業界も良くない。雇用環境も正社員の求人は非常に高いスキルを要求され、なかなか採用に至らず、好転が望めない。逆に、派遣やパートの需要は高まることが予想されるが、これは逆説的には企業業績の悪化の現れとも取れる。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,スーパー（店長）,お客様の様子,・新潟県中越地震の避難者の移住による商圏人口の増加、またお見舞い需要が高まっており、買上点数が増えている。震災直後からこの状態が続いている。
,,◎,住宅販売会社（経営者）,販売量の動き,・３か月間の低迷からようやく脱却し４か月ぶりに前年比プラスに転じることができた。前年比163％、３か月前比155％の受注となった。
,,○,一般小売店［医薬品］（経営者）,販売量の動き,・11月になって風邪薬がとても売れるようになっている。忙しくて「その日のうちに治したいから何でもいいからそろえてくれ」という人が増えている。そのため風邪薬及び風邪関連品で売上が増大している。
,,○,観光型ホテル（経営者）,来客数の動き,・今月は、県内の大会や東北大会等地区の大口団体客が復活しつつある。そのため入込数は伸びているが、宿泊料金が低迷しており、売上は微増である。新潟県中越地震の振り替えで来る客が多々ある。
,,○,通信会社（営業担当）,販売量の動き,・個人情報保護に関するプロダクトの引き合いが多く販売が順調である。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・今月に入りデジタルカメラの新製品が多数発売されたが、思ったほどの伸びがなく苦戦している。前年よりハード関係の販売金額は同じレベルであるが、販売数は60％くらいとなっている。
,,□,一般小売店［雑貨］（企画担当）,来客数の動き,・震災復旧需要や台風被害の家の修理等で商品が売れている部分はあるが、これは継続的するものではなく一時的なもので、どうしようもない支出である。
,,□,百貨店（売場主任）,お客様の様子,・大型催事が前年を大幅に割り、例年にない大苦戦をした。入店客数はとても多かったが、客は必要なもの以外はほとんど買わないという状況がはっきり出た催事であった。
,,□,百貨店（売場担当）,来客数の動き,・前月は中越地震の影響もあり、来客数は減少したが、当市等の影響が少ないエリアからの客は変わらず来店している。景気状況に関係なく若い層はブランド物等の高額品を購入する傾向がある。今月も前月も前年をクリアしており、若い人たちはそれほどの打撃はないようである。
,,□,スーパー（経営者）,販売量の動き,・ここ２～３か月ほとんど変わっていない。客は本当に必要なものしか買わないあるいは特売品しか買わないという状況が続いている。現在はチラシその他で客数が増加しているので、前年の数字はなんとかクリアしている状況である。
,,□,スーパー（店長）,お客様の様子,・既存店で、客数は前年並み、買上点数と１品単価が98％と落ち込んでいるため、売上前期比が97％と大きく落ち込んでいる。競合各社を見ても、どこも集客をしているところは無く、同様に商品の動きが良くないようで、年末を前に財布のひもがしまっている。
,,□,スーパー（店長）,販売量の動き,・来店客の様子を見ていると、目的買いやチラシの目玉品の購買が多く、必要な商品しか買わない傾向にあり、相変わらず財布のひもがきつく、販売点数が伸びない。
,,□,スーパー（総務担当）,単価の動き,・曜日と特売価格の違いも若干あるが、生鮮食品では依然として野菜の一品平均単価が前年より12％高で推移している他は近海魚も含め前年を下回っているが全体の単価は前年並み。加工食品では飲料缶詰品以外は前年単価を割っており、米は豊作の為か前年より27％も落ちた。今月は買上点数の伸びが前月の前年対比伸び率推移より４％強も落ち、客数の前年対比の伸び率も前月より２％強低下した。全体的な推移としては平均単価はやや戻しつつあるがいまだ前年割れ、また客数の減少傾向と買上点数の減少傾向が出てきたという状況。
,,□,スーパー（企画担当）,お客様の様子,・石油の値段が高くなっており、暖冬傾向であるため、石油関係の消費が少なくなって良いが、暖かいと冬物商材が売れないため、景気は変わらない。
,,□,コンビニ（エリア担当）,販売量の動き,・客数はそこそこであるが、客単価が改善していないという状況である。
,,□,衣料品専門店（店長）,来客数の動き,・暖冬のため、コートを見に来店する客が非常に少ない。
,,□,乗用車販売店（経営者）,販売量の動き,・前年に比べ、登録稼働日も２日多く、前年を超える市場が出現する。また当社では新型車が発売され、久々に前年超えの受注で推移すると思うが、今回の新型車発売に伴っても、前回、前々回のモデルチェンジに比べ、伸び幅が小さく、また既販車に至っては大幅な前年割れとなっており、けして状況は良くない。
,,□,乗用車販売店（経営者）,販売量の動き,・少し回復の兆しの見えた車両販売も中越地震により厳しい状態である。
,,□,その他専門店［靴］（経営者）,販売量の動き,・11月は雪が降らなければ、売上を作ることができない。また気温が高いため、冬物ブーツや防滑底が売れない。
,,□,その他専門店［パソコン］（経営者）,競争相手の様子,・各業者から、一般消費者又は業者相手でも仕事や注文が全然無いに等しく、取引先同士で共倒れ状態という話が多々あった。
,,□,高級レストラン（支配人）,販売量の動き,・依然として一般宴会や婚礼の売上が良くなく、特に婚礼が悪い。それに引きずれるようにレストランの付帯利用も無く、苦戦している。宿泊はエージェント関係の客が多く、そこそこ健闘している。
,,□,一般レストラン（経営者）,来客数の動き,・最近の傾向では、レストランウェディング等のパーティー需要が増えている。しかし一般客についてはとても寂しい状態が続いている。
,,□,観光型旅館（経営者）,来客数の動き,・紅葉の期間が長く、また11月にしては温暖な日がつづいたせいか宿泊客数は前年より多かった。ただし消費単価が下がっており売上的には前年並みとなった。
,,□,通信会社（営業担当）,お客様の様子,・経費削減には熱心であるが、大型の設備投資案件には興味を示さない。将来的な経費削減ではなく、すぐに効果が出る案件に耳を傾ける客が多い。
,,□,テーマパーク（職員）,来客数の動き,・入場者数が、前年比87％である。地震の影響もあり、新潟方面からのキャンセルが数件あった。前年は入場者数がコースレコードを記録したため、本年度は計画値を抑えたので、かろうじて計画数字100％で乗り切れそうである。
,,□,遊園地（経営者）,来客数の動き,・今月は連休もなく、イベントも実施しなかったが、中旬からの暖かさにより来客数、単価共に堅調である。前年の連休プラスイベントの結果には遠く及ばないが、予想を上回っている。
,,□,設計事務所（経営者）,それ以外,・県関係の公共工事削減による建設業の倒産、リストラの影響が出てきている。
,,▲,商店街（代表者）,来客数の動き,・今年は気温が高めで、客が出歩きやすい環境であるが、消費意欲が無いのか、来店客も少なく低迷している。
,,▲,商店街（代表者）,来客数の動き,・これまで物販よりも晴れ間が多かった飲食業界で、落ち込みに悲鳴をあげ始めている。11月の天候の暖かさとは反比例しており、深刻な状態である。
,,▲,商店街（代表者）,単価の動き,・野菜、りんごの価格が高騰している。特に年末贈答用のりんごが品薄になり、前年は１千箱以上を取り扱った青果店も今年は３百箱確保が限度で、価格も２割程度高くなっている。
,,▲,百貨店（売場主任）,販売量の動き,・暖冬の影響もあり、婦人服では冬物コート関係を中心とする重衣料の動きが悪く、11月後半戦における売上が失速している。
,,▲,百貨店（企画担当）,それ以外,・冬物商戦に入っても気候が冷え込まず暖冬傾向である。こちらの地方では冬物は実用品であり、ファッションは二の次であるため気候が大前提となっている。現在そのため冬物商材が動いていない。
,,▲,百貨店（販促担当）,来客数の動き,・新潟県中越地震以降の消費トレンドになかなか火がつかない。お歳暮商戦を始めとする冬のプロモーション活動はそのエリアに対してはどうしても自粛せざるを得ない。
,,▲,スーパー（経営者）,来客数の動き,・客数は中越地震以降も落ちていない
,,▲,スーパー（経営者）,販売量の動き,・当県だけの特性かもしれないが、７月の水害、10月の地震と、当県全体で客の動きや販売量の動きが鈍っている。
,,▲,スーパー（経営者）,販売量の動き,・暖冬基調が続き、鍋関連の商材の動きが鈍い。野菜は下がってきているとはいえまだ高値である。米の動きが前年に比べかなり悪い。
,,▲,スーパー（店長）,来客数の動き,・客数前期比93％と、５～６月の郊外競合店出店の影響が出ている状況である。また台風の影響で野菜相場が高騰し、消費減退傾向にある。
,,▲,コンビニ（エリア担当）,販売量の動き,・この時期の予約商材であるクリスマスケーキやお歳暮ギフト等の商材が、前年に比べ獲得数が少なくなっている。
,,▲,コンビニ（エリア担当）,お客様の様子,・客単価低下が依然として続いている。ボジョレヌーボー等のイベント商品の売行きも前年と比べ厳しくなっている。またクリスマスケーキやお歳暮等の高単価商品の売行きも、出足が悪い状況である。
,,▲,コンビニ（店長）,来客数の動き,・原因は分からないが、他の店舗の話を聞いても全体的な数字を見ても、10月あたりから低迷している。
,,▲,衣料品専門店（店長）,来客数の動き,・シーズン立ち上がりは、固定客を中心とした需要で好調な滑り出しを見せたが、実売時期に入り暖冬が続いているということもあって、浮動客を取り込めず絶対客数が落ち込んでいる。
,,▲,衣料品専門店（店長）,来客数の動き,・ライバル店がオープンしたが、オープン当初は集客もかなりあったものの、それでさえ今では閑散としている現状であり、消費は冷え込んでいる。
,,▲,衣料品専門店（総務担当）,販売量の動き,・11月は冬物実売時期であるが、気温に影響され売上点数が伸びない。
,,▲,乗用車販売店（経営者）,お客様の様子,・新潟県中越地震の影響による買い控えが目立つ。
,,▲,自動車備品販売店（経営者）,お客様の様子,・一段とユーザーの新品部品から中古部品への移行要求が強くなっている。リサイクルニーズの高まりだけでなく財布との経済問題が原因のようである。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・原油価格の高騰から石油製品の値上げが続いており、ガソリンスタンドの店頭販売の減少が続いている。また、気温が下がらず灯油の販売量が前年の70％程度で推移しているため、販売量、金額とも減少している。気温が高めで推移しており、雪が遅く冬物商材の動きが鈍い。タイヤ等の販売が例年から遅れている。
,,▲,その他飲食［そば］（経営者）,単価の動き,・昼は来客数、客単価共に去年と変わらないが、夜の客単価の低下が著しい。前月より更に下がり、サラリーマンが食事に使うお金を切り詰めているのが分かる。
,,▲,その他飲食［弁当］（スタッフ）,販売量の動き,・弁当を作っているが、春先にあったような大口発注の受注がかなり減っている。
,,▲,観光型旅館（経営者）,来客数の動き,・新潟県中越地震の影響による直接のキャンセルよりも、その後の新規予約の伸びの出遅れ、ブレーキが目立つ。こちらの方がむしろ本震に近い状況である。
,,▲,都市型ホテル（経営者）,それ以外,・宿泊についていえば、曜日に偏りがある。水、木曜に宿泊が集中し金、月、火曜日の動きが悪い。宴会では、週末の金、土曜日への集中型になっており会場を押さえることができず、曜日変更は無理ということで、コントロールが難しい状況になっている。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・結婚式の相談にホテルに来る客の数が増えず伸びない。９月ごろにいったん増えそうな動きを見せたが、それ以降は思わしくない状況が続いている。このことから客はかなり慎重になっていて、目新しい事をしなければ動いてもらえない。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・環境的に大変厳しく利用人員の前年割れが続いている中、追い討ちをかけるように発生した新潟県中越地震の影響で、宴会を中心にキャンセルや日延べが相次ぎ、ホテル業界のみならずあらゆる業界に多大な影響がある。今現在は復旧から復興への段階に進んでいるが、マインド的には立ち直りには相当の時間を要する。
,,▲,旅行代理店（従業員）,お客様の様子,・家族旅行については、出発間近の申込が増えている。割安な料金設定となるのを見込んだ形での申込であり、空きが無い場合は次回に繰り越す等して少しでも安く旅行したいという人が増えている。
,,▲,住宅販売会社（従業員）,お客様の様子,・ここにきて台風の影響により、受注予定顧客（農業関連）の契約時期が延びてきている。
,,▲,住宅販売会社（従業員）,販売量の動き,・「住宅ローン減税を受けられるよう年内中の入居を」というセールストークの効き目が薄れてきているようで、顧客は購入決定には極めて慎重であり、戸建分譲住宅の動きが前月までと比べて鈍くなってきている。
,,×,スーパー（経営者）,販売量の動き,・消費税総額表示の影響がいまだに続いているが、さらにそれに加え競合の激化があり、販売量の減少が免れない状況である。
,,×,スーパー（企画担当）,単価の動き,・競合出店及び青果の市況高の影響もあり、販売点数が大きく減少し、客単価も大きく低下している。
,,×,衣料品専門店（店長）,来客数の動き,・暖冬傾向で、冬の要である防寒衣料を購入する客がぐっと減っており、この落ち込みがとても厳しい。
,,×,住関連専門店（経営者）,単価の動き,・中国商品の台頭で、販売数量に変化はなくても、単価がかなり下がっており、売上も粗利も原減少している。
,,×,一般レストラン（経営者）,来客数の動き,・競合店の相次ぐ出店により来客数の分散化が目立っている。既存店ベースで前年比10％以上の客数減となっている。
,,×,一般レストラン（経営者）,競争相手の様子,・出入り業者の話で、相変わらず廃業が多いということである。同業の集まりでも、前年の売上より10～20％落ち込んでいるという話が多い。宴会等の客単価がどんどん下がっている。同業でも人員の削減や店舗の縮小等の話が増えている。
,,×,スナック（経営者）,来客数の動き,・客単価が少し上昇しているような気はするが、客足が伸びない。また当店を中心とした客の住まいとかエリアが狭くなっている。つまり近隣の客しか来店していない。
,,×,都市型ホテル（スタッフ）,それ以外,・震災の影響で、宿泊、宴会のキャンセル、延期が止まらない。当社では役職者会議でボーナス無しが決定。賃金カットも有り得るという説明があった。
,,×,観光名所（職員）,来客数の動き,・10月の度重なる台風や新潟県中越地震の影響で、多少予約は減ったが、予想していたよりは小幅であった。しかし11月下旬から利用客が減少し、予約も減ってきている。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,農林水産業（従業者）,受注価格や販売価格の動き,・10月出荷のりんごの販売価格が平年より良かった。
,,○,食料品製造業（経営者）,受注量や販売量の動き,・９～10月と売上が前年をクリアしている。11月もほぼ前年並みで推移している。お歳暮のＤＭの戻りも順調。
,,○,出版・印刷・同関連産業（経営者）,取引先の様子,・新規事業であったり、新規客が取れたりと、若干上向いているような感じである。
,,○,その他企業［企画業］（経営者）,取引先の様子,・設備投資のための借り入れに対し、金融機関が応じるケースが増えてきている。
,,□,一般機械器具製造業（経理担当）,受注量や販売量の動き,・自動車部品は、国内、輸出共に比較的好調であるが、携帯電話用部品については依然として計画を下回る状態が続いている。
,,□,輸送業（従業員）,取引先の様子,・全体的に貨物の荷動きに変化がない。11月はボジョレーヌーボーのスポット貨物があった以外は特に変わりはない。
,,□,新聞販売店［広告］（店主）,受注量や販売量の動き,・商業活動ひいては消費活動の目安となるチラシ折込がここ３か月間横ばい状態である。今後の歳末商戦に向けての様子見状態である。
,,▲,食料品製造業（経営者）,受注価格や販売価格の動き,・主原料の高騰や包装資材類の大幅値上げにより、量販店側の特売条件対応が厳しくなっており、売上ダウンは避けられない状況である。
,,▲,電気機械器具製造業（経営者）,取引先の様子,・年末にかけ、受注状況が見えなくなっている。部材調達のリードタイムを無視した短納期要求や低コスト要求が増えてきて、ロット数がますます小さくなっている。取引先の受注状況が下降していることがうかがえる。
,,▲,電気機械器具製造業（企画担当）,取引先の様子,・取引先のシェア減少傾向、半導体の在庫増加傾向が進行していると理解しているため。
,,▲,経営コンサルタント,取引先の様子,・小売店では、なかなか寒くならないので冬物にシフトできずに商機を逸している。
,,▲,コピーサービス業（経営者）,受注量や販売量の動き,・受注の絶対量が減少しており、価格競争も激しくなっている。
,,×,食料品製造業（経理担当）,受注量や販売量の動き,・景気動向というよりも、弊社の事情による。中越地震の影響で約３週間商品供給が十分にできなかった。その後、生産能力は地震前のレベルに回復してきているが、受注数量がなかなか思う様に増えない。
"雇用
関連

(東北)",,◎,人材派遣会社（社員）,雇用形態の様子,・現状の派遣注文の内容で気づいた点は、来年４月のペイオフ施行に関連して金融機関の取引が漸増している。地方銀行の20時までの営業時間延長（ローンの窓口中心）や証券外務員資格所有者の人手不足などプロパー社員では日常業務に支障が出ており、派遣会社の利用活発の背景となっている。
,,◎,人材派遣会社（社員）,採用者数の動き,・今月に入ってから軒並み求人数が増えており、企業側も経験だけではなく人物重視といった具合で経験が浅い求職者にも就業のチャンスが増えつつある。いいスタッフの確保も充分で案件が入ればすぐに出せるといった状況にあり今後も引き続き伸びの期待が出来る。
,,○,職業安定所（職員）,求人数の動き,・新規求人は前年同期と比べ減少しているが、新潟県中越地震の影響による一時的なものであり、総体的には上向きで推移している。
,,□,人材派遣会社（社員）,求人数の動き,・前年と比べて派遣依頼の件数は、３か月前から30％程度増加している。特別な傾向は見られないが、依頼の件数は増えている。
,,□,職業安定所（職員）,雇用形態の様子,・求人数総体では、前年同月と同数であるが、パート求人が大きく伸びて一般求人が減少している。また請負業からの求人が増えている。
,,□,職業安定所（職員）,求人数の動き,・産業別の求人数の動きに大きな変化が無い状況であり､また､企業における事業拡大や整理等の動向においても､全体に波及するような目立った動きは無い状況である｡
,,□,職業安定所（職員）,求人数の動き,・求人数は６か月連続で減少したものの、常用求人はサービス業、卸小売業が大幅に減少したことから、２か月連続で減少した。一方求職者は在職者が２か月連続で減少したこと等から３か月連続で２けたの減少となった。
,,▲,＊,＊,＊
,,×,アウトソーシング企業（社員）,周辺企業の様子,・同業他社間の競争が激しくなり、質より価格中心になり、料金が下がり続けている。赤字になってもやっている企業もあるようだ。
,,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北関東)",,◎,＊,＊,＊
,,○,商店街（代表者）,販売量の動き,・デジタル商品が一般化してきており、選びやすいように工夫したこともあり、客がスムーズに気に入った商品を購入して売上に結び付いている。
