,,▲,家電量販店（地区統括部長）,販売量の動き,・前年のエコポイント需要の反動が大きく、家電の主力商品となるテレビの売上が予想以上に大きく落ち込んでいる。年末よりも更に状況が悪くなってきている。
,,▲,自動車備品販売店（店長）,販売量の動き,・理由は分からないが、カーナビの売上が減少している。
,,▲,高級レストラン（スタッフ）,来客数の動き,・通常営業でも、フェアでも来客数が低調に推移しており、売上が前年を下回った。特に、悪天候の日は客足の落ち込みが顕著であった。
,,▲,高級レストラン（スタッフ）,来客数の動き,・前年よりも来客数が減少している。中国や台湾からの外国人客は戻ってきているが、全体的な来客数の増加にはつながっていない。
,,▲,タクシー運転手,来客数の動き,・注文数が前年を下回っている。ただし、外国人客の利用に関する問い合わせが徐々にみられるようになってきている。
,,▲,観光名所（従業員）,来客数の動き,・現時点の来客数は前年比で約70％となっている。３か月前の前年比は約90％であったことから、落ち込みが目立っている。
,,▲,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・天候不良にともなうフェリーの欠航日の増加に加えて、年間で最も少ない物流量となる時期であるため、旅客、車両ともに輸送量が減少している。
,,×,商店街（代表者）,お客様の様子,・客単価が低下している。客の様子をみると、通常は700円代のお土産などがよく売れるが、今はその半額の350円～380円の商品を買う客が増えてきている。最近は現役世代の観光客がほとんどみられなくなっており、時間に余裕のある高齢者の観光が増えている。そうした客は、激安ツアーを利用することが多く、来店しても何も買わなかったり、100～200円台の商品だけを買うことが多い。
,,×,スナック（経営者）,来客数の動き,・客が繁華街に出てこない。観光客が減っていることもあり、客の来店が大きく減っている。
,,×,美容室（経営者）,来客数の動き,・例年、２月は客の来店の動きが鈍いが、今年は天候の悪さも影響してか来客数が伸びない状況にある。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,建設業（従業員）,それ以外,・補正予算による公共建築工事や大型医療施設工事の発注が相次いでおり、営業活動も含めて業界の動きが活発になっている。
,,○,その他サービス業［ソフトウェア開発］（経営者）,受注量や販売量の動き,・案件数が増えている。年度末を控えての短期案件が多いが、とりあえずのつなぎにはなっている。
,,○,その他非製造業［鋼材卸売］（役員）,受注量や販売量の動き,・ここにきて消耗品や機器関連の売上が増加傾向にある。ただし、顧客の仕事量にばらつきがあるため、楽観視はできない。
,,□,食料品製造業（団体役員）,受注量や販売量の動き,・近年にないほどの大雪の影響による一時的な農水産品の価格高騰により、消費者の購買量の減少がみられたものの、冬のイベント等で観光客の入込が増加したことがプラス要因となっている。２年続けて原料価格が高騰するなかで、東日本大震災による代替生産の増加もあり、当地の食品加工業は出荷額が前年比で10％ほど上回って推移している。
,,□,家具製造業（経営者）,受注量や販売量の動き,・マンション住宅などの工事遅れのために、家具の発注が先送り傾向にある。他の地域はまずまずだが、関東圏は今一つである。
,,□,金属製品製造業（役員）,受注量や販売量の動き,・住宅着工率が横ばい又は下降気味であるため、受注量及び販売量に伸びがみられない。
,,□,輸送業（営業担当）,取引先の様子,・円高の影響により、冷凍魚、パルプ、スクラップ等の輸出が落ち込んでいる。一方で、生乳については、道内の生産量が１月までの累計で前年比99.4％まで回復してきているため、好調である。
,,□,輸送業（支店長）,受注量や販売量の動き,・例年２月は物流量が落ちる時期であるが、今年はいつもと変わらない取扱量となっている。輸入貨物は順調に推移しているが、輸出貨物は円高の影響もあり、減少している。
,,□,金融業（企画担当）,それ以外,・大雪と寒波の影響で業界によって明暗が分かれている。個人消費は冬物商戦が好調である。観光関連では、外国人観光客の動きが東日本大震災前の水準に戻っている。さっぽろ雪まつりは、開催期間中の休日が例年より１日少なかったことや雪で交通機関が混乱したこともあり、人出は前年を下回った。
,,□,司法書士,取引先の様子,・景気動向に変化はみられない。冬の期間であるため、マンション以外の取引は少ない。消費税の増税問題の影響を受けて、建物を急いで建築しなければとの機運もみられない。
,,□,コピーサービス業（従業員）,受注量や販売量の動き,・決算月前であるため、受注量は増えているが、例年どおりの傾向であり、大きな変化はみられない。
,,□,その他サービス業［建設機械リース］（支店長）,取引先の様子,・燃料価格の値上がりにともない、周辺からコストが増加しているという話をよく聞く。
,,▲,司法書士,取引先の様子,・建築業及び不動産業は著しく停滞している。近年にない大雪の影響もあり、期待の持てない状態となっている。
,,▲,司法書士,取引先の様子,・例年と比べて、不動産の売買、建物の新築及び増改築等が減少したままである。
,,×,＊,＊,＊
"雇用
関連

(北海道)",,◎,－,－,－
,,○,求人情報誌製作会社（編集者）,求人数の動き,・前年と比較して、求人広告受理件数が若干増加している。ただし、３か月前との比較ではあまり大きな変化は感じられない。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・季節的な要因もあるが、求人ニーズが上向いていきている。ただし、欠員補充的な募集が多い。
,,○,職業安定所（職員）,求人数の動き,・新規求人数は前年から24.8％増加し、24か月連続で前年を上回った。月間有効求人数も前年から20.1％増加し、24か月連続で前年を上回った。
,,□,人材派遣会社（社員）,求職者数の動き,・当社に就職相談に来る求職者数は前月と大きく変わっていない。求人についても前月並みで推移している。ただ、家電量販店からの求人は、家電エコポイント制度の終了や地上デジタル放送の開始にともない、売上が減少していることから、販売スタッフの需要が大きく落ち込んでいる。
,,□,人材派遣会社（社員）,周辺企業の様子,・元気な業界と冷え込んでいる業界との差が大きく、結果的にプラスとマイナスが相殺されている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・建設業の求人が前年比133％となっており、新規採用の動きもみられるが、全体としては前月と同じような傾向にある。
,,□,新聞社［求人広告］（担当者）,求人数の動き,・２月の募集広告の売上は、前年比122％と大きく伸びた。小売業が前年比170％、医療が前年比122％、派遣が前年比116％となっており、売上の大きい３本柱の好調さが堅調の要因となっている。一方、これまで好調だった飲食が前年比78％と大きく落ち込んだが、前年に出稿のあった特定店舗での求人がなかったためであり、構造的な問題ではない。
,,□,職業安定所（職員）,求人数の動き,・求人数、求職者の状況は変わらず、求人倍率もほぼ同程度で推移している。
,,□,職業安定所（職員）,雇用形態の様子,・１月の新規求人数は前年を31.7％上回り、新規求職者数は前年を2.7％上回った。月間有効求人倍率は0.59倍となり、前年を0.10ポイント上回った。しかしながら、新規求人のうち正社員求人の占める割合は43.5％と依然として低水準であり、求人者と求職者との間における職種や労働条件のミスマッチも少なくないことから、依然として厳しい状況にある。
,,□,職業安定所（職員）,それ以外,・管内の求人倍率は0.52倍と前年を0.10ポイント上回ったが、依然として低い水準である。
,,▲,＊,＊,＊
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：（財）東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,衣料品専門店（店長）,来客数の動き,・例年よりも寒いため、コートの需要が途切れずに動いていることに加え、礼服が非常に動いている。結婚式のためや、東日本大震災の合同慰霊祭や一周忌を前に、若い人、お年を召した人など年齢に関係なく、礼服を新たに購入する人が多くなっている。
,,◎,乗用車販売店（経営者）,販売量の動き,・新型車の恩恵もあり、販売量が前年比でプラスになっている。特にハイブリッド車の売行きが良く、全体を押し上げている。
,,◎,設計事務所（経営者）,お客様の様子,・引き続き、東日本大震災で被災した建物の建て替えや増築工事が増えてきている。
,,○,百貨店（企画担当）,販売量の動き,・海外ブランドは相変わらず好調に推移しているが、他の商品群の販売量が落ちてきている。また、理由はわからないが、前月下旬ごろから買上点数が若干減ってきている。
,,○,百貨店（営業担当）,販売量の動き,・東日本大震災後、顧客の購買の動きは食、住、衣の順番で回復してきたが、ここにきて美術、呉服、宝飾品といったぜいたく品にも動きが出てきており、売上を底上げしている。
,,○,百貨店（経営者）,来客数の動き,・急激に寒くなり秋物商材が売れなかった３か月前との比較では、クリアランスセールがあったこともあり、来客数は増えている。全体としては来客数の増加が売上の若干の押し上げにつながっている。
,,○,スーパー（経営者）,単価の動き,・降雪で客足は良くないが、買上点数と客単価が改善している。
,,○,スーパー（店長）,販売量の動き,・来客数の伸びは変わらないが、買上点数及び客単価が増加し、売上の増加が見られる。また、収益金の一部が東日本大震災の復興支援にあてられる宝くじの売上が好調となっている。
,,○,コンビニ（経営者）,販売量の動き,・販売の伸長率は落ち着きつつあるものの堅調に推移している。例年は苦戦する２月も、今年は節分の丸かぶり寿司やバレンタインのチョコも前年以上の動きを見せ好調である。また、買上点数も上昇している。
,,○,衣料品専門店（店長）,来客数の動き,・一般客の来店数が前年比で増えている。
,,○,乗用車販売店（経営者）,販売量の動き,・年度末商戦を迎え、エコカー減税の延長とエコカー補助金制度の復活、そして新型車効果で市場は活況を呈し、駆け込み需要も散見され、受注レベルでは前年に比べ倍近く伸びている。また、販売面では生産供給もほぼ回復したことや、営業日が２日間多いこともあり、前年を大幅に上回るレベルで推移している。
,,○,乗用車販売店（経営者）,販売量の動き,・需要期にエコカー補助金制度の復活が決まり、新車受注を後押ししている。例年に比べて厳しい寒波も、買換え促進にはプラスに作用している。
,,○,乗用車販売店（経営者）,販売量の動き,・新型軽自動車の売行きが好調である。また、エコカー減税とエコカー補助金の後押しも大きな要因となっている。さらに、大雪も落ち着き、天候が春めいてきていることもプラスにはたらいている。
,,○,乗用車販売店（従業員）,販売量の動き,・エコカー補助金の復活に加え、従来のエコカー減税では対象となるものの、新たに延長されたエコカー減税では対象から漏れる車種については適用終了も間近ということで、駆け込み需要が出てきている。
,,○,住関連専門店（経営者）,販売量の動き,・販売量が少しずつ伸びている。
,,□,商店街（代表者）,来客数の動き,・悪くない状態が続いているため、変わらないと判断したが、天候不順を考慮に入れると、やや良い状態に近いともいえる。
,,□,商店街（代表者）,来客数の動き,・東日本大震災の影響及び東京電力福島第一原子力発電所事故の風評被害もなくなり、ようやく買物需要の動きが出てきている。例年にない大雪で人出は減っているものの、通信販売の売上が非常に伸びている。
,,□,一般小売店［書籍］（経営者）,単価の動き,・来客数、客単価共に変わらない状況が続いている。ギフト関連の高単価商品は動いているものの、全体的にはデフレ傾向にある。
,,□,一般小売店［医薬品］（経営者）,来客数の動き,・客が必要なものを必要な数しか購入しない状況は３か月前と変わらない。売れ筋の商品などは毎月そんなに変わらず動いているが、一般薬の商品の動きが鈍く、雑貨も売れているものとそうでないものの差がはっきりしている。客は相談して買うものは当店で、そうでない安いものは他店でという傾向がますますはっきりしてきている。また、寒さが続き、客が外出を控えたことも影響している。
,,□,一般小売店［医薬品］（経営者）,販売量の動き,・売上は前月よりは良くなったものの、３か月前と同様の水準である。客との会話も地震、放射能という話題が薄れつつあり、東日本大震災以前の状態に近くなってきている。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・高額商品の販売が好調で来客数も増加傾向にある。販売量、売上も共に上向きで推移している。
,,□,百貨店（売場主任）,お客様の様子,・冬物の最終処分と春物の展開の狭間のなかで、全体的には動きが鈍い感があったものの、前半はバレンタインデーや仏事の返礼ギフト、後半は異動や退職に伴う記念品や返礼ギフトといったギフト需要の動きが目立っている。
,,□,百貨店（経営者）,それ以外,・天候の影響が大きく、販売機会を失っている。また、気温が低いため、春物の動きが鈍く、停滞している。
,,□,スーパー（経営者）,販売量の動き,・東日本大震災後、７月から秋口にかけては前年比２けたの伸び率となっていたが、年末から今月にかけては前年比２～３％の伸びで推移している。
,,□,スーパー（経営者）,単価の動き,・引き続き、野菜の高値が続いている。平均単価は前月よりもやや持ち直している。降雪等天候の悪い日が多いため、来客数はやや鈍っているものの、買いだめのためか買上点数が増え、前年比の伸び率はやや改善している。またそれにより、客単価も引上げられている。
,,□,スーパー（経営者）,単価の動き,・商品の特売価格が依然として下がり続けている。
,,□,スーパー（店長）,お客様の様子,・１月後半から２月中旬までは、豪雪により、大型店では週末のまとめ買いで売上が好調となっている。一方、小型店では、道路事情が悪く大型店まで行くのが大変な客の来店頻度が高まっている。全体としては、豪雪が来客数、買上点数、客単価に良い影響を与えている。
,,□,スーパー（営業担当）,販売量の動き,・来客数は前年と変わらないが、買上点数が減少している。
,,□,コンビニ（経営者）,来客数の動き,・来客数は前年比101％、客単価は同102％となっている。来客数増加の理由としては、復興作業に従事する作業員等の来店増加がある。販売が特に好調な商品は、弁当、おにぎり、麺類やソフトドリンクである。
,,□,コンビニ（エリア担当）,来客数の動き,・売上は前年の水準を維持しているものの、低温の気候が影響し、来客数の伸びが鈍化している。
,,□,コンビニ（店長）,お客様の様子,・雪が多く気温も低いため、前年と比べ来客数が減少している。
,,□,衣料品専門店（経営者）,販売量の動き,・中旬まではセール品を中心に販売量が伸びていたが、セール品が品薄になるにつれ、売上も落ちてきている。春物は前年に比べ動きが遅いため、全体的にみると販売量が落ち込んでいる。
,,□,衣料品専門店（店長）,お客様の様子,・豪雪により来客数が著しく少ない日もある。
,,□,衣料品専門店（店長）,お客様の様子,・本来、冬と春が同居する月に冬の気候ばかりが続いており、春物商材が立ち遅れている。冬物商材で売上が確保できても、春物商材の立ち遅れにより、利益が計画通りに確保できていない。
,,□,その他専門店［食品］（経営者）,販売量の動き,・いまだ風評被害の影響が続いており、回復しているとはいえない状況である。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・売上が落ちたということではないが、周囲の状況はかなり厳しさを増しており、利益の確保が難しい。全体の実感としては何も変わっていない。
,,□,一般レストラン（経営者）,来客数の動き,・割引のチラシを配れば来客数は増加するが、配らなければ客足が悪くなる状況は３か月前と変わっていない。
,,□,一般レストラン（経営者）,それ以外,・インターネット関連の２社に依頼して出している広告の影響もあるのか、３か月前と変わらず、やや良い状況となっている。
,,□,観光型ホテル（経営者）,来客数の動き,・例年であればオフの時期であるが、今年は雪の心配もなく、県外からの復興支援ツアーの客や県内被災者などの利用で入込が好調となっている。
,,□,都市型ホテル（経営者）,単価の動き,・宿泊は若干伸びているものの、単価の動きはここ数か月ほとんど変わらない。料飲施設や宴会、婚礼も変化がない。
,,□,都市型ホテル（スタッフ）,お客様の様子,・低価格のレストラン企画は相変わらず人気だが、宿泊、一般宴会、婚礼は低迷している。
,,□,都市型ホテル（スタッフ）,お客様の様子,・引き続き、震災復興関係で、宿泊、レストラン、宴会共に前年を上回る入込となっているが、顧客企業からは業績悪化等の理由によりキャンセルも出始めている。
,,□,タクシー運転手,販売量の動き,・間もなく東日本大震災から１年が経つが、市内の飲食店などは震災前の状況に戻っている。
,,□,タクシー運転手,来客数の動き,・夜間の乗客が非常に少ない。また、乗客があっても短距離客ばかりで、長距離客はほとんどいない。
,,□,通信会社（営業担当）,お客様の様子,・東日本大震災からの復興の動きが鈍い。外部からの支援体制も進まず、消費が悪化している。また、失業者に対する雇用保険給付も終わり、消費低迷に拍車がかかっている。景気に変化はみられない。
,,□,通信会社（営業担当）,来客数の動き,・今月に入り来客数が極端に減っている。
,,□,通信会社（営業担当）,お客様の様子,・一部の業種は復興特需で景気は良いようであるが、全体としては良くない。
,,□,通信会社（営業担当）,お客様の様子,・客の様子を見ても景気が良くなっているようには見えない。
,,□,通信会社（営業担当）,お客様の様子,・客の新規設備投資意欲に前向きな変化が見られず、経費削減に注力している。
,,□,通信会社（営業担当）,お客様の様子,・客は新規投資に相変わらず慎重である。
,,□,通信会社（営業担当）,お客様の様子,・建設、建築など復興絡みの一部業種では好況感はあるものの、客との商談からもほとんどの企業で好況感はうかがえない。増税論議や年金問題等、政局不安定の影響が個人消費意欲にブレーキをかけている感は否めない。
,,□,テーマパーク（職員）,来客数の動き,・復興支援の団体の入込はあるものの、東京電力福島第一原子力発電所事故の風評被害があった当地域への旅行客数はさほど増えておらず、土産物等の販売量も伸びていない。
,,□,遊園地（経営者）,それ以外,・震災特需と言われているが、特定の業種に偏っている印象がある。今月は休園中であるが、この先の学校、団体の予約状況は前年に比べ低調である。
,,□,美容室（経営者）,単価の動き,・来客数は依然として前年比120％程度を維持しているが、単価はかなり厳しい状況が続いており、全体的にはやや悪い状況である。
,,▲,商店街（代表者）,来客数の動き,・年末までは良かった震災復興関連の景気が年明けから下がってきている。また、寒さの影響が大きくなっている。
,,▲,商店街（代表者）,来客数の動き,・寒さが厳しく外出しない。復興景気の様子もうかがえない。
,,▲,商店街（代表者）,お客様の様子,・１月中旬～２月上旬はやや穏やかな天候で春物婦人服を中心に動き出した矢先、寒波、降雪と逆戻りし、除雪用具や長靴類は日本海側の豪雪地域にシフトしたため、売る商品が無い状態になっている。今年は天候の読み違いでやや不調である。
,,▲,百貨店（総務担当）,来客数の動き,・大雪等の影響で、来客数、売上共に減少している。
,,▲,スーパー（店長）,単価の動き,・前月中旬以降、買い控えの傾向が続いている。
,,▲,スーパー（販促担当）,お客様の様子,・客単価は上がっているものの、客の買物は特売等のセールに合わせた動きになっている。特に調味料や雑貨類等の買い置き商品はセールに合わせて買う傾向が更に強くなっている。
,,▲,コンビニ（経営者）,来客数の動き,・客単価は前年比107％と堅調であるが、競合の出店により来客数が前年割れを起こしている。
,,▲,コンビニ（エリア担当）,来客数の動き,・客単価はほぼ横ばいであり、売上も前年を超える実績となっているが、気温が低めに推移していることもあって、来客数が伸びていない。
,,▲,コンビニ（エリア担当）,それ以外,・弁当やおにぎりなどの食事関連の商品の動きが鈍化しており、売上高が下がってきている。
,,▲,コンビニ（エリア担当）,来客数の動き,・様々な販促策を講じているものの、来客数の増加につながっていない。
,,▲,衣料品専門店（総務担当）,販売量の動き,・年明けの１～２月にかけて販売量が低下している。今年に入り前年比を下回っており、厳しい状況である。
,,▲,家電量販店（店長）,単価の動き,・１件当たりの購入金額及び単価の低下に歯止めがきかない状況が続いている。
,,▲,その他専門店［パソコン］（経営者）,競争相手の様子,・官公庁の仕事を受けているところは、年度末を迎えて急な仕事が入ってきているようだが、中小企業の状況は民間の仕事がほとんどないため芳しくない。
,,▲,その他専門店［酒］（経営者）,販売量の動き,・土地柄、ある程度の降雪がないと経済も回らない季節だが、今冬はまれにみる大雪で、除雪費や灯油代などの出費がかさんだことに加え、四六時中、雪かきに追われ、飲食店の客足が伸びない。そのため、必然的にアルコール類の販売量が伸びない悪循環になっている。消費者からは余裕が全くうかがえない。
,,▲,その他専門店［靴］（経営者）,販売量の動き,・豪雪と低温により買物客の出足が鈍い。
,,▲,その他専門店［酒］（営業担当）,販売量の動き,・前月から引き続き、飲食店の客足が悪く非常に苦戦している。高付加価値商材も多少は動く気配をみせているものの、全般的に単価の安い商材が動いている。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,単価の動き,・景気の先行きの見通しがつかない状況のもと、石油業界においては、省エネの動きが強く出ていて販売数量が激減する予想が出ている。そのなかでの生き残りをかけた販売量の確保のための動きが、販売単価の下落という形で現れているため、十分な利益の確保が困難になっている。各地で生き残り競争が表面化してきている。震災復興需要が堅調なことと、厳冬で雪が多く暖房用の燃料の販売が好調なことで実態が隠れているが、中東情勢の影響で原油価格が上昇しており、末端への転嫁の遅れで業績が悪化している。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,それ以外,・原油価格高騰の影響もあり、買い控えが相当あるとみている。特に、メーカーは価格をどんどん上げてきているので、価格対応が追い付かない状況である。
,,▲,高級レストラン（経営者）,来客数の動き,・インフルエンザの影響もあり、とても好調だった客足が、年明け以降、非常に悪化している。
,,▲,一般レストラン（経営者）,来客数の動き,・寒いこともあり、客足が非常に鈍くなっている。特にディナータイムは客が１人も来ない日もあるなど大変厳しい。
,,▲,一般レストラン（経営者）,来客数の動き,・例年、そう悪い月ではないが、今年は前年比70％ほどと大変悪くなっている。前月まではそれほど悪くなかったが、今月に入り急に落ち込んでいる。
,,▲,一般レストラン（経営者）,お客様の様子,・東日本大震災の影響はなくなりつつあるが、円高で工場の海外向け出荷が低迷していることに伴い、従業者の消費意欲に陰りが出ている。
,,▲,観光型ホテル（スタッフ）,それ以外,・週末は忙しいものの、平日の客足にばらつきが見られ、平均すれば前年並みである。しかしながら、歓送迎会の予約状況は芳しくない。
