,,□,金融業（企画担当）,それ以外,・中小企業向けの設備資金は乏しい。観光客の増加や道産品の人気により、菓子や水産加工品の食品メーカーは堅調であるが、公共投資の削減や民間工事の不振により建設関連業種は厳しい。従業員数をみると、道内全体では製造業を中心に過剰感は薄れているが、建設業では人員削減志向が強くなっている。総じて景気は一進一退の状況にある。
,,□,司法書士,取引先の様子,・土地取引、建物建築ともに低調である。個人住宅の建築も伸び悩みの状態で推移している。
,,▲,＊,＊,＊
,,×,－,－,－
"雇用
関連

(北海道)",,◎,－,－,－
,,○,人材派遣会社（社員）,求人数の動き,・派遣の需要は相変わらず底堅い。札幌に集中するコールセンターのオペレータのほかにも、求人誌には載らないような企業の中核をなす管理部門や営業部門の幹部などで、未経験若年者の中途採用ニーズが増えてきている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・本州、特に名古屋周辺を含めた中部地域への派遣請負の求人件数が増加しているものの、地元の求人件数に伸びはみられない。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・依然として、人材派遣業、病院・介護サービス、コールセンター等の求人が例外的に好調であり、その他の業種での伸びはみられない。ただし、スナックに関しては前年に比べて15％程度求人数が増えており、景気との関連性が気になるところである。
,,□,職業安定所（職員）,求人数の動き,・３月の新規求人数は前年比で13.6％増加しており、月間有効求人倍率も前年を0.04ポイント上回る0.48倍となったが、一部の業種のみの増加によるものであり、全体としては変わらない。
,,□,職業安定所（職員）,求人数の動き,・６か月ぶりに新規求人数の前年比がマイナス傾向を脱したものの、数値は前年比マイナス2.3％にとどまっており、大きな変化はみられない。
,,▲,職業安定所（職員）,求人数の動き,・新規求人数が前年比で約20％の減少となっており、減少傾向が続いている。
,,▲,職業安定所（職員）,求人数の動き,・パート求人を含めて、新規求人数が減少傾向にある。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,＊,＊,＊
,,○,一般小売店［カメラ］（店長）,販売量の動き,・天候の関係もあり写真関係の売上は前年より悪いものの、カメラなどハード系の販売は増えている。
,,○,スーパー（経営者）,競争相手の様子,・駅ビルにあった競合店が閉店し、市内ではそのシェアの奪い合いが始まっている。
,,○,衣料品専門店（店長）,来客数の動き,・この春に新規オープンした店舗が非常に好調に推移している。今の消費者はイベントを仕掛けると確実に反応する、という印象がある。
,,○,衣料品専門店（店長）,お客様の様子,・値ごろになった長袖商品と半袖商品とを組み合わせて購入する機会が増えており、買上率と客単価が上昇している。
,,○,住関連専門店（経営者）,販売量の動き,・今月開催したイベントでの受注金額が、前回よりも10％程度伸びていることから、一部かもしれないが景気は回復してきている。
,,○,その他専門店［食品］（経営者）,販売量の動き,・年明けから販売量が幾分低迷していたが、最近になり荷動きが活発化してきている。
,,○,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・４月に入り受注が増え、対応しきれないほどであった。２、３か月前には商品が全く動かず、受注が一時期に集中している状況からすれば、好不調の波がずれているようである。
,,○,その他専門店［ガソリンスタンド］（営業担当）,単価の動き,・原油価格の高騰により仕入価格は上がっているが、販売価格が採算価格に徐々に近付いてきているため最悪の状態を脱しつつある。販売数量は前年を下回っている状況が続いており、まずは粗利益の回復が急務であるが、「次月からの仕入価格上昇の前に市況環境を整えたい」というのが業界全体の共通認識となっている。
,,○,一般レストラン（経営者）,来客数の動き,・年明けから来客数が多くなっており、当店では好調だった平成15年の水準に近付いている。
,,○,都市型ホテル（経営者）,競争相手の様子,・バジェット型（低料金、宿泊特化型）ホテルの建設が終了し、秋口には１店新たにオープンする。また、もう１軒別のバジェット型ホテルの建設が決まったとのことであり、このような動きが活発であり景気が上向きつつある。
,,○,都市型ホテル（スタッフ）,販売量の動き,・会社説明会、セミナー等の開催に関する問い合わせが増え、宴会場の予約状況が改善してきている。
,,○,タクシー運転手,お客様の様子,・目に見えて、というほどではないが客が増えている。乗客との会話では以前のように「不景気だ」という話は聞かれなくなっている。
,,○,住宅販売会社（従業員）,来客数の動き,・４月からは現場を変えての完成内覧会を毎週実施しており、来場者数は増えている。ただし、着工時期の近い案件は少なく、受注までの商談は以前より長期化している。
,,□,一般小売店［茶］（経営者）,それ以外,・周囲には小規模な商店が多く、景気改善の影響を受けにくい。むしろ、大型店に客を奪われる状況が続いている。
,,□,一般小売店［医薬品］（経営者）,来客数の動き,・選挙が終わっても来客数が戻らない。当店のある繁華街は月曜日から木曜日は人通りが少なく、金曜日と土曜日だけ人が集まる状況で、日曜日は全く人が来ていない。
,,□,百貨店（経営者）,お客様の様子,・客の購買状況は売手からの仕掛け次第で、催事でも関心があれば売れるし、無ければ反応しない。必要な物の出費は抑え、欲しい物は予算の許す範囲で高い物を購入する、というような状況は変わらない。前年との比較では３か月前の状況と変わらない。
,,□,百貨店（経営者）,販売量の動き,・気候に恵まれず苦戦を覚悟していたが、店頭の傾向は前月とは違い安定した推移をみせた。バーゲン戦略の見直しにより全体の販売量は落ち込む結果となったが、商況としては依然として底固さを感じることができている。
,,□,百貨店（売場担当）,お客様の様子,・必要のある物は納得いくまで選び、購入しているという様子はあるものの、需要がなければ手持ちのもので済ますという状況は変わらない。
,,□,スーパー（経営者）,単価の動き,・１品単価、買上点数、来客数共に安定している。景気がどちらに動いているか判然としないが、前年と比べれば良い状態での安定である。
,,□,スーパー（店長）,単価の動き,・来客数に大きな変化は無い。１品単価が前年比97％と低下しているが、買上点数が105％となっていることから、売上は前年並みである。
,,□,スーパー（店長）,販売量の動き,・来客数は前期並みに推移しているが、前期比で買上点数は97.7％、客単価は97.9％となっている。競合店も同じような状況で推移しており、チラシ合戦の末、客は買い回りする傾向が強まっている。
,,□,スーパー（店長）,お客様の様子,・客は価格に敏感であり、当店の場合は目玉の特売品だけを購入する客が目立つ。携帯電話で競合各社の価格を家族と情報交換している客もいる。
,,□,スーパー（総務担当）,単価の動き,・４月の平均単価は生鮮食料品の単価が青果物を中心にやや盛り返し、前年並みとなっている。加工食品は３か月前とほぼ変わらず、数％の前年割れが依然として続いている。全体として数値の推移は変わらない。
,,□,スーパー（企画担当）,単価の動き,・営業時間の拡大に伴い来客数は増加したものの、客単価は３％ダウンし、売上は伸び悩んでいる。
,,□,コンビニ（経営者）,販売量の動き,・前月オープンした競合店の影響で主力の弁当類の売行きが悪く、前月に引き続き足を引っ張っている。好調だったアイス、飲料水も平年並みに戻った。
,,□,コンビニ（エリア担当）,来客数の動き,・競合店の増加などの影響もあり、来客数の改善が鈍い状況にある。客単価はわずかながら改善の兆しがあるが、全体を底上げするには至っていない。中旬以降は連休を控えているためか、買い控えがみられる。
,,□,衣料品専門店（経営者）,来客数の動き,・当店のある商店街には金融機関が２軒あり、中旬には年金受給のための人通りが多かったにもかかわらず、来客数の増加にはつながらず、２、３か月前と変わらない。
,,□,家電量販店（店長）,販売量の動き,・販売量は下降気味であるが、単価が上昇している。
,,□,家電量販店（従業員）,単価の動き,・全体的に商品の値下がりが続いており、同じ数量を売っても売上が伸びない。
,,□,乗用車販売店（経営者）,販売量の動き,・車検について、「とにかく安く」という客と「しっかり点検して欲しい」という客にタイプが分かれる。格差社会の一端が表れている。
,,□,その他専門店［パソコン］（経営者）,単価の動き,・消費者の持っている情報が豊富で、適正単価を把握しているため、購入限度の価格を決めてくる。利益高も全体的に厳しくなっている。
,,□,一般レストラン（経営者）,来客数の動き,・４月になってからは、特に夜の営業が極めて低調であり、身の回りの飲食店に聞いても同じような状況である。個人消費が冷え込んでいると言わざるを得ない。
,,□,一般レストラン（経営者）,販売量の動き,・花見による来客数の減少を想定していたが、雨の影響もあり、屋外での花見を止めて飲食店を利用する傾向があった。よって、２、３か月前との比較では横ばい状態である。
,,□,観光型ホテル（経営者）,来客数の動き,・好景気の目安となる社員旅行はみられず、辛うじて例年実施される公的機関の総会などが団体客として残っている程度であり、当然ながら入込客数が増えるはずもない。家族客への対応のため、売上には貢献の少ない忙しさだけがある。館内は宴会が少なく、パブリックコーナーも静かである。
,,□,観光型ホテル（スタッフ）,単価の動き,・集客をアップさせるために外国人客の取り込み、いわゆるインバウンドを考えているが、単価が安いという問題があり今後の課題となっている。
,,□,観光型旅館（経営者）,来客数の動き,・前年よりもやや落ち込んだ来客数、売上となっている。極端な落ち込みも上昇も無い状況で推移している。
,,□,都市型ホテル（スタッフ）,販売量の動き,・宿泊は前月後半からビジネス客を中心に上向き傾向で、前年を上回り予算を達成するが、一般宴会が伸びない。
,,□,都市型ホテル（スタッフ）,お客様の様子,・営業先においても、業績が良くなっているという話は聞かれない。各種団体などによる会議、会合などの開催数は減少傾向であり、一進一退の状況が続いている。
,,□,タクシー運転手,来客数の動き,・深夜の乗客が特に少ない。飲食店に勤める女性もタクシーを利用せずに自転車で帰宅するなど節約している様子があり、最近では深夜２～３時ごろの自転車交通量が増えている。
,,□,通信会社（営業担当）,来客数の動き,・新入学セールが一段落したが、前年と比べると今一つ伸びに欠けた。
,,▲,商店街（代表者）,来客数の動き,・天候不順、及び競合商圏の拡充の影響があり、来街者が減少している。
,,▲,商店街（代表者）,お客様の様子,・１、２月の暖冬から一転して、３、４月は寒い日が多くなり客足が鈍った。１～３月期では３月の前年比が最も悪くなったが、４月もその傾向が続いている。
,,▲,一般小売店［書籍］（経営者）,競争相手の様子,・競合店の影響が明確になってきた。ただし相手も順調な数値を確保できておらず、地方の市況はいまだ沈滞している。
,,▲,一般小売店［雑貨］（企画担当）,来客数の動き,・気温が低めに推移しており、季節にふさわしい商品を客が求めていない。
,,▲,百貨店（営業担当）,お客様の様子,・来客数の減少が続くとともに、単価も低下している。気温が上がってこない気候の影響もあるが、消費マインドはかなり冷え込んでいる。
,,▲,スーパー（経営者）,販売量の動き,・販売量そのものが減少している。また、バーゲンハンターと呼ばれる買い回り客が増加している。
,,▲,スーパー（経営者）,販売量の動き,・１、２月の暖冬から転じて３、４月は気温が上がらず、客の食品へのニーズは焦点が定まらない様子である。また、全体的に地方経済は良くなっておらず、販売量も今一つである。
,,▲,コンビニ（エリア担当）,お客様の様子,・売れている商品は、従来からの「売れ筋商品」だけであり、プラスアルファの売上が無い。また、単価の高い商品の動きが無い。
,,▲,衣料品専門店（経営者）,来客数の動き,・気温が低かったことに加え、統一地方選挙もあったため、来客数が減少した。
,,▲,衣料品専門店（店長）,来客数の動き,・天候不順で春の立ち上がりが遅れている。また、団塊世代の退職によりマーケットが縮小している。
,,▲,乗用車販売店（経営者）,販売量の動き,・これまで好調だった軽自動車を含め、販売台数の前年割れが続いている。４月には例年増えるはずの、法人の乗換えも鈍っている。
,,▲,乗用車販売店（従業員）,お客様の様子,・新車販売は相変わらず低迷状態が続いている。主流が小型車ということもあってサービス部門も採算が取れない状況である。新卒者向けの中古車販売が唯一前年超えとなっている。
,,▲,住関連専門店（経営者）,販売量の動き,・地方選挙の時はいつも売上が落ちるが、選挙が終わった後も回復していない。
,,▲,その他専門店［化粧品］（経営者）,来客数の動き,・天候が不安定である。１～２月は暖冬少雪で来客数が多く、春物商材の動きが早かったが、３～４月は悪天候で春物、及び初夏物の動きが非常に悪い状態となっている。
,,▲,その他専門店［酒］（営業担当）,販売量の動き,・統一地方選挙の影響があり、飲食店はほとんど機能していない状態であったため、非常に厳しい月となっている。花見、ゴールデンウィークが始まる後半から若干盛り返している。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,単価の動き,・ガソリンなどの卸価格は上昇が続いているが、市況（販売価格）が上がっておらず、売手としては厳しい状況が続き、深刻になっている。
,,▲,観光型旅館（経営者）,来客数の動き,・３月までは比較的好調であったが、桜の開花時期の予想が難しかったこと、及び統一地方選挙があったことの影響をまともに受けた。
,,▲,都市型ホテル（スタッフ）,販売量の動き,・３か月前の１月は新年ということもあり宴会や婚礼の動きもあったが、当月は良い材料が無いうえに選挙もあり、客はホテル利用を控えた様子である。年明けの良い雰囲気は持続しなかった。
,,▲,遊園地（経営者）,来客数の動き,・寒の戻りなど天候が不安定で、特に日曜日は３回も雨に当たったこと、及び学校など団体客の受け入れが後倒しになったことが原因となり、３月に引き続き来場者が前年を下回っている。
,,▲,その他サービス［自動車整備業］（経営者）,来客数の動き,・４月に入って急に来客数が減少している。注文単価、数量共に絞られてきており、厳しい状況になりつつある。
,,×,商店街（代表者）,来客数の動き,・年度末の需要があっという間に収束した。商品は動いても利益にはつながらない。
,,×,スーパー（経営者）,販売量の動き,・寒い日が続いたため、来客数、売上共に低位で推移している。
,,×,スーパー（店長）,競争相手の様子,・前月、２店舗の競合店出店があり、その内１店は県下最大のショッピングモールである。その影響が激しく、当店の売上は前年比80％と最悪の状態になっている。
,,×,乗用車販売店（経営者）,販売量の動き,・新車、中古車共に販売量は不振だった前年を更に下回る。来客数の減少や客との商談内容から、車への購買意欲、関心がますます弱くなっている様子がうかがえる。サービス入庫の減少については、整備料金の安い所に客が流れている。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,土石製品製造販売（従業員）,それ以外,・社内では廃止されていた福利厚生が復活するなど、景気の回復がうかがえる。人員削減もここ数か月は無い。
,,○,通信業（営業担当）,取引先の様子,・社内システムの変更など、ＩＴ関連機器の取替時期も重なり、取引先はやや積極的に設備投資を行っている。
,,○,新聞販売店［広告］（店主）,受注量や販売量の動き,・３か月前と比較すると、折込チラシの受付部数、金額共に２割近く増えている。
,,○,経営コンサルタント,取引先の様子,・ホームページ作成会社では、クライアント企業のページリニューアルの注文が増えている。
,,○,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・県内出荷量が前年比をクリアした。首都圏への出荷も好調が続いている。
,,□,食料品製造業（総務担当）,受注量や販売量の動き,・売上は前年比微増で推移している。既存商品の落ち込みを新製品でカバーしている。
,,□,木材木製品製造業（経営者）,受注量や販売量の動き,・住宅部材の需要がやや落ち込んでいるが、販売単価は維持されている。
,,□,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・選挙に関連する印刷依頼がプラスアルファの要因になっている。
,,□,出版・印刷・同関連産業（経理担当）,受注価格や販売価格の動き,・同業者同士の価格競争が依然として続いている。これは売上を確保するためのものであり、収益を考えていない状況である。
,,□,一般機械器具製造業（経理担当）,受注量や販売量の動き,・民生機器、携帯電話用部品については対象機種が変更になったこともあり受注が減少しているが、自動車用部品は堅調に推移している。
,,□,電気機械器具製造業（営業担当）,取引先の様子,・取引先の様子は、商談はあるがなかなか契約に至らないという状況が多い。
,,□,建設業（経営者）,受注量や販売量の動き,・所得の増加によるものか、客は「住み良い住宅、きれいな所に住みたい」という願望が強くなっている。
,,□,通信業（営業担当）,受注価格や販売価格の動き,・入札案件での価格帯の推移をみる限り、身を削りながらの状態に近い傾向にある。
,,□,金融業（融資担当）,取引先の様子,・取引先との会話の中からは売上、受注が減少した等の話しか聞かれない。
,,□,広告代理店（従業員）,受注価格や販売価格の動き,・相変わらず単価の下落に歯止めが掛からない状況である。官公庁の入札における受注価格の低下はとどまることを知らず、薄利を余儀なくされている。
,,□,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・様々な商品を個別にみても、前年比での販売量が確実に減少している。取引先は「来客数は伸びているものの、１品単価は低下している」とのことで、消費の厳しさは続いている。
,,□,その他企業［企画業］（経営者）,それ以外,・印刷物の広告予算が業種によってばらつきがあり、景気がどちらを向いているのかつかみにくい状況になっている。
,,▲,電気機械器具製造業（企画担当）,受注価格や販売価格の動き,・主力製品の市場価格は、下げ幅は縮小しているものの下落が止まらず、苦しい状況になっている。
,,▲,輸送業（経営者）,取引先の様子,・荷主である飼料会社は、扱っている原料がバイオ燃料にも使われるようになり価格が上がっていることから、当社の作業料金について値下げを求める様子がある。
,,▲,広告代理店（営業担当）,受注量や販売量の動き,・前年と比較して得意先からの受注量が減少している。
,,×,繊維工業（総務担当）,受注量や販売量の動き,・天候不順の影響により春物衣料の売行きが芳しくないことから、アパレル各社は追加発注を控えた。
,,×,電気機械器具製造業（経営者）,受注量や販売量の動き,・新年度に入り在庫調整の影響でメインの製品の受注が半減している。対応策として外注の削減、派遣社員の整理を実施している。
"雇用
関連

(東北)",,◎,人材派遣会社（社員）,求人数の動き,・前年と比べて企業の採用意欲は高まっている。新卒に関する求人が過去20年において最高の93万2600人という数字が出ているが、東北の地元企業、あるいは東北エリアで採用活動をする企業の求人も上向いている。
,,○,人材派遣会社（社員）,雇用形態の様子,・期首における行政業務の入札公告が前年より増加している。また、採用が活発化しており、紹介予定派遣の注文も増加傾向である。
,,○,人材派遣会社（社員）,雇用形態の様子,・紹介予定派遣、職業紹介の案件が増えている。派遣社員が派遣先に採用されるケースも増えている。
,,○,人材派遣会社（社員）,周辺企業の様子,・新卒社員が入社して間もないが、即戦力として働ける層に対する企業側のニーズはあまり変わらない。連休前に人選して連休後に就業開始というケースが続出している。
,,○,人材派遣会社（社員）,雇用形態の様子,・求人数の伸びに伴い求職者の正社員志向が高まるにつれ、派遣登録者数は減ってきている。
,,○,アウトソーシング企業（社員）,それ以外,・業界全体で、自治体以外にも需要が相当数増えているため、契約価格の下げ止まりがみられる。
,,○,新聞社［求人広告］（担当者）,求人数の動き,・京阪などの大型流通業だけでなく、地元中小企業からの求人募集が少しずつではあるが増えてきた。
,,○,職業安定所（職員）,求人数の動き,・前月は新規求人数が前年同月を下回っていたが、今月は再び増加している。
,,□,職業安定所（職員）,求人数の動き,・有効求人倍率の急速な上昇は影を潜め、ここ数か月は0.8倍台の前半で推移している。新規求人数はわずかながら前年同月を下回っており好況感は無く、また、地域間格差が深刻である。派遣、請負中心ではあったものの大量求人があったサービス業からの求人も、ここ数か月は伸びが鈍っている。
,,▲,職業安定所（職員）,求人数の動き,・常用、パート共に新規求人数が減少している。
,,▲,職業安定所（職員）,周辺企業の様子,・年度末から年度当初にかけて、倒産や撤退する企業が散見される。
,,×,＊,＊,＊
,,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北関東)",,◎,スーパー（販売促進担当）,販売量の動き,・３か月前の売上は前年割れであったが、３月からはクリアしている。店の中で前年をクリアしていない商品が数えるほどしかなく、全体として良くなっている。
,,◎,コンビニ（経営者）,来客数の動き,・今月は300メートルほど先にあるコンビニが駐車場を広げ、店舗も改装してオープン、その後店の前の弁当屋もリニューアルオープンした。集客装置がリニューアルされ、地域の活性につながったという感じで、来客数は落ちるどころか115％ほどに上がり、売上も平日最高が出ている。
,,○,百貨店（販売促進担当）,販売量の動き,・天候不順が響き、婦人服を中心としたアパレル関係の動きがまだ良くないが、近郊に出店したショッピングセンターの影響が薄れてきたことや、今月初旬に開催した特別販売会の売上の上乗せ分により好調となっている。
,,○,スーパー（統括）,来客数の動き,・業績が向上し始めて約１年になるが、客単価も下げ止まり、来客数は前年を上回っている。バブルのころと違い、浮かれ気味な消費動向ではないので、業績の好調さは根強いと感じている。
,,○,衣料品専門店（店長）,販売量の動き,・購買客数は前年同月比で10％下がったが、客単価が増えたために、売上高は10％上昇している。
,,○,住関連専門店（仕入担当）,販売量の動き,・園芸商材を中心に前年の数値を上回っている。新店の数字も上積みされ、順調に推移している。
,,○,一般レストラン（経営者）,来客数の動き,・最近、特に昼の50代後半の女性客が増えてきている。
,,○,都市型ホテル（スタッフ）,販売量の動き,・競合店の一つが廃業し、今まで比較的少なかった業種、団体からの受注が増えている。お試し期間的な感もあるが、内容をより充実させて顧客化を図っていければと考えている。
,,○,タクシー運転手,お客様の様子,・今月は歓迎会などで週末の利用客は増えたが、１次会ぐらいで終わりにして帰宅する人が多く、深夜の客は少ない。
,,□,商店街（代表者）,お客様の様子,・来店客の変動は特にないが、ネット通販を行っている店舗の場合、ＣＤやＤＶＤなどの値引き、送料無料などのサービスで大手のショップに客を取られる傾向がある。来店客からもネットでは25％値引きのＤＶＤがあるなどと言われる場合もある。個人経営の店舗などでは値引き競争はできない。
