,,□,輸送業（営業担当）,受注量や販売量の動き,・農産物、特にでん粉、ビート等は生産量に恵まれ、当初の予想通り保管数量が増量となっている。また、紙の輸出も予定通りの出荷量で推移している。
,,□,通信業（営業担当）,受注量や販売量の動き,・ここ２か月ほど受注量が増えたので、しばらく緩やかに上向くと思っていたが、今月はほとんど動きがなかった。
,,□,金融業（企画担当）,それ以外,・設備資金は低調である。原材料価格の上昇に対して販売価格への転嫁は進んでいない。特に運輸業は荷主からの運賃引き下げ要請が強い。観光関連業界も来道客数が減少しており、低迷している。
,,□,司法書士,取引先の様子,・不動産取引は依然として低迷状態であるが、建物の建築等は多少上向き傾向にある。
,,□,その他サービス業［建設機械リース］（支店長）,取引先の様子,・企業間格差はあるが、設備投資マインドの回復にはまだ到っていない。
,,▲,食料品製造業（団体役員）,それ以外,・夏の猛暑から度重なる台風の被害、地震の影響等により農作物の収穫が減少しているほか、海水温の変化による水産生物への影響も大きく、原材料の生産供給が不安定となっており、末端価格が高騰して、景況感は悪化している。
,,▲,輸送業（支店長）,受注量や販売量の動き,・好調に推移してきた鋼材、木材、建材等も、今月に入り物件が一段落したこともあり、道内への入荷が落ち込んできた。ただし、輸入貨物、雑貨については従来どおりの荷動きで推移している。
,,×,＊,＊,＊
"雇用
関連

(北海道)",,◎,求人情報誌製作会社（編集者）,求人数の動き,・求人件数が全業種で前年を上回り、全体としても20％弱の伸びを示している。企業の求人活動がかなり活発になっている。
,,○,職業安定所（職員）,求人数の動き,・９月の新規求人数は前年に比べ減少したが、新規求職申込件数が減少しており、月間有効求人倍率は前年同月を0.08ポイント上回る0.50倍となった。サービス業を中心に求人数が伸びている。
,,○,学校［大学］（就職担当）,求人数の動き,・インターネットによる採用が増えてきているほか、直接大学に来る企業等も増えてきている。
,,□,人材派遣会社（社員）,雇用形態の様子,・求人数は増加傾向にあるが、会社が求めているスキルは、求人企業の業績の低迷から、かなり高いスキルを要求されており、なかなか採用に至らない傾向にある。人材派遣のオーダーは堅調ではあるが、やはり３か月契約という短期の更新が多く、景気の上向きを示しているとは言えない。
,,□,求人情報誌製作会社（編集者）,雇用形態の様子,・主に本州の製造業への請負や派遣の形態が多く、必ずしも地元の活性化に結びついていない。
,,□,新聞社［求人広告］（担当者）,求人数の動き,・求人広告はほぼ前年並みであるが、相変わらずパート、季節雇用が多い。
,,□,職業安定所（職員）,雇用形態の様子,・求人の雇用形態をみると、パート雇用が増加しており、非正規社員化の傾向にある。
,,□,職業安定所（職員）,求人数の動き,・９月の新規求人数は前年比で0.3％増加したが、前月より12.3％減少している。７～９月の四半期でみても、前年比で2.1％減少、前期比で6.0％減少しており、求人数の動きは依然として低調である。
,,□,職業安定所（職員）,求人数の動き,・有効求人倍率は増加傾向にあるものの、地方の就業地が目立ち、地元就業の求人が増加している実感がない。
,,▲,＊,＊,＊
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,スーパー（店長）,お客様の様子,・10月23日の中越地震の影響で、25日から再オープンしたが特需が続いており、異常なほどの売上が出ている。消費は限られているが、通常の1.5～２倍の売上になっている。
,,○,衣料品専門店（経営者）,販売量の動き,・新卒の採用者が増加し、各企業とも緩やかながら明るい兆しが見えつつある。しかし小売業は依然厳しい状態である。
,,○,衣料品専門店（店長）,来客数の動き,・買上頻度の高い雑貨、普段着を中心に集客が図られていることに加え、目的外の要素の強い、スーツや礼服が前年並みを維持していることが大きい。
,,○,高級レストラン（経営者）,お客様の様子,・来客数が増え、単価も上がっており、客の顔色も良い。少しずつ良くなっている。
,,○,観光型ホテル（経営者）,来客数の動き,・今年は募集団体の集まりが好調で、以前は関西圏であったが今年は関東圏並びに東海地区の割合が大きい。観光客のため館内のパブリックの消費は相変わらず低迷、しかし売店のみ好調である。なお売上は前年比プラス８％ほどで、前々年並に回復している。
,,○,観光型旅館（経営者）,来客数の動き,・紅葉の名所であるため10月は客が多い月である。前年並みの売上は確保できそうな見通しである。３か月前の前年割れの状況からみれば良い状況である。夏頃には紅葉は早いとの見通しであったが、実際は遅い紅葉となりオンシーズンが長く続きそうである。
,,○,通信会社（営業担当）,販売量の動き,・通信関連機器販売の受注額が対前月を大きく上回っている状況が続いている。
,,○,美容室（経営者）,単価の動き,・客自体は、良いものであれば金は出すという状況になっている。少しでも気に入らないことがあるとクレームも多いので、差し引きで若干単価が上回っている程度である。しかし消費意欲が以前よりは多少なりとも出てきている。
,,○,美容室（店員）,来客数の動き,・今月は、新聞の折込ちらしを入れたため、新客が増えている。
,,○,住宅販売会社（従業員）,販売量の動き,・受注量（特に事業法人の設備投資関連）は前月と同様に好調に推移しているといえる。
,,□,商店街（代表者）,それ以外,・当県は直接的な被災地ではないが、台風や長雨、地震等の影響がとても大きい月である。
,,□,商店街（代表者）,来客数の動き,・気候要因もあると思うが、それを差し引いても春先ほどの勢いがない。
,,□,商店街（代表者）,お客様の様子,・商店街全体の景況はあまり変わらないが、店によっては同じ業種であってもいい店や苦戦している店があったりしている。
,,□,一般小売店［書籍］（経営者）,販売量の動き,・雑誌創刊ラッシュで店頭はにぎわいを見せているが、雑誌全体のプラスまでには効果が見えてこない状況である。依然、雑誌離れが続いている。
,,□,一般小売店［雑貨］（企画担当）,競争相手の様子,・台風等の通過があり、その後には客が多く購買するが、天候等の変化がなければ落ち着いた動きになる。消費者が自ら買物に動くという雰囲気ではない。
,,□,百貨店（売場主任）,販売量の動き,・ようやく寒くなってきたが、婦人衣料においてはコートの動きが前年より悪く、目立った動きになっていない。
,,□,百貨店（売場主任）,単価の動き,・物産展、特招会等の催事は好調に推移したものの、単価がとても低く衝動買いはしない傾向である。また秋のブライダルシーズンとしての引き出物の単価が低くなっている。友達や親戚には別のものをと、１つの式で２～３アイテムを選ぶ客が増えている。
,,□,百貨店（企画担当）,それ以外,・７月のクリアランスの頃から消費活動が活発化している。半年前の春先に比べて確実に景気は上向いている。これは夏が暑かったことやオリンピック等が客の心理面に影響を与えている。
,,□,百貨店（企画担当）,販売量の動き,・店舗的には野球の優勝セール等があり、売上は良かったが、それを除くとあまり良い状況とはいえないため、変わらない。
,,□,スーパー（経営者）,来客数の動き,・一昨日までは客数順調だったが、中越地震の被害が甚大で先が怖い。
,,□,スーパー（経営者）,販売量の動き,・相変わらず大手スーパーと、中小スーパー或いは単独店との価格競争が続いているが、何となくここ２～３か月位は変化なく推移している。
,,□,スーパー（経営者）,販売量の動き,・当県に限って言えば、7.13水害、米の作況指数が良くない等、状況が好転するような条件が無い。しかし日々の販売量の動きについてはそれらを反映するような極端な低下傾向は見られない。状況的には明るい材料がほとんど無いというのが今の実態である。
,,□,スーパー（経営者）,販売量の動き,・依然として買上点数、単価とも低迷している。台風及び中越地震の影響で商品調達がままならない状況。本格的な年末商戦に向けて明るさが見えない。
,,□,スーパー（店長）,それ以外,・台風の影響で、野菜相場が高騰し、野菜の売上は前年実績を超えているが、野菜を使った鍋関連等の商品の売上が悪く、肉、魚への影響が出ている。逆に前年と比較し、米の価格安により売上分母の大きい米の売上が前年比70％となり、全体に大きな影響を及ぼしている。
,,□,スーパー（店長）,単価の動き,・野菜の高騰等により１品単価は３％ほど上昇しているが、逆に買上点数が３％ほど減少しており、トータルで前年並みに推移していて、大きな変化はない。
,,□,スーパー（総務担当）,単価の動き,・台風の影響で、生鮮食品の野菜と近海鮮魚が高騰した。平均単価が前月まで前年を割り続けて来たが野菜は６％、鮮魚も６％前年を越した。ただ加工食品は前月より1.2％低い前年比マイナス３％。そのため食品全体では、前月よりやや高いが前年比1.6％マイナスになっている。全店計では非食品単価下落が大きく、前年比は前月より2.2％低い4.8％落ちだった。依然平均単価の下落は続いている。売上では既存店客数が６％ほど伸びたので、何とか前年をやっとクリアできた程度で、段々と前年伸び率は低下してきている。
,,□,スーパー（企画担当）,単価の動き,・秋の長雨、台風や新しい競合の出店により、客単価は８％と大きく前年を割り込み、１品単価の低下と販売点数の減少が継続している。
,,□,スーパー（企画担当）,お客様の様子,・現状は原油高や、台風の影響で野菜が高騰等の懸念材料はあるが、当地区はあまり変わらない。
,,□,コンビニ（エリア担当）,単価の動き,・客数は前年並みであるものの、前月もそうであったが客単価が若干低迷している。具体的には２％ほど客数と客単価の間にかい離がある。こうしたことから景気が良いとは判断できない。
,,□,衣料品専門店（経営者）,お客様の様子,・普段、来店する客からも、まるっきり購買意欲が感じられない。
,,□,衣料品専門店（店長）,販売量の動き,・客１組当たりのスーツ購入時における関連アイテム買上数の減少が続いている。
,,□,住関連専門店（経営者）,来客数の動き,・既存の売場をリニューアルして、目先を変えて新規にオープンした店もあるが、動きは思うようなものではないが、今後とも推移を見ていく。
,,□,その他専門店［パソコン］（経営者）,来客数の動き,・客のほとんどはまだ、価格でモノを見る傾向が強く良質のモノや工事額でも安い方へと向いている。
,,□,その他専門店［酒］（営業担当）,販売量の動き,・酒類業界全体としては、夏場が悪く、今は小康状態という状況であるが、今後どうなるか不安な状況である。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・急に寒くなったため、防寒衣料が少し伸びている。しかし中越地震の影響がどう出るか全く予想がつかず、心配である。商売上どういった影響が出るのか静観している。
,,□,一般レストラン（経営者）,来客数の動き,・８月辺りの来客の状態に比べ、９月、10月と進むにつれ一般客が減少している。特にディナータイムの客数が減少していて心配である。
,,□,観光型ホテル（スタッフ）,来客数の動き,・秋の旅行シーズン真っ盛りであるが、旅行社の募集モノが前年比20％減と振るわない状況がまだまだ続いている。年間売上の中で重要な位置を占める忘年会、新年会については、実施決定がはっきりせずに遅れているというのが今年の特徴である。
,,□,都市型ホテル（経営者）,販売量の動き,・依然として宴会や婚礼の売上が良くない。特に婚礼は悪い。前年比で12％マイナスになっている。出入業者の話では市内各ホテルで全て発注が少なくて良くないということである。婚礼に関しては客のニーズの変化により、ホテル離れがあるのかもしれない。
,,□,テーマパーク（職員）,来客数の動き,・今月は、計画人数を22日現在でクリアしたが、前年実績には追い付かない。売上実績も計画数字をクリアした。
,,□,観光名所（職員）,来客数の動き,・集客力のあるイベントを準備した体育の日の３連休が台風の影響を受け、入場者は見込みに対して半減した。秋の紅葉目的の団体客の多い時期であるが、団体客だけを見ても前年実績を割っている状況。
,,□,遊園地（経営者）,来客数の動き,・台風と秋雨で中盤まで苦しめられ、期待の３連休も低調であった。しかし後半から盛り返し、前年を上回り、計画に近づく見通しである。しかし単価は、幾つかの要因は考えられるが、予想以上の７％ほどのマイナスになっている。
,,▲,商店街（代表者）,お客様の様子,・９月下旬から朝夕めっきり冷え込み始め、肌着を中心とした衣料品に動きが見え、好材料と見ていたが、相次ぐ台風の襲来で客足が落ち込み、商店街の売上は前年比マイナス10％以上とここ数年来最低の数字となっている。
,,▲,一般小売店［医薬品］（経営者）,お客様の様子,・大型台風が何度も襲来しており、その情報が流れると繁華街では途端に客足が途絶える。店のオーナー達も先行きを心配している。ＮＨＫの受信料問題で夜集金している集金員が集金できなくなったと愚痴をこぼしている。
,,▲,一般小売店［カメラ］（店長）,販売量の動き,・来月デジタルカメラの新製品が発売となるため、買い控えが起きているが、商品が出揃えば、また盛り上がる。今年は台風の影響で紅葉も見所が少なく、写真関係の作業も前年割れ。
,,▲,百貨店（広報担当）,お客様の様子,・月の前半は、いまだ本格化しない寒さのため重衣料の動きが鈍く、婦人コート等は２週間遅れで動き出している。また掻き入れ時の３連休の時期等に２つの大型台風の影響で、大幅に出足が落ち込み、売上が前年を割り込む結果となった。
,,▲,百貨店（売場担当）,販売量の動き,・毎週土日は、目標額を達成しているが、今月に入ってからは前年を割るような状況になっている。また単価の安い商品や手頃な身の回り品ばかり動いていて、バックや洋服等の高額商品が売れない。
,,▲,百貨店（販促担当）,来客数の動き,・10月23日の中越地震の後遺症で、客の消費マインドが冬物のクリアランス時期までは上昇しない。
,,▲,スーパー（経営者）,販売量の動き,・米が豊作であったが、逆に豊作貧乏的な様相を呈している。価格も下がり販売数量が減っており、縁故米（自家消費用の他に親戚等に配るための米）が出回っている状況である。
,,▲,スーパー（店長）,来客数の動き,・競合店間の価格競争で、特に台風の影響による農産物の高騰により、農産物の価格差の部分が競合店間の企業体力差が出ており、集客面で厳しい状況である。また大型店のセール等で客数減が続いている。
,,▲,コンビニ（エリア担当）,単価の動き,・客単価は前月に続き、今月も前年割れである。客数は前年並みに戻っているが、客単価の低下が売上を下げている。
,,▲,コンビニ（店長）,来客数の動き,・なるべく商品の安いスーパーに流れている。しかしスーパーも安い商品しか売れないため、苦しい苦しいの堂々巡りである。
,,▲,衣料品専門店（経営者）,来客数の動き,・９月より極端に客数が減少している。天候等の関係だけではない。特に買い控えがある。また近くの大型店の閉鎖が客数減の要因になっている。
,,▲,乗用車販売店（経営者）,販売量の動き,・台風の影響、ガソリン価格の高騰、ならびに賃金低下の影響で客の反応は鈍く、購買意欲が低下している。
,,▲,乗用車販売店（経営者）,来客数の動き,・輸入車の販売であるが、当県は８月の台風の塩害のため米の収穫に大きな影響が出ており、特に被害の大きかった地区では収穫がほとんど無い状況で、毎年５～６台売れていた同地区の見込み客が今年は無い状況である。
,,▲,自動車備品販売店（経営者）,単価の動き,・部品の見積を各社から集めて更に値引を要求する取引先が増えつつある。また価格が少しでも安ければ末端ユーザーも当日仕上げの車検にはこだわらなくなっている。整備工場は入庫率も低下しており、フロア－回転率は悪くなってもかまわない模様。又本年は予算上除雪車の整備も簡素になっており仕事の依頼も少ない。
,,▲,その他専門店［酒］（経営者）,販売量の動き,・既存店の売上高が８月後半から落ち込み始めており、この傾向が次第に悪化しつつある。
,,▲,その他専門店［靴］（経営者）,販売量の動き,・客の欲っする商品が多様化しており、対策に苦慮している。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・原油価格の高騰による石油製品の値上げのため販売数量が減少している。加えて台風等の影響で車の動きが思わしくないこともあり販売数量の前年割れが続いている。ユーザーの節約の動きが出て早急な回復は見込めない。
,,▲,一般レストラン（経営者）,それ以外,・同業他社で今月廃業という店がかなりある。当店でも例年10月は忙しい月であるが、開業21年目にして初めて静かな10月になっている。
,,▲,スナック（経営者）,お客様の様子,・当店は二次会客が多いが、団体客の幹事の話では、２～３割が一次会で帰るということである。
,,▲,その他飲食［そば］（経営者）,単価の動き,・昼は来客数、単価共に大きな変化はない。しかしここ数か月、夜に酒を飲みながら食事をする客がめっきり減り、来客数は同じでも売上が減少している。
,,▲,観光型旅館（経営者）,来客数の動き,・中越地震の被災地の一日も早い復旧を祈っている。当館にとって設備投資効果が出始めた矢先の地震による新潟マーケットからのキャンセルは影響が少なくなく、心理的影響の拡大が懸念される。しかし逆に北陸、新潟方面の旅行を取り止めた客からの申込も幾つかある。
,,▲,都市型ホテル（経営者）,お客様の様子,・婚礼は単価が下げ止まっておらず、すぐに見積額の提示を要求される。一般宴会については、今の時期冬場を考えて、引き合いはあるが会費を下げてという話が多い。宿泊はインターネットで動きが良いからと金額を上げると、客がすぐに離れる。こうした客の様子から、あまり良くない。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・環境的に大変厳しく利用人員の前年割れが続いている中、10月23日に発生した中越地震の影響で、宴会を中心にキャンセルや日延べが相次ぎ、ホテル業界のみならずあらゆる業界に多大な影響が出ている。今後とも余震の可能性がありライフラインの復旧や交通網もいつ復旧するか明確な部分がわからず、暗闇に迷い込んだ状況で年末年始に向けて不安である。マインド的には復興立ち直りまでに相当な時間を要する。
,,▲,旅行代理店（従業員）,お客様の様子,・中越地震での旅行のキャンセルが気になる。
,,▲,タクシー運転手,来客数の動き,・とにかく客が減少している。特に０時を過ぎると、２～３回しか客がつかまらない状況である。
,,▲,通信会社（営業担当）,競争相手の様子,・通信業界では料金値下げの商品が間もなく出てくる。対抗上値下げが必要となり売上の減の要因となる。エンドユーザーにおいてはコスト削減に繋がりいい結果をもたらすことではあるが、全体の景気を吊り上げるほどの経済効果は出ず、トータル的には悪い方向に向かう要因となる。
,,×,スーパー（経営者）,販売量の動き,・相変わらず商品単価の下落が激しい上に、買上個数が減少している。流通業界では今このことがアゲインストであるが、台風や中越地震の影響で野菜等の価格が暴騰している。これは年明けまで続くと思うが、この影響がどうなるのかもう少し見定めたい。
,,×,衣料品専門店（経営者）,お客様の様子,・この頃は通行客も少なく、来客数も激減している。たまに入店してもらっても何も買ってもらえず、見てる帰るだけの客が多く、以前よりも悪くなっている。
,,×,衣料品専門店（店長）,来客数の動き,・20～30歳台の客層が減っている。この層の客は例年先駆けて動くが、今年は単価も低下しており深刻に受け止めている。
,,×,住関連専門店（経営者）,お客様の様子,・客が、とても買物にシビアな考えになっていて、無駄な金は１円でも出さないという傾向で、我々のような小規模販売店ではなかなか太刀打ちできる状況ではない。
,,×,一般レストラン（経営者）,来客数の動き,・台風の影響や、競合店の相次ぐ出店による来客の分散化で、売上の落ち込みが激しい。
,,×,都市型ホテル（スタッフ）,それ以外,・中越地震発生に伴い、宿泊、宴会、婚礼、大会、イベント等のほとんどがキャンセルや延期になっている。７月の水害といい、体力が弱っている分、会社の存亡にも関わるほどのダメージであるが、被災地のことを考えるとやりきれない。
,,×,タクシー運転手,販売量の動き,・タクシー業界では、客が少ないため、特区としてタクシーを増やさないような申請をした。こうした動きが出てくるほど、売上が少なくなっている。
,,×,住宅販売会社（経営者）,販売量の動き,・受注は前年比10％のマイナス、３か月前比では実に45％の落込みである。これは懸念していた今年限りの住宅ローン減税の反動落ちが大きな原因である。ただ、工事現場は12月入居予定者（住宅ローン減税の恩恵を受けるため）でフル稼働の状況にある。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,農林水産業（従業者）,受注価格や販売価格の動き,・９月出荷の桃の農協出しの精算書が配布されたが、販売価格がとても良い。
,,○,食料品製造業（経営者）,受注量や販売量の動き,・去年は宮城連続地震の影響で、観光地や駅での売上が良くなかったが、今年は売上が良くなっている。
,,○,一般機械器具製造業（経理担当）,受注量や販売量の動き,・携帯電話用部品はやや陰りが出てきているが、自動車用部品は輸出を中心に好調さが持続している。
,,○,広告代理店（従業員）,取引先の様子,・下期に入り案件が活発化している。自主提案も含め引き合いが多数ある。ただし、今年度の売上に反映されるかどうかは、微妙な状況である。
,,○,司法書士,受注量や販売量の動き,・新築建物の需要は低調だが、中古住宅の取引が活発になってきている。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・９月以降の需要期の売上増加に期待したが、残暑が長引いたことや相次ぐ台風の影響もあり、前年比10～13％の落ち込みの状況である。
,,□,食料品製造業（経理担当）,受注量や販売量の動き,・中越地震が発生するまでは、前年比105％程度であったが、地震のために１週間ほど生産がストップしている。そのため今月についてはよく分からない。
,,□,電気機械器具製造業（経営者）,取引先の様子,・９月までの上期は、前年比120％ほどで推移している。各社が半期の決算ということで、前倒しで生産したためと思う。10月はその影響もありあまり良くない。半導体関連は受注が見えなくなってきており、協力工場も一時忙しかったが10月に入り大分落ち込んできている。
,,□,建設業（経営者）,受注価格や販売価格の動き,・受注の引き合いは確かに増加しているが、資材の納入が遅れがちで困っている。
,,□,金融業（営業担当）,取引先の様子,・雇用情勢は増加基調であり、建設業、機械関連産業も比較的堅調である。しかし個人所得の不安定さから、住宅着工に回復の動きが見られず、総体的に景気は横ばいである。
,,□,公認会計士,受注量や販売量の動き,・電子部品製造で、５部門のうち４部門の売上が予算対比で20％前後伸びているが、売上の３分の１強を占める主力部門の受注が予算の50％程度と更に落ち込み、先行き不透明である。
,,□,コピーサービス業（経営者）,受注価格や販売価格の動き,・多少荷動きは良くなってきてはいるが、受注単価が一段と低くなっている。
,,▲,繊維工業（総務担当）,受注量や販売量の動き,・秋冬物の最終期に入り繁忙を極めているが、追加やスポット発注が例年より伸びない状況が予想される。
,,▲,木材木製品製造業（経営者）,受注価格や販売価格の動き,・商品である住宅部材の供給過剰により販売単価が下がり収益性が悪化している。
