,,▲,タクシー運転手,お客様の様子,・３か月前と比べて、売上が２～３％落ち込んでいる。９月の売上は北海道新幹線開業前の前々年と比べても減っており、景気回復の実感もない。
,,▲,通信会社（企画担当）,お客様の様子,・この秋は話題のスマートフォンの発売に伴う販売増を期待していたが、販売量は前年の８割程度と低迷している。特に地方部の量販店での苦戦が目立つ。
,,▲,観光名所（従業員）,来客数の動き,・９月は８月に引き続き天候不良の日が多く、利用乗降客数の大幅な減少につながっている。９月25日時点の前年比は約79％となっている。ただ、天候の良好な日に限れば、いまだに集客の勢いが感じられる。
,,▲,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・台風の接近に伴う輸送量の減少がみられた。
,,▲,住宅販売会社（経営者）,来客数の動き,・北海道はめったに台風が上陸しないが、９月は台風の上陸があった。また、ゲリラ豪雨などもあったため、多くの部門で客足が鈍るなど、影響がみられた。
,,×,一般小売店［酒］（経営者）,販売量の動き,・９月は特に人出が少なかったため、飲食店の販売量が極端に落ち込んでおり、当店の売上にも影響があった。
,,×,コンビニ（オーナー）,来客数の動き,・外国人観光客が減っている。
,,×,その他専門店［医薬品］（経営者）,来客数の動き,・年金の支給月とそれ以外の月で、売上、来客数に顕著な差が表れ始めており、顧客の高齢化と買い控えの影響が大きくなってきている。
,,×,観光型ホテル（役員）,来客数の動き,・国内客、外国人客共、個人旅行、団体旅行を問わず全ての動きが悪い。９月は紅葉の観光シーズンのピークだが、今年の集客状況はあまり良くない。台風に関する報道などを受けてのキャンセルも多数みられる。また、北朝鮮による弾道ミサイルの発射を懸念した外国人の団体観光客のキャンセルも発生している。
,,×,タクシー運転手,販売量の動き,・運送収入が大幅に下落した。夜の酔客の利用が低迷している。観光客の入込はあるものの、タクシー利用にはつながっていない。
"企業
動向
関連

(北海道)",,◎,＊,＊,＊
,,○,建設業（役員）,受注量や販売量の動き,・足元の完成工事高が事業計画を上回る水準にあるなど、好調に推移している。利益面においても、利益率の高い小規模工事の積み上げで計画不足分をカバーできている。
,,○,コピーサービス業（従業員）,受注価格や販売価格の動き,・車業界の需要が好調である。新店舗開店や本社社屋建て替えなどに伴う積極的な話がよくみられる。
,,□,食料品製造業（従業員）,受注量や販売量の動き,・売上、利益共に３か月前とほぼ変わらない。
,,□,家具製造業（経営者）,受注量や販売量の動き,・北朝鮮問題や国内政治の不安定化などの外的なマイナス要素が地方経済にも悪影響を与えている。特に、百貨店を始めとして小売業が良くない。一方、請負契約物件は順調に推移している。
,,□,建設業（従業員）,受注価格や販売価格の動き,・10億円程度の民間建築工事に対して見積対応できる建設会社が少なくなってきている。見積価格もそれなりであり、建設会社が上位となった選別受注が続いている。
,,□,輸送業（支店長）,受注量や販売量の動き,・全般的に道外からの移入貨物、輸出入貨物は順調に推移している。その一方で、道外への移出貨物については、工事物件を始め、農産物以外、厳しい状態が続いている。
,,□,輸送業（営業担当）,受注量や販売量の動き,・７月は長期予報どおり猛暑となり、飲料関連の輸送も順調であったが、それ以降、気温がそれほど上がらなかったこともあり、伸び悩んでいる。
,,□,金融業（従業員）,取引先の様子,・観光については、外国人観光客の増勢が続く一方、道南で北海道新幹線の開業効果の反動がみられる。その他の業種は高水準ながらも回復に一服感がみられる。道内景気は３か月前と比べて横ばいでの推移となっている。
,,□,司法書士,取引先の様子,・人口減少や高齢化の影響により、不動産取引や建物の新築などが低水準のまま推移している。
,,□,司法書士,取引先の様子,・景気回復や景気悪化の兆しが特にあるわけではないが、大手デベロッパーのマンションが建設中であることから、着工件数などが一服状態にある。
,,□,その他サービス業［建設機械リース］（営業担当）,受注量や販売量の動き,・前年の台風被害に伴う復旧需要がやや減ってきているものの、依然として一定水準を保っている。
,,□,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・売上の前期比は引き続き伸びているものの、伸び率が鈍化してきている。
,,▲,＊,＊,＊
,,×,食料品製造業（従業員）,受注量や販売量の動き,・６月の販売量は前年比プラス９％であったが、９月の販売量は前年比マイナス１％見込みとなっており、３か月前と比べて落ち込んでいる。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,人材派遣会社（社員）,求人数の動き,・中途採用の求人は増加傾向にある。営業やＩＴ、建設関係などの技術系でのニーズが高いことから、企業の業績が好調なことがうかがえる。また、派遣スタッフの稼動も上向いており、企業の業績回復による処理作業の増加に伴い、派遣ニーズが高まっていることがうかがえる。当社が行政官庁から受託している雇用対策事業においても、当社で受け入れた長期の失職者が多数の企業に採用されており、こうしたことからも企業業績が上向いているようにみえる。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・前年と比較して、求人広告件数がやや伸びている。企業の人手不足による面が大きいが、業績が良い、先々の仕事があるといった理由も聞かれるようになった。ただ、個人所得が伸びていない現状からは、景気が良くなったと手放しで喜べる状況ではない。
,,○,新聞社［求人広告］（担当者）,周辺企業の様子,・観光客の入込が順調に推移していることから、サービス業を中心とした企業の業況が好調に推移している。
,,○,学校［大学］（就職担当）,求人数の動き,・百貨店、スーパー、カーディーラー、ホテルなどの新卒採用担当者から、景気の良さに裏打ちされた採用活動が継続しているとの話を聞く。また、11月頃までは新卒予定枠の確保を掲げていることから、当面は学生の売手市場が続く。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・求人広告の受理件数に大きな変化がみられない。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・建設業界、運輸業界の求人が増加している。飲食店など、個人消費関連の求人も前年よりも増加している。ただ、求人を出しても採用が決まらないことが求人の増加要因となっている面もある。
,,□,職業安定所（職員）,求人数の動き,・月間有効求職者数が５年10か月連続で前年を下回り、月間有効求人数が７か月連続で前年を上回ったことから、有効求人倍率は1.03倍と前年を７年６か月連続で上回った。
,,□,職業安定所（職員）,求人数の動き,・建設関連業種において、これまで求人を出していなかった事業所が求人を申し込むなど、募集活動が活発化しており、新規求人数が増加の一途をたどっている。
,,□,職業安定所（職員）,求人数の動き,・８月の有効求人倍率は1.07倍と高い水準で推移しており、業種によっては人手不足の状況が深刻化している。
,,▲,＊,＊,＊
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,衣料品専門店（経営者）,販売量の動き,・秋物が本格的に動く時期となっており、顧客を中心に動きがある。ただし、この売上を維持するためには、新規客を確保することが課題である。
,,○,一般小売店［医薬品］（経営者）,単価の動き,・９月は季節の変わり目であり、体調を崩す人も多い。そのため、健康維持のための高額商材の売行きが好調であり、売上の前年比も良くなっている。
,,○,百貨店（売場主任）,お客様の様子,・例年よりも気温が低く推移しており、秋物に対する注目が高まっている。また、実際に購入に至るケースも増えてきている。
,,○,百貨店（総務担当）,単価の動き,・気温は高かったものの、秋物が動き始めており客単価が上がっている。さらに、まとめ買いも発生しており、少し景気が回復しているように見受けられる。
,,○,百貨店（営業担当）,販売量の動き,・天候が落ち着いていることもあり、今月も秋物を中心に婦人服、紳士服の好調が続いている。特に紳士服は、インポートブランドやデザイナーズブランドの動きが良い。一時期売上が低迷していた高額商材も、宝飾品、美術品を中心に売上が伸びてきている。一方、催事場の物産展は引き続き売上が厳しい傾向が続いている。
,,○,百貨店（買付担当）,お客様の様子,・衣料品を中心に秋物の動きが良い。気温要因もあるが、定価品の動きが明らかに前年と違っている。ただし、食品は厳しいままであり、全体的な景気が上向きとまでは言い切れない。
,,○,スーパー（店長）,単価の動き,・買上率の増加により、客単価が104％と上昇傾向にある。
,,○,衣料品専門店（店長）,来客数の動き,・秋の到来が早く、秋物の動きが例年以上に活発になっている。
,,○,衣料品専門店（店長）,お客様の様子,・お盆を境に気温が低下し、秋物の立ち上がりが例年よりも早まっている。また、ブライダルなどの目的買い需要が例年どおりに推移している。
,,○,乗用車販売店（経営者）,販売量の動き,・新型車イベントの効果により、新車販売数が増加している。
,,○,乗用車販売店（経営者）,販売量の動き,・９月はほとんどの販売会社が半期決算月となり、かなりの動きが出るのが通常であるが、全体的な活気には欠けているように見受けられる。
,,○,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・売上が前年を上回っているが、その原因は不明である。たまたま業績が良い年回りの可能性もあるものの、顧客の購買意欲が高まりつつあるように見受けられる。
,,○,高級レストラン（支配人）,来客数の動き,・レストラン全体の来客数が、前年同月と比較して上昇している。客単価は低いものの、食に対する消費意欲は高まっているように見受けられる。
,,○,その他サービス［自動車整備業］（経営者）,販売量の動き,・来客数、受注量、受注額の好調が継続している。
,,□,商店街（代表者）,販売量の動き,・物販店、飲食店など業種にかかわらず客単価に大きな格差がある。ものが売れないわけではないが、客の購買行動にはかなりの厳しさがみられており、単価の吟味は価格の高低にかかわらず厳しい。
,,□,商店街（代表者）,来客数の動き,・５月からずっと好天が続いており、前年と比較して来客数は105％と伸びている。しかし、客単価、買上客数は横ばいで推移しており、全体的な動きがあまりない状態が続いている。
,,□,商店街（代表者）,お客様の様子,・北朝鮮のミサイル問題などの世界情勢不安が地方にも波及しつつあるものの、景気自体は横ばいで推移している。
,,□,一般小売店［医薬品］（経営者）,来客数の動き,・売上は３か月前と比較して横ばいであり、今月も107％前後で推移している。来客数も８～９月共に減少することなく推移している。
,,□,一般小売店［酒］（経営者）,販売量の動き,・今月は祝日が多く週末の動きは良かったものの、平日は静かで人も物も動いていない。良い時と悪い時の差が激しく、全く安定しない。
,,□,一般小売店［医薬品］（経営者）,来客数の動き,・６月に来客数が落ち込んで以来、回復しないまま９月まで横ばいで推移している。単価の高い顧客の来店頻度が落ちてきており、客が節約している様子がうかがえる。また、復興需要が落ち着き、地元の景気は冷めてきている。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・全体的に販売量は横ばいで推移している。内容は低額商材の動きが鈍いものの、高額商材の販売が好調なことで、売上を確保している状況である。
,,□,百貨店（営業担当）,お客様の様子,・３か月前と比較しても、消費動向に大きな変化は見受けられない。衣料品は高額商材の動きが鈍く、ファストファッション的なリーズナブル商材に偏っている。ただし、食品の動きは安定している。
,,□,百貨店（売場担当）,来客数の動き,・根本的に大きな変化要因はない。新規客やフリー客が増加することもなく、顧客の来店頻度や客単価の上下により売上が左右されている。そのため、顧客動員をかけた期間は売上が集中するものの、それ以外の期間の売上は減少してしまう。
,,□,百貨店（経営者）,販売量の動き,・富裕層の消費動向が、高額商材を中心に比較的活発になっている。中間層は秋物衣料品の出だしが好調に推移しているものの、雑貨については夏場の好調から一転して苦戦している。
,,□,スーパー（経営者）,来客数の動き,・競合店出店などの影響により既存店の来客数は減少している。競合店の影響のない店舗においても、天候が安定しているにもかかわらず微減しており、客単価も上がっていない。
,,□,スーパー（経営者）,単価の動き,・客の消費傾向は前月と変わらず、１品単価は前年を下回っている。また、買上点数は若干増加しているものの、来客数は前年並みのため、売上も横ばいで推移している。
,,□,スーパー（店長）,来客数の動き,・天候の悪い日が多く、来客数の減少に影響を与えている。
,,□,スーパー（総務担当）,単価の動き,・来客数は前年を若干下回っているものの、客単価はそれを補っても余るくらいの状況となっている。
,,□,スーパー（営業担当）,来客数の動き,・来客数が98.7％と前年を下回っているものの、１品単価が前年を上回ったため、何とか売上は前年を維持している。消費を抑えるという客の節約志向がみて取れる。
,,□,コンビニ（経営者）,単価の動き,・買上点数は増加しているものの、客単価が低下しており、天候不順で飲料系の売上が減少した８月から改善しないまま、今月も横ばいで推移している。
,,□,コンビニ（経営者）,来客数の動き,・春に人口がかなり減った影響で、売上が悪化したまま、横ばいで推移している。
,,□,コンビニ（経営者）,来客数の動き,・来客数、客単価共に前年を上回っている。
,,□,コンビニ（エリア担当）,来客数の動き,・来客数に変化がない。行楽シーズンではあるものの、週末の雨などマイナス要因が多い。
,,□,コンビニ（店長）,来客数の動き,・例年に比べて残暑がなく気温も低いため、夏前と比較して来客数、売上共にあまり変化がない。
,,□,衣料品専門店（経営者）,お客様の様子,・秋らしく気温が下がったこともあり、顧客の秋物の購入は順調であるものの、一般客の購買意欲はまだまだ低い。
,,□,衣料品専門店（経営者）,単価の動き,・暑い日が続いているため秋冬物の動きが鈍く、価格競争が始まっている。
,,□,衣料品専門店（店長）,来客数の動き,・９月中旬に一時的に気温が上昇したことで、秋物目的の来客数が大きく減少している。
,,□,衣料品専門店（総務担当）,販売量の動き,・来客数は前年並みであるものの、買上点数が下回っているため、全体の売上は減少している。
,,□,家電量販店（店長）,来客数の動き,・来客数が伸び悩んでいる状態が続いている。
,,□,家電量販店（店長）,来客数の動き,・７月の猛暑でエアコンなどが前倒しで購入された影響により、来客数は前年比99％と若干前年には届かなかったものの、売上は前年並みとなっている。
,,□,家電量販店（従業員）,来客数の動き,・来客数の動きにほとんど伸びがみられていない。
,,□,乗用車販売店（従業員）,販売量の動き,・新型車が発表されたものの、成約に結び付く商談があまりない。
,,□,乗用車販売店（従業員）,来客数の動き,・休日の来客数の動きに変化がない状態が続いている。
,,□,住関連専門店（経営者）,販売量の動き,・受注生産のため、物件によって数量が増減するが、全体的にはあまり変化はない。
,,□,住関連専門店（経営者）,販売量の動き,・小物商材で売上を維持している状態が続いている。取引メーカーや問屋も売上に苦戦しているとのことであり、好景気を実感するまでには至ってない。
,,□,その他専門店［酒］（経営者）,販売量の動き,・６月から施行された酒税法の一部改正に伴う売上への影響は落ち着いてきており、店頭での売上は部分的に戻ってきているものの、全体的には落ち込んだままである。堅調に推移している純米吟醸酒や純米酒も、徐々に伸びが鈍化している。
,,□,その他専門店［靴］（従業員）,販売量の動き,・客は、必要な物や安い物は購入するものの、それ以外の商品の購入には慎重である。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・販売量が前年並みに推移しており、仕入価格も安定している。ただし、冬に向けて仕入価格は上昇傾向にある。
,,□,一般レストラン（経営者）,販売量の動き,・販売量などに特に変化はなく、横ばいで推移している。
,,□,一般レストラン（経営者）,来客数の動き,・この低迷が外食産業全体のものなのかは不明であるが、特にイタリアンレストランで、客単価及び来客数が芳しくない状態が続いている。
,,□,一般レストラン（経営者）,販売量の動き,・今月は、特段良くもなく悪くもなく、まずまずの結果となっている。
,,□,観光型ホテル（経営者）,来客数の動き,・大きなイベントによる関係者の宿泊で、来客数は３か月前より上回っているものの、一般客の動きには特に変化がない。
,,□,観光型旅館（経営者）,来客数の動き,・来客数、売上共に大きな変化はなく、例年並みで推移している。
,,□,観光型旅館（スタッフ）,単価の動き,・夏休み期間と同様に単価の安いプランの申込が多い。また、ミドルクラスの価格帯の販売量が前年に比べて落ち込んでいる。
,,□,都市型ホテル（スタッフ）,販売量の動き,・９月はねんりんピックがあり、宿泊と一般宴会あわせて１千万円程度のプラスとなっている。ただし、６月もインバウンド効果やブライダル需要が押し上げており、３か月前との比較では変わらない状況となっている。
,,□,旅行代理店（店長）,販売量の動き,・国内旅行、特に団体旅行の動きが鈍い。海外旅行についても、北朝鮮問題により予約の鈍化並びにキャンセルが発生している。
,,□,旅行代理店（従業員）,お客様の様子,・個人旅行では、天候不順が続いた夏からの巻き返しを期待していたが、客の様子見が続いており、回復するまでには至っていない。そのため、団体旅行は好調であるものの、全体としては変わっていない状況である。
,,□,通信会社（営業担当）,お客様の様子,・ここ１か月の景気は上向いている。公共工事も頻繁に行われており、前月よりも飲食店がにぎわっているように見受けられる。ただし、通信業界は低迷している。
,,□,通信会社（営業担当）,お客様の様子,・顧客の設備投資意欲に変化はみられない。
,,□,通信会社（営業担当）,お客様の様子,・客はコスト削減の要求ばかりであり、新サービスが売れていない。
,,□,観光名所（職員）,お客様の様子,・来客数は増加しているものの、前年より気温が低く飲料系の動きが鈍い。
,,□,観光名所（職員）,お客様の様子,・出控え、買い控えがみられる。
,,□,遊園地（経営者）,来客数の動き,・３連休に台風が通過した影響はあったものの、前月と比較して穏やかな天候で推移したこともあり、来客数はわずかながら前年を上回っている。
,,□,競艇場（職員）,来客数の動き,・期待していた大きなイベントの波及効果が薄く、当日の来客数は通常より多かったものの、リピーターになるまでには至らなかったことから、売上増加につながっていない。
,,□,美容室（経営者）,来客数の動き,・来客数の前年比は95～99％の状態が続いている。景気は良くないが、実数としては横ばいで推移している。
,,□,美容室（経営者）,来客数の動き,・同業者が増えており、客は安い店に流れてしまう。
,,□,住宅販売会社（経営者）,お客様の様子,・遊休不動産の販売依頼が増えており、その仲介によって新築住宅の受注にもつながっている。
,,□,その他住宅［リフォーム］（従業員）,来客数の動き,・リフォームの問い合わせが増えており、受付件数は前年比120.5％となっている。
,,▲,一般小売店［寝具］（経営者）,販売量の動き,・長雨が続いて早めに秋がきたため、夏物が大幅に売れ残っている。
,,▲,スーパー（店長）,販売量の動き,・売上の前年比は、６月の96.7％に対して現時点では95.7％で推移しており、緩やかに下降している。そのため、景気はやや下向きである。
,,▲,スーパー（営業担当）,来客数の動き,・競合店の出店が相次いでおり、全体的に来客数が減少している。チラシ、曜日別ポイントセールなど販促策を強化することで、買上点数、買上単価は前期を上回っているものの、来客数減少による売上のマイナス分をカバーできていない。営業努力により粗利益は前期並みに推移しているが、一方、人件費、販促費などの販売管理費が上昇しており、経営的に厳しくなっている。
,,▲,コンビニ（エリア担当）,来客数の動き,・天候不順により、飲料、アイスクリームなどの販売量が不振である。利益率も低く、オーナー収益が10％以上悪化している。
,,▲,コンビニ（エリア担当）,来客数の動き,・９月は全体的に気温の低下や悪天候となり、前年比の数値は厳しい状況である。また、購買意欲の低下よりも、購入単価の低下、買上点数の少なさが目立っている。
,,▲,乗用車販売店（経営者）,販売量の動き,・どの業界においても設備投資意欲が弱く、銀行借入が伸びていない状況である。
,,▲,住関連専門店（経営者）,来客数の動き,・商店街を歩く人の姿が少なくなっており、それに伴い、店舗への来客数も減少している。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・販売量の減少に歯止めがかからず、加えて天候不順により、行楽客の来店も少ない状況である。
,,▲,高級レストラン（経営者）,来客数の動き,・だんだんと気温が下がってきていることで、客足が遠のいている。来月には選挙を控えているため、なおさら景気は良くならない。
,,▲,一般レストラン（経営者）,それ以外,・日によって来客数の差が激しい。また、仕入価格も上昇しており、カニの剥き身などは２倍近い価格となっている。全体的に魚の価格が高騰しており、かなりのダメージとなっている。
,,▲,観光型ホテル（スタッフ）,単価の動き,・８月は全国的なスポーツ大会などのイベントがあったため計画どおりの売上が確保できたが、９月の宿泊数は前年割れとなっている。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・一般宴会部門は前年並み、宿泊部門、レストラン部門は前年に届いていない状況である。駅前のデパートが８月末で閉店した影響もあるのか、来客数の減少が響いている。
,,▲,都市型ホテル（スタッフ）,販売量の動き,・数か月前より予約状況が低迷していたが、フリー客の利用により大きな落ち込みになっていなかった。しかし、今月はフリー客の動きも鈍く、全体的に悪化傾向にある。改善するような動きもみられず、厳しい状況である。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・夏が過ぎて、来客数が減少している。
,,▲,旅行代理店（経営者）,販売量の動き,・１年前から個人旅行の動きが悪くなってきているが、現在はその１年前よりも更に悪くなっている。団体旅行は堅調であるが、個人旅行の低迷により業界全体としてはあまり良くない状態となっている。
,,▲,通信会社（営業担当）,お客様の様子,・４Ｋテレビの普及が停滞しているなか、携帯端末などのモバイルで視聴できる無料のインターネットテレビが浸透し始めており、有料テレビへの加入は微減状態である。
,,×,一般小売店［書籍］（経営者）,販売量の動き,・不透明な国際、国内情勢や異常気象の影響による生活への不安から、買い控えが一層進んでいる。
,,×,スーパー（経営者）,お客様の様子,・可処分所得が伸びないなか、節約志向が更に顕在化している。
,,×,コンビニ（店長）,単価の動き,・夏の天候不順を引きずっていることもあるが、それにしても全体的に数字が悪い。原因は不明であるが、特に客単価が下がっている。
,,×,一般レストラン（経営者）,来客数の動き,・当店は単価が多少高めであり、連休があると家族層は昼間の出費がかさむのか、夜の外食を控えられてしまう。そのため、連休が２回あった今月は来客数が激減している。
"企業
動向
関連

(東北)",,◎,－,－,－
