,,○,－,－,－
,,□,食料品製造業（経営者）,受注量や販売量の動き,・全国的な暖冬の影響で、前年よりも荷動きがやや悪い状況が続いている。
,,□,家具製造業（経営者）,受注量や販売量の動き,・個人客の需要は上向きだが法人需要が低迷しており、トータルとしては横ばいである。
,,□,輸送業（支店長）,取引先の様子,・雑貨・小売を中心とした輸出は好調に推移しており、取引先の落ち込みはないが、輸入を中心とした企業は稼働が少なく、扱っている商品アイテムにかかわらず低調に推移した。
,,□,輸送業（営業担当）,取引先の様子,・年始も操業した工場が多かったものの、大雪や台風並みの低気圧の影響で輸送に混乱が生じ、結果的には期待外れとなった。
,,□,通信業（営業担当）,取引先の様子,・取引先の様子として、主にＩＴ・通信関係の企業からは比較的業績好調との話を聞くが、まだ他の業種においては平行基調、もしくは引き続きデフレ状況であるとの話を聞く。景気の方向感が少しつかみにくいが、全体的には変わらないと感じる。
,,□,通信業（営業担当）,受注量や販売量の動き,・受注量自体は増えているが、コスト削減につながるものが多く、純粋な意味での投資は少ないのが現状である。
,,□,金融業（企画担当）,それ以外,・設備資金の需要は弱い。建設業は公共投資の削減で厳しい。小売業も道外大手スーパーの進出による過当競争や販売価格の低下などで停滞している。
,,□,司法書士,取引先の様子,・不動産取引・住宅の新築などが低迷している。
,,□,その他サービス業［建設機械リース］（支店長）,競争相手の様子,・同業者の会合においても、商材不足で苦戦しているとの話が多い。
,,□,その他非製造業［機械卸売］（従業員）,受注価格や販売価格の動き,・鉄骨加工業者は仕事が少なく、臨時休業日を取らざるを得なくなっており、稼働日が少なくなっている。このため副資材の出荷量は前年比で10％ほど減少した。ただし、鋼製橋梁加工は活況が続いており、３月までこの状況が続く見込みで、多少は食い込みをカバーしている。
,,□,その他企業［コンベンション担当］（従業員）,受注価格や販売価格の動き,・ディスカウント要望とクオリティ要望の二極化になっている。
,,▲,食料品製造業（団体役員）,受注量や販売量の動き,・鶏卵の虚偽表示や、ＢＳＥ・鳥インフルエンザなど食品原材料に対する消費者の不信や不安感の増長により、食料品の受注に影響を受けており、前年比で大きく受注が減少している。また、地場流通企業が大手企業の傘下に入るなど、流通業界の構造に変化が起こり、激変模様となっている。
,,▲,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・受注の減少傾向は相変わらず続いている。
,,▲,その他サービス業［建設機械リース］（支店長）,取引先の様子,・中小零細にはかなりギリギリで経営を行っている企業が多く、取引先の焦げ付きなどに対応する余力が少なくなってきている。
,,×,司法書士,受注量や販売量の動き,・土地や建物の取引が少なく感じられる。
"雇用
関連

(北海道)",,◎,＊,＊,＊
,,○,職業安定所（職員）,求人数の動き,・新規求人は請負業や食料品製造業・サービス業で増加傾向にある。
,,□,人材派遣会社（社員）,求人数の動き,・求職者数は前月に比べ増加しているが、求人数は変わらない。
,,□,求人情報誌製作会社（編集者）,それ以外,・求人広告の約７割が飲食・サービス業に占められ、業種・職種に偏りがみられる。求職者の希望職種と企業の求める能力の間でミスマッチが顕著になっている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・前年との比較では飲食やファッションなどの求人が大きく落ち込んでいるが、これは前年の札幌駅前の大型複合商業施設の求人の分がマイナスしているためである。また、他の業種に関しても大きな状況はそれほど変わっていない。
,,□,新聞社［求人広告］（担当者）,周辺企業の様子,・建設業の大型倒産が１件発生しており、まだ２～３件の倒産予備軍があると噂されている。全般的に動きが鈍い。
,,□,職業安定所（職員）,求職者数の動き,・新規求職者の数にあまり変動がみられない。また12月の求人倍率も0.39倍と非常に悪い。
,,□,職業安定所（職員）,求人数の動き,・有効求人倍率は0.41倍で前年と同率となった。新規求人は前年に比べて５％ほど増加しているものの、新規求人の30％はパート求人である。
,,▲,新聞社［求人広告］（担当者）,それ以外,・業種により景況に波があったが、このところは波が少なくなり全体的に求人広告数が減少してきている。
,,▲,職業安定所（職員）,求人数の動き,"・新規求人数に占めるパートの割合は減少したが、前月に比べて求人数が約2,000件減少している。"
,,×,＊,＊,＊
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,－,－,－
,,○,商店街（代表者）,単価の動き,・初売りから冬物バーゲンと、比較的順調に推移しているが、20日以降の寒波で、トータルではどうなるか心配なところはあるが、まずまずという線に落ち着きそうである。
,,○,一般小売店［カメラ］（店長）,販売量の動き,・販売数、販売額共に前年より大幅に伸びている。客のハード関係への購買意欲が強く感じられる。
,,○,百貨店（売場主任）,販売量の動き,・初売り以来、クリアランスに入っても好調を維持している。実勢が前年割れの中、前年から伸ばしている部門も幾つか出てきている。
,,○,衣料品専門店（店長）,来客数の動き,・初売りやバーゲンでは、リクルートや成人式の客が前年実績を大きく上回り、仕掛けが功を奏している状況である。
,,○,衣料品専門店（店長）,お客様の様子,・１月に入り、寒さが本格化した時期と冬物処分の時期が重なり、ようやく冬物商材の本需に入っている。
,,○,乗用車販売店（経営者）,販売量の動き,・販売量が伸びており、やや上向いている感はあるが、雪が少ないため需要が前倒しになっている印象である。
,,○,住関連専門店（経営者）,販売量の動き,・当初の見込みでは、１～２月の落ち込みを予測していたが、実際には少し上向いている。
,,○,その他専門店［酒］（経営者）,販売量の動き,・酒類販売では、既存店が前年比２けた伸長した12月に続き、１月も好調で、価格、数量共に伸びている。
,,○,高級レストラン（経営者）,来客数の動き,・これ以上悪くならないという期待感がある。皆もそう思っており、多分少しずつ良くなるであろうと、業界内外から言われていて、こうしたことが起爆剤となる。
,,○,美容室（経営者）,販売量の動き,・カットをする客だけでなく、化粧品や整髪料を購入する客が増えてきている。
,,○,住宅販売会社（従業員）,来客数の動き,・年明けからの展示場来場者数は、前年と比べ減少しているが、確実に受注につながる顧客層が２割以上増加している。
,,□,商店街（代表者）,販売量の動き,・初売りはにぎやかで、それなりの効果があったが、不況時ほど初売りは活況を呈すというジンクスもあり、１か月トータルで見なければ景況判断はできない。ちなみに初売り後のバーゲンでは各店共苦戦しているようである。
,,□,商店街（代表者）,お客様の様子,・天候も良く、雪もない暖かい正月であった。客足は初詣客を中心に良かったが、販売に結び付いたのは福袋が中心で、子供達のお年玉で買えるような低単価のものしか売れていない。全般的には良くない状況で、新年会の宴会も少ない。
,,□,一般小売店［書籍］（経営者）,販売量の動き,・文芸書等の一般教養書は好調であるが、雑誌の売上が苦戦している。
,,□,百貨店（売場主任）,お客様の様子,・初売り、クリアランスセールと出足が良く、中旬までは健闘していたが、20日以降は厳しくなっている。ギフト等の目的買いの客は来店しているが、従来どおり単価が低く、数も減少している。ただ、癒し系やテレビで話題になった商品群は好調に売れている。
,,□,百貨店（企画担当）,販売量の動き,・売上数字に大きな変化はない。地域的な問題で雪が多い日は売上を大きく落としており、売上予算達成日は多いものの、カバーしきれていない。
,,□,百貨店（広報担当）,お客様の様子,・11～12月の暖冬による買い控えの反動か、初売りは過去最高の売上を記録した。その後のバーゲンは始めこそ好調であったが、その後中だるみとなった。しかし中旬からの冷え込みと物産展が終盤の動員を促進し、結果として売上は前年をクリアした。
,,□,百貨店（売場担当）,販売量の動き,・週末は来客数増が見込まれていたが、今年に入り、平日より少し多い程度の来客数で、売上も単価も低い。高額商品は動かず、細かいものを数多く売っている状況である。
,,□,百貨店（販促担当）,お客様の様子,・暖冬傾向で冬物防寒物がプロパーでは苦戦しているが、地元サッカーチームのＪ１昇格セールやクリアランスの前倒しなどが好調で、購買のきっかけさえあれば消費意欲は衰えていない。
,,□,百貨店（経営者）,販売量の動き,・客数と客単価の前年比を見ると、客単価の低下の方が大きい。各売場の販売点数が減少しているので１品単価の下落より買上点数の減少が原因である。
,,□,スーパー（経営者）,単価の動き,・競争がどんどん激しくなっており、原価を割って販売している商品が増え、単価が下落し続けている。
,,□,スーパー（経営者）,お客様の様子,"・相変わらずチラシで、原価を割った競争が続いている。
・12月28日ごろから曜日の関係で数日の超繁忙期があり、ほっとしていたが、今月に入りその反動で買い控えがますます厳しくなっている。"
,,□,スーパー（店長）,単価の動き,・今月の既存店の来客数が前年比100％、１人当たり買上点数が101％と前年並みで推移しているが、１品単価が97％と大きく前年割れとなっている。
,,□,スーパー（店長）,販売量の動き,・客数は前年並みに回復してきているが、買上点数が減少し１品単価も低下しており、全体的に購買力が低下している。
,,□,スーパー（総務担当）,単価の動き,"・生鮮は青果物単価が前年割れを続けているが、前月よりはやや持ち直している。精肉は牛肉が約１割、鶏肉が約２割ほど点数減で、そのため豚肉が反対に伸びているが全体の単価は低下している。
・加工品は前年比、前月比共にほぼ同単価で推移している。
・実用衣料については前年割れがまだ続いているが、前月よりは1.3％増えている。
・全体としては既存店単価で前年割れではあるが、前月よりはやや良くなっている。"
,,□,スーパー（総務担当）,来客数の動き,・来客数は増加しているが、買上単価や一点単価が下落しており、なかなか厳しい状況である。しかし客が増えているということについては、買物への意欲が出てきていると感じている。
,,□,スーパー（企画担当）,単価の動き,・時間延長や元旦営業を実施し、来客数はかろうじて前年並みとなっているが、客単価のベースとなる１品単価や販売点数共に前年割れが続いている。
,,□,コンビニ（エリア担当）,単価の動き,・客数に関しては、例年並みの水準まで回復している。しかし客単価が低下しており、客単価のマイナス分が売上にスライドしている状況である。
,,□,コンビニ（エリア担当）,販売量の動き,・おにぎりや弁当の販売は伸びているが、歳末商品の売上が思わしくなく、そのため客単価が大きく割れている。
,,□,コンビニ（店長）,来客数の動き,・今年は、元旦から24時間営業で正月も休まず営業するスーパーが多く、市内のコンビニは大打撃を受け、出鼻をくじかれた状況である。
,,□,衣料品専門店（経営者）,来客数の動き,・年末年始の来客数は、例年であれば歳末売出しや初売りで多くなるが、今年は期待ほどではない。
,,□,衣料品専門店（経営者）,来客数の動き,・商店街の動きは天候に大きく左右される。当市の冬は吹雪が多く、天候によって客数の増減が著しい。吹雪の日は郊外大型店や中心街区でも大型店に客が集中している。
,,□,衣料品専門店（総務担当）,来客数の動き,・12月のシーズン商品の購買不振が、１月に入っての雪の影響もあって購買につながり、売上が増えている。
,,□,乗用車販売店（経営者）,販売量の動き,・新車販売で動いているのは新型の低公害、低燃費車が中心であり、車検受けで代替延長、及び代替の下取り車は低年式や極低年式の車両が圧倒的に多く、まだまだ客の財布のひもが緩まず我慢している様子が見える。
,,□,その他専門店［家電］（経営者）,販売量の動き,・暖冬で、冬物の季節家電の売上が伸びず、年始イベントをかけても客足が鈍く、目玉の特価商品しか動かない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,お客様の様子,・年が明けてからの客の購入動向は、相変わらずの安値志向と、必要なものしか買わないという状況が続いている。また、ある程度の高額になる商品、たとえば、車検、板金修理等については見積を数社から取り、安いところに注文を出す傾向が強く、粗利益が取れない状況にある。
,,□,高級レストラン（支配人）,販売量の動き,"・宿泊は、法人関係の団体宿泊が多く入り、前年比110％を超えている。
・宴会は、婚礼及び法人関係の件数減少により苦戦している。
・レストランは、駅前大型百貨店の営業再開により買い回り客が増加し、前年比107％となった。
・惣菜販売は新規販売チャンネルを開拓し137％となっているが、全体としては既存店が不調で横ばいとなっている。"
,,□,一般レストラン（経営者）,来客数の動き,・競合店の相次ぐロードサイドへの出店により、客の分散化が進んでいるためか、来客数が前年実績を割っている。
,,□,一般レストラン（スタッフ）,単価の動き,・客単価に変化はない。売上高については販売促進をすれば伸びるので、客単価だけを見て、変わらないと回答した。
,,□,観光型ホテル（経営者）,来客数の動き,"・年末年始は例年並みであったが、正月明け以降はウィークデーの客の落ち込みがとても大きい。
・１月の客数は前年より約15％減少しており、特に遠方からの客は激減である。
・地元企業の新年会の数も減っている。しかし人生の節目の祝賀の集まりは年々増えている。"
,,□,都市型ホテル（経営者）,販売量の動き,"・週末は例年通り新年会などで多忙であったが、週の前半が例年より稼動が悪い。
・件数は前年に近い受注であったが、大口が減少し小口が増加したため、売上トータルは約５％の減少である。
・業界の安売り競争に歯止めがかからない。"
,,□,都市型ホテル（スタッフ）,販売量の動き,・歓送迎会の時期を迎えるが、販売量の動きに変わりないと回答した。忘年会の時も出足はとても良かったが、その後伸び悩んでおり、歓送迎会の予約状況も現在のところ好調であるが、開催曜日が限定され、盛り上がりにも欠けていて、忘年会の時と同じように伸び悩む。
,,□,都市型ホテル（スタッフ）,来客数の動き,・正月商戦はそこそこの成績となったが、新年会関係が低調である。いかに魅力的な商品を提供できるかが課題である。利用人員の減少を何とか食い止めなければならない。
,,□,タクシー運転手,来客数の動き,・例年であれば、上旬は初詣の客や初売りの客で、乗客数が期待できるが、今年は全く少なく、去年と比較しても10～15％ほど落ち込んでいる状況である。
,,□,遊園地（経営者）,来客数の動き,・正月の特別営業は気温にも恵まれ、入場者は前年を若干上回っている。単価面では約10％上昇しているが、今後につながるような手ごたえは感じられない。
,,□,住宅販売会社（従業員）,来客数の動き,・販売数量に関する指標は、前年比その他でほぼ横ばいの状態から変わっていない。
,,▲,一般小売店［茶］（経営者）,お客様の様子,・市内の初売りは１日と２日に分かれたが、初売りらしい動きがあったのは大型スーパーのみで、市内は普段と変わっていない。当店でも例年のような動きは無く、馴染み客ばかりの結果になっている。
,,▲,百貨店（企画担当）,来客数の動き,・当市内における競合店の入店客数や売上を比較しても、双方とも前年実績を割っている。
,,▲,スーパー（店長）,来客数の動き,"・郊外大型店へ客数、売上共に流出しており、前期割れが続いている。
・年末に発生したＢＳＥ、年始の鳥インフルエンザなど食品の売上マイナス要素が重なり厳しい状況である。"
,,▲,衣料品専門店（店長）,販売量の動き,・冬物が最終になり春物が入荷して動き出す前の端境期であるため、品ぞろえもばらばらである。客も冬物はもう要らないし、春物にはまだ早いというところである。
,,▲,その他専門店［靴］（経営者）,販売量の動き,・改装のためセールを行っているが、思ったほど売れていない。いくら安くても必要無いものは買わない。
,,▲,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・年末の駆け込み受注がバタバタ入ったため、年明けは売上が伸びない状況である。また特に力を入れた販売キャンペーンなどは実施しないため、客も静かであり、売上も例年より少し低い水準である。
,,▲,一般レストラン（経営者）,お客様の様子,・当店は、下請や孫請けをしている中小企業の経営者が多いが、仕事量がかなり減っていると、いつも話している。
,,▲,観光型旅館（経営者）,来客数の動き,・中央での景気回復のニュースが伝えられるが、相変わらず地方は厳しい。この時期地元客が主体となるが、２年にわたって取り逃がした大型団体を取り込めたにもかかわらず、全体の伸びが去年実績に届かない状況である。
,,▲,観光型旅館（経営者）,来客数の動き,・12月末から１月初めにかけては例年通りの売上、来客数となったが、その後は平日の入込が悪く、トータルでは例年より落ち込んでいる状況である。
,,▲,都市型ホテル（スタッフ）,競争相手の様子,・堅実と思われていた中央直営大手ホテルにおいても45歳以上全員を対象に希望退職者を募り、期限までに予定数に達しない場合は、指名解雇するということである。
,,▲,通信会社（営業担当）,単価の動き,・インターネット関係のサービス収入が、業界内の競争激化により減少している。
,,▲,テーマパーク（職員）,単価の動き,・入場者数は何とか確保できたものの、客単価は前年実績より20％ほど低下している。
,,▲,美容室（経営者）,単価の動き,・トリートメントをプラスするとかいったプラスアルファ分が無くなり、ボーナス支給以後一段と厳しくなっている。
,,×,スーパー（経営者）,販売量の動き,・販売状況は、客数は増えているものの買上単価の下落と買上個数の減少が依然として続いている。この状況はまだまだ継続すると考え、悪くなっていると回答した。
,,×,タクシー運転手,単価の動き,・タクシーでは、どう回答したらいいか分からないほど、ひどい一方である。選択肢に「悪い」の下が欲しいほどである。水揚げは３万円がやっとの状況である。
,,×,観光名所（職員）,来客数の動き,"・正月３が日間は、団体、フリー客共に利用が、年末より多かった。
・雪見船が全国に知られて20年近くなるが、まだシーズンに比べると利用者が少ない。これに伴い売店等の利用客も少ない。"
,,×,住宅販売会社（経営者）,販売量の動き,・前年比ではマイナス40％、３か月前との比較ではマイナス25％と前年の駆け込み需要の反動が予想以上に大きい。住宅ローン減税延長がプラス作用になると期待していたが、その効果が出ない。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,電気機械器具製造業（経営者）,取引先の様子,・各社が３月末納期対応で、繁忙を極めているが、例年と異なり期中内に売上が可能な範囲の発注が全てである。また短納期、同時にコストダウンが一段と厳しくなっている。
,,○,公認会計士,取引先の様子,・従来は低調であった注文が、12月に入ってから増え始め、売上は一昨年の10月以来久しぶりに予算をオーバーした。
,,○,その他企業［企画業］（経営者）,取引先の様子,・住宅減税延長により、年末以降に減少すると思っていた新築の相談が、今月に入って増えている。この１年は成約数も増える。
,,○,その他企業［管理業］（従業員）,受注量や販売量の動き,・相変わらず忙しい状態が続いている。例年であれば今までが暇で、春に向けて少しずつ忙しくなるが、今のところ落ち込む気配がない。
,,□,食料品製造業（経理担当）,受注量や販売量の動き,"・今月は前年並みの受注は確保できそうであるが、ギフト関係では競争が厳しく前年割れとなっている。
・原材料価格の値上がりにより、収益面では厳しくなっている。"
,,□,電気機械器具製造業（企画担当）,受注量や販売量の動き,・当社システム品の開発依頼の引き合いが増加傾向にある。前月はやや悪くなっていると回答したが、その分を加味して３か月前と変わらないとした。
,,□,輸送業（従業員）,受注量や販売量の動き,・相変わらず中国向けと中国からの貨物量は増加しているが、その他地区及びデジタルと衣料品以外の品目は減少している。
,,□,輸送業（経営者）,受注価格や販売価格の動き,・相変わらず、運賃の値下げや値下げ要求が続いている。
,,□,金融業（営業担当）,取引先の様子,"・貸出しの減少率は回復基調にあるが、プラス転換には至っていない。
・個人消費も、公務員の収入減少の影響が少なからず出ている。"
,,▲,繊維工業（総務担当）,受注量や販売量の動き,・春夏最盛期に入っているが、受注高は減少しており、前年比同額にすべく営業活動を懸命になって展開している。産地全体がそうした状況である。
,,▲,木材木製品製造業（経営者）,受注量や販売量の動き,・12月までは減税を見越しての住宅需要があり、その反動で売上が10％程度落ち込んでいる。
,,▲,一般機械器具製造業（経理担当）,それ以外,・為替水準が社内レートを９円近く上回っており、輸出環境は極めて悪化し、採算が悪くなっている。
,,▲,建設業（経営者）,受注量や販売量の動き,・今期の決算予想は、受注と売上は前年並みとなるが、利益率が低下する。
,,▲,広告代理店（従業員）,受注量や販売量の動き,・前年同時期の物件が無くなったり、もしくは受注量が減少したりしている。
,,▲,新聞販売店［広告］（店主）,受注量や販売量の動き,・年末年始の売出し以降チラシの動きが鈍くなり、前年平均をはるかに下回っている。また売上減少や経費節減で新聞購読を止める会社が数社出てきている。
,,▲,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・１月に入り、極端な販売不振が目立つ。単月実績も90％前後になる模様。
,,×,農林水産業（従業者）,受注価格や販売価格の動き,・前年は、主な作物である桃やりんごの値段が過去にないほどの低価格であったため、農家の景気が悪い。
,,×,その他非製造業［飲食料品卸売業］（経営者）,取引先の様子,・最近、大手スーパーチェーンが近隣の店舗で24時間営業を始めているため、取引先のバンタム級のスーパーは打撃を受けている。
"雇用
関連

(東北)",,◎,＊,＊,＊
,,○,人材派遣会社（経営者）,求人数の動き,・自動車関連の製造メーカーから、大量の技術者の求人があった。
,,○,人材派遣会社（社員）,雇用形態の様子,・外資系の半導体メーカーとは堅調な取引が続いている。さらに前年末頃から増員計画が出され、英語が堪能な技術系社員の派遣要請が出ている。
,,○,人材派遣会社（社員）,求人数の動き,・少しずつではあるが注文数が増えてきている。大きな動きではないが、小さなオーダーが積み上がり、かなりの雇用になっている。
,,○,人材派遣会社（社員）,周辺企業の様子,・販売職やテレマーケティングといった派遣の依頼が堅調に増えている。
,,○,新聞社［求人広告］（担当者）,求人数の動き,・地元の景気を占う初売りが、地元大型店で新記録を出すなど活況を呈している。それが引き続き景気上昇につながるかは期末にならない分からない。現実的な上昇機運の実感は無いが、求人数は下げ止まった感がある。
,,○,職業安定所（職員）,求人数の動き,・電気機械器具や一般機械等の中小企業の求人が増加している。
