,,▲,観光名所（職員）,来客数の動き,・観光シーズン、夏休みといった要因から、来客数は３か月前に比べて220％の増加となったが、前年比では87.1％と減少している。海外旅行、国内旅行とも来客数が減少傾向にあり、特に海外からの団体客の減少が目立っている。
,,▲,美容室（経営者）,お客様の様子,・新政権の公共工事の方針や景気対策がはっきりしないため、建設業や工事関係者、自営業者などが相当出費を控えており、売上が減少している。
,,×,スーパー（店長）,販売量の動き,・販売量が前月比で96％と悪くなっている。また、自社競合も含めた他店との価格競争が激化してきている。
,,×,スナック（経営者）,来客数の動き,・新型インフルエンザの影響で、個人旅行での観光客が減っている。居酒屋でもなかなか個人観光客を見かけない。
,,×,旅行代理店（従業員）,販売量の動き,・新型インフルエンザへの懸念によるキャンセルが出ており、全商品の販売量が前年の60％程度となっている。
,,×,タクシー運転手,来客数の動き,・９月に入ってもタクシーの売上は前年を大きく下回っており、前年比で10％程度のマイナスとなっている。電話での注文も減っており、夜間の利用客も減っている。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,家具製造業（経営者）,受注量や販売量の動き,・東京を中心に個人需要が増えてきている。特に、比較的廉価な商品に顕著な動きが出てきている。
,,○,金属製品製造業（役員）,受注量や販売量の動き,・若干ではあるが、販売量が少しずつ回復してきている傾向がある。
,,○,金融業（企画担当）,それ以外,・小売業においては長雨や低温で夏物商戦が不振であり、運送業においても農作物の生育遅れから１次産品の荷動きが低迷している。しかし、土木建設業や家電量販店、自動車販売店などは景気対策効果がある程度浸透していることから持ち直している。旅館・ホテルなどの観光関連も大型連休の効果でにぎわっている。総じてみれば厳しさはあるが、景気はやや上向いている。
,,○,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・３か月前の受注額が前年比でマイナスであったのに対して、今月の受注額は前年比でプラスとなっている。
,,□,食料品製造業（団体役員）,受注量や販売量の動き,・エコポイント制度やエコカー減税の効果で購買意欲が出ているものの、食料品の低価格化が強まっていることから、受注量、受注価格は前年比で５～10％程度落ち込んでおり、引き続き厳しい状況にある。業界では、受注量の減少や景気低迷の影響から、休日を増やす企業も増加している。
,,□,食料品製造業（役員）,受注量や販売量の動き,・例年９月は最盛期への入り口となることから、受注が活発になる時期だが、今年は今のところ盛り上がりに欠けている。
,,□,金属製品製造業（経営者）,取引先の様子,・周りの企業の景気が悪いことから、受注単価が引き続き低下している。
,,□,司法書士,取引先の様子,・土地取引は依然として低迷している。建物の建築状況は若干上向き状態であるが、低水準のまま推移している。
,,□,その他非製造業［鋼材卸売］（役員）,受注量や販売量の動き,・一部の大型物件を除いた全体の仕事量は変わらないが、販売量が減少傾向となっており、それにともなって納入価格も低下している。
,,▲,建設業（従業員）,競争相手の様子,・商業施設の企画、設計は全て中止か延期となっており、マンションも着工延期となっている。設計事務所には仕事がほとんどなく、廃業や縮小を迫られている。
,,▲,司法書士,取引先の様子,・不動産取引の成約件数が減少している。
,,▲,その他サービス業［建設機械リース］（支店長）,取引先の様子,・基幹産業の農業では、繁忙期のため、どこも忙しいが、原価の上昇により収益性が低下している。
,,×,通信業（営業担当）,取引先の様子,・補正予算の未執行分の一時停止により、補正予算に寄せる期待が大きかった道内の取引先の多くが活動の縮小や様子見を余儀なくされており、自社にも影響が出ている。
,,×,司法書士,取引先の様子,・不動産の売買、建物の新築等が減少したままである。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,求人情報誌製作会社（編集者）,求人数の動き,・求人数は第１四半期を底にして緩やかな改善傾向にある。ただし、前年比ではマイナス27％と水準自体は低い。コールセンターなどの求人に動きが見え始めているのが明るい材料である。
,,□,人材派遣会社（社員）,求人数の動き,・中途採用のあっ旋などの人材紹介事業では、販売系の派遣も事務系の派遣も新規求人企業数が前年を下回っており、人件費の削減圧力が強い。人材派遣事業では、契約満了時に契約を継続しないケースが増えている。行政機関から受託している求人開拓事業も前年を下回る傾向がみられる。
,,□,求人情報誌製作会社（編集者）,雇用形態の様子,・正社員などの常用雇用の求人件数の微減傾向が続いている一方で、短時間型のアルバイト・パートなどの非常用雇用の求人件数が微増傾向にある。
,,□,職業安定所（職員）,求人数の動き,・８月の有効求人倍率は0.33倍であり、前年からは0.08ポイント低下し、10か月連続で前年を下回った。新規求人数は若干増加したものの、月間有効求人数は前年を7.7％下回っており、相変わらず厳しい状況にある。
,,□,職業安定所（職員）,求人数の動き,・月間有効求人数は前年から12.5％減少し、34か月連続で前年を下回った。新規求人数は前年から4.7％減少し、18か月連続で前年を下回った。
,,□,職業安定所（職員）,求人数の動き,・管内の８月の新規求人数が前年比で7.5％の増加となったものの、有効求人倍率は0.31倍と26か月連続で前年を下回っており、厳しい雇用情勢が続いている。
,,□,職業安定所（職員）,求人数の動き,・８月の新規求人数は前年比で5.9％の減少となっている。新規求職者数は前年比で0.1％の減少となっている。月間有効求人倍率は0.36倍であり、前年の0.41倍を0.05ポイント下回っている。
,,□,学校［大学］（就職担当）,採用者数の動き,・景気後退からの回復のペースは緩慢であり、それを反映するかのように求人数、採用者数の動きが停滞している。大学においても後期授業のスタートに伴い学生対応を始め、内定情報等を引き出しているが、前年のような内定者の伸びがみられない結果となっている。また、未内定者に対する求人情報の提供も極めて厳しくなっている。
,,▲,新聞社［求人広告］（担当者）,求人数の動き,・９月の募集広告の売上は前年比77％となっており、前月に持ち直しつつあるかにみえた傾向が、また下落基調に戻っている。特に、これまで比較的堅調だった介護福祉系で減少が目立っており、前年に小口出稿のあった38社からの出稿が無くなり、前年比59％と大幅に減少している。派遣は、引き続き札幌、東京の大手からの出稿がなく、金額的に大きく減少している。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,－,－,－
,,○,商店街（代表者）,来客数の動き,・大型連休により休日が増えたため、商店街の来客数は前月よりも増加している。
,,○,商店街（代表者）,来客数の動き,・中心地区でのイベントや百貨店でのセールの効果により、３か月前に比べて来客数は増加している。
,,○,一般小売店［雑貨］（企画担当）,来客数の動き,・気温の変化により、来客数は前月に比べ増加している。
,,○,百貨店（経営者）,販売量の動き,・前年は残暑の影響で季節衣料が苦戦したものの、今年は天候が安定しており、売上は前年を上回っている。
,,○,百貨店（販促担当）,来客数の動き,・消費者は価格に対する反応がよく、販売会への来客数が増えているため、売上は前年の水準まで回復している。
,,○,コンビニ（経営者）,来客数の動き,・本部の価格見直しにより客単価が前年を下回っているものの、来客数、売上共に前年を上回って推移している。
,,○,衣料品専門店（店長）,お客様の様子,・３か月前と比べて、吟味して買物する客の買上が増加している。
,,○,家電量販店（店長）,来客数の動き,・省エネ家電のエコポイント制度の影響により、来客数、販売量共に前年を上回って推移している。
,,○,乗用車販売店（経営者）,販売量の動き,・環境対応車への減税や補助金と県の補助金効果により、売上は前年に比べて30％増加している。
,,○,乗用車販売店（経営者）,来客数の動き,・環境対応車への減税や補助金の効果は続いており、来客数は依然として増加している。
,,○,高級レストラン（支配人）,お客様の様子,・個人客の低迷は続いているが、法人の宴会申込が増加している。
,,○,一般レストラン（経営者）,来客数の動き,・大型連休の影響は少なく、来客数は前年を上回って推移している。
,,○,一般レストラン（スタッフ）,来客数の動き,・消費者の低価格志向が強まり、低価格メニューが主力の当店では、来客数が増加傾向にある。
,,○,都市型ホテル（スタッフ）,販売量の動き,・売場の改装やレストランのリニューアルにより、前年に比べ来客数が増加している。
,,○,観光名所（職員）,来客数の動き,・大型連休の期間は、近年になく個人乗船客が増加している。
,,○,遊園地（経営者）,来客数の動き,・大型連休は天候が安定し、新型インフルエンザの影響もなく、売上は前年を大きく上回っている。
,,□,商店街（代表者）,来客数の動き,・残暑の影響で秋冬物の衣料の動きが悪く、来客数、客単価共に低迷している。
,,□,商店街（代表者）,来客数の動き,・大型連休の影響で、商店街の来客数は低迷している。
,,□,商店街（代表者）,お客様の様子,・商店街の店舗は来客数、売上共に前年を上回っているが、百貨店等の大型店では苦戦が続いている。
,,□,一般小売店［茶］（経営者）,それ以外,・大型連休には県外からの観光客が増加したものの、依然として売上は低迷している。
,,□,一般小売店［酒］（経営者）,来客数の動き,・大型連休の影響もあり、商品の購入にお金が回らず、来客数は低迷している。
,,□,一般小売店［医薬品］（経営者）,単価の動き,・大型連休を中心に休日の来客数は増加したが、客単価の低迷が続いており、新型インフルエンザ関連商品も売上には貢献していない。
,,□,一般小売店［医薬品］（経営者）,販売量の動き,・新型インフルエンザの流行により関連商品の販売量は増加しているが、それ以外の商品の売上は低迷している。
,,□,一般小売店［医薬品］（経営者）,販売量の動き,・来客数、客単価共に、前年に比べて横ばいで推移している。消費者は、必要最低限な物のみ購入し、低価格商品で家計をやりくりしている。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・前月と比べて販売量、売上共に横ばいで推移しており、一段と低価格志向が強まっている。
,,□,百貨店（企画担当）,お客様の様子,・カード会員向けポイント２倍などのイベントには来客数があるものの、消費者の財布のひもは固く、その他の期間は来客数、売上共に低迷している。
,,□,百貨店（広報担当）,お客様の様子,・個人所得の減少により、消費者の財布のひもは固く、低価格志向が強まっている。
,,□,百貨店（売場担当）,お客様の様子,・得意客を招待する秋冬物の販売会では、景気にかかわらず高額品を購入する客も見られるが、全体的には秋物に対する買い控えが続いている。
,,□,百貨店（経営者）,来客数の動き,・３か月前と比べて、来客数に回復傾向が見られるものの、買上単価の下落は続いている。
,,□,スーパー（店長）,単価の動き,・買上点数は前年を上回っているが、チラシ特売などで値下げを強化しているため、１品単価が大幅に低下し、売上は前年を下回っている。
,,□,スーパー（店長）,販売量の動き,・来客数、販売数量、客単価共に、前年並みで推移している。
,,□,スーパー（営業担当）,競争相手の様子,・消費者の低価格志向は強まっており、競合店は週末のほかに平日でも値下げ販売を強化して集客を図っている。
,,□,コンビニ（経営者）,お客様の様子,・30代を中心に低価格志向が強まっており、買上点数、買上単価共に高齢者と比較して低下している。
,,□,コンビニ（エリア担当）,お客様の様子,・大型連休の影響や低価格弁当の導入により、郊外店を中心に販売数は増加しているが、３か月前と比べて売上は低迷している。
,,□,衣料品専門店（経営者）,お客様の様子,・フリーの来客数は低迷しているが、売上は前月並みで推移している。
,,□,衣料品専門店（経営者）,販売量の動き,・県内企業は新卒予定者への採用を減らしており、景気は厳しい状況が続いている。
,,□,衣料品専門店（店長）,来客数の動き,・大型連休等の旅行客が増加する一方で、消費者は衣料品の買い控えをしている。
,,□,衣料品専門店（総務担当）,来客数の動き,・高速道路料金引下げの影響で、大型連休などの休日を中心に、３か月前よりも来客数が減少している。
,,□,家電量販店（店長）,単価の動き,・消費者の低価格志向により、高機能製品も値下げ交渉が厳しく、収益は低迷している。
,,□,家電量販店（店長）,来客数の動き,・大型連休で休日は増えたが、行楽に向かうのか来客数は低迷している。
,,□,乗用車販売店（経営者）,販売量の動き,・環境対応車への減税や補助金の効果により、販売台数は前年を上回って推移しているが、減税や補助金の対象とならない高価格車や中古車の販売台数は低迷している。
,,□,乗用車販売店（経営者）,販売量の動き,・環境対応車への減税や補助金の効果により、車検の入庫客が新車を購入する場合もあるが、景気の停滞により販売台数は低迷している。
,,□,乗用車販売店（経営者）,お客様の様子,・減税や補助金の対象となる環境対応車の販売台数は増加しているが、低価格車の販売割合が高く、売上には貢献していない。さらに、補助の対象にならない中古車の売上が低迷している。
,,□,乗用車販売店（従業員）,販売量の動き,・客は年式が経過した車を修理して乗り続けているため、新車の販売台数が低迷している。
,,□,住関連専門店（経営者）,お客様の様子,・消費者の低価格志向は強まっており、セールをしても値下げ商品だけが売れ、必要のない物は買わない強い意志が感じられる。
,,□,その他専門店［呉服］（経営者）,来客数の動き,・生活に余裕のある50～60代の来客数が減少し、売上は低迷している。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・前年は原油価格の下落で販売量が増加したため、ガソリンの販売量は前年を下回っている。販売量を増やすために価格の値下げ競争が激しくなり、同業者の閉店が続いている。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・販売価格は低下しているが、販売量は前年を上回って推移している。
,,□,一般レストラン（経営者）,来客数の動き,・大型連休を除くと、消費者の財布のひもは固く、来客数が低迷している。
,,□,一般レストラン（経営者）,来客数の動き,・景気の底入れが感じられ、来客数は少しずつ回復している。
,,□,一般レストラン（支配人）,販売量の動き,・ランチなどでメニューの工夫をしており、売上は前年並みを維持している。
,,□,観光型ホテル（経営者）,来客数の動き,・大型連休は連日満室となるものの、他の週末は来客数が減少したため、売上が前年を下回っている。また、家族客の割合が高く、館内販売の売上は低迷している。
,,□,観光型ホテル（スタッフ）,お客様の様子,・高速道路料金引下げの効果で個人客は増加しているが、法人客は低迷している。
,,□,観光型旅館（経営者）,来客数の動き,・ゴールデンウィークと比べて９月の大型連休は予約の問い合わせが増えている。前月と比べて消費マインドは回復しているが、平日の動きは依然として鈍い。
,,□,観光型旅館（経営者）,お客様の様子,・グループや家族旅行の予約はあるが、事前の計画が立てられないのか、直前まで予約は低調に推移している。
,,□,都市型ホテル（スタッフ）,来客数の動き,・大型連休や国体の影響により、宿泊レストラン部門の売上は好調に推移しているが、宴会婚礼部門の来客数は低迷している。
,,□,タクシー運転手,来客数の動き,・客の乗り控えが続いており、乗る場合でも低料金のタクシー会社を選ぶ乗客が増えている。
,,□,通信会社（営業担当）,来客数の動き,・来客数は減少しているが、売上は前年並みで推移している。
,,□,テーマパーク（職員）,販売量の動き,・来客数、客単価共に低迷している。
,,□,美容室（経営者）,お客様の様子,・以前と比べて来店間隔が広がり、来客数は低迷している。
,,□,美容室（経営者）,競争相手の様子,・売上は前年を下回って推移しており、同業者も厳しい状況である。
,,□,美容室（経営者）,お客様の様子,・カラーリングなどは自分で済ます客が増えており、美容室の来客数は低迷している。
,,□,その他サービス［自動車整備業］（経営者）,単価の動き,・消費者の財布のひもは固く、原価を割り込む提案をしても、購入を検討しないほど厳しい状況である。
,,□,設計事務所（経営者）,お客様の様子,・３か月前と比べて、新規の仕事が増えていないため、受注量は横ばいで推移している。
,,□,住宅販売会社（従業員）,販売量の動き,・内覧会の来客数はあるものの、新築の受注は前年に比べて50％程度で推移している。
,,▲,一般小売店［書籍］（経営者）,単価の動き,・新政権の先行き不透明感から、消費マインドが低迷している。
,,▲,百貨店（売場主任）,来客数の動き,・大型連休は来客数が減少し、客単価、買上点数共に低迷している。
,,▲,スーパー（経営者）,単価の動き,・前月に比べて客単価が低下している。
,,▲,スーパー（店長）,単価の動き,・特売商品の買上点数は増えているが、１品単価、客単価共に低下し、前月に比べて売上は減少している。消費者の財布のひもは固く、必要最低限の買物で済ませ、来店頻度が減少している。
,,▲,スーパー（店長）,単価の動き,・来客数は前年並みで推移しているものの、消費者は必要な物しか買わないため、客単価が低下している。
,,▲,スーパー（総務担当）,単価の動き,・買上点数は増加しているものの、１品単価の落ち込みが大きく、売上は前年を下回っている。
,,▲,コンビニ（経営者）,単価の動き,・失業者の増加に伴い、消費者の買い控えが強まり、売上は減少している。
,,▲,コンビニ（エリア担当）,来客数の動き,・大型連休は天候に恵まれたものの、全体的な来客数は前年に比べて減少している。また、生活防衛型消費が強まっており、客単価が低迷している。
,,▲,衣料品専門店（店長）,販売量の動き,・大型連休の影響により、来客数、買上点数共に低迷し、売上が落ち込んでいる。
,,▲,住関連専門店（経営者）,販売量の動き,・高速道路料金引下げの影響により、商店街では大型連休期間の来客数、売上共に減少している。
,,▲,その他専門店［パソコン］（経営者）,販売量の動き,・販売量の減少が続いている。
,,▲,その他専門店［酒］（経営者）,お客様の様子,・大型連休を中心に、高速道路料金引下げや大河ドラマの効果により観光客は増加するものの、消費者の財布のひもは固く、必要な物でも低価格商品を選んで買う傾向が強まっている。
,,▲,その他飲食［弁当］（スタッフ）,来客数の動き,・客は郊外店に流れて、中心街区の来客数が減少しており、売上は前年を大きく下回っている。
,,▲,都市型ホテル（経営者）,来客数の動き,・大型連休は来客数が減少し、レストラン部門の売上が前年に比べて６％減少している。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・大型連休や国体開催により、前年に比べて宿泊の来客数は増加しているが、消費者の財布のひもは固く、土産物売場での客単価が低下している。
,,▲,都市型ホテル（スタッフ）,お客様の様子,・法人客が減少し、売上は前年を下回って推移している。
,,▲,旅行代理店（店長）,販売量の動き,・客は８月の旅行を９月の大型連休に変更しており、国内旅行、海外旅行共に販売量が前年を上回っているが、売上は減少傾向にある。
,,▲,タクシー運転手,単価の動き,・前月と比べて、低料金のタクシー会社を利用する乗客が増加している。
,,▲,美容室（経営者）,来客数の動き,・前年に比べて来客数が20％減少し、収益が悪化している。
,,×,商店街（代表者）,来客数の動き,・来客数は増加しているが、客単価、売上共に低迷している。
,,×,スーパー（経営者）,販売量の動き,・個人所得の減少により、１品単価の低下傾向が強まっている。
,,×,スーパー（経営者）,お客様の様子,・大型連休やお彼岸により、来客数は増加しているが、客単価、売上共に低迷している。
,,×,衣料品専門店（経営者）,お客様の様子,・秋物の売り出しを始めたが、客は買い控えしており、売上は前年を下回って推移している。
,,×,衣料品専門店（経営者）,来客数の動き,・３か月前と比べて、来客数が減少している。
,,×,衣料品専門店（店長）,来客数の動き,・大型連休の影響により、前年に比べて平日の来客数が減少し、売上が落ち込んでいる。
,,×,住関連専門店（経営者）,来客数の動き,・来客数が減少しており、売上は落ち込んでいる。
,,×,一般レストラン（経営者）,お客様の様子,・農繁期になり、平日だけでなく週末の来客数も減少している。
,,×,旅行代理店（従業員）,販売量の動き,・新型インフルエンザの流行、高速道路料金引下げや個人所得の減少などが影響し、自動車を利用した少人数の旅行が増加しており、売上は減少している。
,,×,タクシー運転手,販売量の動き,・週末においても無線の呼出しや乗客は減少しており、売上が落ち込んでいる。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,農林水産業（従業者）,受注価格や販売価格の動き,・桃の販売価格は、安かった前年の価格に比べ20％値上がりし、例年並みに回復している。
,,○,食料品製造業（経営者）,受注量や販売量の動き,・高速道路料金引下げの効果があり、大型連休を中心に県内外からの来客数が増加し、牛タンのお土産、食事共に売上が例年を上回っている。
,,○,土石製品製造販売（従業員）,受注価格や販売価格の動き,・一部の業種では受注価格が回復している。
,,○,金融業（広報担当）,取引先の様子,・景気対策の効果から、製造業、建設業、カーディーラーの一部に受注状況の改善がみられる。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・高速道路料金引下げの効果で、大型連休を中心に、売上が前年を上回って推移している。
,,□,食料品製造業（総務担当）,受注量や販売量の動き,・同業者との価格競争が厳しくなり、売上は低迷している。
,,□,木材木製品製造業（経営者）,受注価格や販売価格の動き,・住宅着工数が低下しているため、在庫調整が進まず、販売単価、収益共に低迷が続いている。
,,□,一般機械器具製造業（経理担当）,受注量や販売量の動き,・円高で輸出環境は悪化し、自動車部品製造の稼働率は前年の60％程度で推移している。
,,□,電気機械器具製造業（営業担当）,取引先の様子,・受注量は低迷しており、厳しい状況が続いている。
,,□,輸送業（経営者）,それ以外,・得意先の生産が低迷し、燃料価格が上昇傾向にあるため、厳しい経営状態が続いている。
,,□,通信業（営業担当）,取引先の様子,・得意先からの厳しい要求が続いているものの、売上は上期予算を確保している。
,,□,通信業（営業担当）,受注価格や販売価格の動き,・得意先の業況に変化がなく、受注状況も前月並みで推移している。
,,□,金融業（営業担当）,取引先の様子,・取引先の受注は低迷しており、景気回復には至っていない。
,,□,広告代理店（経営者）,受注量や販売量の動き,・毎年定例の印刷物も受注量は減少しており、得意先の経費削減が続いている。
,,□,経営コンサルタント,取引先の様子,・得意先は県知事選挙まで新たな投資などを控えている。
,,□,公認会計士,取引先の様子,・建設業関係の得意先は、売上の減少と原価の高止まりによる厳しい状況が続いている。
,,□,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・製品価格の低迷が続いている。
