,,▲,設計事務所（所長）,お客様の様子,・例年この時期には来春の計画が動き出すのだが、今年は１件もない。今動いている物件の数も少なく、予算も厳しいものばかりである。
,,▲,設計事務所（職員）,それ以外,・原油価格の高騰に伴う建設資材の値上がり、建築基準法の改正に伴う法運用の厳格化等の影響で、建築物の着工延期や計画の見直しが多くなっている。このため、新規着工現場の数が極端に少なくなっている。
,,×,商店街（代表者）,お客様の様子,・実需期に入っても灯油の値上げが続いていることに加えて、ガソリンの値上げ、それに伴う食料品の値上げなど、値上げムードが漂うなか、本当に必要な商品しか購入しない傾向が更に強くなっている。
,,×,コンビニ（エリア担当）,単価の動き,・食料品や灯油の値上げが続くなか、消費者の買い方は以前よりも厳しくなっている。来客数は維持しているが、客単価が上がらないため、売上が厳しくなってきている。
,,×,家電量販店（地区統括部長）,販売量の動き,・半年前から、冷蔵庫、洗濯機といった白物家電の販売量が前年を下回っていたが、ここ２か月は特に悪い。薄型テレビを中心としたＡＶ家電についても、販売台数こそ前年をやや上回っているが、単価の大幅な低下により、苦戦を強いられている。
,,×,住関連専門店（経営者）,販売量の動き,・商店街の歳末バーゲンの売上が前年にも増して悪くなっている。
,,×,高級レストラン（スタッフ）,来客数の動き,・前月同様に来客数が前年比10％程度下回った。特にクリスマスディナーの企画については集客が落ち込み、客単価も前年を大きく下回っている状況である。
,,×,スナック（経営者）,来客数の動き,・例年であれば、12月の売上は普段の月の1.5倍程度となるが、今年は来客数が少なく、例年ほどの売上となっていない。全体的に出歩いている人が少なく、12月の週末であっても、タクシー待ちが少なく、街全体が不景気の風にさらされているように感じる。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,－,－,－
,,□,出版・印刷・同関連産業（役員）,受注価格や販売価格の動き,・仕事の量は、依然として減少しつつあり、競争が厳しいことから、価格はなかなか上がらず、厳しい経営を余儀なくされている。
,,□,輸送業（営業担当）,取引先の様子,・年末を控えての取引先の様子は前年と比較して順調なようである。
,,□,通信業（営業担当）,受注量や販売量の動き,・販売量を３か月前と比較すると、季節要因での多少の増加はあるが、例年同様の動きであることから、景況感としては横ばいと感じている。
,,□,司法書士,取引先の様子,・不動産取引や建物の建築等の動きは、依然として低水準で推移している。
,,□,その他サービス業［建設機械リース］（支店長）,取引先の様子,・燃料高騰の影響などにより、企業ではコストを吸収できておらず、設備投資まで手が回らない状況にある。
,,▲,食料品製造業（団体役員）,受注量や販売量の動き,・灯油や食料品を始めとした生活必需品の価格値上げ等により、先行きへの生活不安感が増しており、年末の消費動向は低調なものとなっている。高級品や高価格商品に対する購買意欲がみられない。
,,▲,家具製造業（経営者）,受注量や販売量の動き,・引き続き、家具、インテリアの市場が縮小している。諸物価の値上げにより消費マインドが冷えている。
,,▲,金融業（企画担当）,それ以外,・企業収益は、原材料価格の上昇で圧迫されている。設備投資は、大手企業が下支えしているが、中小企業に動きがみられない。住宅投資は、建築基準法改正の影響で大幅に落ち込んでいる。個人消費は、ガソリン、灯油、食品など生活必需品の値上がりで冷え込んでいる。総じて景気は厳しさを増している。
,,▲,その他サービス業［建設機械リース］（営業担当）,受注量や販売量の動き,・建築基準法改正の影響で建築工事がストップしている。
,,▲,その他非製造業［鋼材卸売］（従業員）,受注量や販売量の動き,・工事量の減少傾向に歯止めが掛かってこない。一部の加工工場を除いて12月の加工量は大幅にダウンしたままの状態が続いている。
,,×,輸送業（支店長）,取引先の様子,・年末決済を控えての影響もあるが、原油高、建築基準法の改正、サブプライムローン問題の影響から金融機関の貸出が厳格化している。その一方で、物流企業、建築資材関係企業で倒産が続発しており、貸出厳格化の影響が現実の問題となって現れてきている。
,,×,司法書士,取引先の様子,・不動産の売買が減少しており、建物新築も少なくなっている。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,－,－,－
,,□,求人情報誌製作会社（編集者）,周辺企業の様子,・若い経営者の居酒屋系飲食店が相次いで中心街に開店している。求人も盛んになり活性化している。
,,□,職業安定所（職員）,求人数の動き,・新規求人数、月間有効求人数共に12か月連続して減少している。
,,▲,人材派遣会社（社員）,雇用形態の様子,・人材派遣のニーズは相変わらず高く、事務系の派遣、年末商戦の販売系の派遣、軽作業系の派遣への要望は高い。ただし、事務系以外の派遣は期間限定の、繁忙期対応の派遣であり、企業における人件費削減の動きがうかがえる。社員の採用に関しても20～30代前半までの求人がほとんどである。実際には経営幹部を採用したいが、それに見合う賃金を現状の業績では用意できないため、若年者採用にシフトしているようにみえる。
,,▲,人材派遣会社（社員）,雇用形態の様子,・企業が採用に関してシビアになっているように感じる。人手は足りないが現状維持のままでいたり、契約したもののやはり雇用を解除したい等の話が多い。
,,▲,新聞社［求人広告］（担当者）,求人数の動き,・10月まで求人が好調だったことの反動なのか、例年よりも農業関係の人材派遣募集が２割ほど減少している。土建・不動産、医療関係が若干伸びているものの、底上げはできておらず、全体の売上も前年比で２割ほど減少している。
,,▲,職業安定所（職員）,求人数の動き,・新規求人数が３か月連続で落ち込んでおり、平成16年12月以来の低い水準となった。新規求職者数も４か月連続で減少している。有効求人数、新規求職者数共に前年を下回ったことから、有効求人倍率は全体として横ばいで推移している。
,,▲,職業安定所（職員）,求人数の動き,・５か月連続して有効求人倍率が低下している。特に、ここ２か月の下げ幅が大きかったことから厳しさが現れてきている。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,－,－,－
,,○,一般小売店［医薬品］（経営者）,来客数の動き,・12月が年間最大の書き入れ時であることに変わりは無いが、今年は公務員のボーナス支給後や月末の来客数が多い。また、風邪が流行していることも来客数の増加につながっている。
,,○,一般小売店［医薬品］（経営者）,販売量の動き,・12月は例年売上が多い月ではあるが、前年よりも販売量が多く、客の動きが活発である。
,,○,家電量販店（店長）,販売量の動き,・当地域でも地上デジタル放送が始まり、ＡＶ商品を中心に満遍なく動きが良くなっている。
,,○,乗用車販売店（経営者）,販売量の動き,・東京モーターショーの開催に前後して新車購入に関する客の反応が良くなっている。販売台数だけでなく、来客数、販売単価、割賦利用率などが向上している。
,,○,高級レストラン（支配人）,来客数の動き,・リニューアル効果もあって、レストラン利用客に加え、宿泊、宴会の利用者も増加傾向である。
,,○,その他飲食［弁当］（スタッフ）,販売量の動き,・中心市街地では百貨店の売上が前年を下回るなど低調であるが、郊外では大型の商業施設が３、４店立て続けにオープンしてにぎわっており、市内全体の消費はやや上向いている。
,,○,都市型ホテル（スタッフ）,販売量の動き,・お金を積み立てて年の節目で消費しようという動きは例年のことであるが、今年はこれまで景気が悪く抑えていた分、忘年会だけは盛大にしようという反動がある。
,,□,商店街（代表者）,販売量の動き,・年末商戦では来街者の数ほど各店の売上は今一つ伸びていない。消費者の財布のひもはかなり固いようである。
,,□,商店街（代表者）,お客様の様子,・10、11月は季節商材を中心に動きがみられ、２か月連続で前年同月の売上を上回っているが、12月の消費動向はやや鈍くなっている。
,,□,一般小売店［書籍］（経営者）,来客数の動き,・郊外店、特にショッピングセンター内の店舗は集客を得ているが、中心市街地では相変わらず沈滞傾向である。
,,□,スーパー（総務担当）,単価の動き,・加工食品の買上点数が伸びているものの、その平均単価は前年から約３％低下している。７％以上単価が低下した商品群は買上点数の伸びが顕著であるなど、安い物の買いだめ的な動向がうかがえる。食料品値上げに対する家計の抵抗が始まっている。
,,□,コンビニ（エリア担当）,来客数の動き,・来客数の伸びが悪くなっているものの、客単価には改善の兆しがみられ、売上はほぼ横ばいに推移している。
,,□,コンビニ（エリア担当）,販売量の動き,・お歳暮、年賀状印刷、クリスマスケーキの予約など大型商品があったものの、いずれも前年を上回ることができず、依然として厳しい状況が続いている。
,,□,衣料品専門店（経営者）,来客数の動き,・来客数が戻りつつあるように感じる日もあるが、全く少ない日もまだ多く、平均すると前年比15％程度の減少であり、景気が悪い状態のまま変わっていない。
,,□,家電量販店（従業員）,販売量の動き,・年末になり液晶テレビの販売数量は増加しているが、単価下落の影響が大きい。冬物商材を含め、それ以外の商品の動きは変わらず良くない。
,,□,一般レストラン（経営者）,来客数の動き,・クリスマスまでの来客数が少なく、予約数も若干少ない。来客数が改善しない状態が続いている。
,,□,観光型ホテル（経営者）,来客数の動き,・前年よりも忘年会を行う企業は増えているものの、水準としてはいまだ低い状況にある。宿泊料に飲み物を含めた企画商品を販売しているが、その分飲料代としての売上は落ちている。また、一般客の館内行動には節約ムードがみられ、総体的な売上は前年から横ばいかやや下回る程度である。
,,□,観光型旅館（経営者）,来客数の動き,・来客数は前年を上回っているものの、なかなか客単価が上がらない。地元企業も業績が良い所と悪い所の差が極端であるが、その中で安定しているのは公務員関係である。宿泊付き忘年会では、翌朝の酒気帯び運転を警戒して往復に貸切りバスを利用するケースも目に付いた。
,,□,都市型ホテル（経営者）,単価の動き,・原油高の影響により食材関係の高騰が続いており、価格転嫁も検討はしているものの、値上げに対する抵抗感が強いとみられることから時期を待っている状況にある。それだけ客は価格についてシビアである。
,,□,都市型ホテル（スタッフ）,お客様の様子,・高額商品のおせち販売は前年比１割増であり、各レストランも好調で個人消費は上向きだが、宿泊、宴会は依然厳しい状況が続いている。
,,□,都市型ホテル（スタッフ）,単価の動き,・客単価はやや上昇しているものの、全体の利用客数は減少気味であり、トータルすると横ばいの状況である。
,,□,タクシー運転手,来客数の動き,・前年実績を下回っている状態が、各社及び各ドライバーの間で相変わらず続いている。
,,□,美容室（経営者）,販売量の動き,・初売り商品券の予約を12月中に受付けているが、前年並みに推移している。前年の秋ごろから状況の悪化が始まり、良くはなっていないものの悪いなりに平らな状態になっている。
,,▲,商店街（代表者）,単価の動き,・ボーナスが出ているにもかかわらず、年末商戦は物販、飲食共に客単価の低下が目立つなど不発である。ガソリン、食料品、身の回り品などの値上げが広く影響し、自由に使えるお金が減っている状況を実感できる。
,,▲,一般小売店［医薬品］（経営者）,お客様の様子,・ここ１年の営業努力もあって来客数、単価共に前年を若干上回っているが、過去に皆無であった信用売上の回収不能が今月に入って複数発生しているなど、状況は明らかに下向きである。また、年金の支給日にせきを切ったように売上が跳ね上がるなど、客の様子は節約というより、そもそも現金の持ち合わせが無いような印象を受ける。
,,▲,百貨店（売場主任）,お客様の様子,・原油価格の高騰に伴いガソリン代、灯油代がかさむため、婦人服などの購入を控えている様子がみられる。ニットなどの単品買いはあるが、コート、ジャケットなど単価の高い重衣料は前年比80％と大苦戦している。クリアランス待ちの客も非常に多いように見受けられる。
,,▲,百貨店（営業担当）,来客数の動き,・前年には無い３連休があり有利な曜日並びであったにもかかわらず、来客数増加には寄与していない。曜日別、時間帯別などの分類、分析でも明確な要因が見い出しにくく、対策も立てにくい。
,,▲,百貨店（売場担当）,お客様の様子,・原油の高騰や食料品の値上げなど生活上の負担が増えており、以前は来店していた客が来なくなったり、ショッピングセンターへ流出したりしている。ボーナス月といっても購入金額や買上点数が増えるわけでもなく、買うことに対して非常にシビアになっている。
,,▲,百貨店（経営者）,お客様の様子,・天候の変化に伴う動きはみられたが、長続きしない。衣料品を中心として買い控えの状況がみられ、まとめ買いが少ないため客単価も低下傾向である。
,,▲,スーパー（経営者）,単価の動き,・中旬には大型のショッピングモールが郊外にできたため、客はそちらに集中している。比較的近距離にある当店だけではなく、市内全体が影響を受けている。
,,▲,スーパー（経営者）,お客様の様子,・これまでの流れと同様に灯油など石油製品の値上がり、中越沖地震の影響などから客の心理が冷え込んでいるところに、大型店の出店に伴う競争の激化も加わり、状況はより深刻になっている。
,,▲,スーパー（店長）,販売量の動き,・ガソリン、灯油などの高騰に加え、相次ぐ商品価格の値上げによって客の食費に対する倹約ムードが広がり、販売点数に影響が現れ、売上が減少している。
,,▲,スーパー（店長）,お客様の様子,・ボーナスが出ているにもかかわらず、かにや牛肉などの高額商品が今年はなぜか売れていない。クリスマス関連の商品も、直前になってやや動きがあった程度である。
,,▲,コンビニ（経営者）,単価の動き,・弁当の動きが悪くなり、代わりにおにぎりとカップめんを組み合わせる客が多くなっている。
,,▲,コンビニ（店長）,お客様の様子,・最小限の出費で最大限の満足を得ようという意識で、余計な物を買わないように慎重に買物をしている様子がうかがえる。
,,▲,衣料品専門店（経営者）,単価の動き,・例年より早くセールを実施しているが、割引率の大きい商品に売れ筋が集中しており、全体的にさほど大きなセール効果は出ていない。
,,▲,衣料品専門店（店長）,お客様の様子,・暖冬の影響で冬物商材の動きに勢いが無く、低単価のインナー中心の動きになっているが、単価ダウンを補う販売数量が確保できていない。
,,▲,乗用車販売店（経営者）,来客数の動き,・雪国の場合、12、１月は販売台数や車検などが極端に少なくなる時期ではあるが、それにしても大変苦しい状況になっている。ガソリン代の値上げが響き、排気量の大きい車は売りにくいというより売れない状況であり、軽自動車やコンパクトカーが販売の中心である。
,,▲,乗用車販売店（経営者）,お客様の様子,・例年であれば法人客の乗換え、増車が見込める時期であるが、取引先は本社支社共にコスト意識が強く成約に至らないケースが多い。個人客は来客数、契約台数共に前年割れが続いている。
,,▲,住関連専門店（経営者）,お客様の様子,・客は「実質的な収入は減少している」と話しており、１円でも安いところを探しているため、商品の仕入価格は上昇しているものの、販売価格は安くしなければならないという苦しい局面が続いている。
,,▲,その他専門店［化粧品］（経営者）,来客数の動き,・各種物価の値上がりがあるが、特に灯油代、ガソリン代など北国における生活必需品の値上がりが将来への不安となり、現在の買い控えにつながっている。
,,▲,その他専門店［靴］（経営者）,販売量の動き,・気温が高く、積雪が全く無いため、冬物商材が全然売れない。
,,▲,その他専門店［食品］（経営者）,販売量の動き,・暖冬のためか、荷動きに活況が感じられない。加えて食品偽装が相次いだ影響もあり、通販では特に個人部門が苦戦している。
,,▲,その他専門店［酒］（営業担当）,販売量の動き,・様々な工夫で何とか前年並みの実績をキープしているものの、飲食店は振るわない状況が続いているなど、周囲の状況は低調であり景気の後退感がある。「がんばり」が効かない状況になってきている。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・相次ぐ石油製品の値上げにより消費者の節約志向が一層強まり、暖冬とあいまって販売量が前年を大幅に下回っていることに加え、競合による利益率低下とのダブルパンチで業績悪化を招いている。また、積雪量が少なく冬季用品、特に新品タイヤの販売が振るわない。
,,▲,高級レストラン（経営者）,お客様の様子,・度重なる増税や物価の値上がりによって、財布のひもは固くなっている。精神的にも余裕が無くなってきており、不景気の方向に突き進んでいる。
,,▲,都市型ホテル（スタッフ）,お客様の様子,・原油高に伴う様々な分野での値上げなど先行きの不透明感から、客には「あまり派手なことはできない」という声が多い。先行きが厳しいと判断している客が増えている。
,,▲,旅行代理店（従業員）,お客様の様子,・年末年始の家族旅行では、海外旅行の申込が前年実績に至らない。前年までは海外に出掛けていた客にも、１～２泊程度の国内旅行、しかも近距離の旅行先に切替えているケースが多くみられる。
,,▲,タクシー運転手,販売量の動き,・タクシーを利用する長距離の乗客が少なく、電車やバスを利用している様子である。
,,▲,通信会社（営業担当）,単価の動き,・携帯電話購入時に客が料金プランを選択するようになってから、売上が３割以上低下している。
,,▲,観光名所（職員）,来客数の動き,・予約客、フリー客共に減少しており、来客数の減少が激しくなっている。
,,×,商店街（代表者）,それ以外,・年末にかけて各店でセールを実施しているが、売上が伸びず前年を大きく下回る。
,,×,一般小売店［スポーツ用品］（経営者）,来客数の動き,・通常であればバーゲンは１回で済ませるが、今年度は２回しても前年実績をクリアできない。ダイレクトメールの郵送代をカバーできないほど来客数が少ない。
,,×,一般小売店［雑貨］（企画担当）,それ以外,・建築基準法改正によって、店舗で販売している建築関連商品の売上は前年比で10％以上の減少となっている。
,,×,百貨店（経営者）,単価の動き,・高額商品が売れなくなり、客単価が低下している。
,,×,スーパー（経営者）,販売量の動き,・ガソリン、灯油の急激な値上がりが家計を圧迫する要因となっている。これらの負担増が月額で２万円に及ぶとの報告もあり、食料品、衣料品の購買力が低下しているため、客単価の低下という現象になっている。
,,×,コンビニ（経営者）,来客数の動き,・近くにショッピングモールがオープンし、人の流れが変わったことによるのか、来客数が減少している。
,,×,衣料品専門店（店長）,来客数の動き,・通常であればボーナス商戦で盛り上がるが、今年は全く盛り上がらない。特に、40代の客に動きが無く、出遅れであれば取り戻すこともできるが、完全に取りこぼしている状態である。
,,×,衣料品専門店（店長）,来客数の動き,・競合店が完全閉店し、またボーナスの支給が始まっているにもかかわらず、来客数は前年の７割を下回っている。
,,×,乗用車販売店（経営者）,お客様の様子,・12月の新車販売市場は、前年を20％近く下回る模様である。ガソリン、灯油に加え、食料品や日用品の値上げがある一方で、「ボーナスは増えていないどころか減っている」との声もあり、客の財布のひもはますます固くなっている様子である。
,,×,自動車備品販売店（経営者）,お客様の様子,・取引先の建設業関係者は、現状の等級維持のためにマイナスでも入札しており、「ボランティアよりたちが悪い」と言っている。また、燃料費の値上げが相当景気を低迷させている。
,,×,住関連専門店（経営者）,来客数の動き,・以前と比べて客の動きが鈍くなっており、売上も厳しい状態になっている。住宅の着工状況もまだまだ厳しく、来年以降に期待するしかない。
,,×,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・あらゆる分野で値上げという状況のもと、すでに買い控えを通り越した支出削減が行われている。ユニフォームや防寒着についても、定期的な配付を止めて本当に必要な分だけを買い足すなど、切り詰めている様子がみられる。
,,×,観光型旅館（経営者）,来客数の動き,・11、12月と前年比で来客数、売上が共に激減している。県内、及び周辺地元からの忘年会などの宴会予約がほとんど無い状況である。米価低迷や、ガソリン、灯油、重油の値上げが不景気感をあおっている。
,,×,美容室（経営者）,来客数の動き,・来客数が減少している一方で、原油価格の高騰に伴い物価が上昇し、店舗の暖房費やパーマ材、カラーリング材などの材料費は上がるばかりである。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,＊,＊,＊
,,□,食料品製造業（経営者）,受注量や販売量の動き,・様々な食料品やガソリン代が値上がりしており、ギフト需要に関してはかなり厳しい見方をしていたが、どうにか前年をクリアしている。
,,□,出版・印刷・同関連産業（経営者）,受注価格や販売価格の動き,・地元スーパーのチラシ印刷を受注できたものの、価格が安いため、忙しい割には採算的に厳しい状況である。
,,□,電気機械器具製造業（経営者）,取引先の様子,・全般的に低い水準で平準化しており、好況感は全く感じられない。原油や原材料の高騰が長引いており、厳しい年末を迎えている。
,,□,コピーサービス業（経営者）,受注量や販売量の動き,・中央資本の支店は購買業務を本社に集中させていること、地場企業は財布のひもが固くなっていることなど、販売量を伸ばすのが難しい情勢になっている。
,,□,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・１月から即席ラーメンなどの値上げが予定されており駆け込み需要はあったものの、それ以外で特に変わった様子は無い。
,,□,その他企業［企画業］（経営者）,取引先の様子,・取引先の住宅会社では、建築基準法改正に伴う住宅着工への影響がまだ続いており、芳しくない状態が続いている。
,,▲,食料品製造業（総務担当）,受注量や販売量の動き,・原材料値上げの影響が強まり、収益面でより厳しくなってきている。
,,▲,木材木製品製造業（経営者）,受注価格や販売価格の動き,・住宅着工の減少により、部材は供給過剰が解消されず採算割れの状態が続いている。
,,▲,出版・印刷・同関連産業（経理担当）,受注量や販売量の動き,・12月に入り、急に受注量が少なくなっている。東京や仙台などでも仕事量が減っているとのことであり、地方にまで影響が及んでいる。
,,▲,一般機械器具製造業（経理担当）,受注量や販売量の動き,・自動車部品事業については、国内自動車販売の低迷と円高による輸出環境悪化のため、収益率が低下している。
,,▲,電気機械器具製造業（営業担当）,取引先の様子,・中小の製造業は非常に厳しい受注状況にある。給与の格差により優秀な社員が大手に移るなど悪循環が続いており、より厳しい状況に置かれている。
,,▲,電気機械器具製造業（企画担当）,受注価格や販売価格の動き,・主力の半導体製品の価格下落に歯止めが掛からず、経営的に支出を抑える施策を更に強化し始めている。原材料の高騰傾向はあきらめに近い事実である。景気が良い傾向になったとの印象は皆無である。
,,▲,建設業（経営者）,受注量や販売量の動き,・資材の値上がりだけではなく、石油や日用品など生活必需品の値上げが客の工事意欲を抑制している。
