,,▲,旅行代理店（従業員）,販売量の動き,・７月の取扱額は、国内旅行が前年比78.4％、海内旅行が前年比110.5％となっている。海外旅行が前年を上回っているものの、国内旅行が前年割れしており、全体の状況はやや悪くなっている。
,,▲,タクシー運転手,来客数の動き,・福島第一原子力発電所の事故の影響で観光客が減少している。原発事故で旅行を取りやめた客の一部からは、やっと状況が落ち着いたとのことで４か月遅れでの再オーダーも生じているが、全体的にはいまだ影響を引きずっている。
,,▲,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・東日本大震災の影響が継続しており、観光最盛期にもかかわらず、ツアー客、個人客ともに前年を下回っている。
,,×,家電量販店（地区統括部長）,販売量の動き,・アナログ放送の停波により、完全デジタル化となったが、７月24日までの駆け込み需要の反動で、テレビを中心に極端な売上減少が顕著に出てきている。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,家具製造業（経営者）,受注量や販売量の動き,・東日本大震災の影響による買い控えが収まっており、百貨店、ハウジングメーカーともに活況を呈している。
,,○,通信業（営業担当）,受注価格や販売価格の動き,・東日本大震災の影響が顕著であった３か月前と比較すると、需要も客単価も明らかに回復傾向にあり、景況感の復調傾向が感じられる。
,,○,金融業（企画担当）,それ以外,・原材料価格の上昇が続いているが、景気は持ち直している。外国人観光客も水準は低いが、東日本大震災直後に比べて回復しているなど、観光関連産業も最悪期を脱している。また、復旧工事等で需要が増加した企業もみられる。
,,○,コピーサービス業（従業員）,受注価格や販売価格の動き,・前年と比較して、案件の絶対数が増えている。
,,○,その他サービス業［建設機械リース］（支店長）,取引先の様子,・畑作農業が順調なため、農業関連の需要が上向いている。
,,○,その他非製造業［鋼材卸売］（役員）,受注量や販売量の動き,・消耗品を中心に上向き状態にある。機械設備も引き合いが増えており、多少は期待が持てる状況となっている。
,,□,食料品製造業（団体役員）,それ以外,・他県と比べると、天候や海水温に恵まれていることから、農産品の収穫や水産品の漁獲が前年よりも良好であり、加工原料の調達に明るさを感じる。
,,□,金属製品製造業（経営者）,受注価格や販売価格の動き,・毎年、受注単価が下がり続けている。
,,□,輸送業（営業担当）,取引先の様子,・飲料製品の本州向け出荷が好調である。生乳も同様の状況であるが、加工乳向けの原料がタイトになっているため、道内でのバター、チーズ、粉乳の生産が落ち込んでおり、倉庫業にとっては厳しい状況もみられる。
,,□,司法書士,取引先の様子,・東日本大震災による物流の悪化により、建築関連は大幅に落ち込んでいる。現在は回復傾向にあるものの、以前の水準に戻るには相当の時間を要するものとみられる。
,,□,司法書士,取引先の様子,・東日本大震災の影響は若干薄らいできたようであるが、依然として不動産取引の引き合いがある一方で、成約率が悪い。住宅の新築も回復していない。
,,□,その他サービス業［ソフトウェア開発］（経営者）,受注量や販売量の動き,・やや悪いままであり、一向に良くなる気配もなく推移している。
,,▲,食料品製造業（役員）,受注量や販売量の動き,・例年、夏場は受注が減る季節ではあるが、前年以上の落ち込みがみられる。
,,▲,建設業（従業員）,受注価格や販売価格の動き,・建築工事の受注価格の水準が低下している。採算割れの物件がほとんどであり、地方の現場では作業員が車中泊している風景がよく見かけられると言われるほどである。
,,▲,輸送業（支店長）,受注量や販売量の動き,・東日本大震災の影響による代替港としての貨物取扱量が７月に入り減少している。東北各港の機能回復と生産メーカーの復旧で、従来の流通経路が戻ったのが要因とみられる。輸入貨物は円高の影響もあり、好調に推移している。一方、輸出貨物は不調である。
,,×,司法書士,取引先の様子,・例年と比較して、土地の売買や住宅の建設が低迷したままである。
"雇用
関連

(北海道)",,◎,求人情報誌製作会社（編集者）,求人数の動き,・アルバイトの求人が東日本大震災前の水準に戻ってきている。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・季節的な要因はあるものの、地域の基幹産業に好調さが見えてきている。また、本州製造業への派遣紹介が増加傾向にある。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・求人数は前年比113％となっており、東日本大震災前の状況に戻ってきている。観光業関連は元より、飲食関連や小売系も求人状況が好転し始めている。また、理美容業や娯楽業など、生活関連サービス業がここへきてわずかながら回復してきており、節約志向から少し脱却し始めている様子もうかがえる。
,,○,職業安定所（職員）,求職者数の動き,・事業主都合の離職者が0.4％減少し、21か月連続の減少となった。
,,□,人材派遣会社（社員）,求人数の動き,・求人数に変動がないため、求職者が増えている状況にある。
,,□,新聞社［求人広告］（担当者）,求人数の動き,・７月の募集広告の状況は前年比98％となり、大きな落ち込みはなかった。業種別にみると、医療が前年比108％と前月に続きプラスで推移しており、特に介護関連が多数を占めている。派遣も前年比108％と前年を上回った。運輸・運送は前年比141％と大きく売上を伸ばした。一方、流通系、飲食系、環境衛生系は落ち込みが目立った。
,,□,職業安定所（職員）,求人数の動き,・求人数は伸びているが、事業所数そのものは増加していないため、求人の業種に幅がない。
,,□,職業安定所（職員）,雇用形態の様子,・６月の新規求人数は前年を19.1％上回り、新規求職者数は前年を9.0％上回った。この結果、月間有効求人倍率は0.47倍となり、前年の0.41倍を0.06ポイント上回ったものの、新規求人のうち正社員の占める割合が46％と低く、求人者と求職者の間における職種や労働条件のミスマッチも少なくないことから依然として厳しい状況にある。
,,□,職業安定所（職員）,それ以外,・管内の求人倍率は0.41倍と前年を0.08ポイント上回ったが、相変わらず低水準で推移している。
,,▲,人材派遣会社（社員）,求人数の動き,・東日本大震災後に求人ニーズが減ったのは一時的な影響と思われていたが、４か月を過ぎても、雇用環境が回復しているとは言いにくい。携帯電話やモバイル関係の販売スタッフ及び医療系の求人は堅調だが、それ以外については厳しさが続いており、特に流通関係のパート求人は前年を３～４割下回っている。
,,▲,学校［大学］（就職担当）,周辺企業の様子,・東日本大震災に伴う採用の後ろ倒しの流れも一段落しており、道外における情報交流の場において、企業側からは2013年卒業生の採用日程等が話題の中心となっている。一方、道内においては、例年と全く同じパターンではないが、夏採用や秋採用を見込む企業も少なくないことから、2012年卒業生への支援として未内定者を対象に７月下旬に開催した学内説明会への参加企業数はほぼ前年並みであった。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：（財）東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,商店街（代表者）,来客数の動き,・来客数が増加しており、依然として高い水準が続いている。
,,◎,一般小売店［医薬品］（経営者）,お客様の様子,・週末の繁華街は各自治体に応援に来ている人やボランティアによる人出が多くなっており、震災特需が見られる。特に飲食店がにぎわっている。
,,◎,一般小売店［寝具］（経営者）,販売量の動き,・東日本大震災の被災者からの注文が多くなっている。
,,◎,百貨店（営業担当）,販売量の動き,・東日本大震災以降、しばらく動きの鈍かった宝飾品やブランド品の売上が回復してきており、食料品や家庭用品に加え、高額品にも客の目が向くようになってきている。
,,◎,コンビニ（経営者）,お客様の様子,・来客数は前年比102％ほどであるが、客単価は２けたの伸びを示している。この要因としては、前年に比べて米飯やデザートを中心に品ぞろえが豊富になったこと、暑さが続き季節商材が売れていること、震災義援金が入り経済的にも余裕が出てきたことなどが挙げられる。
,,◎,コンビニ（エリア担当）,販売量の動き,・東日本大震災の直後とは異なり、津波の被害を受けていない内陸部の店は平常営業に戻っている。店によって差はあるものの、復興需要に伴い売上、来客数共に前年を上回る実績となっており、震災直後の状況に比べ明らかに良くなっている。ただし、たばこの販売増によるところも大きく、商品全体の売行き好調というわけではない。
,,◎,コンビニ（エリア担当）,販売量の動き,・東日本大震災以降の消費拡大基調と夏場の繁忙期が重なったことから、既存店の販売量は前年を上回っており、好調な状況が続いている。
,,◎,乗用車販売店（従業員）,販売量の動き,・東日本大震災の影響で販売量がほとんどなかった３か月前と比べれば、かなり良くなっている。
,,◎,住関連専門店（経営者）,それ以外,・３か月前は東日本大震災の影響で営業ができなかったため、当然良くなっている。
,,◎,都市型ホテル（経営者）,販売量の動き,・東日本大震災の復興支援ということで宿泊は相変わらず上向いており、かなりの高稼働となっている。それと比例して、レストラン部門の売上も増加している。また、震災の影響で教職員の異動が８月１日付となっているため、今月末は送別会の開催が活発となっている。企業においても同様で、震災で延期となっていた送別会が開催されており、特需となっている。
,,◎,旅行代理店（従業員）,来客数の動き,・販売状況が東日本大震災前の水準に戻っている。
,,○,商店街（代表者）,販売量の動き,・来街客や飲食店への来客数の増加など、イベント等の効果が徐々に出てきている。ただし、物販店の売行きはいまだ生活関連必需品が中心で、効果が限られている。
,,○,商店街（代表者）,来客数の動き,・東日本大震災の影響も徐々に少なくなり、新幹線開業の影響で県外からの客も戻りつつある。
,,○,一般小売店［雑貨］（経営者）,来客数の動き,・気温が上昇したことに加え消費者の節約疲れもあり、良くなっている。
,,○,百貨店（売場主任）,来客数の動き,・競合店の休業と復興支援の高速道路無料化の影響で来客数が増加している。また、天候、気温の影響で、夏物商材や暑さ対策商材の動きが良くなっている。震災需要も生活用品を中心に続いている。
,,○,百貨店（企画担当）,来客数の動き,・売上高は２か月続けて前年を上回っており、好調に推移している。なかでも海外ブランド商品が好調である。
,,○,百貨店（売場担当）,お客様の様子,・クリアランスセールは概ね好調に推移している。セールということでお得だからこそ買おうという気持ちが高まっており、東日本大震災以降続いている買物の自粛ムードも幾分か和らいでいるようである。数か月来店していなかった客が中心となり売上を伸ばしている。売れているものは夏物のセール品で、秋物の動きは鈍い。売上は速報ベースで105％と好調だが、月末の集中豪雨で多くの地域に被害が見られたほか、交通も麻痺したため、月末の来店に大きな影響を及ぼしている。
,,○,スーパー（経営者）,販売量の動き,・来客数、買上点数、販売量、販売額共に増加している。
,,○,スーパー（店長）,来客数の動き,・東日本大震災以降、競合するショッピングセンターが完全には営業再開していないため、集客力が低下している。それにより当店の来客数は増加し、業績向上に寄与している。
,,○,スーパー（店長）,来客数の動き,・天候が良く気温も高いため、来客数が伸びている。
,,○,スーパー（営業担当）,販売量の動き,・消費に対する消費者の自粛ムードが薄れてきている。
,,○,コンビニ（経営者）,来客数の動き,・前年より暑いことや節電の影響で、飲料の売行きが好調である。来客数は前年比107％で、なかでも朝の来客数が増加している。朝に飲料を購入して出社している人が多いようである。
,,○,コンビニ（経営者）,販売量の動き,・天候や季節に左右されやすい業種であるが、暑い日が続いており販売量が増えている。
,,○,コンビニ（経営者）,お客様の様子,・好天の影響もあり、ペットボトルなどの清涼飲料の動きが良い。弁当や総菜類の販売量も客の来店回数に比例して好調である。
,,○,コンビニ（エリア担当）,販売量の動き,・復興需要によって売上は大幅に改善している。
,,○,衣料品専門店（店長）,販売量の動き,・東日本大震災後の好景気が続いていることに加え、猛暑の影響でクールビズ関連も好調である。なかでも、礼服、スラックス、ワイシャツは絶好調となっている。
,,○,衣料品専門店（店長）,お客様の様子,・下旬は例年なら夏物セールも一段落し、静かな時期となるが、今年は来客数もそこそこあり、売上も安定している。
,,○,衣料品専門店（総務担当）,販売量の動き,・販売量が回復してきている。東日本大震災後から落ち着きを取り戻してきており、震災前の景気まで戻ってきた感がある。
,,○,家電量販店（店長）,販売量の動き,・地上デジタル放送への完全移行に伴い、関連商品の需要が増えている。
,,○,家電量販店（店長）,来客数の動き,・東日本大震災の復興需要が見られる。
,,○,乗用車販売店（経営者）,販売量の動き,・前年はエコカー購入補助金終了前の駆け込み需要があったため、単純な比較はできないが、メーカーの供給正常化に伴い、販売量の下げ幅は縮小傾向にある。来客数や受注水準を見ると、復旧需要はほぼ一巡したようで、一服感が出てきている。
,,○,乗用車販売店（経営者）,販売量の動き,・車両販売、サービス共に東日本大震災前の需給状況に戻りつつあるが、サプライチェーンの回復が追い付いていないため、総売上では苦戦を強いられている。
,,○,その他専門店［酒］（経営者）,販売量の動き,・暑い日が続き酒類、飲料の販売量は伸びてきているが、例年企業単位で行っていたイベントなどはまだ自粛ムードが残っている。また、お中元のギフトは予想通り動きが鈍く、１件当たりの単価も下がっている。
,,○,その他専門店［食品］（経営者）,販売量の動き,・東日本大震災直後の４月と比べれば落ち着いてきており、良くなっている。ただし、大幅なマイナスから回復しているだけであり、プラスにはほど遠い。
,,○,その他専門店［靴］（経営者）,販売量の動き,・単価は安いものの、節電やクールビズ関連を中心に動きが見られる。
,,○,高級レストラン（経営者）,来客数の動き,・客足は６月半ばくらいから急激に回復しており、新規の客も増加している。
,,○,一般レストラン（経営者）,販売量の動き,・東日本大震災以降、低迷していた客足が戻ってきており、売上も増加している。
,,○,一般レストラン（経営者）,来客数の動き,・東日本大震災後と比べると幾分は客足が回復している。ただし、曜日によっては極端に客が少ない日もあるなど、依然としてむらがある状態が続いている。
,,○,一般レストラン（経営者）,来客数の動き,・損害保険会社等の調査会社の人が当地を訪れており、来客数が増加している。
,,○,観光型ホテル（経営者）,来客数の動き,・４月とは比較できないが、入込数だけを見ると前年比20％増となっている。地元客はもちろん、他県からの客が復興支援のために土産を購入する目的で来館する様子も見られる。また、東日本大震災後に中止となっていた会合が増えている。
,,○,観光型ホテル（スタッフ）,それ以外,・自粛ムードがなくなりつつあり、東日本大震災からの復興に向けてできるだけ利用しようというムードが高まってきている。また、全国各地から被災地の視察等が多々あるなど復興特需も見られる。
,,○,観光型旅館（経営者）,来客数の動き,・東日本大震災直後の宿泊客が全くいない状況からみると、客の動きは予想以上に良くなっている。中心都市圏から離れた観光地や温泉はまだまだ集客が弱い状況であるが、復旧関係の宿泊が入ってきている。ただ、夏休みの家族連れの予約はやはり少ない。
,,○,観光型旅館（スタッフ）,販売量の動き,・販売量は前年同月比を上回っている。
,,○,都市型ホテル（スタッフ）,販売量の動き,・東日本大震災の影響も落ち着きつつあり、客の心情的な動機が回復してきている。また、同業者が一般宴会の受け入れをやめたことにより、その客が当ホテルも含めた他店に分散している。
,,○,都市型ホテル（スタッフ）,お客様の様子,・東日本大震災の復興支援のイベントを仙台で開催したいとの問い合わせが全国からあり、宿泊、宴会共に需要は急激に増えている。そのため、今月は件数、売上共に前年実績を大幅に上回り、８月の先行予約状況も前年を上回っている。
,,○,通信会社（営業担当）,お客様の様子,・東日本大震災直後との比較では若干上向きの感触があるものの、依然景気が良いとはいえない状況である。
,,○,通信会社（営業担当）,販売量の動き,・節電対策として、取扱商品の販売量が多少アップしている。
,,○,通信会社（営業担当）,お客様の様子,・地上デジタル放送対応テレビの駆け込み購入などに連動して、ケーブルテレビへの新規加入者が徐々に増えている。
,,○,観光名所（職員）,来客数の動き,・３か月前は前年比10数％だった来客数が、80％にまで回復してきている。
,,○,遊園地（経営者）,来客数の動き,・異例の暑さもあり前年には及ばなかったものの、一般客を中心に底堅い推移を見せている。
,,○,美容室（経営者）,来客数の動き,・来客数は前年比130％前後で推移している。
,,○,設計事務所（経営者）,お客様の様子,・り災した家の建替えや増改築工事の仕事は入ってきているものの、住宅以外の仕事は無い状態である。
,,○,住宅販売会社（経営者）,販売量の動き,・受注残に加え新規受注が入ってきており、現場はかなり忙しいが、各職人が東日本大震災の復興支援に行っているため、受注しても着工はかなり先になっている。
,,○,その他住宅［リフォーム］（従業員）,お客様の様子,・客が徐々にお金を使い始めている。
,,□,商店街（代表者）,お客様の様子,・当市においては東日本大震災の特需は見られるものの、客の様子からは、上向きなのか下向きなのか判断しかねる。
,,□,商店街（代表者）,来客数の動き,・６月以降、来客数が止まっている。
,,□,商店街（代表者）,お客様の様子,・放射性物質の汚染による被害が当県にも広がり、肉類や野菜を中心に地元食材を敬遠する動きや単価の落ち込みが出始めている。
,,□,一般小売店［書籍］（経営者）,お客様の様子,・来客数は多少増加しているが、客単価は依然として低い。
,,□,一般小売店［酒］（経営者）,販売量の動き,・東日本大震災後、品不足が続いていたたばこの入荷量が戻り、どこでも買えるようになったため、売上が減少している。
,,□,一般小売店［医薬品］（経営者）,来客数の動き,・来客数は多少の増減があるものの、東日本大震災直後からほぼ変わらない水準で推移している。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・販売量、売上共に横ばいで推移しているものの、消費者の低価格志向が続いており、高額商品の動きが鈍い。
,,□,百貨店（経営者）,お客様の様子,・季節商材の動きが前年並みになってきている。特にＵＶ関連や機能商材、婦人衣料などは前年を上回っている。しかし、食料品では放射性物質に汚染された牛の出荷問題で客の牛肉離れが進み、精肉の売上は前年比20％まで落ち込んでいる。加えて、総菜やハム、牛肉関連ギフトへの影響も大きい。高級牛と豚では単価が違うためカバーしきれず、食への不安は更に高まっている。
,,□,スーパー（経営者）,お客様の様子,・前年同様の猛暑により来客数は減少しているものの、単価は上昇している。
,,□,スーパー（経営者）,単価の動き,・原料高による食品メーカーの納品価格の上昇分を売価に反映したため、平均単価が前年比で増加している。消費は堅調で、買上点数も落ちておらず、売上はここ４か月横ばいである。
,,□,スーパー（経営者）,お客様の様子,・客の節約志向は依然として強い。
,,□,スーパー（店長）,販売量の動き,・客単価は低下していないものの、必要以上の買物はしていないように見受けられる。
,,□,スーパー（店長）,お客様の様子,・東日本大震災後の特需も落ち着いてきており、景気は横ばい状態である。
,,□,コンビニ（経営者）,来客数の動き,・東日本大震災後に落ち込んだ来客数も少しずつ例年並みに戻りつつある。
,,□,コンビニ（エリア担当）,来客数の動き,・来客数は前年をクリアし、売上も改善されてきているが、売上構成比で見ると増えているのはたばこである。これは、たばこの値上げや、値上げに伴い廃業した一般のたばこ販売店から客が流れてきたためによるもので、コンビニにとってはプラスの要因ではあるが、景気が改善しているというわけではない。
,,□,衣料品専門店（経営者）,販売量の動き,・東日本大震災の被災者が主に沿岸部から買物に来るが、夏物衣料のニーズが高くなっており、単価の低いセール品の売上が前年比10％増となっている。
,,□,衣料品専門店（経営者）,来客数の動き,・来客数は考えられないほど少なく、当然のことながら売上も少ない。
,,□,衣料品専門店（店長）,お客様の様子,・スーパークールビズ需要でシャツ、ポロシャツ、パンツの伸び率が高くなっており、売上高が底上げされている。
,,□,衣料品専門店（店長）,販売量の動き,・東日本大震災の影響で、フォーマルが好調に推移している。
,,□,家電量販店（店長）,来客数の動き,・震災義援金等の支給の遅れや福島第一原子力発電所の問題が消費マインドに影響を与えており、東日本大震災直後の４月と比べても来客数はあまり増加していない。
,,□,乗用車販売店（経営者）,販売量の動き,・東日本大震災の影響は依然大きく残っているが、軽自動車を中心に例年並みの販売台数を維持している。
,,□,住関連専門店（経営者）,販売量の動き,・東日本大震災後、いろいろと企画を打っているが、耐久消費財に目が向く状況にはないようで、家具は厳しい状況が続いている。
,,□,その他専門店［呉服］（経営者）,来客数の動き,・周囲の店からも、商品が動かないとの嘆きの声が聞こえてくる。
,,□,その他専門店［パソコン］（経営者）,お客様の様子,・震災関係業者には物販や工事でいくらか動きはあるものの、全体的に客の買い控えが続いている。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・景気が良くなるような材料がなければ見通しも立たない状況で、変わりようがない。企業もできるだけ経費を抑える努力をしているので、厳しい状況が続いている。
,,□,その他専門店［ガソリンスタンド］（営業担当）,競争相手の様子,・東日本大震災以降、客の車の動きが悪く販売不振になっているため、販売単価を引き下げて客をとる動きが出てきており、収益の悪化を招いている。さらに、悪化した収益を取り戻そうと一層の販売強化を図る動きがあり、負のスパイラルを起こしている。
,,□,その他専門店［ガソリンスタンド］（営業担当）,来客数の動き,・ガソリンを買いに来る客が減っている。
,,□,一般レストラン（経営者）,販売量の動き,・復興需要も落ち着いてきている。悪くなっているというほどではないが、トーンダウンしてきている。
,,□,都市型ホテル（スタッフ）,お客様の様子,・レストランのランチタイムや低価格ディナープランは好評で、個人消費は活発な動きが見受けられる。一方で宿泊部門は相変わらず低迷している。中旬に市内ホテルで放射性物質に汚染した牛を提供したとの報道があり影響が心配されたが、意外と冷静に受け止められている。
,,□,タクシー運転手,販売量の動き,・乗客数が東日本大震災前の状況に戻りつつある。
,,□,タクシー運転手,来客数の動き,・損害保険会社などによる貸切の特需もほぼ終了している。
,,□,通信会社（営業担当）,お客様の様子,・客の購買意欲に前向きな感じが見られない。
,,□,通信会社（営業担当）,お客様の様子,・新規投資には相変わらず消極的である。
