,,▲,百貨店（営業販促担当）,来客数の動き,・１週目の大雪、２週目の大雨と例年にない異常気象の影響を受け、来客数が減少している。また、来客数と連動するようなアイテムも同様に苦戦している。春物の動きも出遅れている。
,,▲,スーパー（店長）,来客数の動き,・来客数の減少が続いている。大雪の影響もあるが、目的買いの客が多いことも影響している。
,,▲,スーパー（企画担当）,来客数の動き,・最近は都市部の店舗よりも地方の店舗で来客数の伸び悩みが目立っている。北海道は全国のなかでも人口の減少幅が大きい地域であり、その影響が徐々に表れてきている。
,,▲,コンビニ（エリア担当）,お客様の様子,・客の価格に対する反応がシビアになってきている。セール価格の設定によって、売上、来客数に変化がみられることから、客がより安い商材を求めて店舗間を流動していることがうかがえる。また、今冬は前年よりも灯油価格が上昇していたことから、客の節約志向が強まっている。
,,▲,コンビニ（エリア担当）,来客数の動き,・売上は好調だが、商材の値上げに伴う部分が大きい。来客数は売上と大きな差が付くほど下がっているため、実際には景気は良くない。
,,▲,衣料品専門店（店長）,お客様の様子,・周りの施設でポイントアップセールを行っているため、客が全て流れている。
,,▲,乗用車販売店（経営者）,販売量の動き,・新車、中古車、サービスのいずれも売上が落ちている。地場産業の停滞も大きく影響している。
,,▲,乗用車販売店（従業員）,販売量の動き,・例年３月は決算に向けての最需要期であり、年間で最も売上の伸びる時期であるが、販売量、入庫量共前年を下回って推移している。
,,▲,高級レストラン（スタッフ）,来客数の動き,・当地域における人口流入の動きが少ないなか、異動シーズンになり、地域外への流出が増えている。
,,▲,タクシー運転手,来客数の動き,・国内観光客、外国人観光客、イベント関係からのオーダーが減ってきている。前年実績と比較してもやや減少している。
,,▲,タクシー運転手,販売量の動き,・３月上旬の予想以上の豪雪の影響で、例年と比べて人の動きが鈍く、売上の上がらない厳しい状況が続いた。ここ数年のなかでも大変な状況である。
,,▲,タクシー運転手,お客様の様子,・前年と比べると降雪が少なかったこともあり、利用客の絶対数が少なかった。
,,▲,通信会社（社員）,販売量の動き,・例年であれば時期的な要因により、販売台数の増加が長期間にわたってみられるが、今年は例年よりも短期型で販売台数も見込みほどの伸びがみられなかった。
,,▲,観光名所（従業員）,来客数の動き,・利用乗降客数が目標数値を下回る月が続いている。２月までであれば今冬の厳しさを理由にできたが、３月に入ってからは天候も安定しているため、全体的に人の動きが弱くなっている。
,,×,コンビニ（オーナー）,競争相手の様子,・外国人観光客が減ってきている。
,,×,その他専門店［医薬品］（経営者）,単価の動き,・買い控えの動きがこれまでよりも強まっている。客の経済的余裕がなくなってきた兆候とみられ、軽医療も我慢する時代を迎えているのかもしれない。
,,×,観光型ホテル（役員）,単価の動き,・原価や経費が急激に上昇しているなかで、価格志向の強まりにより宿泊単価、消費単価が伸びてこないため、収支の状況は良くない。
,,×,タクシー運転手,販売量の動き,・客単価は維持しているものの、輸送量が減少している。
"企業
動向
関連

(北海道)",,◎,食料品製造業（従業員）,受注量や販売量の動き,・３月の販売量は前年比プラス10.2％が見込め、３か月前のプラス7.1％を上回っている。
,,○,その他サービス業［建設機械リース］（営業担当）,受注量や販売量の動き,・災害復旧需要、都市部の再開発需要、北海道新幹線の札幌延伸に伴う工事需要などがあり、景気はやや良い。
,,□,建設業（従業員）,競争相手の様子,・建設関係各社は年度内の受注目標をそこそこに満たし、新年度に向けて新たに受注体制を整えている状況にある。
,,□,建設業（役員）,受注量や販売量の動き,・年度末に向けたしゅん工が続き、完工高、利益共、当初の年度計画を上回る実績確保ができている状況に変わりがない。
,,□,輸送業（支店長）,受注量や販売量の動き,・物流量、見積件数などをみても、特段良化に至っていないため、景気は変わらない。
,,□,金融業（従業員）,取引先の様子,・原材料価格や人件費の上昇が企業収益の重荷となっており、個人消費にも節約志向がみられる。一方、外国人観光客による消費と民間建設投資が堅調に推移していることに加えて、北海道新幹線の札幌延伸に伴う工事も景気の押上げに寄与している。総じて道内景気は３か月前から横ばいで推移している。
,,□,司法書士,取引先の様子,・今冬は記録的な大雪となり、前年12月から２月までにかけての積雪が多かったことから、不動産関連や建物関連の取引が低水準で推移している。
,,□,その他サービス業［ソフトウェア開発］（経営者）,受注価格や販売価格の動き,・大手企業の給与を上げる話とは裏腹に下請の受注単価が一向に上がってこない。
,,□,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・売上の前年比は引き続き10％以上の伸びを示している。
,,□,その他非製造業［鋼材卸売］（従業員）,受注量や販売量の動き,・２～３か月前の売上予測と比べると、少しずつ回復傾向にあるが、３月は当初の売上見込みよりも商材の動きが悪く、ややダウンしている。
,,▲,食料品製造業（従業員）,受注量や販売量の動き,・売上が３か月前と比較して１割近く減少している。前年との比較でも同様の落ち込みとなっている。
,,▲,家具製造業（経営者）,受注量や販売量の動き,・今冬は例年よりも寒く、雪も多かったことから、消費が停滞している。平昌オリンピックもマイナスに影響した。
,,▲,通信業（営業担当）,取引先の様子,・周囲の景況感としては、ここしばらく好調を維持していたが、取引先の業績動向として実績が計画よりもやや下振れしているとの話を聞く機会が増加している。
,,▲,司法書士,取引先の様子,・例年と比べて建物新築と新築を前提とした土地売買の動きが低調である。
,,▲,司法書士,取引先の様子,・気温が上昇し、雪解けが進むなか、年度末を迎えて決算に向けての動きが出てきそうであるが、実際には動きが鈍く、不動産取引の成約数が一向に伸びてこない。
,,×,－,－,－
"雇用
関連

(北海道)",,◎,－,－,－
,,○,人材派遣会社（社員）,求人数の動き,・３か月前と比べて求人数が３割ほど増えている。採用難も反映されているものとみられるが、これだけの急激な求人の増加は過去に例がない。欠員補充ではなく、業容の拡大に向けた求人が目立ち、企業の拡大意欲がうかがえる。
,,□,求人情報誌製作会社（編集者）,求職者数の動き,・売手市場が続いているなか、企業では人材不足によるサービス、クオリティの低下を防ぐことに苦しんでいる。こうした傾向が業種を問わずみられる。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・全体的に求人件数が減少している。新規採用を諦め、今いる人材の定着に力を入れる事業所が増えている。ただ、そのようななかでも建設業、小売業、飲食業の求人は堅調である。
,,□,新聞社［求人広告］（担当者）,周辺企業の様子,・住宅関連では需要があるにもかかわらず、人員を確保できないことで、工事が停滞している状況が続いている。
,,□,職業安定所（職員）,求人数の動き,・月間有効求職者数が６年４か月連続で前年を下回り、月間有効求人数は１年１か月連続で前年を上回ったことから、有効求人倍率は1.10倍と８年連続で前年を上回った。
,,□,職業安定所（職員）,求人数の動き,・新規求人数が前年に比べてわずかながらに減少しているが、月間有効求人数は８か月連続して前年を上回っている。
,,□,職業安定所（職員）,求人数の動き,・月間有効求人数は増加しているが、新規求人数は医療福祉こそ増加しているものの、全体としては減少しており、景気の上昇につながっていない。
,,□,職業安定所（職員）,求人数の動き,・２月の有効求人倍率は1.10倍となり、前年を0.10ポイント上回り、引き続き高い水準で推移している。
,,□,学校［大学］（就職担当）,採用者数の動き,・各企業の採用担当者との情報交換において、業種による温度差が感じられる。観光やホテル業では、年間で一番の閑散期である３月においても一定数の顧客が確保できているようであり、新卒採用に対する意欲も高い。一方、住宅産業やカーディーラーでは、新卒のニーズは高いが、数多い離職者の補充のためのもので好景気感は感じられない。
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・医療福祉分野と製造業の一部を除き、前年の求人件数を下回っている。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)
",,◎,コンビニ（店長）,来客数の動き,・雪が解けたことで来客数が戻り、除雪費用の支払が終わって経費的にも楽になっている。また、競合店の影響はあるものの、売上も前年並みに戻しつつある。
,,◎,住関連専門店（経営者）,販売量の動き,・３月は受注生産の納品で、販売量が増加している。
,,○,商店街（代表者）,来客数の動き,・３月は比較的暖かく晴れた天候が続いているため、客、通行人、来街者共に、街に出てきており、にぎわいが戻ってきている。
,,○,一般小売店［医薬品］（経営者）,単価の動き,・３月上旬は天候が良くなかったが、中旬になって良くなり、花粉が舞うようになってからは、花粉症患者の来客数が増加し、客単価も上昇している。
,,○,百貨店（売場主任）,来客数の動き,・気温の上昇や天候の安定に伴い、日に日に来客数が伸びている。大雪と寒波で足止めを受けていた客が、久しぶりにゆっくりと春物商材を眺めている。また、新生活に必要な商品や返礼ギフトの購入につながる動きが活発になっている。
,,○,スーパー（営業担当）,販売量の動き,・野菜の価格が下がりつつあるため、野菜を中心に生鮮食品の売上が前年を上回っている。
,,○,衣料品専門店（経営者）,来客数の動き,・寒い日が続いて、来客数が少なかったが、暖かくなってきたことで、春物を見に来店する客が増えてきている。
,,○,乗用車販売店（経営者）,販売量の動き,・天候がすっかり春めいている。需要期の真っ最中でもあるため、新規の来客数も例年同様に好調な状態である。
,,○,乗用車販売店（従業員）,販売量の動き,・自動車メーカーの不正検査問題による落ち込みはかなり払拭されており、販売量が徐々に伸びている。
,,○,住関連専門店（経営者）,販売量の動き,・彼岸のあった今月は小物の仏具の売行きが良く、ある程度の売上を維持できている。
,,○,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・年度末ということもあり、受注量は増えているものの、大型の物件は少ない。ただし、各社とも新入社員が増えているところもあるように見受けられる。
,,○,その他小売［ショッピングセンター］（統括）,来客数の動き,・気温の差が大きく、春物の動きが良くなってきている。それに伴い、全体的に来客数も増加している。
,,○,観光型ホテル（経営者）,来客数の動き,・春休みの家族旅行における宿泊予約が前年より好調である。
,,○,観光型旅館（スタッフ）,販売量の動き,・ネット及び実店舗での予約件数が増えてきている。また、今年で３年目を迎えるダイレクトメールはがき専用特別プランの申込みも定着しており、微増ではあるが予約件数は伸びている。
,,○,旅行代理店（経営者）,販売量の動き,・団体旅行は相変わらず堅調である。また、個人旅行も先行予約の動きに改善がみられている。ただし、直前でキャンセルが発生するケースもあるため、予断を許さない状況である。
,,○,旅行代理店（店長）,お客様の様子,・日によっては対応しきれないほど、国内外問わず旅行の問合せが増えている。
,,○,旅行代理店（従業員）,販売量の動き,・東京方面の販売量は前年並みで推移している。また、関西以遠において、大型レジャー施設や九州沖縄方面の受注量が増加している。
,,○,通信会社（営業担当）,お客様の様子,"・一気に雪が解けて客の動きが活発になり、購買意欲が高まっている。３月上旬に加入促進及び感謝イベントを開催したが、新規加入者はやや少なめであったものの、来客数は前年の1.2倍の6,000人となり多くの反響を呼んでいる。"
,,○,観光名所（職員）,来客数の動き,・土日祝日は予約なしの客が増えている。ここ最近は、天候が良ければ外出して店舗を回るというような客が、際立って増えてきている。
,,○,美容室（経営者）,来客数の動き,・暖かな天候となり、来客数が多少増えている。
,,□,商店街（代表者）,販売量の動き,・月前半はいずれの店も余り良い話を聞かなかったが、後半になると客足も良くなり、飲食店では客単価が上がってきているという明るい兆しもみえている。
,,□,一般小売店［寝具］（経営者）,販売量の動き,・客の反応も今一つであり、厳しい状況が続いている。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・低額商材は厳しい状況のなか若干の動きがみられている。また、高額商材も好調であり売上を確保している。そのため、全体的な販売量は横ばいで推移している。
,,□,百貨店（営業担当）,販売量の動き,・今月の前半は、低温や天候不順により客足が鈍ったものの、気温が上昇した後半は衣料品を中心に春物が動いている。高額商材は相変わらず苦戦しているが、ブランド品、宝飾品、美術品などは回復の兆しがみえ始めている。
,,□,百貨店（営業担当）,お客様の様子,・３月は新生活を始める準備期間のため、様々な購入があったものの、３か月前と比較しても、特段景気そのものに大きな変化は見受けられない。
,,□,百貨店（買付担当）,お客様の様子,・今月に入って気温が上がったことで、客の動きが若干上向きになったものの、ポイント還元率を上げたセールにおいても売上に大きく寄与するまでには至っていない。まだまだ消費者の節約傾向が続いている。
,,□,スーパー（経営者）,単価の動き,・野菜を中心とした生鮮食品の高騰により３月の平均１品単価は前年を若干上回っている。しかし、消費者は無駄がなく簡便性の高い低単価商材を購入する傾向が際立ってきているように見受けられる。また、来客数、購入点数共に前年を下回っており、全体として前月よりも悪い状況である。
,,□,スーパー（総務担当）,単価の動き,・来客数は横ばいであるが、１人当たりの購入点数が増加しているため客単価が上昇している。部門別では、冷凍食品、米、総菜が大きく伸ばしている。
,,□,コンビニ（経営者）,来客数の動き,・今月はようやく来客数が下げ止まった。異動や年度末が絡んでいるのか、建設業関係に動きがみられている。
,,□,コンビニ（エリア担当）,来客数の動き,・競合店の影響や、外的環境変化による来客数の減少はあるものの、３か月前と比較して全体的に大きな変化はない。
,,□,衣料品専門店（経営者）,来客数の動き,・いろいろな催事を行っているが、来客数の減少が続いている。ただし、客単価が高いためかろうじて売上は前年並みを維持している。
,,□,衣料品専門店（経営者）,お客様の様子,・公立高校の定員割れで学生服は伸び悩んでいるが、私立高校の制服については順調に推移している。
,,□,衣料品専門店（店長）,お客様の様子,・例年であれば、冬物から春物を飛ばして一気に半袖へと消費者のニーズが変わっていたため、それに対応した品ぞろえをしていた。しかし、今年は中途半端な気温のため、冬物が動かず、半袖商品の動きも鈍くなるなど、どっちつかずになって苦戦している。
,,□,衣料品専門店（店長）,単価の動き,・フレッシャーズの時期のためスーツはよく売れているが、価格帯は非常に低く、必要最低限のものしか購入しない。依然として消費者には節約志向がみられている。
,,□,衣料品専門店（総務担当）,来客数の動き,・客単価や購入点数に変化はないものの、来客数が減少しているため、前年の数字に届いていない。
,,□,家電量販店（店長）,単価の動き,・テレビなどの映像商材は好調であるが、エアコンなどの季節商材は前年を少し下回っている。冷蔵庫、洗濯機などは前年並みである。そのため、全体的には前年並みで推移している。
,,□,乗用車販売店（従業員）,来客数の動き,・土日祝日における新規客の動きが変わらない状況が続いている。
,,□,乗用車販売店（本部）,単価の動き,・来客数、販売量共にほぼ前年並みで推移している。ただし、メイン車種構成が単価の安い軽自動車にシフトしている影響で、収益面では前年比70％と苦戦している。
,,□,住関連専門店（経営者）,単価の動き,・来客数の増加はないものの、高額商材が売れており、客単価を押し上げている。結果として前年並みの売上を確保している。
,,□,その他専門店［酒］（経営者）,来客数の動き,・飲食店は前年同様の動きであるが、店頭の酒類関係の売上が少し鈍い。異動シーズンのため、地元の人口動態に比例した動きのようにみえる。
,,□,その他専門店［靴］（従業員）,販売量の動き,・気温が上昇したことで、春物商材の動きが活発になってきている。ただし、その場で即決せずに後日購入するなど、慎重に判断している客が増えている。
,,□,一般レストラン（経営者）,来客数の動き,・大雪が降ったり、急に暖かくなったりと天候が不安定なため、来客数が減少している。
,,□,一般レストラン（経営者）,来客数の動き,・ランチタイムの客がここ数年で最も少ない状態が続いており、ディナータイムの推移も低調である。昼にレストランを利用する客が減っており、景気は低調のまま推移している。
,,□,一般レストラン（経営者）,来客数の動き,・今月は、来客状況がコンスタントでなく、大人数でどんと来るか、全く客がいないかの両極端である。そのため、景気がどの方向を向いているか判断がつかない。
,,□,観光型旅館（経営者）,来客数の動き,・春になり、人の動きが増えているが、前年並みで推移しており、景気が良くなっているとまではいえない。
,,□,都市型ホテル（スタッフ）,お客様の様子,・宿泊と一般宴会はやや増加しているものの、婚礼のマイナスが大きく影響している状況に変化はない。
,,□,通信会社（営業担当）,単価の動き,・上場企業の入札が進んでいるが、前年よりも請負単価が下がっている。前年並みの売上を確保するためには請負量を現在の３割増しにしなければならないが、人手不足のため、売上確保が難しいという声を多く聞いている。仕事はあるものの、売上と利益が横ばいのため、状況は変わらない。
,,□,通信会社（営業担当）,お客様の様子,・客の設備投資に対する意欲に変化はみられない。
,,□,遊園地（経営者）,来客数の動き,・例年のような３連休がなく、寒暖の差もあり天候が不安定である。春休みでばん回をしてきているが、前年には届いていない。
,,□,美容室（経営者）,来客数の動き,・今年に入り、客の再来店率は前年比70～80％で推移している。
,,□,その他サービス［自動車整備業］（経営者）,お客様の様子,・年度末だからかもしれないが、来客数、商談件数共に伸び悩んでいる。
,,□,住宅販売会社（経営者）,販売量の動き,・受注はあるものの、契約までの期間が長い。
,,□,その他住宅［リフォーム］（従業員）,販売量の動き,・キッチンのリフォームにおいて、システムコンロの交換工事は増えたが、給湯器は前年よりも減少している。
,,▲,商店街（代表者）,お客様の様子,・例年であれば、３月は卒業、進学の準備のため、制服、靴、運動着、教科書などの購入によりにぎわうのだが、今年は寒さの影響からか特に３月前半の来客数が伸びていない。
,,▲,商店街（代表者）,来客数の動き,・年度末に大手スーパーが商店街から撤退している。昼夜を問わず人通りが少なくなり、空き地も増えて駐車場となっている。
,,▲,一般小売店［書籍］（経営者）,販売量の動き,・目的買いの客はそれなりに動いているものの、消費マインドそのものは相当冷え込んでいる。必要でないものに対する買い控え傾向は依然として続いている。
,,▲,一般小売店［医薬品］（経営者）,販売量の動き,・売上は前年並みであるが、販売量が減少している。３か月前は必要な物をすんなりと購入していたが、このところは、買い渋りとまではいかないものの厳選して買物をしている様子がうかがえる。
,,▲,一般小売店［酒］（経営者）,販売量の動き,・今月は、卒業式の謝恩会や歓送迎会などにより多少の人の動きはあったが、あくまでも一過性のものに過ぎず、特に平日は飲食店への販売量が少ない。ノンアルコール飲料の普及に伴い、外出してもアルコール類を飲まない消費者が多くなった印象が強い。
,,▲,一般小売店［医薬品］（経営者）,来客数の動き,・月の前半まで平年並みだった来客数が、月末にかけて大きく落ち込んでいる。今年に入ってから、一段とその傾向が強まり、３月も引き続き悪い状況となっている。
,,▲,百貨店（経営者）,販売量の動き,・気温が平年並みに戻ったことで、婦人服の春物にも動きが出てきている。しかし、ここにきて、好調に推移していた高額商材の動きが鈍くなってきている。
,,▲,コンビニ（経営者）,単価の動き,・客単価が１～３月にかけて下降線をたどっているため、売上も減少している。逆に来客数は増加しているが、売上をカバーするまでには至っていない。
,,▲,コンビニ（経営者）,来客数の動き,・朝昼の来客数は前年並みを維持しているものの、夕方、夜間の来客数が前年を下回っており、苦戦している。
,,▲,コンビニ（エリア担当）,来客数の動き,・来客数の落ち込みが大きく、前年比で４ポイントの減少となっている。また、カウンターコーヒーの販売量も低下している。
,,▲,コンビニ（店長）,来客数の動き,・３月後半になって暖かくなり人出も増えたが、高齢化が進んでおり、買物の回数を減らしている状況が顕著にみられている。
,,▲,衣料品専門店（店長）,来客数の動き,・３月上旬の天候不順により、特にシニア層の客の動きが鈍くなっている。
,,▲,乗用車販売店（経営者）,販売量の動き,・市場全体が低調傾向にある。
,,▲,その他専門店［食品］（経営者）,販売量の動き,・年度末による来客数、販売量の増加を見込んでいたが、一向に良くなっていない。百貨店縮小のニュースなどもあり、地方の景気は衰退している。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・２月後半より暖かくなって暖房用燃料の出荷量が減少しており、前年比90％を割り込むような推移で動いている。そのため、収益も低迷している。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・天候が不安定で燃料の販売量は落ち込んでいる。さらにタイヤ交換など、季節の変わり目需要も遅れており、売上が伸びていない。
,,▲,一般レストラン（経営者）,競争相手の様子,・３月単体の景気はやや良いものの、全体的な景気は下向いている。同業者からも景気の良い話を聞くことがない。
,,▲,一般レストラン（経営者）,お客様の様子,・県外からの客は高めの単価で飲食をしているが、地元客は景気が悪いのか、単価、来客数共に下がっている。冬の気温の低さが年明けの仕事に影響したらしく、春になっても足を引っ張っている様子である。
,,▲,観光型ホテル（スタッフ）,来客数の動き,・当社の営業戦略によるものか、景気によるものなのかは判断しかねるが、前年よりも来客数が減少している。
,,▲,都市型ホテル（スタッフ）,販売量の動き,・レストラン、宿泊など、個人消費に頼る部門の売上が前年と比較してかなり下回っている。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・宿泊部門はここ半年予算を達成しているが、宴会部門、婚礼部門、レストラン部門は予算未達成となっている。婚礼に関しては、結納や顔合わせはあるものの、披露宴はほぼない状況である。
,,▲,通信会社（営業担当）,単価の動き,・各種物価が上昇している。政府は３％の賃金アップをうたっているが、全体的な景気の底上げは極めて困難であるとみている。
,,▲,通信会社（営業担当）,お客様の様子,・客が円高を警戒し始めており、よりコスト削減の要求が出ている。
,,▲,競艇場（職員）,来客数の動き,・原因は分からないが、前年と比較して来客数が大きく減少している。
