,,□,タクシー運転手,来客数の動き,・４月になって暖かくなり、タクシーの利用客が３月までの雪のある時に比べて極端に減っている。４月のタクシーの売上は前年と比べてもほぼ同じである。
,,□,タクシー運転手,販売量の動き,・周囲の状況からは上向き感が感じられるが、事業そのものについては具体的に持ち直しの兆候はまだみられず、需要の安定しない状況が続いている。
,,□,タクシー運転手,来客数の動き,・観光関係も含めて、注文数、問い合わせ件数ともほぼ前年並みである。
,,□,通信会社（企画担当）,お客様の様子,・大幅な割引を行っても、前年同時期ほどの反応が客からみられない。
,,▲,百貨店（売場主任）,お客様の様子,・春物については、コート関連やジャケット関連の動きはあるものの、単品での動きにとどまっている。一方、婦人関連では、トレンドであるパンツが好調に動いている。高額な宝飾品、絵画等には動きがみられない。
,,▲,コンビニ（エリア担当）,販売量の動き,・当地の主要産業である水産加工において、ロシアとの問題が絡んできており、今後出漁できるか分からないため、来客数が減少してきている。
,,▲,旅行代理店（従業員）,お客様の様子,・新政権の経済対策の効果に期待していたが、１次産業、特に農業への依存度が高い当地ではＴＰＰ問題が大きく影響しており、政治不安をともなう先行きへの不安感がまん延している。航空機も低価格運賃中心の販売となってきており、客単価の低下がみられる。
,,▲,タクシー運転手,販売量の動き,・タクシーの売上は天候に左右されるため、雪の影響が大きかった３か月前と比較して売上が落ち込むのが普通だが、今年は15.4％もの落ち込みがあることから、やや悪くなっている。
,,▲,美容室（経営者）,来客数の動き,・低温や多くの残雪、そして晴れの日が少ないといった悪い気象状況が続いたため、来客数が極端に少ない状況になっている。
,,×,タクシー運転手,販売量の動き,・冬季の売上の増加は大雪という季節要因によるもので、景気の押し上げによるものではなかった。春を迎えると同時に、前年を下回る状態となった。
"企業
動向
関連

(北海道)",,◎,通信業（営業担当）,受注量や販売量の動き,・平成24年度第４四半期後半より、販売量、引き合い件数が増加傾向を示している。また、それらの規模も大きくなっている。
,,○,食料品製造業（経営者）,それ以外,・実体経済はまだまだデフレ不況から脱していないが、新政権の経済対策の効果で何となく世の中が浮わついている。
,,○,建設業（従業員）,受注価格や販売価格の動き,・円安や電気料金値上げの動きにともない、建設資材の値上げの動きがみられる。また、労務者不足から労務単価も上がっており、総じて建設工事費は上昇傾向にある。
,,○,輸送業（支店長）,受注量や販売量の動き,・景況感については北上するまでのタイムラグがあるが、関東圏向け建築物件の輸送が動いている。また、北上便の輸送比率が高まりつつあり、引き合いも出だしている。
,,○,コピーサービス業（従業員）,受注量や販売量の動き,・購買力は上がってきているが、慎重なのは変わらない。価格競争をさせ、少しでも価格を落とす努力を怠らない。
,,○,その他非製造業［鋼材卸売］（役員）,受注量や販売量の動き,・商品の販売量が徐々に増えてきている。また、補助金絡みの設備関連の案件が活発化している。
,,□,食料品製造業（団体役員）,受注量や販売量の動き,・公共事業関連では活況がみられるものの、食品製造業では円安の影響により原料価格や資材価格が上昇している。一方で、末端販売店、スーパー、コンビニ等での価格競争の強まりもあり、中小製造業では販売価格への転嫁は困難な状況である。
,,□,食料品製造業（役員）,受注量や販売量の動き,・身の回りの景気は、３か月前と比べてやや悪い状況のまま変わらず推移している。
,,□,家具製造業（経営者）,受注量や販売量の動き,・円安株高により景気は回復基調にある。しかし、材料費や光熱費などコストアップが先行しており、家具インテリア市場はいまだ活性化しているとは言い難い。
,,□,金融業（企画担当）,それ以外,・設備投資は医療福祉施設の新増設やメガソーラーの建設で底堅い。観光関連はＬＣＣの就航が追い風となっている。しかし、円安による原材料価格や燃料費の上昇が企業収益を圧迫している。また、人手不足で建設工期の遅れもみられる。
,,□,司法書士,取引先の様子,・土地や建物の売買等の取引において、現時点では大きな変動がなく、今後の建物の建築に期待しているところである。
,,□,司法書士,取引先の様子,・雪解けとともに土地の取引情報が増えたが、まだまだ打診の域を超えない状況である。
,,□,その他サービス業［ソフトウェア開発］（経営者）,受注量や販売量の動き,・年度が替わっても、今のところ特に仕事が増えている感じはない。今年度は設備投資を増やすという話も全く聞こえてこない。
,,□,その他サービス業［建設機械リース］（支店長）,取引先の様子,・地方都市では円安のマイナス部分のみが反映されている。最も深刻なのは燃料費の高騰で円安のプラス部分を補っていないことである。
,,▲,司法書士,取引先の様子,・建物の新築や、その前提となる土地の売買が例年と比べて少ない。
,,×,－,－,－
"雇用
関連

(北海道)",,◎,＊,＊,＊
,,○,人材派遣会社（社員）,求人数の動き,・正社員の新規求人が２割ほど増えている。パート求人については横ばいで推移しており、正社員求人の増加が際立っている。最近の景気回復をみて、守りから攻めの経営に変化しようとしているようにも見える。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・３か月前と比べると求人広告件数が１割以上増加している。特にサービス業、建設関連産業の伸びが目立っている。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・景気が良くなっている実感はないが、求人数は着実に増えており、前年比で１～２割の伸びとなっている。求人数の増加にともない、応募数が少なくなっており､企業活動の足かせとなる懸念がある。
,,○,求人情報誌製作会社（編集者）,雇用形態の様子,・求人件数はゆっくりと伸び続けている。３～４月は人材の入替わり時期であるが、それだけではなく、増員募集をする企業が多くみられた。なかでも正社員求人が増えたことは、景気の先行きが上向くと読んでいるためとみられる。業種では、建設業や運輸業、金融・保険業、介護福祉などが堅調で、個人消費関連も順調に推移している。
,,○,職業安定所（職員）,求人数の動き,・北海道新幹線開業を控えて、ホテルの改修や新設の計画が進んでおり、観光産業からの求人が増加している。
,,○,職業安定所（職員）,求人数の動き,・新規求人数は5.1％増加し、38か月連続で前年を上回った。月間有効求人数も9.6％増加し、38か月連続で前年を上回った。
,,○,職業安定所（職員）,求人数の動き,・建設業では技術者や営業、作業員の小口の求人が積み重なることで、求人件数が増加傾向にあり、景気回復の兆しとも取れる動きがみられる。
,,□,人材派遣会社（社員）,求人数の動き,・年度の替わるタイミングで一時的に求人は増えたが、退職者も増えているため、全体ではプラスマイナスゼロである。
,,□,職業安定所（職員）,雇用形態の様子,・３月の新規求人数は前年を1.8％上回った。新規求職者件数は前年を10.9％下回った。月間有効求人倍率は0.77倍となり、前年の0.68倍を0.09ポイント上回った。しかし、新規求人数のうち、正社員求人の占める割合は42.6％であり、求人者と求職者の間における職種や労働条件のミスマッチも少なくない。
,,▲,－,－,－
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,タクシー運転手,お客様の様子,・人が外に出ている。博物館の展覧会にも人が多く集まっており、繁華街もにぎわっている。
,,○,商店街（代表者）,販売量の動き,・円安、株高とアベノミクス効果が声高にいわれているが、商店街個店ではあまり感じられないという声が多い。また、デスティネーションキャンペーンも、効果を期待できる関連店が少ないこともあり、限定的に見られるだけで全体までは波及していない。
,,○,商店街（代表者）,お客様の様子,・消費者の購買動向から３か月前より良くなっている。ただし、電気料金やガソリン、灯油等の値上げ先行で、総体的には一服状態に近い雰囲気でもある。
,,○,一般小売店［医薬品］（経営者）,販売量の動き,・１人当たり2.4個程度であった販売量が2.8個と微量ながら増えている。必要なものとその他ちょっと欲しいものを買っている様子が見られるため、景気は良い方向に流れているようである。
,,○,一般小売店［寝具］（経営者）,お客様の様子,・２次製品の動きは相変わらず鈍いが、布団の仕立ては注文がある。暖かさとともに押入れの整理をする客が増えているようである。
,,○,百貨店（総務担当）,お客様の様子,・数か月前に比べて、海外ブランドのブティック関連の商材が動き出している。また、高額品、特に高級時計なども実際に購買までは至らなくとも下見の客が増えているなど、客の消費行動は少しずつ変化してきているようである。
,,○,百貨店（企画担当）,販売量の動き,・輸入品を始めとした高額商品の一部値上げがあり、駆け込み需要など活発な動きが見られ、値上げ後も堅調に推移している。衣料品については低気温が続き低調な動きのため、一部春物のセールを実施し、来店客の買上比率を高めている。
,,○,百貨店（営業担当）,販売量の動き,・一時期季節外れの降雪があったものの、全体的に気候も落ち着いてきており、売れるべきものが売れる時期にしっかりと売れてきている。顕著な動きとしては、宝飾品やブランド品といった高額品の売上が前年を大きく上回っている。またここ数回不振であった物産展も久々に好調である。
,,○,スーパー（店長）,単価の動き,・現状では円安で値上げの商品もあるが、消費全体では単価がアップしているので、買上単価が上がっている。
,,○,コンビニ（経営者）,販売量の動き,・来客数が前年比３％増加に対して、買上点数は７％増と好調である。個人の購買意欲が旺盛になってきている。また、野菜の高値が続くなか、野菜を安定した値段で販売していることが主婦層の来店に繋がっているようである。
,,○,コンビニ（エリア担当）,来客数の動き,・前半は来客数前年比も回復している。
,,○,コンビニ（店長）,来客数の動き,・雪が解け、異動や転勤も終わり、本格的に人が動き始めてきている。気温上昇とともに来客数も段々と増えてきている。複数店舗を経営しているが全店で来客数が増加している。
,,○,衣料品専門店（経営者）,単価の動き,・フリー客の購買に関しては、量、単価共に２、３か月前と比べ大きな変化はない。しかし、ＶＩＰ顧客の買上単価が上がっているため、売上は３か月前よりやや増加している。
,,○,衣料品専門店（総務担当）,単価の動き,・寒暖の差が大きく売上自体は悪いが、単価の高いものが売れるようになってきている。
,,○,家電量販店（店長）,お客様の様子,・電気料金の値上がりをにらんだ省エネタイプのエアコン及び冷蔵庫の動きが活発になってきている。
,,○,乗用車販売店（経営者）,販売量の動き,・新型車、ハイブリッド車に引っ張られ、久々に前年超えの販売状況である。しかしながら、店頭に客が戻りつつあるものの、受注面では前年割れの状況が続いている。
,,○,乗用車販売店（従業員）,販売量の動き,・新型車が出ることもあり、代替を我慢していた客が新車に乗り換える動きが活発になってきている。
,,○,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・ようやく新年度で人の出入りがあり、制服の受注にこぎ着けている。しかし、以前に比べれば新入社員の減少等により確保が難しくなってきている。
,,○,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・軽油を中心に、土木建築及び当県特有の除染活動のため消費が伸びてきている。他の地区からの作業員の入込も多く、例年官公庁の年度替りに伴う予算の端境期に落ち込むはずの消費が堅調を保っている。
,,○,その他小売［ショッピングセンター］（統括）,販売量の動き,・売上高の前年比が３か月前よりも上昇傾向にある。
,,○,高級レストラン（経営者）,お客様の様子,・株価も上がっており、客の表情も良くなってきている。
,,○,高級レストラン（支配人）,来客数の動き,・北東北は春の訪れが感じられるようになり、旅行や外食等に積極性が出ている。テレビや雑誌などの情報に敏感に反応し、グループなどで行動を起こしている様子が見られる。
,,○,一般レストラン（経営者）,来客数の動き,・レストランはまだまだ出足は悪いが、１、２月のようなひどさではなくなってきている。暇なときは相変わらず暇だが、以前に比べて忙しい日が時々あるといった点で、数か月前よりは少し展望が良くなってきている。
,,○,一般レストラン（経営者）,来客数の動き,・今までは花見のシーズンでも客が来ることはなかったが、今年は花見をして、その後に飲んだり食べたりしたいという客が増えている。過去10年においてこういう現象は初めてである。
,,○,観光型ホテル（経営者）,来客数の動き,・今月は年度初めだが、会社関係の団体は少なく、例年の学校関係のオリエンテーションが主要である。ほとんどが小団体、個人客で入込数も伸びない。また、ゴールデンウィークの前半も観光客は少なく、個人客でかろうじて満館となっている。
,,○,観光型ホテル（スタッフ）,お客様の様子,・デスティネーションキャンペーンも始まり、ほぼ予想通りの入込である。また、新年度に入り法人からの研修と企画の問い合わせが増えてきている現状があり、少し入込が増える予定である。
,,○,観光型旅館（スタッフ）,単価の動き,・平常と比べれば高額となるゴールデンウィーク期間の５月３日と４日は販売単価を下げることなく満室となっている。ただ、宿泊希望日が集中しており、その他のゴールデンウィーク期間やゴールデンウィーク明けの予約については低単価志向が続いている。まずは５月３日、４日の高額商品でも客が買いたければ売れるということがわかっただけでもよしとしたい。
,,○,都市型ホテル（スタッフ）,来客数の動き,・前年は除染のためにクローズしていた桜の名所が今年はオープンしている。その影響でランチタイムは入客が大幅に増えている。宴会は前年以上に送別会を受注でき、二次会の利用も増加している。
,,○,旅行代理店（店長）,お客様の様子,・販売成績が良くなっている。旅行価格に対する要求が薄く、内容重視の傾向が強い。
,,○,旅行代理店（従業員）,販売量の動き,・ゴールデンウィークや夏休みの申込が伸びてきている。
,,○,通信会社（営業担当）,お客様の様子,・各社の給与水準が上向き改善方向にあり、景気にも反映してきている。
,,○,通信会社（営業担当）,お客様の様子,・引越しや転勤者の動きが活発で４月上旬から加入者が増えている。特に県外からの転入者が増え、テレビ、インターネット共に新規加入の増加に結び付いている。
,,○,テーマパーク（職員）,来客数の動き,・利用客数が明らかに増加傾向にあり、売上、単価共に３か月前より向上している。
,,○,観光名所（職員）,単価の動き,・来客数は減っているが、客の購買意欲はあるようで、単価自体は上がっている。あとは営業次第で来客数が増えれば、売上も伸びてくるかというところである。個人個人の購買意欲は上がっているようである。
,,○,美容室（経営者）,単価の動き,・単価的に大きな動きはないが、３か月前との比較で総額はわずかながら上回っている。
,,○,美容室（経営者）,来客数の動き,・今月は入学式などで着付けを注文する客が多くなっている。
,,○,その他サービス［自動車整備業］（経営者）,来客数の動き,・直前期、前年、前々年のいずれとの比較でも、明らかに来客動向が好転している。
,,○,住宅販売会社（経営者）,販売量の動き,・大型店舗の進出や新エネルギー用等の用地確保依頼に伴い、建築工事も順次受注予定にある。
,,○,その他住宅［リフォーム］（従業員）,単価の動き,・受付件数は伸びていないが、供給高は伸びている。単価の高い契約を結ぶことができている。
,,□,商店街（代表者）,お客様の様子,・来客を見ても、景気が良い人と悪い人が混沌としている状態である。
,,□,商店街（代表者）,販売量の動き,・客の様子は前年末から楽観ムードが続いており悪くはないが、数字はひところよりは多少落ち着いてきている。客の気持ちも様子見にシフトしつつあるのではないかというのが今月の印象である。
,,□,商店街（代表者）,来客数の動き,・当市においてはアベノミクスの影響もさほどない。良い影響が出るにしてもかなり遅れて出てくるのではないか。
,,□,一般小売店［スポーツ用品］（経営者）,来客数の動き,・店頭販売が伸びない。通常であれば春休みの繁忙期であるが、伸びていない。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・高額商品及び低価格商品の販売量は横ばいで推移しているものの、来客数は減少傾向である。
,,□,百貨店（買付担当）,販売量の動き,・３月の前倒し分の影響が見られる。また、商圏内ではリニューアルオープンを含めて新規出店があり、その影響も受けている。
,,□,百貨店（経営者）,来客数の動き,・３月後半はかなり盛り返したが、４月に入り気温が上がらず季節商材が苦戦している。特にアパレル関係の動きが厳しい状況である。食品は逆に健闘している。
,,□,スーパー（経営者）,来客数の動き,・来店客は安定しているが、単価を上げられず利益は微減である。
,,□,スーパー（経営者）,単価の動き,・今月の１品単価は前年割れしている。前半は曜日の関係や週末の天候不順もあり来客数が減少した。野菜の相場安もあったが、一部加工食品や公共料金の値上げもあり、消費心理に影響したのか売上的には良くない状況となっている。輸入品や油類、小麦なども円安の影響で仕入れ値を圧迫したが、それ以上に低迷する売上対策を続けて強めに打ち出し、何とか前年をクリアしている。ただ収益的には厳しい状況である。
,,□,スーパー（経営者）,お客様の様子,・円安の影響で食品並びに諸物価の値上がりが始まっているが、そのことは一般消費者にはあまり関係はないようである。食品のデフレが更に進行し、競合が厳しくなっている。
,,□,スーパー（店長）,お客様の様子,・世の中の景気全体は良くなっていると言われているが、現状では個人の暮らし向きや収入が変わったとはいえず、個人消費は増えていない。スーパーマーケットの消費者の購買動向は価格やポイントなどの付加価値に左右されるところが大きく、言われているような好景気の影響はないようである。
,,□,スーパー（店長）,販売量の動き,・来客数、販売量共に変わらない状況が続いている。
,,□,スーパー（物流担当）,単価の動き,・前年に比べ買上率は上がっているものの、１点単価、客単価の下落傾向が続いている。１点単価の下げは競合状況に対応した特売が主な要因である。
,,□,コンビニ（エリア担当）,来客数の動き,・来客数が前年比で２～３％落ちており、その状況は３か月前と変わっていない。
,,□,コンビニ（エリア担当）,競争相手の様子,・競争店の出店も現在一段落しており、既存店の売上は変化が無い。来客数及び客単価も特段の変化は無い。
,,□,衣料品専門店（経営者）,単価の動き,・どの業界も異業種の参入が激化し、価格競争に一段と拍車が掛かってきている現状がある。また、卸売業と小売業の境界が崩れてきている。
,,□,衣料品専門店（経営者）,来客数の動き,・寒さが続き、なかなか暖かくならないため、陽気に誘われて来店するような日が少ない。
,,□,衣料品専門店（店長）,お客様の様子,・寒暖の差が激しい３月のような天候が４月まで続き、消費者の購買意欲も上がったり下がったりしている。また、来客数や買上商品内容も不安定な状態が続いている。
,,□,家電量販店（店長）,販売量の動き,・旧材の処分セールを前年より前出しすることにより、売上は改善している。
,,□,家電量販店（店長）,販売量の動き,・少し良い商品や、やや高い商品の販売も見受けられ、単価が持ち直している。白物家電といわれている冷蔵庫や洗濯機、エアコンは好調である。しかし、テレビの不調が響いており、厳しい状態である。
,,□,乗用車販売店（経営者）,販売量の動き,・懸念されたエコカー補助金の反動減を新型車効果で埋めている状況である。
,,□,自動車備品販売店（経営者）,お客様の様子,・繁忙期のはずなのに仕事量が少ない。仕事量は年々減少している。
,,□,住関連専門店（経営者）,単価の動き,・客は安い商品を求めているようで、高額の商品がなかなか販売に結び付いていない。景気が上向きとは言い難い。
,,□,その他専門店［パソコン］（経営者）,来客数の動き,・少量だが見積依頼や問い合わせ件数が増えてきている。しかしながら、スムーズには契約や販売に至っていないのが現状である。
,,□,その他専門店［酒］（経営者）,販売量の動き,・４月は少し動きが出て良くなるのではと期待をしたが、予想以上に静かである。４月に入っても天候が不安定だったこともあり、人の動きが良くない。それに比例するように販売量も伸び悩んでいる。その月その月で良い要因があれば、悪い要因も出てくる。その繰り返しで結局横ばいの状態が続いている。景気が良いという実感は全くない。
,,□,その他専門店［酒］（営業担当）,来客数の動き,・新年度が始まったばかりのところが多いが、飲食店は停滞したままの状況が続いている。店頭での売れ筋の傾向ははっきりしているが、やや動きが悪い。
,,□,高級レストラン（支配人）,来客数の動き,・収入は増えていない。
,,□,一般レストラン（経営者）,来客数の動き,・特に変わったことはない。
,,□,一般レストラン（経営者）,来客数の動き,・３か月前と比べて事前の予約は少なかったが、当日の予約が結構あり、結果的には３か月前よりやや良くなっている。
,,□,観光型旅館（経営者）,来客数の動き,・中小旅館では客の旅行動向に特に変化は見られない。４月に限っていえば、前半は非常に悪く、後半に持ち直したが、流れといえるほどにはなっていない。
,,□,都市型ホテル（スタッフ）,来客数の動き,・レストラン関係及びデパート地下のデリカ各店については、利用人員が増加し、さらに価格の下落に対して下げ止まり感が出てきている。また、高単価商品やコース料理が売れるようになってきている。
,,□,都市型ホテル（スタッフ）,競争相手の様子,・今月、200室規模の駅直結ハイグレードホテルが新規参入している。通常でも供給過多気味の既存ホテルには脅威となり、ますます苦戦が予想される。一般宴会は年度初めということもあり、ほぼ予算通りを見込める。
,,□,都市型ホテル（スタッフ）,来客数の動き,・被災地特需で宿泊、宴会共に過去まれに見る販売数が２年ほど続いていたが、今月は来客数、売上共に前年を下回っている。来月以降３か月先までの予約状況も前年を下回っている。
,,□,タクシー運転手,お客様の様子,・低料金の車を探して乗る客が増えている。
,,□,タクシー運転手,来客数の動き,・公共交通機関が動いている間はまずまずだが、終了すると客足はぱたっとなくなる。
,,□,通信会社（営業担当）,お客様の様子,・ニュース等では景気が上向きとの情報が流れるが、スーパー等の物価が上昇している。また、中小企業の給与等は下向き傾向にあり、節約生活が続いている。
,,□,通信会社（営業担当）,来客数の動き,・来客数は前月に比べて大分減ってはいるものの、落ち幅は前年と比べて少ない。
,,□,通信会社（営業担当）,お客様の様子,・法人企業を回って様子を聞くが、景気上昇の話はほとんど聞こえない。
,,□,通信会社（営業担当）,お客様の様子,・客の設備投資意欲に関しては、特に悪化も好転もしていない。
,,□,通信会社（営業担当）,お客様の様子,・報道で見聞きするような好況感はない。設備投資面でも積極投資の話は聞かない。円安効果も身近にはない。
,,□,観光名所（職員）,来客数の動き,・大きなイベント等がないと来客数が少ないという状況が継続中である。
,,□,設計事務所（経営者）,来客数の動き,・仕事の量、忙しさは変わらない状況が続いている。内容は住宅がほとんどである。
