,,▲,旅行代理店（従業員）,来客数の動き,・４月は観光要素があまりなく、航空需要が低迷する時期である。さらに、熊本地震により直近の九州旅行のキャンセルが相次いでいる。旅行消費のトレンドは下降傾向にある。
,,▲,タクシー運転手,販売量の動き,・前年と比べて運送収入、運送本数ともに微減が続いており、景気の停滞感が否めない。
,,▲,タクシー運転手,販売量の動き,・３か月前と比べて売上が14％程度下がっており、やや悪くなっている。北海道新幹線が開業したが、予想よりも利用客が少なく、売上も伸びていない。
,,▲,タクシー運転手,来客数の動き,・前々月以降、来客数が減少傾向にある。特に３月中旬以降の減少幅が大きい。外国人観光客による利用は平年並みだったが、国内客の減少幅が大きい。
,,▲,タクシー運転手,販売量の動き,・例年のことだが、天候に左右される業界であるため、３か月前の冬の時期と比較するとこの時期の景気は良くない。
,,▲,通信会社（社員）,お客様の様子,・客は予算以上の買物は絶対にしない。欲しくても買えないというのが今の状況である。
,,▲,通信会社（企画担当）,販売量の動き,・総務省のタスクフォースの影響を強く受け、道内主要都市の専門店での販売量が想定よりも大きく減少している。
,,▲,美容室（経営者）,来客数の動き,・イベントに合わせて来客数が集中するため、３か月前と比べると売上がやや悪くなっている。
,,×,百貨店（売場主任）,来客数の動き,・４月に入り、肌寒い日と暖かい日が交互に続いていることから、来客数が前年の９割を下回っており、売上も前年の90％台前半となっている。全館的に婦人物、紳士物ともに厳しい状況にある。
,,×,コンビニ（エリア担当）,販売量の動き,・沿岸部を中心に売上が回復する様子がみられない。来客数の鈍化も続いており、特に夜間の減少が目立っている。当地では３月に高速道路が延長されたが、逆に市内を通る車が減少しているほか、札幌や帯広に流れる人が増えているとみられる。
,,×,衣料品専門店（店長）,来客数の動き,・来客数が少ないうえ、単価の高い商材の動きも良くない。
,,×,その他専門店［医薬品］（経営者）,お客様の様子,・健康に関連する様々な情報訴求を行っているが、さっぱり客のニーズに合わないようだ。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,建設業（従業員）,受注量や販売量の動き,・中小規模の建築改修工事の入札において、建設会社の職員不足のせいなのか、不落の案件が多くなっている。ただ、業界の景気自体はやや良くなっている。
,,○,輸送業（支店長）,取引先の様子,・冬場に比べると取引先の物量や見積数が増えている。
,,○,金融業（従業員）,それ以外,・北海道新幹線が開業し、道南を中心に活況を呈している。外国人観光客の入込の増加が続き、観光関連が好調を持続している。マイナス金利への不安感も薄らぎつつあり、食料品を中心に個人消費も改善基調に転じている。
,,○,その他サービス業［建設機械リース］（営業担当）,受注量や販売量の動き,・補正予算が執行され、新しい案件が出てきた。
,,○,その他非製造業［鋼材卸売］（役員）,受注量や販売量の動き,・新年度になり、客先からの見積案件が増えてきた。消耗資材の売上は低迷中だが、大型設備案件の納入により売上全体が底上げされている。
,,□,食料品製造業（従業員）,受注量や販売量の動き,・３か月前と比べて販売量は増えているが、前年と比べてあまり変わらない量である。
,,□,輸送業（営業担当）,取引先の様子,"・27年度における道内飼料工場の生産量は前年比101％の353万トンとなり、前年を上回ったものの、全国ベースでは2,399万トンと前年から17万トンの減少となり、３年連続で前年割れしている。"
,,□,通信業（営業担当）,受注量や販売量の動き,・３か月前は今後の景況感に対して警戒感を持つ状況であったが、４月になり受注量や引き合い件数が持ち直しており、堅調に推移している。
,,□,司法書士,取引先の様子,・冬期間が終わり、不動産取引や建物の新築において多少の上向きがみられるが、例年のことであり、全体的には依然として低水準で推移している。消費税増税を控えての駆け込み需要を期待しているが、３か月前と比べてあまり変わってこない。
,,□,コピーサービス業（従業員）,取引先の様子,・熊本地震の影響が大きい。熊本を始めとして九州に事業所のある会社は軒並み予算を修正してバックアップしている状況である。また、工場の多い地帯でもあることも少なからず影響してくるとみられる。
,,□,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・売上が引き続き前年割れとなっている。ただ、前年比は３か月前とほぼ同水準である。
,,▲,家具製造業（経営者）,受注量や販売量の動き,・国の政策が有効に機能していないことに加えて、熊本地震の影響などにより、消費者の購買マインドが冷えてきている。
,,▲,司法書士,取引先の様子,・例年、土地や建物の売買、建物の新築の動きが活発になる時期であるが、低調のままである。
,,▲,司法書士,取引先の様子,・建築資材価格や賃金の上昇に伴う販売価格の上昇で販売が奮わない。また、給与の上昇が低いかあるいはゼロのため、新築物件を買える層が少なくなっている。これらのことから、景気回復の兆しはみられない。
,,▲,その他サービス業［ソフトウェア開発］（経営者）,受注量や販売量の動き,・年度の変わり目ということもあるかもしれないが、少なくとも前年の同時期と比べると減速感が明らかに大きくなっている。
,,×,－,－,－
"雇用
関連

(北海道)",,◎,－,－,－
,,○,人材派遣会社（社員）,求人数の動き,・求人の依頼が確実に増えている。職種別にみると、コールセンターのオペレーターの求人ニーズは恒常的に高いほか、営業・経理の求人も多い。派遣の稼動人数も３か月前と比べて約２割増で推移している。４月に春の各種キャンペーンがあったことを踏まえても人材ニーズが高まってきている。
,,○,職業安定所（職員）,求人数の動き,・新規求人数が前年から7.8％の増加となり、２か月連続で前年を上回った。月間有効求人数は前年から5.1％の増加となり、８か月連続で前年を上回った。
,,□,求人情報誌製作会社（編集者）,求職者数の動き,・農繁期に向けて人手不足感が顕著になってきている。また、非正規の求人ではあるが、派遣会社の求人件数が増加している。
,,□,求人情報誌製作会社（編集者）,採用者数の動き,・新規求人や休眠顧客からの求人が前年よりも増加しているが、新規就業者が減少傾向にあるため、人材採用をできない企業が増加している。特に介護業界や建設業界の人材採用が厳しいほか、大型チェーン店の採用活動も苦戦している。
,,□,職業安定所（職員）,求人数の動き,・北海道新幹線が開業するまでの１年間は観光や外食産業での求人が好調で全体の求人数の増加に良い影響があったが、開業後の状況についてはまだ判断できない。
,,□,学校［大学］（就職担当）,求人数の動き,・売手市場ということもあり、企業からの求人は相変わらず多いが、厳選採用の傾向に変化はなく、欲しい人材しか採用していないため、状況に大きな変化はみられない。
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・前年と比べて求人件数が10～13％程度減少している。
,,▲,職業安定所（職員）,求人数の動き,・73か月連続で前年を上回っていた月間有効求人数が前年を下回った。さらに、新規求人も16か月ぶりに前年を下回った。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,衣料品専門店（店長）,来客数の動き,・今年は例年に比べて春が早いため暖かく、春物、特にスーツやジャケットなどの動きが良い。
,,○,商店街（代表者）,単価の動き,・現状の流れとしてはさほどの変化はない。ただし、単価が多少上昇しているものの、来客数が減少していることが懸念材料である。
,,○,一般小売店［医薬品］（経営者）,販売量の動き,・販売量が３か月前と比較して105％と顕著に良くなっており、売上も伸びている。
,,○,一般小売店［寝具］（経営者）,販売量の動き,・復興住宅からのカーテンやふとんの注文が徐々に増えている。
,,○,百貨店（買付担当）,お客様の様子,・気温が高めで推移しており春物の動きが良い状態である。また、セール品をまとめ買いするなど、購買意欲のある客が増えてきている。
,,○,コンビニ（エリア担当）,来客数の動き,・来客数が増加傾向にあることから、景気が上向いていると実感している。
,,○,コンビニ（店長）,競争相手の様子,・競合店の影響はかなり大きいが、冬場に比べて経費面の負担が減り、来客数も戻ってきている。
,,○,衣料品専門店（経営者）,来客数の動き,・暖かくなって客は初夏物の準備を始めているのか、人通りも多くなり、商店街にも活気が出てきている。
,,○,住関連専門店（経営者）,来客数の動き,・クルーズ客船前での販売が非常に良い状態である。
,,○,一般レストラン（経営者）,販売量の動き,・メディアなどに紹介されて販売量や売上が増加した前年との比較となるため、前年比が落ち込むことを心配していたが、大きな予約が入ったこともあり、前年並みで推移している。ただし、良い時と悪い時の差が激しい状況でもある。
,,○,都市型ホテル（スタッフ）,販売量の動き,・ホテル全体、特に歓送迎会シーズンによる宴会需要が前年比でプラスとなっている。また、有名絵画展覧会の開催効果でレストランの来客数が増加している。
,,○,通信会社（営業担当）,お客様の様子,・３月から継続している新生活応援キャンペーンの効果もあり、新規の加入者が増えている。
,,○,観光名所（職員）,来客数の動き,・前年よりも天候に左右されずに来客数が伸びている。２～３か月前には無かったフリー客の増加もあり、人が外に出かける傾向になっているのではないか。そのため、景気がやや上向いている感がある。
,,○,競艇場（職員）,単価の動き,・来客数はそれほど変わらないものの、１人当たりの単価が数千円ほど上昇している。
,,○,美容室（経営者）,来客数の動き,・今年に入り来客数が増加している。
,,○,その他サービス［自動車整備業］（経営者）,販売量の動き,・新年度に入っても販売量、売上共に好調である。
,,○,住宅販売会社（経営者）,販売量の動き,・小規模な分譲地を開発しているが、造成完成前にほぼ完売している状況である。
,,□,商店街（代表者）,来客数の動き,・昭和の高度成長期を経験した者にとっては、失われた20年やリーマンショック後のことを考えれば、随分落ち着いてきており、消費者が身の丈にあった生活を着実に行っているように見受けられる。デフレを脱却するなどという大見得を切らずに、これをスタンダードとして、成熟社会の王道を進めばよいのではないか。
,,□,一般小売店［医薬品］（経営者）,お客様の様子,・桜の開花が例年より早く、４月の上旬～中旬は満開であった。そのため、花見客が２次会などで夜の街に流れてくると期待していたが、そのような傾向は全くみられず、町の消費動向になんら影響を及ぼさない状態である。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・高額商材に動きがみられているものの、低価格商材の動きが鈍く販売量は横ばいで推移している。
,,□,百貨店（営業担当）,お客様の様子,・卒業や入学、新社会人など春のセレモニーのシーズンであるが、衣料品を中心に単価が上がっていない。また、返礼ギフトも例年に比べて減少している。
,,□,百貨店（売場担当）,来客数の動き,・一般的な景気の状況に変化はなく、年々減少する来客数を目の当たりにしている。また、４月は三寒四温の状態で初夏物の動きが不安定になるなか、今年は特に夏日が続いたかと思えば気温が10度まで落ち込んだりするため、今売れるべき洋品アイテムやパンツのセットが伸び切れていない。さらに、来客数の減少も目立っており、花見やゴールデンウィークにおける来客数の減少も気になるところである。
,,□,スーパー（経営者）,単価の動き,・４月は１品単価、来客数共に前年並みで推移しているが、安売りで買上点数が増加したため、売上は前年をクリアしている。客はより価格に敏感な印象であり、財布のひもが固い状態が続いている。そのため、消費傾向に変化はない。
,,□,スーパー（店長）,来客数の動き,・売上の前年比は105％であり、３か月前から直近では約103～105％で推移している。そのため、動向にあまり変化がない状況である。
,,□,スーパー（店長）,来客数の動き,・特に変化はない。
,,□,スーパー（総務担当）,来客数の動き,・来客数の増加がそのまま売上の増加につながっている。ただし、買上点数は大きく伸びているものの、１品単価は下がり続けている。
,,□,スーパー（営業担当）,来客数の動き,・来客数の前年比は減少傾向にある。しかし、１品単価が上がっており、売上の減少を食い止めている。
,,□,スーパー（営業担当）,お客様の様子,・ここ数か月は既存店の数値にほぼ変化がない状況である。
,,□,コンビニ（経営者）,来客数の動き,・来客数の減少がそのまま売上減少に直結している。しかし、客単価や買上点数は前年並みであり、景気が冷え込んでいるという印象はない。
,,□,コンビニ（経営者）,販売量の動き,・やや悪い状態が継続している。周辺の企業も給料はあまり上がっていない様子であり、客はなかなか新しい商品に手を伸ばそうとしない。
,,□,コンビニ（経営者）,来客数の動き,・来客数は前年比100％を維持しているが、客単価が上がらない状態が続いている。
,,□,コンビニ（エリア担当）,お客様の様子,・来客数における前年比のマイナス幅が拡大しており、回復の兆しがみられていない。
,,□,衣料品専門店（経営者）,お客様の様子,・新入学生の需要や初給料で身の回りの関連商品が動くと期待したが、思いのほか良くない状態である。
,,□,衣料品専門店（店長）,お客様の様子,・ビジネス用品のニーズが減少している。また、カジュアルにおいて単価が稼げるインポート商品の動きか鈍くなっている。
,,□,衣料品専門店（店長）,来客数の動き,・４月の来客数は前年より微増しているが、チラシによる超特価商品を購入する客が増えているためである。
,,□,衣料品専門店（総務担当）,販売量の動き,・４月は学生需要に特化した商品が動いて売上に表れる月であるが、今年はそのような動きが見受けられていない。
,,□,乗用車販売店（経営者）,来客数の動き,・４月中盤以降は新規来客数が減少傾向であり、需要期が過ぎ去った感がある。
,,□,乗用車販売店（従業員）,来客数の動き,・決算月である３月に客の動きは多少あったが、４月になって元に戻っている。
,,□,住関連専門店（経営者）,来客数の動き,・仏壇仏具販売店へと業務形態を変更したが、最近は小型仏壇や家具調仏壇を求める客が多く、価格面では落ち込む傾向となっている。
,,□,その他専門店［酒］（経営者）,販売量の動き,・今月は歓送迎会、異動、花見といった需要が期待できる月である。しかし、地元では来客数はあるものの、お酒の売上にはつながらずに販売量が落ち込んでいる。また、県外都市部では特定の商品が売れてはいるものの、全体の落ち込みをカバーするまでには至っていない。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・４月は繁忙期であるにもかかわらず前年に比べて販売量が減少している。受注自体が減っており、顧客単価も下がっていることが要因であるが、そうなった原因がわからない。例年とは違う動きになっているのかもしれない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・販売量の動きがこれまでの状況と変わらない状態が続いている。
,,□,高級レストラン（経営者）,販売量の動き,・少しは景気が良くなることを期待していたが、消費者のマインドは、さっぱり持ち上がっていない様子である。
,,□,一般レストラン（経営者）,お客様の様子,・新しいシーズンを迎えて活気に満ちてはいるものの、客の動きなどからは、良くも悪くも生活が変化しているような様子が見受けられない。
,,□,観光型ホテル（スタッフ）,お客様の様子,・相変わらず個人消費が鈍い状態が続いている。
,,□,観光型旅館（経営者）,来客数の動き,・閑散期のため動きは少なく、例年とあまり変わらない状況である。
,,□,旅行代理店（経営者）,販売量の動き,・ふるさと割の取扱により団体旅行は好調であるが、個人旅行はあまり芳しくない状況である。
,,□,旅行代理店（従業員）,お客様の様子,・国内は北海道新幹線が開業したものの、北陸新幹線開業ほどの予約状況には至っていない。また、ゴールデンウィークも曜日並びの関係で平年並みの申込数となっている。海外については、少しずつ夏に向けた受注が増えてきているが、安価で高品質な商品を客がじっくりと検討しており、まだまだ様子見の傾向がうかがえる。
,,□,タクシー運転手,お客様の様子,・景気は良くなっている。客から不景気な話どころか大変順調であると聞いている。タクシー業界も特別良いわけではないが、切れ目なく乗客がいる状態である。
,,□,通信会社（営業担当）,単価の動き,・東日本大震災の復興が熊本地震と重なり、東北地域の復興が鈍くなってきている。熊本地震の被災地の方々の気持ちを痛感しており、今後はお互い経済力をつけていかないと景気は上がらない。マイナス金利政策の影響もなく、前月と変わらない状況が続いている。
,,□,通信会社（営業担当）,お客様の様子,・顧客の設備投資意欲に変化がみられない。
,,□,通信会社（営業担当）,お客様の様子,・商談において、価格要求が厳しい状況である。
,,□,遊園地（経営者）,来客数の動き,・前年は天候その外の要因で不調であったが、今年は気候が温暖に推移しており、月末のゴールデンウィーク次第ではあるものの、平年並みの来客数を確保している。
,,□,美容室（経営者）,単価の動き,・客単価はここ数か月横ばいで推移しており、前年と比較しても動きに変化はない。
,,□,美容室（経営者）,お客様の様子,・美容室のシャンプーやトリートメント剤を購入する客は、会計時に消費税が加算された額を見ると、かなり高く感じる様子であり驚いている。いまだに消費税増税は定着していないのではないか。
,,▲,商店街（代表者）,販売量の動き,・今年の春は早い時期から暖かくなっているが、商店街に来る客は今一つという雰囲気である。駅及び駅周辺の整備で商業集積が拡大したことが、相当影響しているように見受けられる。
,,▲,一般小売店［書籍］（経営者）,販売量の動き,・作品の話題性や新作のシナリオの傾向がマンネリ化しているため、販売量が伸び悩んでいる。
,,▲,百貨店（総務担当）,来客数の動き,・衣料が売れていない。
,,▲,百貨店（営業担当）,販売量の動き,・前年12月の地下鉄新規路線開通、今年３月の駅前大型商業施設のオープン後、街なかの人の動きに変化が表れており、来客数が減少している。また、今まで好調であった生鮮食品、総菜など食品の売上が減少している。ただし、大型商業施設オープンの効果で街なかに人は多く、消費行動の落ち込みはない。
,,▲,百貨店（経営者）,販売量の動き,・新年度に入り、新生活、返礼ギフトや高額商材、紳士衣料が伸び悩んでいる。全体的に来客数が減少しており、接客をしていても、客から生活防衛的な話を多く聞いている。
,,▲,スーパー（経営者）,来客数の動き,・熊本地震を機に、ごちそうを控えめにするなど、買物が少し抑え気味になっている様子がうかがえる。
,,▲,スーパー（経営者）,お客様の様子,・高齢者の客が買い控えている。さらに、子育て世代に買い回りの傾向がみられている。
,,▲,コンビニ（エリア担当）,来客数の動き,・３か月連続で来客数が前年を下回っている状況である。
,,▲,コンビニ（エリア担当）,来客数の動き,・競争環境の悪化と天候不良により、来客数が減少している。
,,▲,コンビニ（店長）,お客様の様子,・客は売場を吟味しながら安い商品を選んでいる。また、元気が無く非常にいらいらしている様子の客が目立っている。
,,▲,衣料品専門店（経営者）,単価の動き,・客は価格に対してますますシビアになっており、春物の実需期であるにもかかわらず、販売量、単価共に前年を10％ほど下回っている。
,,▲,家電量販店（店長）,販売量の動き,・エアコンなどの季節商材は前年並みであり、単価の高いものも売れている。また、冷蔵庫や洗濯機などの買換え需要の商品も前年並みで推移している。しかし、テレビ、パソコンは前年比90％もしくは90％を下回っている。全体的には客の買換え需要が底堅く、単価も少し下がっているようにみえる。
,,▲,乗用車販売店（経営者）,販売量の動き,・消費税増税後の反動減は解消されつつあるが、大手自動車メーカーの燃費不正問題で該当する軽自動車が販売停止となった影響は大きい。
,,▲,乗用車販売店（経営者）,販売量の動き,・受注量が前年比で約８割程度となっている。また、熊本地震の影響により、メーカーの生産ラインが一時停止している。
,,▲,乗用車販売店（従業員）,販売量の動き,・大手自動車メーカーの燃費不正問題があり、軽自動車が１台も売れなくなっている。
,,▲,乗用車販売店（店長）,来客数の動き,・初売りなどがあった１月と比較すると、来客数は減少している。
,,▲,住関連専門店（経営者）,販売量の動き,・オーダーメイド家具の生産のため、年度末までは前もっての受注が多い状態であったが、その分４月は受注残が少なくなっており、販売量も少ない状況である。
,,▲,その他専門店［酒］（経営者）,販売量の動き,・今月は特に販売量が低調であり、平日は飲食店からの発注も少ない状況である。消費税率10％への引上げや熊本地震などに対して消費者の反応が敏感になっており、購買意欲が著しく低下している様子がうかがえる。
,,▲,その他専門店［靴］（従業員）,販売量の動き,・納品先の在庫調整で売上に影響がでている。また、売れ筋商品の取扱に強い大型店に客を奪われている。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・暖冬傾向が続いているため、暖房用燃料の販売量は前年比80％台と低調で推移しており、収益が悪化している。また、原発事故の除染が一段落しており、新たな需要も無いため、軽油の販売量も減少している。
,,▲,その他小売［ショッピングセンター］（統括）,それ以外,・熊本地震による影響が、企業の生産活動にも表れてきている。
,,▲,高級レストラン（支配人）,来客数の動き,・気温の上昇に伴い、外食をする客が増えることを期待していたが、来客数は前年に比べて下回っている。特にディナー時の法人利用の低迷が大きく影響しており、予約状況も今一つ伸びていない。
,,▲,一般レストラン（経営者）,来客数の動き,・前年より少しずつ商品の値上げをしているが、そうすると客が来店する間隔が広がってしまう。今までは価格を少し高くしたほうが良いといわれていたが、他店をみると値下げをしているようであり、景気は若干悪くなっているのではないか。
,,▲,一般レストラン（経営者）,来客数の動き,・東日本大震災の年を除き、こんなに暇な４月は初めてというくらいに来客数が少ない。昼の客も少ないが、夜の客が１人も来ない日があったりと、非常に厳しい状態が続いている。
,,▲,観光型ホテル（経営者）,来客数の動き,・熊本地震の影響で、九州の客からキャンセルが出ている。また、全国から集まる大会などの中止による影響も出ている。
,,▲,都市型ホテル（スタッフ）,お客様の様子,・北海道新幹線開業の影響があるのか、当地域は青森に向かう東北の玄関口であるため、当ホテルの宿泊稼動率は非常に良くなっている。その点は良いのだが、一般宴会、婚礼部門は今一つの状態である。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・法人、団体の利用数、個人の来客数共に前年を下回っており、来月以降の予約も芳しくない状況である。
,,▲,都市型ホテル（スタッフ）,販売量の動き,・数か月前から停滞感が続いていたが、４月中旬から徐々に下降気味に推移している。前年比も大きくマイナスとなり、明らかに景気が悪くなる方向に進み始めている。
,,▲,旅行代理店（店長）,それ以外,・熊本地震の影響もあり、旅行業界としては顧客の動向が読めない状況である。
,,▲,タクシー運転手,お客様の様子,・地下鉄新規路線開通の影響が段々大きくなってきている。
