,,▲,スーパー（店長）,販売量の動き,・例年、１月は売上の悪い月であるが、今年は販売量が前年比で３％の減少、売上が前年比で８％の減少となり、ともに前年を下回った。
,,▲,衣料品専門店（店員）,お客様の様子,・来客数が減った。
,,▲,家電量販店（店員）,来客数の動き,・初売りは例年と変わらない売上がみられたが、１月後半は前年以上の来客数の落ち込みがみられた。
,,▲,乗用車販売店（従業員）,販売量の動き,・年が替わり、年末にあったリコールの印象が薄れていることで客の抵抗もなくなり、再び売れるようになってきているが、景気が上向くというところまでは至っていない。
,,▲,乗用車販売店（役員）,販売量の動き,・新型車が出ても、受注量が一向に増えてこない。当社だけではなく、業界全般的な傾向となっており、消費者マインドの盛り上がりに欠けている。
,,▲,その他専門店［医薬品］（経営者）,販売量の動き,・ここ３か月、景気は上向き傾向にあったが、１月は予想外の結果であった。景気の変動に付いていけない状況にある。
,,▲,高級レストラン（スタッフ）,来客数の動き,・閑散期であることから、初めて週１度の定休日を設けるとともに、その対策として低価格のイベントを２日間行ったが、イベントが終わると再び厳しい状況となった。月全体では、売上、来客数とも前年を10％下回った。
,,▲,高級レストラン（スタッフ）,お客様の様子,・今年は道路状況が悪いため、歩いて来店する客、乗用車を利用して来店する客ともに動きが良くなかった。外国人観光客は相変わらず多いが、低価格の店舗や郷土料理店、一部のバイキングなどを利用しており、高級な西洋料理店にはあまり来店していない。地方の飲食店では世界的なガイドブック掲載店でも休業するケースが目立ってきた。
,,▲,高級レストラン（スタッフ）,お客様の様子,・消費税増税や円安の影響が大きく響いていることに加えて、地域の人口減少や流入人口の減少に歯止めがかからないため、景気はやや悪くなっている。
,,▲,旅行代理店（従業員）,販売量の動き,・円安、デング熱、爆破テロなどの影響により、客が海外旅行に対してお得感や魅力よりも不安を感じるようになってきている。熟年層のヨーロッパ旅行や韓流ブームも一段落しているため、安心安全な国内旅行を望むようになってきており、販売額が減少している。
,,▲,旅行代理店（従業員）,お客様の様子,・旅行会社にとっては前年からの円安傾向に加えて、イスラム国関連の危険なイメ－ジが重なり、旅行ム－ドにブレ－キがかかっている。
,,▲,タクシー運転手,販売量の動き,・前月や前々月と比べると、消費動向が冷えてきている。今月の売上は前年から５％程度減少している。
,,▲,タクシー運転手,販売量の動き,・例年、１月は冬休みや雪の影響で売上が伸びる月である。今年も売上は３か月前よりも約８％増加しているが、前年と比較すると約２％の落ち込みとなっていることから、やや悪くなっている。
,,▲,通信会社（企画担当）,お客様の様子,・他社サービスへの乗換えが増えてきている。
,,×,タクシー運転手,販売量の動き,・前年実績を上回ることのできない状況が続いている。大都市圏との地域格差を感じる。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,コピーサービス業（従業員）,取引先の様子,・客の設備投資意欲が増しており、実際に購買にもつながっている。
,,□,食料品製造業（従業員）,受注量や販売量の動き,・３か月前と比べて、ほぼ変わらない受注状況である。
,,□,金属製品製造業（従業員）,受注量や販売量の動き,・住宅においては建築確認申請及び建築着工件数の低迷が続いているため、状況はあまり変わらない。
,,□,建設業（従業員）,受注量や販売量の動き,・年度内の受注がほぼ順調に確保できている。
,,□,輸送業（営業担当）,取引先の様子,・ようやく生乳の生産量が前年並みに回復してきた。12月に加工用の乳量が増えたことにより、バターや脱脂粉乳の在庫が若干増加している。
,,□,通信業（営業担当）,受注価格や販売価格の動き,・販売量及び問い合わせ件数から、比較的景況感が良くなっている。一方、商材やサービスの単価については落ち着きがみられる。総じて現状の景況感はやや良い状況が継続している。
,,□,その他サービス業［建設機械リース］（支店長）,取引先の様子,・設備投資意欲の向上が感じられない。しばらく沈静化していた企業倒産も増加傾向にあり、景気が上向きとは認識できない。
,,▲,家具製造業（経営者）,受注量や販売量の動き,・大都市圏、大企業を中心に景気は持ち直しているようだが、北海道などの地方では景気が悪化しつつある。とりわけ消費税増税前の駆け込み需要があった前年と比較すると、その傾向が著しい。
,,▲,建設業（従業員）,取引先の様子,・労務者不足といわれた建築現場も大部分が竣工時期を迎えていることに加えて、新規着工工事も少ないため、仕事量が減少している。
,,▲,輸送業（支店長）,受注量や販売量の動き,・北海道において、第１四半期は建設、工事などの不需要期に当たるため、それらにともなう物流に停滞感がある。
,,▲,金融業（企画担当）,それ以外,・外国人観光客は増加しているが、訪問先が道央圏にとどまっているため、地方では恩恵を受けていない。建設業は公共工事のピークが過ぎ、低迷している。個人消費はガソリンや灯油の価格が下落しているものの、電気料金値上げの影響があり、節約志向が強くなっている。
,,▲,司法書士,取引先の様子,・不動産取引や建物の建築は依然として低迷している。冬期間ということもあるが、不動産の中古物件を扱う業者が在庫圧縮のため、買い控えをしており、リフォーム業者などの関連業種にも影響が出ている。
,,▲,司法書士,取引先の様子,・当地は降雪地帯であるため、例年、冬期間は不動産取引などの高額取引が減少する傾向にあるが、今年は取引件数が極端に減少している。先行き不透明な状況において、不動産投資の様子見が多くなるため、景気が思わしくない状況にあるとみられる。
,,▲,その他サービス業［建設機械レンタル］（総務担当）,受注価格や販売価格の動き,・第４四半期以降、売上の前年割れが続いている。
,,▲,その他非製造業［鋼材卸売］（役員）,受注量や販売量の動き,・大型案件の設計変更などにより工期の延期が発生していることで、これまで活況だった鉄骨加工分野の仕事量が減少し、低迷している。一方、金属加工業者の仕事量は確保されているが、取引先の購入意欲が低いため、期待できない状況にある。
,,×,＊,＊,＊
"雇用
関連

(北海道)",,◎,－,－,－
,,○,人材派遣会社（社員）,求人数の動き,・若年者への求人ニーズが高くなっている。当社が行政から受託した就職支援事業において、既卒３年目までの未就職者の支援を行ったが、就業未経験者の６割が正社員として採用されており、企業の求人ニーズが堅調であることがうかがえる。
,,○,職業安定所（職員）,求人数の動き,・新規求人数は前年を9.5％上回り、59か月連続で前年を上回った。月間有効求人数も前年を6.5％上回り、59か月連続で前年を上回った。
,,○,職業安定所（職員）,求人数の動き,・求人数が増加傾向にあり、新規求人数が13か月連続で前年を上回ったほか、月間有効求人数も22か月連続で前年を上回った。一方、求職者数は労働力人口の減少や会社都合離職者の減少などから減少傾向にあり、有効求人倍率は1.07倍となった。
,,□,人材派遣会社（社員）,周辺企業の様子,・多少は求人が増えているが、給与などの雇用条件が変わってこないため、あまり変化が感じられない。
,,□,求人情報誌製作会社（編集者）,それ以外,・年明けで様子見をしているのか、求人件数に若干の減少傾向がうかがえる。ただ、人手不足が深刻な状況に変わりはないため、これから融雪期を迎えれば、求人が増加することになる。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・一見にぎわっている飲食店街だが、外国人観光客が多く、国内需要の高まりはみられない。求人も非正規雇用が中心であり、慎重に様子見している企業が多い。ただ、求人件数は前年並みであった。
,,□,職業安定所（職員）,雇用形態の様子,・12月の新規求人数は前年を7.7％下回った。新規求職者数は前年を9.4％下回った。月間有効求人倍率は0.86倍となり、前年の0.86倍と同数となった。新規求人数のうち正社員求人の占める割合は47.5％と相変わらず低く、求人者と求職者との間における職種や労働条件のミスマッチも少なくないことから、依然として厳しい状況にある。
,,□,職業安定所（職員）,採用者数の動き,・就職件数が４か月ぶりに前年を上回ったものの、ほぼ横ばいでの微増であることから、身の回りの景気に変わりはない。
,,▲,学校［大学］（就職担当）,周辺企業の様子,・中小企業の担当者によると、円安にともなう仕入値の高騰により、中小企業では体力が徐々に落ちており、そろそろ製品価格への転嫁を進めないと厳しい状況にあるとのことである。また、例年、市内ではこの時期に道路工事などの公共事業が活発に行われていたが、今年はそうした光景もあまりみられない。
,,×,新聞社［求人広告］（担当者）,求人数の動き,・募集広告の売上が前年から１割以上落ち込んでいる。ここ数か月、前年並みか落ち込んでも微減で推移していただけに、この３年間、好調に推移していた募集広告に急ブレーキがかかった形である。なかでも小売、飲食の求人が半減していることから、消費や外食を抑制する傾向が出ているとみられる。
,,,,,
　２．東北（地域別調査機関：公益財団法人東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,一般小売店［書籍］（経営者）,単価の動き,・年末から３千円を上回るギフト関連商材の販売が好調であり、売上を押し上げている。
,,◎,自動車備品販売店（経営者）,販売量の動き,・前年より降雪が早く量も多いせいか、除雪関係機器の故障修理依頼が増えている。また、地域の高齢化も影響しているのか、ユーザー先では屋根の雪下ろし、排雪依頼などの仕事が多く発生している。新聞の折込広告でも排雪の広告がみられるようになっており、ここ数年にはない動きである。
,,◎,その他小売［ショッピングセンター］（統括）,販売量の動き,・正月の初売り、福袋販売に関しては目的買いの客が目立っている。消費に対しての自己管理意識が強くなり、必要なものや欲しいものを見極めている傾向が強い。
,,◎,タクシー運転手,販売量の動き,・以前であれば、客がつかまらずに時間が空くこともあったが、今は時間的にもスムーズに満遍なく客が乗ってきている。このことからも景気が良くなっているとみている。
,,○,商店街（代表者）,販売量の動き,・今月は出だしが良かったものの、その後はあまり伸びていない。結果として販売量は前年並みか少しだけ良いという状況である。アベノミクスの限界か、マンションが売れているというような情報はあっても、生活者全体が消費に動くような意欲はあまりみられない。
,,○,一般小売店［医薬品］（経営者）,単価の動き,・消費税増税前の駆け込み需要で売上の良かった前年と比較しても、前年比が100％を少し超えており、さらに、客単価も前年比102％となっている。
,,○,コンビニ（エリア担当）,単価の動き,・３か月前から客単価の微増傾向が続いている。
,,○,コンビニ（エリア担当）,単価の動き,・担当エリアにおける客単価の動向が若干良くなりつつある。
,,○,コンビニ（店長）,来客数の動き,・消費税率10％への引上げ先送りの情報を受けて、消費がやや回復傾向にある。コンビニ全体の数字としても、１月は若干、来客数が前年比で上回っている。
,,○,衣料品専門店（店長）,来客数の動き,・暦が良かったのか、初売りは前年以上に来客数が良かったものの、それ以降は息切れしている。また、例年であればこの時期に動く就職活動の客の動きが鈍く、少しあてが外れている。
,,○,乗用車販売店（経営者）,販売量の動き,・消費税増税後の反動減が続いている。一方、軽自動車税改正前の駆け込み需要もみられている。
,,○,乗用車販売店（経営者）,販売量の動き,・最大の需要期である３月に向けて動きが出始めている。
,,○,乗用車販売店（従業員）,販売量の動き,・４月から軽自動車税増税が開始されるため、駆け込み需要が若干増えている。
,,○,住関連専門店（経営者）,来客数の動き,・耐久消費財を扱っているが、客から次の客につながるという好循環があり、今月は来客数が非常に増えている。
,,○,その他専門店［靴］（従業員）,販売量の動き,・初売りが盛り上がらず苦戦しており、福袋も例年より売れていない。消費税増税の影響がいまだあるのか、品定めをしている様子がうかがえる。
,,○,高級レストラン（支配人）,単価の動き,・震災前の景気に戻りつつある。また、震災前と比べると、お金を使うときには使うという傾向がある。
,,○,一般レストラン（経営者）,来客数の動き,・来客数はかなり増加しており動きも大きい。同じ日に予約が重なり一方を断るということもある。
,,○,観光型旅館（スタッフ）,来客数の動き,・稼動を優先した思い切った価格の集客策が当たり、今月の売上は良好である。
,,○,観光名所（職員）,お客様の様子,・消費税増税による買い控え、正月の天候不良による来客数の減少などがあったが、ここにきてフリー客が若干戻ってきている。また、買物の仕方からも、財布のひもが緩んでいる、もしくは消費税増税に慣れてきている様子であり、販売量はそこそこ戻りつつある。ただし、客のなかにもばらつきがあり、消費を我慢している様子の客も見受けられる。
,,○,美容室（経営者）,単価の動き,・来客数は前年比を下回っているが、客単価は持ち直している。
,,○,その他サービス［自動車整備業］（経営者）,単価の動き,・前年同時期や半年前と比べて、客単価が15％程度上昇している。また、総売上も10％ほど伸びている。
,,□,商店街（代表者）,販売量の動き,・初売りは比較的天候に恵まれたが、例年と比較して人出は今一つであり、街頭に並ぶ客の列も少なめであった。ただし、客の購買単価が高いのか大型店はなかなか良かったと聞いている。また、各店舗でも良し悪しは極端であるが、やはり購買単価の高さが見受けられる。
,,□,商店街（代表者）,来客数の動き,・前年８月ごろから消費税増税の影響も少なくなり、物販、飲食共に少しずつ数字が伸びてきていた。しかし、12月に入り猛吹雪、大雪による来客数及び客単価の減少が響き、全体的には横ばいもしくは若干の減少となっている。
,,□,商店街（代表者）,来客数の動き,・正月休みがあけて、商店街は閑散としている。
,,□,商店街（代表者）,お客様の様子,・年末年始は天候が穏やかであったため、そこそこの来客数である。しかし、年始の売出しはそれほどの盛り上がりにはなっていない。
,,□,一般小売店［酒］（経営者）,単価の動き,・客単価は変わっていない。
,,□,百貨店（売場主任）,お客様の様子,・客は個々の価値観で必要なものを購入している。自分の生活にめりはりをつけており、周りの様子を気にしながらも間に合うものは間に合わせ、不要不急なものには反応しない。消費に慎重な傾向が続いている。
,,□,百貨店（営業担当）,販売量の動き,・初売りやクリアランスなどでは、売上が前年並みか上回るような場面もあった。しかし、相変わらず高額商材や呉服などの動きは鈍く、全体的な消費の基調は変わらない。一方、鈍かった婦人コートの動きが持ち直してきている。
,,□,百貨店（営業担当）,お客様の様子,・消費税増税の影響から消費動向が回復していない。
,,□,百貨店（経営者）,販売量の動き,・初売りは前年並みで推移したものの、その後のクリアランスセールは伸び悩んでおり、消費者のセールに対する期待感の薄れがうかがえる。また、前年の消費税増税前の駆け込み需要における高額商材の販売実績分がカバーできていない。
,,□,百貨店（経営者）,販売量の動き,・地方の景気回復が遅れている。特に首都圏、中部圏、近畿圏などの都市部と地方との景気格差が広がっていく傾向を懸念している。
,,□,百貨店（経営者）,お客様の様子,・来客数の減少が続いている。衣料品を中心に、紳士部門、婦人部門共に客の慎重な買い方に変化がみられない。
,,□,スーパー（経営者）,来客数の動き,・天候が安定していても来客数は微減している。ただし、客単価は生鮮食品で微増を保持している。価格や品質において、高ランク、低ランクのものは売れているが、その中間となる商品が売れていない。
,,□,スーパー（総務担当）,単価の動き,・客は１回の買物で必要な物だけを購入するようになっている。そのため、来客数は前年並みであるものの、客単価、買上点数共に減少している。
,,□,スーパー（営業担当）,単価の動き,・来客数は増えているものの、１点単価、客単価が上がらず、依然として食品の買い控え傾向は続いている。
,,□,スーパー（営業担当）,お客様の様子,・年末年始の際物など必要な物は購入するものの、普段の生活では節約ムードが漂っており、この傾向に変化はない。首都圏などのスーパーではかなり良いとの声を聞くが、東北地方では既存店ベースで前年をクリアするのがやっとの状態が続いている。
,,□,コンビニ（経営者）,単価の動き,・近隣の工事関係が一段落しており、来客数は前年並みに落ち着いている。また、客単価、買上点数共に変化はない。
,,□,コンビニ（経営者）,来客数の動き,・客単価はほぼ前年並みであるが、来客数の減少が止まらず、前年比が90％台になっている。
,,□,コンビニ（エリア担当）,来客数の動き,・１月は来客数の前年比が２ポイント改善している。しかし、前年12月からは20～30人ほど減少しており、依然として厳しい環境であることに変わりはない。
,,□,コンビニ（エリア担当）,競争相手の様子,・競合店出店の状況が激化している。
,,□,コンビニ（店長）,来客数の動き,・冬期に入り不安定な天候の影響もあり、厳しい状況が続いている。
,,□,衣料品専門店（経営者）,単価の動き,・仕入価格の上昇が顕著であるものの、販売価格への転嫁には時間を要するため、苦慮している。
,,□,衣料品専門店（店長）,来客数の動き,・前年に買い控えていた客が初売り商戦で来店しており、売上を伸ばした。しかし、10日以降は来客数が大幅に減少している。
,,□,衣料品専門店（総務担当）,来客数の動き,・商品の処分で単価などを下げているが、販売量は減少している。また、来客数、買上点数共に前年を下回っている。
,,□,家電量販店（店長）,来客数の動き,・前年は消費税増税前の駆け込み需要があったため、売上が前年比に届いていない。
,,□,家電量販店（店長）,販売量の動き,"・年末年始にかけての販売量、販売単価が前年並みとなっており、客の購買意欲が少し上向きになっていることがうかがえる。

"
,,□,乗用車販売店（従業員）,来客数の動き,・土日の来客数が全く増えていない。
,,□,住関連専門店（経営者）,販売量の動き,・扱っている商品が、耐久消費財、買回り品なので全体的には厳しい。２～３か月前と比較して来客数は若干増えつつあるが、販売量は伸びていない。ただし、季節商材である学習机などは単価の高い商材であり、販売量は少なくても金額でカバーしている。
,,□,その他専門店［酒］（経営者）,来客数の動き,・新年会で多少の人出はあるものの、米価の大幅な下落の影響により地元の農業関係者の飲食が控えられている。その代わりに家飲みが多いのか、店頭小売の定番、低価格帯の商品が動いている。また、当地では数年ぶりに豪雪ではない冬であり、週末に多少の人出があるのがせめてもの救いになっている。
,,□,その他専門店［酒］（経営者）,販売量の動き,・上旬は多少の上向きであった販売量も中旬からは落ち込んでおり、厳しい停滞状況が続いている。また、降雪量が例年以上に多いことも一因であり、人が動かなければ物も動かない悪循環から抜け出せていない。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・大口や新規の物件がほとんどない。また、地元では老舗のシティホテルが身売りをするなど、なかなか良いニュースがない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・原油価格の下落を受けて末端の販売価格の低下も進んでいる。しかし、販売価格が低下しても一般車両のガソリン節約志向と灯油の節約意識は相変わらず強く、需要の回復にはつながっていない。
,,□,観光型ホテル（スタッフ）,販売量の動き,・年末から年始にかけて、客の休みの都合もあり予想よりも若干伸びている。しかし、その後は一進一退している状況であり、平均するとほぼ前年並みとなっている。
,,□,都市型ホテル（経営者）,来客数の動き,・個人客のうち特に夜帯の客の利用は、２～３か月前の来客数と比較しても極端な増減がなく推移している。
,,□,都市型ホテル（スタッフ）,販売量の動き,・年末年始は休暇が長く売上は例年より増加したが、正月明けからは落ち込み始め、月でみると売上減となっている。数か月連続で売上の前年比マイナスが続いており、回復も悪化も実感できない状況である。
,,□,旅行代理店（経営者）,販売量の動き,・前年夏までは堅調であった個人旅行の商品が、秋口から変化している。そのため、個人旅行の落ち込みを団体旅行でカバーしてどうにか売上を確保している。
,,□,通信会社（営業担当）,競争相手の様子,・取引先である基地局請負業者などの話からは、今年度４月以降新規基地局の設置がなく、新規事業を模索している状況であると聞いている。また、新規取引、販路確保が厳しく、通信業界が組織再編を実施しているなか不安を抱えている業者が多くなってきている。ここ３か月間は成長がなく後退している気配がある。
,,□,通信会社（営業担当）,お客様の様子,・顧客の設備投資意欲に改善の兆しがみられない。
,,□,通信会社（営業担当）,お客様の様子,・新規の加入者は少ないものの、解約者数も減少傾向にあるので落ち着いている。年末年始商戦も終わり、状況にあまり変化はない。
,,□,通信会社（営業担当）,お客様の様子,・顧客との会話は相変わらずコスト削減の話ばかりである。
,,□,テーマパーク（職員）,来客数の動き,・１人当たりの買上点数が変わらないため、来客数の伸び悩みがそのまま売上に影響している。
,,□,観光名所（職員）,来客数の動き,・イベントの開催により、例年より来客数は増加している。しかし、イベント終了後は閑散としている。
,,□,遊園地（経営者）,来客数の動き,・期間限定の営業であったが、来客数は前年並みを維持している。しかし、税抜き単価での売上はわずかながら前年を下回っている。
,,□,その他住宅［リフォーム］（従業員）,来客数の動き,・受付件数が依然として増えていない。
,,▲,一般小売店［医薬品］（経営者）,来客数の動き,・月の前半にやや良かった来客数が、後半に入ってからはかなり悪い日が続いたため、トータルでは例年と比較してもやや悪いという状況である。例年に比べて強風の日が多く、天候による悪影響とみている。
,,▲,一般小売店［カメラ］（店長）,販売量の動き,・高額商材の動きが非常に悪い状態が続いている。また、低価格品の販売量も激減しており、売上が落ち込んでいる。
,,▲,百貨店（総務担当）,販売量の動き,・１月は正月が終われば特にこれといって伸びる要素が見当たらない。さらに、前年度は消費税増税前の駆け込み需要があったので、前年比はやや悪くなっている。
,,▲,百貨店（買付担当）,お客様の様子,・クリアランスなどのセール時期にはいっても、客の動向に変化はない。むしろ、クリアランスで安くなった商品の買上についても渋くなっている。また、クリアランスと併用して当店カードのポイントアップを行っているにもかかわらず、客の動向は非常に鈍くなっている。
,,▲,百貨店（売場担当）,それ以外,・今月は気温に恵まれ、悪天候が来客数に影響することはなかったが、裏返せば冬物が売れないという状況でもある。また、消費税増税前の駆け込み需要で２けたの伸びをみせた前年の売上に対する対策がいまだ出来ていない。
,,▲,スーパー（経営者）,単価の動き,・１月は中旬以降減速気味であり、１品平均単価もここ数か月のなかでは最低の伸び率である前年比４％増加に留まっている。また、来客数、買上点数共に依然として前年比を下回っており低迷している。
