,,×,商店街（代表者）,来客数の動き,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの対象から札幌市が除外されるとの報道を受けて、ホテルや観光関連の景況感は一気に下落した。また、感染者が高止まりしている状況から、当地中心部における夕方以降の人出も急激に減少しており、一般消費も含めて景況感は大幅に悪化している。最悪な状況にあるのは観光業だが、飲食店も３度目の自粛要請が出されたことで壊滅的な打撃を受けており、もう虫の息である。
,,×,一般小売店［土産］（経営者）,来客数の動き,・売上は前年比54.8％まで回復してきたが、11月下旬にＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの対象から札幌市と大阪市が除外されたことで、来客数が急激に減少した。
,,×,一般小売店［土産］（経営者）,来客数の動き,・新型コロナウイルスの感染拡大に伴い、徐々に客が減っている。Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの対象から札幌市が除外されるという報道の１週間ほど前から、減少傾向が顕著になり、団体客も少しずつ姿を消している。現在の観光客数は前年比で８割ほどの減少とみられる。
,,×,百貨店（売場主任）,来客数の動き,・11月に入り、新型コロナウイルスの感染者が増えたことで、北海道知事から札幌市を対象とした不要不急の外出に対する自粛要請が出されており、そのタイミングから来客数が減ってきている。
,,×,スーパー（店長）,それ以外,・新型コロナウイルスの第３波が襲来していることで、人の動きが一気に落ち込んでいる。特に当地は全国ニュースに取り上げられるほどのホットスポットとなったため、周辺地域からの来客数が大きく落ち込んでいる。
,,×,スーパー（従業員）,それ以外,・新型コロナウイルスの影響で特に外食、観光の景況感が一段と悪化している。当社関連の旅行代理店も来年３月に販売窓口の業務停止を予定している。本業である食品小売については、春先の緊急事態宣言の際には、来客数の減少を客単価上昇が補い、前年を上回る売上となったが、現在は客単価の上昇幅が大きく低下していることから苦戦している。
,,×,コンビニ（エリア担当）,販売量の動き,・たばこについて、増税後の販売量減少が続いている。たばこは単価が高いため、全体売上にも影響が出ており、前年並みの売上確保が困難な状況となっている。
,,×,衣料品専門店（店長）,それ以外,・景気が良いと思える要因が１つもない。客が誰も来ない。
,,×,自動車備品販売店（店長）,来客数の動き,・新型コロナウイルスの感染拡大により、来客数が前年の80％となるなど、大幅に減少している。
,,×,高級レストラン（スタッフ）,お客様の様子,・一時は新型コロナウイルスの感染状況が収まりつつあり、Ｇｏ　Ｔｏキャンペーンの効果もあったことから、景気が回復しつつあったが、ここに来て再び感染拡大傾向に転じたことで、活動自粛がみられるようになり、観光客の動きなどもなくなってきた。
,,×,スナック（経営者）,来客数の動き,・当地では新型コロナウイルスのクラスターが発生したことから、大変厳しい状況になっている。閉店する店も出てきた。当店も11月20日過ぎから営業を休んでいる。
,,×,観光型ホテル（経営者）,来客数の動き,・11月に入り、札幌市を始めとした北海道、東京、名古屋、大阪などの大都市圏において、新型コロナウイルス感染者数が増加し、国の分科会が示すステージの判断基準が上がっていることを受けて、札幌市と大阪市がＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの対象から外れたことで、宿泊予約のキャンセルが大量発生し、新規予約も完全にストップし、５月の緊急事態宣言時のような状況に戻ってしまった。
,,×,観光型ホテル（スタッフ）,来客数の動き,・新型コロナウイルス感染者数が拡大しているなか、宿泊予約、宴会予約、レストラン予約の取消しが相次いでいる。札幌市がＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの対象から外れたことで利用客の減少が一層加速している傾向にある。
,,×,旅行代理店（従業員）,販売量の動き,・新型コロナウイルスの感染拡大に伴い、人の動きが止まっている。
,,×,旅行代理店（従業員）,来客数の動き,・北海道に限らず全国的に新型コロナウイルスの感染状況が再度拡大していることから、どうみん割やＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの申込件数が増えていた３か月前と比較すると、来客数、問合せ件数が目に見えて少なくなっている。来客は１日１件あるかないかの状況となっている。
,,×,旅行代理店（従業員）,それ以外,・少し落ち着きつつあった新型コロナウイルスの感染状況がこの１か月で急速に悪化しており、Ｇｏ　Ｔｏキャンペーンなどの国の施策も一部で見直しが進められていることから、現状の景気はかなり悪くなっていると言わざるを得ない。
,,×,タクシー運転手,来客数の動き,・新型コロナウイルス感染者が増えていることを受けて、11月中旬に札幌市を対象に不要不急の外出自粛要請が出され、下旬にＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの対象地域から札幌市が外れたことで、11月は日を追うごとに人出がなくなっている。夜の街は閑散としており、タクシーの利用も激減している。売上は10月まで前年比マイナス30％程度で推移していたが、11月はマイナス50％程度まで落ち込んでいる。
,,×,タクシー運転手,販売量の動き,・新型コロナウイルスの第３波到来により、人出が激減している。特に接待を伴う飲食店でクラスターが発生した影響で、夜間の売上が激減しており、11月の売上は過去最低を記録した５月をも下回っている。このような景気の急激な悪化は過去に経験がないほどである。
,,×,タクシー運転手,来客数の動き,・イベント関連も国内旅行も予約キャンセルが続出している。夜の街エリアは客待ちしていてもいつ客が乗るのか分からないほどのひどい状況であった。むしろ中心部から離れた商店街などの方が地元客を中心に客の利用が少しはみられていた。毎月どんどん景気が悪くなっている状況にあり、売上は例年の半分以下である。
,,×,タクシー運転手,お客様の様子,・10月以降、当地で新型コロナウイルス感染者が発生しており、日を追うごとに感染者の数が増えていることから、人の動きがなくなり、タクシーの稼働状況も前年の60％台まで落ち込んでいる。雇用調整助成金の活用も考えなければいけない状況である。
,,×,美容室（経営者）,お客様の様子,・身近で新型コロナウイルス感染者が出てきたりするなど、緊張感が増している状況にある。外出を控えている人も増えている。
,,×,住宅販売会社（経営者）,お客様の様子,・新型コロナウイルスの第３波が発生していることで、ムードが非常に悪くなっており、消費が段々と冷え込んできている。
"企業
動向
関連

(北海道)",,◎,家具製造業（経営者）,受注量や販売量の動き,・テレワークやステイホームによる在宅時間が増えていることで、家具インテリアに対する支出が増加している。また、停滞していた請負物件も動き始めた。
,,◎,その他非製造業［鋼材卸売］（従業員）,受注量や販売量の動き,・当社は日売りの販売に加えて、客先への提案活動が主体となる設備案件や大型受注物件も手掛けていることから、ものづくり関連の取引先も多く、ある程度の仕事量がみえている状況にある。そのため、今のところ受注量は安定している。
,,○,通信業（営業担当）,受注量や販売量の動き,・新型コロナウイルスに対する警戒は続いているが、ＩＴ、通信関連では設備投資の流れが継続している。また、新型コロナウイルス感染防止に伴うリモートワークやオンラインに関連したニーズが増えており、案件量、受注量のいずれも堅調に推移している。
,,□,食料品製造業（従業員）,受注量や販売量の動き,・販売量は前年比で２割前後落ちたままである。ただ、底を打って持ち直している様子もうかがえる。
,,□,建設業（役員）,受注量や販売量の動き,・工事の追い込み期を迎えて、今年度の出来高は順調に積み上がりつつあるものの、新型コロナウイルスの影響で民間設備投資計画の規模縮小や延期の話が出てきており、足元の新規受注が思うように獲得できていない。
,,□,輸送業（営業担当）,受注量や販売量の動き,・秋口まで回復傾向にあった飲料と本州向けの生乳の荷動きがここに来て減少している。消費の落ち込みが一因とみられる。北海道から出荷する農産品関連の輸送は始まったばかりだが、今のところ順調に推移している。ただし、今後も順調に推移するかは、一般消費の動向次第である。
,,□,金融業（従業員）,取引先の様子,・新型コロナウイルスへの慣れから、日常の消費活動が活発化しているが、ここに来て新型コロナウイルスの感染状況が再拡大していることから、行動の制約やマインドの悪化が生じており、消費や投資を抑制し始めている。総じてみれば景気は３か月前と比べて変わらない水準にある。
,,□,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・引き続き売上が前年並みの水準で推移している。
,,□,その他サービス業［建設機械リース］（支店長）,受注量や販売量の動き,・受注量は維持しているが、取引先の設備投資意欲が低い状況は変わっていない。
,,▲,建設業（従業員）,取引先の様子,・年末や年度末にしゅん工期限を迎える工事が佳境に入っているが、新規着工物件が少ないため、総量が減少している。
,,▲,司法書士,取引先の様子,・10月まで新型コロナウイルスの感染状況が落ち着いていたこともあり、景気はやや回復傾向にあったが、11月に入り地方都市においても感染者が増加していることから、以前の状態に戻ってしまっている。
,,▲,司法書士,取引先の様子,・前年と比較して不動産の売買、建物の新築、改築工事が減少している。
,,▲,司法書士,取引先の様子,・新型コロナウイルスの感染状況が月を追うごとに拡大していることで、自粛ムードが自然と広がっている。営業活動のために客先を訪問することに企業がちゅうちょする状況となっていることから、依然として景気回復を見込めない厳しい状態にある。
,,▲,コピーサービス業（従業員）,取引先の様子,・業種による差が非常に大きくなっているため、判断に難しい面があるが、全体的に取引量が落ち込んできている。
,,▲,その他サービス業［ソフトウェア開発］（経営者）,取引先の様子,・民間企業からの新規受注が、自治体などの公的機関と比べて明らかに減ってきている。来年度の設備投資を相当減らすという話も既にみられている。
,,▲,その他サービス業［建設機械リース］（営業担当）,取引先の様子,・民間企業において、設備投資のマインドが下がってきているなど、様子見の動きが強まっている。
,,×,広告代理店（従業員）,取引先の様子,・コロナ禍の影響が続くなか、北海道の新型コロナウイルス感染者が急増していることで、景気が上向きになるような要素が全て消えてしまった。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,職業安定所（職員）,求人数の動き,・当地における10月の有効求人倍率は0.84倍であり、７月時点と同率となったが、前月との比較では0.04ポイント上昇している。
,,□,人材派遣会社（社員）,求人数の動き,・求人数は３か月前と比べると増加傾向にある。どうにかしてコロナ禍から立ち直ろうとする企業の動きもみられる。ただし、企業が即戦力の人材を選別するなど、採用基準が上がっており、未経験の人材はなかなか採用に至らない。一方、観光関連の業界は苦戦が続いており、リストラなどの具体的な経費圧縮策を検討する企業が増えている。
,,□,求人情報誌製作会社（編集者）,それ以外,・新型コロナウイルスの感染者数の増加が地方都市にも及んでいることで、自粛ムードが強まっており、影響が大きくなっている。現状から４～５月の状況に似てきているとみられる。ただ、郊外型の飲食店やスーパーは意外と活気がある。
,,□,求人情報誌製作会社（編集者）,周辺企業の様子,・緊急事態宣言が明けてから、新しい生活様式の浸透やＧｏ　Ｔｏキャンペーンなどにより、経済活動の復活を感じていたが、当地で発生したクラスターの影響で６～７月頃の状況に戻ってしまった。地場タクシー会社で50名ほどのドライバーを一斉解雇するというショッキングな出来事もあった。
,,□,職業安定所（職員）,求人数の動き,・10月の有効求人倍率は1.21倍と前年を0.02ポイント上回ったものの、新規求人が前年を下回っている。
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・求人件数が少し戻りつつあったが、新型コロナウイルス感染者が増加したことで冷や水を掛けられた格好となっている。Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンにより、ホテルや小売が若干上向き傾向にあったが、今回の感染拡大は終わりがみえないため、先が見通せなくなった。道外からの観光客の入込も余り期待できない。道内需要だけでは雇用者数の増加も期待できない。
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・国の緊急事態宣言解除後、徐々に景気回復の動きがみられていたが、11月に入り再び新型コロナウイルスの感染拡大傾向がみられ、当地を対象に外出自粛要請が出されたこともあり、年末の繁忙期に備える時期にもかかわらず求人数が増えてこない状況にある。
,,▲,職業安定所（職員）,周辺企業の様子,・Ｇｏ　Ｔｏキャンペーンなどで景気が盛り上がりそうなところで、11月下旬にＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの対象地域から札幌市が除外されたことで、キャンセルなどの動きが出ている。このため、観光産業についてはいまだに厳しい状況から立ち直ることができず、改善傾向が見込めないことから、景気はやや下向いている。
,,▲,学校［大学］（就職担当）,求人数の動き,・2021年入社に向けた大学生の内定率は春以降最悪の状況が続いており、好転する要素が全く見当たらない。また、オンラインでの会社説明会や採用試験で内定に至った学生は、企業の雰囲気をつかみきれていないことから、入社直前になって辞退するケースが出てくることも見込まれる。このため、業績悪化により少数精鋭での採用活動を行っている企業にも痛手が生じる懸念がある。
,,×,＊,＊,＊
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,観光型ホテル（経営者）,来客数の動き,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの影響で平日でも連日満室に近い状況である。地域共通クーポン利用で館内消費額も高くなっている。
,,◎,観光型旅館（スタッフ）,単価の動き,・個人旅行、グループ旅行の申込みと募集団体の催行率が非常に高い。館内消費についても地域共通クーポンの利用率が高く、高額商品を購入する客が多い。
,,◎,設計事務所（経営者）,お客様の様子,・民間企業からの設計依頼や提案書の提出要請が増えている。ただし、いずれも完成は３～５年後であり、直接現在の景気に影響する内容でないかもしれない。しかし、当社としては、契約が成約することで、数年先までの受注予測が立てやすい安心材料が増える。
,,○,商店街（代表者）,来客数の動き,・新型コロナウイルス感染の影響、特に風評被害とみられるものが続いているものの、減少していた売上は９月以降少しずつ取り戻している。今月も前年は割っているが、この先前年並みに戻していけるとみている。
,,○,一般小売店［医薬品］（経営者）,お客様の様子,・地域で発行している割増商品券の利用期限が12月末である。その商品券を持っている客は普通より多めにゆっくり買物をしている様子がみられる。
,,○,一般小売店［酒］（経営者）,販売量の動き,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンや自治体独自のプレミアム付商品券などの影響でようやく販売量が６割ほどに戻りつつある。特に今月は旅館への販売量が良く、中には前年比120％の数字が出ている旅館もあり、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの影響の大きさを感じている。しかし、Ｇｏ　Ｔｏ　ＥＡＴキャンペーンに関しては地方ではなかなか浸透せず、知ってはいるが使い方が分からない消費者が多く、飲食店への影響は余りないようである。
,,○,スーパー（経営者）,それ以外,・プレミアム付商品券の利用に伴い客単価も高くなってきた。特に、小規模店舗の売上が顕著である。
,,○,スーパー（店長）,販売量の動き,・現在、新型コロナウイルスの影響が大きくなっており、飲食店への出入りを控えているためか、前月までの売上の状況が若干上向きになっている。
,,○,コンビニ（経営者）,販売量の動き,・３か月前と比べれば売上、来客数共に10％程度増加しているが、前年比では相変わらず20％減の状態である。客単価や買上点数は底堅く推移しているので、人出次第というところである。
,,○,コンビニ（エリア担当）,お客様の様子,・Ｇｏ　Ｔｏキャンペーンにより、ホテルや駅周辺の店舗の客数改善が目立つ。また、全体的に土日の売上改善が図られており、消費活性化がうかがえる。たばこ増税の反動も少なく、販売数前年比は増税前の水準に戻り、売上高前年比は100％以上で推移している。
,,○,コンビニ（エリア担当）,来客数の動き,・コロナ禍での消費動向も上向き、行楽需要も戻りつつあり、来客数が戻ってきている。
,,○,衣料品専門店（店長）,来客数の動き,・コロナ禍でまだまだ大変なところではあるが、今までは全く動いていなかった結婚式や県をまたぐお葬式への出席や、成人式、就職活動、高校入試の面接等々、例年行われる行事に対して、少しずつ前向きに動いているようである。
,,○,家電量販店（店長）,単価の動き,・高単価商品の販売数の割合が増えている。
,,○,住関連専門店（経営者）,来客数の動き,・飲み会等は控えている人がほとんどなので、景気の回復はまだまだである。しかし、当店の周辺では、マスク等の予防をしながらＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンを利用したり、外出や外食、買物に行ったりと、人々の動きが少し大きくなっているようにみえる。
,,○,住関連専門店（経営者）,単価の動き,・ネット販売は非常に順調である。
,,○,その他専門店［食品］（経営者）,来客数の動き,・新型コロナウイルス第２波に比べると、Ｇｏ　Ｔｏキャンペーンの効果もあり11月は良くなっている。ただし、前年比ではマイナスである。
,,○,その他専門店［靴］（従業員）,販売量の動き,・今年も雪のない11月となった。長靴やブーツの動きが鈍い。
,,○,その他小売［ショッピングセンター］（統括）,来客数の動き,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンや地域クーポンの発行など、様々な経済の後押し施策が効果的に働いており、来客数も徐々にではあるが増えてきている状況である。
,,○,高級レストラン（スタッフ）,販売量の動き,・Ｇｏ　Ｔｏキャンペーンのお陰で、宿泊とディナーがセットの商品が売れており、レストランの来客数が増えている。しかし、客単価は前年の８～９割程度である。ランチ売上は前年より若干のマイナスだが、ディナーはマイナス４割ほどである。来客数が伸びてこない。
,,○,観光型ホテル（スタッフ）,来客数の動き,・Ｇｏ　Ｔｏキャンペーンの影響が出ている。ただ、新型コロナウイルス感染症の拡大が心配である。
,,○,観光型旅館（経営者）,来客数の動き,・Ｇｏ　Ｔｏキャンペーンの効果もあり今のところ例年よりは動きが良いが、団体客がないため売上に思ったほどの伸びはない。
,,○,旅行代理店（従業員）,販売量の動き,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーン及び各行政機関による旅行需要喚起策によって、来客数及び販売額が伸び続けていた。しかしながら、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの対象期間が１月末のため、受注が伸び悩み始めている。さらに、新型コロナウイルスの感染者数の拡大により新規の受注が止まり、取消し者数が上回る日も出てきている。
,,○,旅行代理店（従業員）,販売量の動き,・県の観光キャンペーン及びＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンによる効果で個人旅行は良くなっているが、団体旅行は依然として動きが鈍く厳しい状況である。
,,○,通信会社（営業担当）,お客様の様子,・設備投資によるサービスの向上とエリア拡大が新規客の獲得を後押ししている。既存客の追加サービスへの加入も増え、客単価もアップしている。
,,○,観光名所（職員）,販売量の動き,・来客数自体はインバウンドの比率が高かったためまだ戻っていないが、販売量は非常によく動いている。Ｇｏ　Ｔｏキャンペーンの地域共通クーポンを使わなければとノルマ的に使っていただいているので、非常に助かっている。ただ、商品の納入に関しては、メーカーの動きが戻っていないようで、商品の品ぞろえという点ではまだ不足している部分もある。
,,○,遊園地（経営者）,来客数の動き,・雨が少なく好天に恵まれたため、地域イベントが中止になったにもかかわらず前年の売上を上回っている。行き先が変更となった学校団体の来園や、地域共通クーポン券も下支えしている。
,,○,住宅販売会社（経営者）,販売量の動き,・賃貸集合住宅の受注が順調である。
,,□,一般小売店［書籍］（経営者）,単価の動き,・コミックが全体の底上げをしている。特にアニメ原作コミック数作品の販売が引き続き好調である。東日本大震災と同様、孫へのギフト購入があり、客単価を押し上げている。
,,□,一般小売店［医薬品］（経営者）,来客数の動き,・薬局なので、来客数、販売量共に３か月前と変わらず良い傾向にある。
,,□,一般小売店［医薬品］（経営者）,販売量の動き,・３か月前の売上と比べて特に変動はない。客の様子も特に変わりはない。このところ店頭の動きに新型コロナウイルスの影響を感じることは余りなくなっている。
,,□,一般小売店［カメラ］（店長）,来客数の動き,・来客数は徐々に回復してきているものの、まだまだ売上確保が厳しい状況が続いている。
,,□,百貨店（売場主任）,お客様の様子,・Ｇｏ　Ｔｏキャンペーンや地元自治体の景気刺激策等により、来客数や販売量を含め少しずつ回復傾向にあったが、11月中旬より県内の新型コロナウイルス感染者が増加してきたのに伴い、再び外出を控える方が増え、８月の売上水準に戻ってしまっている。
,,□,百貨店（営業担当）,来客数の動き,・来客数は多少の戻りがみられるものの、依然として厳しい状況に変わりはない。
,,□,百貨店（買付担当）,お客様の様子,・カテゴリーによって好不調の差がかなり大きい。衣料品の不調は相変わらずで、客の来店数が減少しているほか、衣料品に対する需要自体が減少している様子がみられる。また、取引先が商品量を抑えているためニーズにも応えられず、悪循環となっている面もみられる。
,,□,百貨店（経営者）,販売量の動き,・本店の来客数の減少に伴い売上は減少しているが、客単価の上昇と、近場消費による小型店舗の伸長がカバーしている構図に変化はない。
,,□,スーパー（経営者）,お客様の様子,・当市の経済対策でプレミアム付商品券が発行され、店での使用率は高いが、ふだんどおりの買物に利用しているため、新たな消費喚起につながってはいないようである。
,,□,スーパー（店長）,販売量の動き,・新型コロナウイルス第３波により、客の動向も読み難い状態である。
,,□,スーパー（営業担当）,単価の動き,・11月に入り新型コロナウイルス感染者が増加傾向にあることから、内食需要が増加傾向にある。特に、生鮮品と、調味料などの自粛期間に動きの良かった物が動き始めている。しかし、客単価が上昇しているが１品単価は低下してきていることから、財布のひもは固いと考える。
,,□,コンビニ（経営者）,販売量の動き,・徐々に来客数は回復してきているが、売上は前年の水準には届いていない。
,,□,コンビニ（経営者）,来客数の動き,・前月、近隣に競合店が開店し売上が減少しているが、来客数は今月初め頃に少し戻りかけた。しかし、新型コロナウイルスの影響でまた客の動きが止まったようである。
